常用指标,每股净资产,8.050927,7.915618,7.875659,7.751881,7.640029,7.539754,7.516142,7.433613,7.379236,7.330203,7.281513,7.263434,7.466006,7.515057,7.702617,7.737834,7.707063,7.746231,7.900507,8.138373,7.746009,7.952723,8.004564,7.871557,7.656895,7.754923,7.660447,7.546303,7.591424,7.577458,7.46107,7.251751,6.856068,9.673558,9.395402,9.023905,9.247269,8.931874,8.947911,8.322929,8.034355,7.808084,7.648123,7.383249,7.001306,6.802629,6.931689,6.720098,6.525767,6.341446,6.476593,6.283562,6.1186,5.961026,6.129672,5.973823,5.799481,5.666462,5.839776,5.698639,5.521415,5.363034,5.521768,5.384762,5.241102,5.132597,5.186472,5.08181,4.98446,4.875748,4.953684,4.83818,4.342503,4.226789,4.137164,4.177802,4.102721,4.01436,4.057696,3.985932,3.910131,3.846274,4.029175,3.966643,3.946161,4.003607,3.900358,3.779389,3.684941,3.576515,2.120523,2.001016,,1.763216,1.498566
常用指标,每股现金流,1.166975,0.733335,0.386359,1.440867,1.175903,0.832185,0.459266,0.997019,0.802744,0.427022,0.106414,0.366966,0.187391,0.070492,0.075122,0.356971,0.148045,0.14718,0.072581,-0.01463,0.216698,0.182949,0.303368,1.45589,1.181263,0.679452,0.190005,1.507409,1.246243,0.833915,0.307606,1.040471,0.769088,1.126573,0.383718,1.70086,1.143358,0.872881,0.078321,1.512271,1.051312,0.925843,0.194858,1.585912,0.99302,0.719558,0.096012,1.709538,1.239928,0.778936,0.188686,1.562312,1.071185,0.764002,0.230448,1.139237,0.66011,0.393621,0.052416,1.431699,1.375218,0.586793,0.18634,1.004557,0.548148,0.409577,0.12968,0.866413,0.457403,0.197917,0.067166,0.99449,0.907792,0.244059,0.168491,1.041718,0.606963,0.360662,0.176842,0.465104,0.461333,0.182709,0.081641,0.291479,0.275925,0.19841,0.142955,0.381992,0.276182,0.210184,0.189437,0.473931,,,
常用指标,净资产收益率(ROE),5.84,4.02,1.6,5.15,3.74,2.46,1.06,2.54,1.58,0.92,0.26,-6.03,-3.49,-2.87,-0.45,-2.18,-2.64,-2.2,-0.82,-1.46,-1.81,-1.01,-0.09,6.42,3.91,2.86,0.72,7.36,5.9,4.55,2.85,12.24,10.43,6.93,2.94,13.53,10.59,7.01,3.86,13.97,10.48,7.03,3.434,13.38,9.36,6.56,3.173,11.91,8.94,6.06,2.95,10.64,8.2,5.51,2.589,10.36,7.4,4.88,2.51,9.28,7.22,4.33,2.481,9.04,,4.25,,8.52,,,,8.4,,,,7.19,,3.17,,6.35,,3.25,,7.23,,5.74,,10.27,,4.64,,23.86,,28.33,
常用指标,总资产报酬率(ROA),5.485095,3.783411,1.533687,5.444952,3.914671,2.613085,1.135463,3.064677,1.516467,0.899161,0.365525,-4.799963,-2.85343,-2.453551,-0.364329,-1.509647,-2.044735,-1.728622,-0.668697,-0.528212,-0.725557,-0.267649,0.704441,5.326306,3.400975,2.424787,1.383345,6.81573,5.337776,3.960828,2.570862,10.947797,8.308015,5.698806,2.993674,12.638611,9.538617,6.464895,3.177253,14.977538,11.102051,7.569411,3.772743,14.741956,10.109176,7.000917,3.49616,13.042506,9.484589,6.328878,3.176138,10.871287,8.220002,5.518433,2.667393,9.591692,6.65345,4.49966,2.209273,7.890788,6.67373,4.193074,2.164431,8.152216,6.94809,4.579251,2.228955,8.765256,6.922355,4.642527,2.417849,8.368217,7.995915,4.753733,2.345462,8.073873,6.149059,3.757646,2.027984,6.376855,4.700573,3.209284,1.385412,7.629953,7.533259,7.763452,4.156563,15.414095,10.102901,4.980508,6.021275,23.124721,,23.276049,25.469118
常用指标,毛利率,29.032178,28.851752,27.848493,27.046255,27.055078,27.557358,25.563354,21.125423,20.284612,19.27726,16.925263,-24.123751,-10.776395,-21.157045,1.817792,-0.915747,-5.405804,-9.263499,-3.34593,-1.155579,-2.563562,-5.120607,4.713887,24.11178,21.071008,22.038338,21.340796,29.748148,28.560307,32.150736,39.712422,40.562664,38.951458,39.462722,38.675561,39.610373,39.360239,39.158641,39.840929,40.100819,40.011836,39.848031,39.687548,38.623691,34.375979,34.974665,35.997562,36.567728,34.201965,35.318494,36.170595,38.953914,37.326218,36.974593,37.041324,37.386322,38.244431,38.067787,39.80234,36.553125,39.284402,38.881494,41.59761,42.547725,42.44242,42.918235,40.065645,42.17509,43.51449,43.916196,45.499818,46.75426,48.208031,47.486477,48.565978,47.671741,47.88309,46.578336,48.447077,44.818649,46.783393,49.415255,49.915628,54.398018,61.102529,69.681705,70.498529,64.327698,63.720944,57.800752,64.35505,61.033066,61.503906,58.987136,59.77274
常用指标,销售净利率,19.713928,20.659203,16.84295,13.009231,13.156409,13.495402,11.963487,7.479606,6.326433,5.896402,3.763093,-27.494356,-19.113142,-26.108757,-6.223728,-7.439931,-13.287112,-16.654456,-12.87498,-4.439158,-7.590302,-7.173201,-4.831853,13.42593,10.539846,11.659165,12.784214,14.99879,16.191058,19.238507,25.318288,23.681611,23.992121,24.472129,25.936863,22.571966,23.369099,23.388913,23.936066,23.036069,22.954115,23.415984,23.307683,20.9284,19.502208,20.795884,20.650172,18.48835,18.62832,19.45043,19.517839,16.928305,17.583954,17.849463,17.165068,17.227916,16.617234,16.712939,17.357875,16.106569,17.728786,16.500933,19.262478,17.132472,17.038094,17.376691,16.752725,16.964102,17.855956,17.925588,19.070971,14.620686,17.3177,15.473986,16.297652,12.585102,13.602157,12.087932,13.861306,12.169408,12.97129,13.357748,13.860379,19.485805,25.396365,32.814957,36.437872,29.396766,29.977286,23.946897,30.389817,31.563696,32.522594,35.899676,25.879917
常用指标,期间费用率,7.937632,7.34126,7.441231,8.493319,8.720107,8.525835,8.755788,9.624357,11.129081,10.769631,10.572064,13.826128,13.524022,13.458064,10.349297,10.579223,11.937024,12.046581,11.91934,6.703859,8.099013,7.2501,3.356945,7.062723,5.938019,5.310321,2.186832,9.085704,7.431603,6.361564,4.401657,8.136015,6.794339,6.87956,5.588771,7.906168,8.137237,8.077554,6.978633,9.090191,8.552104,8.112816,7.001495,9.272437,8.026178,7.743579,7.815974,10.172132,8.80682,8.801518,8.783385,11.198813,10.501145,9.929504,11.124548,11.493863,11.127515,10.78119,12.307311,11.111688,11.320979,12.024087,11.151959,13.524711,13.277057,13.381565,12.404404,14.328595,14.759568,15.086559,16.281897,20.692729,18.25821,19.480109,20.21729,24.404213,23.802311,24.852252,24.684902,22.668253,22.521777,23.909263,25.38258,21.769026,19.450885,17.075368,13.245663,18.163495,16.569317,20.388671,17.452682,19.444239,19.748068,18.907122,15.972726
常用指标,资产负债率,30.698191,30.536137,30.99558,31.135569,32.11377,32.907489,32.356856,32.011027,33.921468,33.325459,35.182794,35.381987,34.828528,34.739647,32.029443,32.470676,33.632599,34.256301,33.84132,25.989969,37.232512,34.937961,35.833968,34.144514,38.247041,37.793886,37.311575,41.835089,43.347314,43.631611,33.763025,32.948062,27.194759,26.232891,38.931138,38.712775,36.27758,37.177225,34.983596,20.70727,19.530517,22.28177,20.661355,20.022851,20.190297,22.81085,19.106274,19.330702,22.084191,28.626194,25.471558,26.336032,29.762818,33.694847,30.56713,33.374219,42.958517,40.109574,38.392054,40.116439,37.473992,40.305261,42.728719,43.146921,32.357482,35.995673,33.710148,33.110461,36.722147,38.020171,35.523283,37.043669,38.85054,41.730367,44.108498,41.903306,46.237016,46.958611,47.166895,47.068785,48.830255,49.251429,47.921351,47.195898,41.91955,11.463592,11.665666,9.875351,9.593713,8.491875,25.674211,22.706254,,21.664356,17.404764
每股指标,基本每股收益,0.46,0.32,0.13,0.39,0.28,0.18,0.08,0.19,0.12,0.07,0.02,-0.45,-0.27,-0.22,-0.03,-0.17,-0.21,-0.17,-0.07,-0.12,-0.14,-0.08,-0.03,0.52,0.31,0.23,0.12,0.55,0.44,0.34,0.21,0.82,0.57,0.55,0.35,0.84,0.92,0.61,0.3,1.09,0.81,0.54,0.27,0.95,0.65,0.46,0.217,0.78,0.578,0.39,0.188,0.65,0.501,0.338,0.157,0.61,0.43,0.285,0.145,0.51,0.4,0.238,0.137,0.47,0.329,0.221,0.105,0.42,0.326,0.22,0.115,0.36,0.303,0.187,0.095,0.29,0.223,0.129,0.07,0.25,,0.13,,0.28,,0.22,,0.34,,0.13,,0.48,,0.49,0.33
每股指标,稀释每股收益,0.46,0.32,0.13,0.39,0.28,0.18,0.08,0.19,0.12,0.07,0.02,-0.45,-0.27,-0.22,-0.03,-0.17,-0.21,-0.17,-0.07,-0.12,-0.14,-0.08,-0.03,0.52,0.31,0.23,0.12,0.55,0.44,0.34,0.21,0.82,0.57,0.55,0.29,0.72,0.92,0.61,0.3,1.09,0.81,0.54,0.27,0.95,0.65,0.46,0.217,0.78,0.578,0.39,0.188,0.65,0.501,0.338,0.157,0.61,0.43,0.285,0.145,0.51,0.4,0.238,0.137,0.47,0.329,0.221,0.105,0.42,0.326,0.22,0.115,0.36,0.303,0.187,0.095,0.29,0.223,0.129,0.07,,,,,,,,,,,,,,,,
