code,name,section,next_crawl_index,market_cap
002649,博彦科技,深市主板,0,767412.1746
002651,利君股份,深市主板,0,642366.6962
002652,扬子新材,深市主板,0,181270.656
002653,海思科,深市主板,0,2614530.9254
002654,万润科技,深市主板,0,1365066.7086
002655,共达电声,深市主板,0,482627.3416
002657,中科金财,深市主板,0,1063781.7148
002658,雪迪龙,深市主板,0,285850.226
002659,凯文教育,深市主板,0,413409.8023
002660,茂硕电源,深市主板,0,374884.474
002661,克明食品,深市主板,0,295068.3643
002662,峰璟股份,深市主板,0,587992.5912
002663,普邦股份,深市主板,0,258578.4238
002664,信质集团,深市主板,0,1212961.7531
002666,德联集团,深市主板,0,259346.1281
002667,威领股份,深市主板,0,261984.3378
002668,TCL智家,深市主板,0,1062429.1994
002669,康达新材,深市主板,0,419940.6049
002670,国盛金控,深市主板,0,3266181.4756
002671,龙泉股份,深市主板,0,266877.8087
002672,东江环保,深市主板,0,411828.8274
002673,西部证券,深市主板,0,3435273.5253
002674,兴业科技,深市主板,0,487118.4806
002675,东诚药业,深市主板,0,1103181.8471
002676,顺威股份,深市主板,0,714936.6238
002677,浙江美大,深市主板,0,391525.3663
002678,珠江钢琴,深市主板,0,612266.076
002679,福建金森,深市主板,0,249901.36
002681,奋达科技,深市主板,0,1120389.6502
002682,龙洲股份,深市主板,0,249687.9261
002683,广东宏大,深市主板,0,2897770.2225
002685,华东重机,深市主板,0,818135.7286
002686,亿利达,深市主板,0,337162.5322
002687,乔治白,深市主板,0,186879.2346
002688,金河生物,深市主板,0,493325.9872
002689,远大智能,深市主板,0,418207.5211
002690,美亚光电,深市主板,0,895438.8567
002691,冀凯股份,深市主板,0,267440.3228
002692,远程股份,深市主板,0,381821.1747
002694,顾地科技,深市主板,0,303325.4554
002695,煌上煌,深市主板,0,664225.703
002696,百洋股份,深市主板,0,207047.4208
002697,红旗连锁,深市主板,0,636565.79
002698,博实股份,深市主板,0,1480089.5317
002700,万憬能源,深市主板,0,175467.6061
002701,奥瑞金,深市主板,0,1393786.1397
002702,海欣食品,深市主板,0,195424.8375
002703,浙江世宝,深市主板,0,842737.1304
002705,新宝股份,深市主板,0,1291349.2332
002706,良信股份,深市主板,0,1058642.9556
002707,众信旅游,深市主板,0,613128.9682
002708,光洋股份,深市主板,0,721135.1562
002709,天赐材料,深市主板,0,4732218.8474
002712,思美传媒,深市主板,0,295331.5491
002714,牧原股份,深市主板,0,19994187.4788
002715,登云股份,深市主板,0,343482.0
002716,湖南白银,深市主板,0,1515431.4698
002718,友邦吊顶,深市主板,0,142451.3487
002719,麦趣尔,深市主板,0,145513.1244
002721,金一文化,深市主板,0,920145.0008
002722,物产金轮,深市主板,0,295030.1596
002723,小崧股份,深市主板,0,293013.0431
002724,海洋王,深市主板,0,421963.0246
002725,跃岭股份,深市主板,0,334769.8044
002726,龙大美食,深市主板,0,565484.4242
002727,一心堂,深市主板,0,555840.0938
002728,特一药业,深市主板,0,321132.0797
002729,好利科技,深市主板,0,248456.6148
002730,电光科技,深市主板,0,554339.8678
002731,萃华珠宝,深市主板,0,280640.1208
002732,燕塘乳业,深市主板,0,258849.0334
002733,雄韬股份,深市主板,0,759857.2835
002734,利民股份,深市主板,0,700931.7032
002735,王子新材,深市主板,0,420695.265
002736,国信证券,深市主板,0,12803755.9302
002737,葵花药业,深市主板,0,899360.0
002738,中矿资源,深市主板,0,3168401.784
002739,万达电影,深市主板,0,2546340.0874
002741,光华科技,深市主板,0,920934.1764
002743,富煌钢构,深市主板,0,256831.448
002745,木林森,深市主板,0,996536.7631
002746,仙坛股份,深市主板,0,435741.2034
002747,埃斯顿,深市主板,0,1939582.3743
002748,世龙实业,深市主板,0,221760.0
002749,国光股份,深市主板,0,669588.9232
002752,昇兴股份,深市主板,0,529408.5097
002753,永东股份,深市主板,0,166566.0554
002755,奥赛康,深市主板,0,1944477.5517
002756,永兴材料,深市主板,0,1345785.4791
002757,南兴股份,深市主板,0,498389.2784
002758,浙农股份,深市主板,0,461815.5902
002759,天际股份,深市主板,0,816535.6116
002760,凤形股份,深市主板,0,215005.5136
002761,浙江建投,深市主板,0,985505.5848
002763,汇洁股份,深市主板,0,210697.8448
002765,蓝黛科技,深市主板,0,937327.3252
002766,索菱股份,深市主板,0,490919.5808
002767,先锋电子,深市主板,0,247897.984
002768,国恩股份,深市主板,0,818343.8188
002769,普路通,深市主板,0,330487.0638
002771,真视通,深市主板,0,280968.5946
002772,众兴菌业,深市主板,0,395597.3493
002773,康弘药业,深市主板,0,2501449.5336
002774,快意电梯,深市主板,0,286843.8298
002775,文科股份,深市主板,0,187486.0667
002777,久远银海,深市主板,0,765740.2525
002778,中晟高科,深市主板,0,243524.904
002779,中坚科技,深市主板,0,2048727.7873
002780,三夫户外,深市主板,0,173376.178
002782,可立克,深市主板,0,804672.9848
002783,凯龙股份,深市主板,0,430297.5366
002785,万里石,深市主板,0,587644.3849
002786,银宝山新,深市主板,0,457053.6
002787,华源控股,深市主板,0,207713.0024
002788,鹭燕医药,深市主板,0,307725.8036
002790,瑞尔特,深市主板,0,187180.805
002791,坚朗五金,深市主板,0,419660.1671
002792,通宇通讯,深市主板,0,535780.236
002793,罗欣药业,深市主板,0,541881.7367
002795,永和智控,深市主板,0,220940.6539
002796,世嘉科技,深市主板,0,408925.7872
002797,第一创业,深市主板,0,3189621.6
002798,帝欧水华,深市主板,0,278629.9763
002799,环球印务,深市主板,0,256988.7474
002800,天顺股份,深市主板,0,193592.2184
002801,微光股份,深市主板,0,418974.1686
002802,洪汇新材,深市主板,0,231431.337
002803,吉宏股份,深市主板,0,601508.3016
002805,丰元股份,深市主板,0,386895.6686
002806,华锋股份,深市主板,0,204226.1445
002807,江阴银行,深市主板,0,1108565.3996
002809,红墙股份,深市主板,0,156494.736
002810,山东赫达,深市主板,0,419533.2319
002811,郑中设计,深市主板,0,337187.315
002812,恩捷股份,深市主板,0,3584287.2277
002813,路畅科技,深市主板,0,311386.0829
002815,崇达技术,深市主板,0,1148615.8967
002817,黄山胶囊,深市主板,0,216659.3534
002818,富森美,深市主板,0,361907.2727
002819,东方中科,深市主板,0,699125.7787
002820,桂发祥,深市主板,0,243653.2418
002821,凯莱英,深市主板,0,3416174.2545
002823,凯中精密,深市主板,0,364061.1279
002824,和胜股份,深市主板,0,345209.669
002825,纳尔股份,深市主板,0,251926.2159
002826,易明医药,深市主板,0,339936.4586
002827,高争民爆,深市主板,0,1056804.0
002828,贝肯能源,深市主板,0,195884.7187
002829,星网宇达,深市主板,0,338103.3054
002830,名雕股份,深市主板,0,111844.2325
002831,裕同科技,深市主板,0,1331648.3287
002832,比音勒芬,深市主板,0,613723.2156
002833,弘亚数控,深市主板,0,480449.4796
002835,同为股份,深市主板,0,218553.8377
002836,新宏泽,深市主板,0,213580.8
002837,英维克,深市主板,0,6724410.1378
002838,道恩股份,深市主板,0,1165149.8755
002839,张家港行,深市主板,0,1054980.2988
002840,华统股份,深市主板,0,692330.1733
002841,视源股份,深市主板,0,2090595.2385
002842,翔鹭钨业,深市主板,0,279469.4719
002843,泰嘉股份,深市主板,0,576822.8926
002845,同兴达,深市主板,0,372600.4376
002846,英联股份,深市主板,0,470600.1338
002847,盐津铺子,深市主板,0,1727666.2002
002849,威星智能,深市主板,0,291512.3839
002850,科达利,深市主板,0,3383049.4296
002851,麦格米特,深市主板,0,3417810.2155
002852,道道全,深市主板,0,318359.0858
002853,皮阿诺,深市主板,0,157019.8743
002855,捷荣技术,深市主板,0,426465.5658
002856,美芝股份,深市主板,0,126258.6274
002857,三晖电气,深市主板,0,295296.0
002858,力盛体育,深市主板,0,219732.7648
002859,洁美科技,深市主板,0,1264693.5172
002860,星帅尔,深市主板,0,463276.4543
002861,瀛通通讯,深市主板,0,262794.6125
002862,实丰文化,深市主板,0,232296.1654
002863,今飞凯达,深市主板,0,325519.5698
002864,盘龙药业,深市主板,0,217378.833
002865,钧达股份,深市主板,0,932293.5736
002866,传艺科技,深市主板,0,334436.7036
002867,周大生,深市主板,0,1449227.0078
002869,金溢科技,深市主板,0,470080.697
002870,香山股份,深市主板,0,450462.7989
002871,伟隆股份,深市主板,0,260598.9976
002873,新天药业,深市主板,0,253466.2879
002875,安奈儿,深市主板,0,312331.3941
002876,三利谱,深市主板,0,362840.7628
002877,智能自控,深市主板,0,207323.63
002878,元隆雅图,深市主板,0,420432.3173
002879,长缆科技,深市主板,0,244468.3409
002880,卫光生物,深市主板,0,600064.515
002881,美格智能,深市主板,0,885129.2968
002882,金龙羽,深市主板,0,791779.5144
002883,中设股份,深市主板,0,173257.3054
002884,凌霄泵业,深市主板,0,465588.592
002885,京泉华,深市主板,0,442419.0631
002886,沃特股份,深市主板,0,486524.8876
002887,绿茵生态,深市主板,0,180978.3348
002888,惠威科技,深市主板,0,143402.6603
002889,东方嘉盛,深市主板,0,389742.3417
002890,弘宇股份,深市主板,0,228015.7045
002891,中宠股份,深市主板,0,1601323.5565
002892,科力尔,深市主板,0,726289.3108
002893,京能热力,深市主板,0,223867.5943
002895,川恒股份,深市主板,0,1600153.032
002896,中大力德,深市主板,0,1841810.4632
002897,意华股份,深市主板,0,857763.3515
002899,英派斯,深市主板,0,335942.5264
002900,哈三联,深市主板,0,220677.0574
002901,大博医疗,深市主板,0,1530298.4006
002902,铭普光磁,深市主板,0,427560.8161
002903,宇环数控,深市主板,0,240996.3725
002905,金逸影视,深市主板,0,369707.52
002906,华阳集团,深市主板,0,1783024.327
002907,华森制药,深市主板,0,488560.7368
002908,德生科技,深市主板,0,332777.0095
002909,集泰股份,深市主板,0,245375.662
002910,庄园牧场,深市主板,0,162508.8525
002911,佛燃能源,深市主板,0,1483963.4853
002912,中新赛克,深市主板,0,454546.0748
002913,奥士康,深市主板,0,1227255.2878
002915,中欣氟材,深市主板,0,736050.4681
002916,深南电路,深市主板,0,13736001.154
002917,金奥博,深市主板,0,361022.551
002918,蒙娜丽莎,深市主板,0,367791.4069
002919,名臣健康,深市主板,0,394202.7615
002920,德赛西威,深市主板,0,7936392.6306
002921,联诚精密,深市主板,0,201619.0575
002922,伊戈尔,深市主板,0,787560.438
002923,润都股份,深市主板,0,326219.2289
002925,盈趣科技,深市主板,0,1387689.2925
002926,华西证券,深市主板,0,2496375.0
002927,泰永长征,深市主板,0,322718.7104
002928,华夏航空,深市主板,0,1245001.0605
002929,润建股份,深市主板,0,1052382.5935
002930,宏川智慧,深市主板,0,452032.9021
002931,锋龙股份,深市主板,0,306735.0936
002932,明德生物,深市主板,0,293596.1878
002933,新兴装备,深市主板,0,376836.1222
002935,天奥电子,深市主板,0,640900.3234
002936,郑州银行,深市主板,0,1340126.6034
002937,兴瑞科技,深市主板,0,563319.4938
002938,鹏鼎控股,深市主板,0,12894909.9993
002939,长城证券,深市主板,0,3966528.2537
002940,昂利康,深市主板,0,701452.9181
002941,新疆交建,深市主板,0,1086748.2927
002942,新农股份,深市主板,0,248622.3329
002943,宇晶股份,深市主板,0,489472.2973
002945,华林证券,深市主板,0,4360500.0
002946,新乳业,深市主板,0,1435996.2029
002947,恒铭达,深市主板,0,915658.2932
002948,青岛银行,深市主板,0,1481512.5921
002949,华阳国际,深市主板,0,247718.185
002950,奥美医疗,深市主板,0,426683.4773
002951,金时科技,深市主板,0,706314.114
002952,亚世光电,深市主板,0,249701.19
002953,日丰股份,深市主板,0,353128.7903
002955,鸿合科技,深市主板,0,572744.4214
002956,西麦食品,深市主板,0,462297.5274
002957,科瑞技术,深市主板,0,784408.6336
002958,青农商行,深市主板,0,1555987.4291
002959,小熊电器,深市主板,0,760492.6583
002960,青鸟消防,深市主板,0,953399.1816
002961,瑞达期货,深市主板,0,887396.8229
002962,五方光电,深市主板,0,314403.5595
002963,豪尔赛,深市主板,0,146762.3583
002965,祥鑫科技,深市主板,0,934689.0814
002966,苏州银行,深市主板,0,3640071.0079
002967,广电计量,深市主板,0,1008933.5977
002968,新大正,深市主板,0,278808.2547
002969,嘉美包装,深市主板,0,331471.8387
002970,锐明技术,深市主板,0,589772.3324
002971,和远气体,深市主板,0,582353.4429
002972,科安达,深市主板,0,161576.028
002973,侨银股份,深市主板,0,342139.2047
002975,博杰股份,深市主板,0,632613.2645
002976,瑞玛精密,深市主板,0,160888.4888
002977,天箭科技,深市主板,0,226308.7175
002978,安宁股份,深市主板,0,1146968.8698
002979,雷赛智能,深市主板,0,1048113.6182
002980,华盛昌,深市主板,0,251340.4022
002981,朝阳科技,深市主板,0,368391.9278
002982,湘佳股份,深市主板,0,190787.5855
002983,芯瑞达,深市主板,0,270094.8127
002984,森麒麟,深市主板,0,1373358.346
002985,北摩高科,深市主板,0,460960.1608
002986,宇新股份,深市主板,0,332534.3606
002987,京北方,深市主板,0,1824370.7217
002988,豪美新材,深市主板,0,999445.7345
002989,中天精装,深市主板,0,588208.8476
002990,盛视科技,深市主板,0,363398.5015
002991,甘源食品,深市主板,0,278130.7424
002992,宝明科技,深市主板,0,866214.5105
002993,奥海科技,深市主板,0,1091133.1654
002995,天地在线,深市主板,0,197854.2861
002996,顺博合金,深市主板,0,297355.1703
002997,瑞鹄模具,深市主板,0,830377.6963
002998,优彩资源,深市主板,0,200692.416
002999,天禾股份,深市主板,0,225133.2431
003000,劲仔食品,深市主板,0,362157.2268
003001,中岩大地,深市主板,0,250155.1762
003002,壶化股份,深市主板,0,421708.597
003003,天元股份,深市主板,0,140771.0896
003005,竞业达,深市主板,0,266400.2762
003006,百亚股份,深市主板,0,1107861.1145
003007,直真科技,深市主板,0,254792.6678
003008,开普检测,深市主板,0,166595.4155
003009,中天火箭,深市主板,0,747129.6834
003010,若羽臣,深市主板,0,965627.1171
003011,海象新材,深市主板,0,158598.2837
003012,东鹏控股,深市主板,0,818324.833
003013,地铁设计,深市主板,0,608719.4679
003015,日久光电,深市主板,0,441859.4219
003016,欣贺股份,深市主板,0,319255.9682
003017,大洋生物,深市主板,0,222899.4574
003018,金富科技,深市主板,0,114831.3001
003019,宸展光电,深市主板,0,630613.3744
003020,立方制药,深市主板,0,372269.3857
003021,兆威机电,深市主板,0,2795858.863
003022,联泓新科,深市主板,0,2707562.1729
003023,彩虹集团,深市主板,0,236927.8755
003025,思进智能,深市主板,0,316303.0514
003026,中晶科技,深市主板,0,360962.7169
003027,同兴科技,深市主板,0,199130.9782
003028,振邦智能,深市主板,0,229813.4458
003029,吉大正元,深市主板,0,420792.6268
003030,祖名股份,深市主板,0,146308.1216
003031,中瓷电子,深市主板,0,2088562.1134
003033,征和工业,深市主板,0,472593.8536
003035,南网能源,深市主板,0,1784090.9087
003036,泰坦股份,深市主板,0,384770.5224
003037,三和管桩,深市主板,0,473868.0703
003038,鑫铂股份,深市主板,0,282339.4379
003039,顺控发展,深市主板,0,820064.8734
003040,楚天龙,深市主板,0,968522.547
003041,真爱美家,深市主板,0,327965.6898
003042,中农联合,深市主板,0,203020.9975
003043,华亚智能,深市主板,0,420786.7974
003816,中国广核,深市主板,0,14278599.9543
300001,特锐德,创业板,0,2808927.2766
300002,神州泰岳,创业板,0,2698542.1831
300003,乐普医疗,创业板,0,2808780.2775
300004,南风股份,创业板,0,595192.0615
300005,探路者,创业板,0,754350.4002
300006,莱美药业,创业板,0,455058.807
300007,汉威科技,创业板,0,1737165.1791
300008,天海防务,创业板,0,1016377.9738
300009,安科生物,创业板,0,1222921.9082
300010,豆神教育,创业板,0,1282429.4207
300011,鼎汉技术,创业板,0,397181.4511
300012,华测检测,创业板,0,1819779.2734
300013,新宁物流,创业板,0,186857.8907
300014,亿纬锂能,创业板,0,14383305.5096
300015,爱尔眼科,创业板,0,9794734.5787
300016,北陆药业,创业板,0,489601.8932
300017,网宿科技,创业板,0,2605940.0408
300018,中元股份,创业板,0,410671.3974
300019,硅宝科技,创业板,0,700391.1342
300021,大禹节水,创业板,0,424151.2565
300022,吉峰科技,创业板,0,422071.9332
300024,机器人,创业板,0,2975138.7785
300025,华星创业,创业板,0,315988.6835
300026,红日药业,创业板,0,1002301.4229
300027,华谊兄弟,创业板,0,646094.4846
300030,阳普医疗,创业板,0,206891.798
300031,宝通科技,创业板,0,875883.8092
300032,金龙机电,创业板,0,414435.5177
300033,同花顺,创业板,0,9915445.8602
300034,钢研高纳,创业板,0,1212067.4177
300035,中科电气,创业板,0,1295032.8486
300036,超图软件,创业板,0,725680.7209
300037,新宙邦,创业板,0,2538663.2024
300039,上海凯宝,创业板,0,552906.5143
300040,九洲集团,创业板,0,326498.4368
300041,回天新材,创业板,0,605955.3681
300042,朗科科技,创业板,0,546240.1053
300043,星辉娱乐,创业板,0,809544.2152
300045,华力创通,创业板,0,1109557.0152
300046,台基股份,创业板,0,1037899.6559
300047,天源迪科,创业板,0,860960.7421
300048,合康新能,创业板,0,714481.1166
300049,福瑞股份,创业板,0,1765270.1455
300050,世纪鼎利,创业板,0,339776.829
300051,琏升科技,创业板,0,255573.0728
300053,航宇微,创业板,0,870795.7257
300054,鼎龙股份,创业板,0,2617569.9251
300055,万邦达,创业板,0,360639.6521
300056,中创环保,创业板,0,531507.3353
300057,万顺新材,创业板,0,433636.5318
300058,蓝色光标,创业板,0,2289859.5808
300059,东方财富,创业板,0,34858861.9368
300061,旗天科技,创业板,0,760291.3795
300062,中能电气,创业板,0,216225.5183
300063,天龙集团,创业板,0,573297.3153
300065,海兰信,创业板,0,1224465.6209
300066,三川智慧,创业板,0,639758.9813
300067,安诺其,创业板,0,437804.879
300068,南都电源,创业板,0,1695770.1906
300069,金利华电,创业板,0,222066.0
300070,碧水源,创业板,0,1470121.4539
300071,福石控股,创业板,0,412172.9776
300072,海新能科,创业板,0,867266.3924
300073,当升科技,创业板,0,3086930.9745
300074,华平股份,创业板,0,254345.0364
300075,数字政通,创业板,0,837587.5235
300076,GQY视讯,创业板,0,270512.0
300077,国民技术,创业板,0,1406757.2616
300078,思创医惠,创业板,0,377431.4632
300079,数码视讯,创业板,0,734287.8429
300080,易成新能,创业板,0,916721.669
300081,恒信东方,创业板,0,296909.5864
300082,奥克股份,创业板,0,505943.1404
300083,创世纪,创业板,0,1536333.2352
300084,海默科技,创业板,0,301864.3913
300085,银之杰,创业板,0,3288100.853
300086,康芝药业,创业板,0,312003.2256
300087,荃银高科,创业板,0,818644.7281
300088,长信科技,创业板,0,1732396.042
300091,金通灵,创业板,0,439857.9162
300092,科新机电,创业板,0,360340.3616
300094,国联水产,创业板,0,401302.8158
300095,华伍股份,创业板,0,313661.2752
300098,高新兴,创业板,0,871085.1493
300099,尤洛卡,创业板,0,386639.1396
300100,双林股份,创业板,0,2436135.3357
300101,振芯科技,创业板,0,1430957.7531
300102,乾照光电,创业板,0,1111520.2841
300103,达刚控股,创业板,0,222455.7676
300105,龙源技术,创业板,0,366228.2382
300106,西部牧业,创业板,0,227604.8979
300107,建新股份,创业板,0,251729.2923
300109,新开源,创业板,0,791688.707
300110,华仁药业,创业板,0,379052.0818
300111,向日葵,创业板,0,1007885.9891
300112,万讯自控,创业板,0,207225.1407
300113,顺网科技,创业板,0,1299644.6018
300115,长盈精密,创业板,0,5090585.0377
300118,东方日升,创业板,0,938874.819
300119,瑞普生物,创业板,0,701075.51
300120,经纬辉开,创业板,0,524809.767
300121,阳谷华泰,创业板,0,675459.7574
300122,智飞生物,创业板,0,2929028.2396
300123,亚光科技,创业板,0,581243.3333
300124,汇川技术,创业板,0,19284570.1948
300126,锐奇股份,创业板,0,193379.1823
300127,银河磁体,创业板,0,745305.3161
300128,锦富技术,创业板,0,773439.3541
300129,泰胜风能,创业板,0,524919.8141
300130,新国都,创业板,0,1191313.9332
300131,英唐智控,创业板,0,1196523.1084
300132,青松股份,创业板,0,310945.7458
300133,华策影视,创业板,0,1505024.8254
300134,大富科技,创业板,0,871287.2213
300135,宝利国际,创业板,0,403660.8
300136,信维通信,创业板,0,2107595.6189
300138,晨光生物,创业板,0,522985.3524
300139,晓程科技,创业板,0,608915.9404
300140,节能环境,创业板,0,612072.75
300141,和顺电气,创业板,0,251681.8949
300142,沃森生物,创业板,0,1781556.4972
300143,盈康生命,创业板,0,711913.1298
300144,宋城演艺,创业板,0,2086996.7838
300145,南方泵业,创业板,0,870124.9386
300146,汤臣倍健,创业板,0,1291183.0952
300148,天舟文化,创业板,0,381590.8088
300149,睿智医药,创业板,0,541464.9376
300150,世纪瑞尔,创业板,0,255884.117
300151,昌红科技,创业板,0,468245.2167
300153,科泰电源,创业板,0,1257722.2962
300154,瑞凌股份,创业板,0,269713.7453
300155,安居宝,创业板,0,158418.1257
300157,新锦动力,创业板,0,353912.316
300158,振东制药,创业板,0,660089.9643
300160,秀强股份,创业板,0,437594.3628
300161,华中数控,创业板,0,556515.4532
300162,雷曼光电,创业板,0,251831.0701
300163,先锋新材,创业板,0,153834.7954
300164,通源石油,创业板,0,320182.7171
300166,东方国信,创业板,0,967370.4362
300168,万达信息,创业板,0,991596.7735
300169,天晟新材,创业板,0,213628.9337
300170,汉得信息,创业板,0,1755723.7681
300171,东富龙,创业板,0,809663.9338
300172,中电环保,创业板,0,274320.4908
300173,福能东方,创业板,0,428345.0819
300174,元力股份,创业板,0,615549.9084
300176,鸿特科技,创业板,0,279616.7376
300177,中海达,创业板,0,586901.547
300179,四方达,创业板,0,387242.8051
300180,华峰超纤,创业板,0,1256917.9623
300181,佐力药业,创业板,0,1067152.3266
300182,捷成股份,创业板,0,1303386.4869
300183,东软载波,创业板,0,706154.9635
300184,力源信息,创业板,0,1196073.4308
300185,通裕重工,创业板,0,1164074.5092
300187,永清环保,创业板,0,322349.9211
300188,国投智能,创业板,0,1307211.7775
300189,神农种业,创业板,0,386400.6723
300190,维尔利,创业板,0,341817.5733
300191,潜能恒信,创业板,0,439735.66
300192,科德教育,创业板,0,633368.1605
300193,佳士科技,创业板,0,376431.1378
300194,福安药业,创业板,0,415419.6687
300195,长荣股份,创业板,0,244851.7352
300196,长海股份,创业板,0,362774.0451
300197,节能铁汉,创业板,0,658279.5238
300199,翰宇药业,创业板,0,1562982.6831
300200,高盟新材,创业板,0,434267.9016
300201,海伦哲,创业板,0,551988.2701
300203,聚光科技,创业板,0,801682.9227
300204,舒泰神,创业板,0,1536561.6649
300206,理邦仪器,创业板,0,399626.2663
300207,欣旺达,创业板,0,5803052.7761
300209,有棵树,创业板,0,343012.978
300210,森远股份,创业板,0,491979.7991
300212,易华录,创业板,0,1504594.2535
300213,佳讯飞鸿,创业板,0,521297.4434
300214,日科化学,创业板,0,295810.6425
300215,电科院,创业板,0,295923.2744
300217,东方电热,创业板,0,695669.6003
300218,安利股份,创业板,0,400327.6053
300219,鸿利智汇,创业板,0,522213.5304
300220,金运激光,创业板,0,233022.854
300221,银禧科技,创业板,0,375237.1161
300222,科大智能,创业板,0,825845.9722
300223,北京君正,创业板,0,3440686.5242
300224,正海磁材,创业板,0,1457182.9752
300226,上海钢联,创业板,0,773854.4073
300227,光韵达,创业板,0,408815.9362
300228,富瑞特装,创业板,0,407543.5526
300229,拓尔思,创业板,0,1867411.6684
300230,永利股份,创业板,0,325618.232
300231,银信科技,创业板,0,511780.8269
300232,洲明科技,创业板,0,695429.0136
300233,金城医药,创业板,0,702892.8559
300234,开尔新材,创业板,0,184033.0685
300235,方直科技,创业板,0,254730.4009
300236,上海新阳,创业板,0,1744830.8134
300237,美晨科技,创业板,0,464292.2605
300238,冠昊生物,创业板,0,403268.9387
300239,东宝生物,创业板,0,316702.0775
300240,飞力达,创业板,0,283798.9045
300241,瑞丰光电,创业板,0,335246.3286
300242,佳云科技,创业板,0,267782.1585
300243,瑞丰高材,创业板,0,205795.0545
300244,迪安诊断,创业板,0,785786.3486
300245,天玑科技,创业板,0,468866.3294
300246,宝莱特,创业板,0,178091.4196
300247,融捷健康,创业板,0,331752.7043
300248,新开普,创业板,0,538801.9646
300249,依米康,创业板,0,612790.4693
300250,初灵信息,创业板,0,346884.5534
300251,光线传媒,创业板,0,5443010.5229
300252,金信诺,创业板,0,813042.3003
300253,卫宁健康,创业板,0,1722445.263
300254,仟源医药,创业板,0,235701.4047
300255,常山药业,创业板,0,4025014.1209
300256,星星科技,创业板,0,939981.8287
300257,开山股份,创业板,0,1437763.4412
300258,精锻科技,创业板,0,891312.8678
300259,新天科技,创业板,0,446761.6942
300260,新莱应材,创业板,0,1174996.9203
300261,雅本化学,创业板,0,666555.364
300263,隆华科技,创业板,0,791154.1374
300264,佳创视讯,创业板,0,223739.0876
300265,通光线缆,创业板,0,411284.74
300266,兴源环境,创业板,0,406838.4507
300267,尔康制药,创业板,0,496414.77
300269,联建光电,创业板,0,262314.1219
300270,中威电子,创业板,0,288066.9938
300271,华宇软件,创业板,0,608296.0306
300272,开能健康,创业板,0,298655.5056
300274,阳光电源,创业板,0,25037923.8218
300275,梅安森,创业板,0,339176.1903
300276,三丰智能,创业板,0,1078266.5422
300277,海联讯,创业板,0,530061.8005
300278,华昌达,创业板,0,769466.3927
300279,和晶科技,创业板,0,347927.4302
300280,紫天退,创业板,0,6900.3893
300281,金明精机,创业板,0,296802.4563
300283,温州宏丰,创业板,0,254482.4219
300284,苏交科,创业板,0,1029723.0287
300285,国瓷材料,创业板,0,1891343.2161
300286,安科瑞,创业板,0,433953.6596
300287,飞利信,创业板,0,793569.6247
300288,朗玛信息,创业板,0,364841.674
300289,利德曼,创业板,0,407367.3653
300290,荣科科技,创业板,0,1726764.5988
300291,百纳千成,创业板,0,633563.4352
300292,吴通控股,创业板,0,539001.3447
300293,蓝英装备,创业板,0,688505.0122
300294,博雅生物,创业板,0,1236417.9056
300295,三六五网,创业板,0,207229.5235
300296,利亚德,创业板,0,1635139.1948
300298,三诺生物,创业板,0,908465.8532
300299,富春股份,创业板,0,450751.8976
300300,海峡创新,创业板,0,318065.7999
300302,同有科技,创业板,0,731357.9538
300303,聚飞光电,创业板,0,958814.5459
300304,云意电气,创业板,0,1125884.6969
300305,裕兴股份,创业板,0,197385.1539
300306,远方信息,创业板,0,194166.2677
300307,慈星股份,创业板,0,544419.0189
300308,中际旭创,创业板,0,45734554.9403
300310,宜通世纪,创业板,0,412366.7058
300314,戴维医疗,创业板,0,196638.3009
300315,掌趣科技,创业板,0,1369004.6582
300316,晶盛机电,创业板,0,5535841.6713
300317,珈伟新能,创业板,0,349801.4569
300318,博晖创新,创业板,0,445585.0321
300319,麦捷科技,创业板,0,1027949.8246
300320,海达股份,创业板,0,489188.2643
300321,同大股份,创业板,0,346800.969
300322,硕贝德,创业板,0,1005943.8627
300323,华灿光电,创业板,0,744733.1065
300324,旋极信息,创业板,0,1106364.0787
300327,中颖电子,创业板,0,901494.8535
300328,宜安科技,创业板,0,1158587.0318
300329,海伦钢琴,创业板,0,341634.0999
300331,苏大维格,创业板,0,730920.9277
300332,天壕能源,创业板,0,467084.5804
300333,兆日科技,创业板,0,422492.4446
300334,津膜科技,创业板,0,211420.8327
300335,迪森股份,创业板,0,221660.9916
300337,银邦股份,创业板,0,705692.8625
300339,润和软件,创业板,0,4565020.7353
300340,科恒股份,创业板,0,372185.2689
300341,麦克奥迪,创业板,0,994661.2745
300342,天银机电,创业板,0,721171.6421
300345,华民股份,创业板,0,295666.0886
300346,南大光电,创业板,0,2721404.2225
300347,泰格医药,创业板,0,3357084.0274
300348,长亮科技,创业板,0,1049561.501
300349,金卡智能,创业板,0,460695.25
300350,华鹏飞,创业板,0,309818.479
300351,永贵电器,创业板,0,465888.9533
300352,北信源,创业板,0,748093.9769
300353,东土科技,创业板,0,1384516.4997
300354,东华测试,创业板,0,402884.0833
300355,蒙草生态,创业板,0,547953.9003
300357,我武生物,创业板,0,1357800.095
300358,楚天科技,创业板,0,524978.7387
300359,全通教育,创业板,0,354648.9503
300360,炬华科技,创业板,0,779431.0004
300363,博腾股份,创业板,0,1228089.0042
300364,中文在线,创业板,0,1787073.1753
300365,恒华科技,创业板,0,317780.9872
