date,open,close,high,low,volume,amount,amplitude,pct_change,price_change,turnover,etf_code,etf_name,crawl_time
2025-02-26,1.118,1.132,1.134,1.102,32897300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-02-27,1.132,1.128,1.143,1.107,27394100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-02-28,1.116,1.075,1.124,1.068,53209400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-03,1.077,1.073,1.099,1.063,48663500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-04,1.06,1.099,1.1,1.06,30603300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-05,1.105,1.102,1.107,1.087,24364800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-06,1.107,1.132,1.136,1.101,30132300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-07,1.131,1.121,1.131,1.107,21439600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-10,1.119,1.125,1.127,1.112,14141990,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-11,1.115,1.117,1.123,1.101,21023590,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-12,1.125,1.114,1.127,1.113,17569000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-13,1.113,1.085,1.116,1.076,32186200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-14,1.085,1.104,1.105,1.077,23283900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-17,1.101,1.112,1.113,1.095,17956100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-18,1.115,1.121,1.13,1.113,20241700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-19,1.119,1.107,1.124,1.101,13919100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-20,1.104,1.103,1.116,1.098,28920600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-21,1.098,1.074,1.1,1.069,19710700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-24,1.074,1.06,1.079,1.035,22716900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-25,1.056,1.052,1.065,1.046,15601200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-26,1.055,1.057,1.068,1.051,33198900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-27,1.057,1.064,1.083,1.043,15671300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-28,1.065,1.052,1.074,1.052,11710300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-03-31,1.045,1.058,1.058,1.034,16623800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-01,1.055,1.067,1.077,1.055,16899500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-02,1.064,1.071,1.082,1.062,14240100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-03,1.058,1.046,1.076,1.04,16728200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-07,0.97,0.941,0.988,0.876,48064200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-08,0.9,0.901,0.935,0.877,52479400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-09,0.876,0.936,0.938,0.841,49930300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-10,0.96,0.958,0.979,0.95,44708200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-11,0.949,0.997,1.006,0.949,50341400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-14,1.002,1.003,1.015,1.0,15007800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-15,0.998,1.0,1.008,0.989,16148600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-16,0.996,0.984,1.004,0.97,27831100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-17,0.981,0.996,1.009,0.974,22936400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-18,0.995,0.993,1.001,0.985,13996900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-21,0.991,1.019,1.019,0.988,23202000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-22,1.018,1.017,1.026,1.011,13942000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-23,1.019,1.023,1.03,1.017,20671700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-24,1.023,1.011,1.024,1.005,13570000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-25,1.016,1.012,1.019,1.0,10207400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-28,1.01,1.006,1.014,0.999,10962800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-29,1.004,1.014,1.017,0.997,12626200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-04-30,1.017,1.031,1.034,1.014,12734200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-06,1.036,1.061,1.061,1.036,16749600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-07,1.09,1.056,1.096,1.046,19792300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-08,1.058,1.067,1.075,1.052,18397100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-09,1.067,1.045,1.067,1.039,17878100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-12,1.05,1.062,1.066,1.049,16125400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-13,1.066,1.053,1.072,1.051,15847900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-14,1.051,1.053,1.061,1.045,29224000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-15,1.051,1.03,1.051,1.029,24794400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-16,1.024,1.038,1.045,1.024,15910200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-19,1.035,1.038,1.039,1.024,9865600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-20,1.038,1.044,1.047,1.033,15607700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-21,1.045,1.039,1.045,1.032,14778200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-22,1.036,1.031,1.048,1.03,13760100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-23,1.031,1.023,1.041,1.021,16797400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-26,1.024,1.029,1.029,1.019,11798700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-27,1.03,1.024,1.03,1.016,10273000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-28,1.027,1.023,1.031,1.021,6877300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-29,1.02,1.049,1.05,1.02,14756000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-05-30,1.049,1.04,1.049,1.036,8118200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-03,1.039,1.05,1.057,1.035,6552000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-04,1.05,1.054,1.062,1.05,7223600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-05,1.063,1.074,1.078,1.049,15592300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-06,1.078,1.079,1.079,1.07,9993500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-09,1.077,1.096,1.098,1.077,14502500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-10,1.09,1.079,1.095,1.066,14499000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-11,1.084,1.082,1.088,1.075,13671100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-12,1.075,1.083,1.089,1.075,6198800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-13,1.075,1.065,1.086,1.064,13170600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-16,1.066,1.075,1.08,1.064,7182300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-17,1.078,1.07,1.083,1.065,8373100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-18,1.067,1.078,1.078,1.061,9813300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-19,1.075,1.067,1.089,1.063,13874000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-20,1.068,1.057,1.077,1.055,7112800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-23,1.05,1.079,1.08,1.046,12268000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-24,1.083,1.101,1.102,1.08,20186600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-25,1.101,1.118,1.118,1.095,18549000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-26,1.117,1.106,1.119,1.105,19774200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-27,1.104,1.111,1.118,1.104,9958200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-06-30,1.113,1.136,1.136,1.113,10506425,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-01,1.138,1.144,1.146,1.129,12085039,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-02,1.14,1.129,1.14,1.12,14774100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-03,1.132,1.135,1.136,1.124,6186600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-04,1.13,1.13,1.143,1.123,11540500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-07,1.125,1.125,1.136,1.119,19316700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-08,1.128,1.138,1.14,1.128,8323100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-09,1.143,1.138,1.146,1.133,12507000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-10,1.133,1.137,1.143,1.129,10254300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-11,1.137,1.155,1.157,1.132,23282300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-14,1.151,1.161,1.162,1.148,10581400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-15,1.157,1.161,1.165,1.145,13846500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-16,1.158,1.171,1.175,1.147,13820300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-17,1.164,1.201,1.203,1.16,15981600,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-18,1.216,1.205,1.226,1.191,21598200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-21,1.207,1.213,1.213,1.201,13979300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-22,1.212,1.213,1.229,1.204,15928100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-23,1.205,1.216,1.228,1.195,24866700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-24,1.213,1.226,1.229,1.213,12089500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-25,1.228,1.247,1.25,1.222,17180200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-28,1.25,1.268,1.269,1.241,22617100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-29,1.268,1.297,1.3,1.26,47183800,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-30,1.286,1.278,1.299,1.265,45389100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-07-31,1.27,1.277,1.321,1.27,58585900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-01,1.276,1.289,1.293,1.266,49664300,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-04,1.275,1.302,1.302,1.264,67294900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-05,1.308,1.306,1.312,1.291,35633500,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-06,1.305,1.335,1.338,1.3,68960000,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-07,1.336,1.33,1.344,1.315,113541400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-08,1.32,1.312,1.326,1.306,52456796,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-11,1.309,1.346,1.348,1.305,85399125,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-12,1.345,1.343,1.347,1.318,75919900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-13,1.345,1.376,1.378,1.342,102185100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-14,1.382,1.347,1.386,1.342,115932200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-15,1.34,1.38,1.381,1.338,98831100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-18,1.384,1.434,1.437,1.384,144583100,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-19,1.434,1.425,1.443,1.414,166082400,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-20,1.415,1.431,1.435,1.388,185772871,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-21,1.433,1.41,1.45,1.4,185385700,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-22,1.408,1.447,1.448,1.405,121008409,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-25,1.458,1.471,1.488,1.452,145683200,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-26,1.465,1.455,1.47,1.44,88622613,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-27,1.455,1.433,1.493,1.432,123042900,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-28,1.422,1.472,1.473,1.417,107544110,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
2025-08-29,1.468,1.471,1.473,1.442,61021920,0.0,0.0,0.0,0.0,0.0,588230,科创200ETF,2025-08-30 18:26:17
