date,open,close,high,low,volume,amount,amplitude,pct_change,price_change,turnover,etf_code,etf_name,crawl_time
2023-02-17,1.059,1.032,1.061,1.03,247189433,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-20,1.023,1.043,1.044,1.019,215372326,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-21,1.042,1.037,1.043,1.03,236510971,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-22,1.033,1.029,1.037,1.024,200512388,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-23,1.029,1.033,1.037,1.028,246208010,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-24,1.034,1.018,1.035,1.014,243869968,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-27,1.013,1.009,1.019,1.005,314346976,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-02-28,1.016,1.017,1.02,1.007,314215688,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-01,1.014,1.022,1.025,1.009,304285912,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-02,1.02,1.012,1.022,1.007,281735729,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-03,1.014,1.013,1.018,1.005,275356524,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-06,1.015,1.016,1.018,0.997,290344064,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-07,1.015,0.999,1.017,0.998,308600711,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-08,0.999,0.992,1.002,0.989,410787691,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-09,0.995,0.993,1.0,0.989,373044422,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-10,0.99,0.994,1.002,0.984,269349126,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-13,0.995,0.986,0.996,0.981,223267822,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-14,0.982,0.976,0.984,0.96,230638110,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-15,0.978,0.974,0.99,0.972,236608318,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-16,0.969,0.96,0.972,0.958,272322139,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-17,0.965,0.953,0.967,0.95,293331752,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-20,0.954,0.954,0.964,0.944,274363854,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-21,0.961,0.975,0.975,0.956,311198031,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-22,0.975,0.972,0.984,0.967,296303701,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-23,0.971,0.977,0.978,0.966,281416043,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-24,0.977,0.985,0.985,0.972,291516837,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-27,0.982,0.989,0.99,0.976,337238901,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-28,0.989,0.976,0.989,0.975,274728903,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-29,0.976,0.983,0.984,0.976,259596844,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-30,0.98,0.985,0.986,0.975,294056002,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-03-31,0.986,0.986,0.993,0.984,382066167,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-03,0.986,1.002,1.004,0.986,374585534,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-04,1.001,0.99,1.001,0.982,425573931,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-06,0.987,0.987,0.988,0.978,499653619,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-07,0.985,0.996,1.002,0.985,451322338,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-10,1.0,1.002,1.006,0.995,270195809,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-11,1.0,0.999,1.013,0.995,213694710,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-12,0.999,0.994,1.0,0.989,220864209,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-13,0.992,0.986,0.992,0.984,203685387,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-14,0.985,0.995,0.998,0.985,217149222,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-17,0.995,1.001,1.004,0.992,159325202,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-18,1.0,0.999,1.008,0.996,176566738,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-19,0.997,0.991,0.997,0.989,191909214,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-20,0.991,0.972,0.991,0.97,191437600,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-21,0.973,0.958,0.979,0.955,239165814,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-24,0.957,0.937,0.957,0.93,324222710,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-25,0.939,0.915,0.94,0.909,390495436,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-26,0.915,0.939,0.943,0.909,488257400,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-27,0.937,0.943,0.947,0.932,250407600,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-04-28,0.945,0.947,0.953,0.939,208305802,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-04,0.944,0.933,0.946,0.932,308831331,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-05,0.93,0.927,0.933,0.92,227396001,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-08,0.926,0.931,0.931,0.918,224659901,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-09,0.93,0.92,0.932,0.918,345024232,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-10,0.919,0.931,0.935,0.909,465911000,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-11,0.93,0.945,0.949,0.927,223937006,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-12,0.941,0.93,0.947,0.93,187497741,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-15,0.931,0.948,0.95,0.931,313453404,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-16,0.954,0.95,0.955,0.945,238285700,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-17,0.949,0.948,0.953,0.942,223312400,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-18,0.948,0.937,0.949,0.93,233094057,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-19,0.933,0.938,0.942,0.93,216285882,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-22,0.938,0.938,0.944,0.932,235725503,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-23,0.938,0.93,0.94,0.926,182005601,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-24,0.925,0.925,0.934,0.922,193616500,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-25,0.923,0.924,0.929,0.918,245760606,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-26,0.924,0.914,0.924,0.907,315322415,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-29,0.914,0.9,0.916,0.897,256197100,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-30,0.899,0.904,0.908,0.891,248504800,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-05-31,0.904,0.895,0.904,0.89,241649401,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-01,0.894,0.9,0.907,0.89,239126505,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-02,0.902,0.911,0.915,0.901,258049604,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-05,0.913,0.895,0.913,0.893,272172505,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-06,0.895,0.884,0.895,0.882,237614202,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-07,0.882,0.865,0.882,0.862,247834416,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-08,0.865,0.862,0.871,0.86,286970202,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-09,0.861,0.867,0.868,0.86,229929400,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-12,0.867,0.875,0.879,0.863,191408635,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-13,0.873,0.88,0.881,0.872,222906119,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-14,0.881,0.878,0.884,0.877,247275307,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-15,0.879,0.915,0.915,0.879,312156001,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-16,0.92,0.93,0.931,0.913,233674225,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-19,0.93,0.929,0.932,0.923,212388435,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-20,0.926,0.93,0.933,0.924,295108004,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-21,0.925,0.906,0.928,0.905,236268100,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-26,0.903,0.898,0.907,0.889,351398818,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-27,0.901,0.896,0.904,0.892,329322504,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-28,0.897,0.893,0.897,0.885,304188901,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-29,0.894,0.892,0.9,0.891,439444606,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-06-30,0.896,0.909,0.912,0.888,670386304,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-03,0.907,0.907,0.916,0.904,539141519,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-04,0.907,0.912,0.915,0.905,344042808,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-05,0.912,0.907,0.919,0.905,293105979,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-06,0.905,0.899,0.909,0.896,231109606,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-07,0.899,0.888,0.899,0.887,196966802,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-10,0.889,0.9,0.908,0.889,256004700,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-11,0.902,0.91,0.91,0.898,206664000,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-12,0.909,0.902,0.912,0.901,202992900,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-13,0.906,0.919,0.92,0.906,263361919,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-14,0.92,0.915,0.92,0.912,143734408,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-17,0.912,0.906,0.912,0.901,158317000,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-18,0.908,0.904,0.909,0.9,140421308,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-19,0.902,0.891,0.902,0.888,205771837,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-20,0.893,0.881,0.901,0.881,230732600,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-21,0.881,0.883,0.89,0.879,186713300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-24,0.88,0.877,0.885,0.873,192750602,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-25,0.887,0.897,0.9,0.887,243282200,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-26,0.897,0.898,0.899,0.892,155674031,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-27,0.898,0.895,0.905,0.894,162665600,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-28,0.891,0.909,0.912,0.889,258329582,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-07-31,0.912,0.92,0.929,0.912,295224215,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-01,0.919,0.913,0.925,0.909,191243916,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-02,0.912,0.913,0.918,0.91,165816971,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-03,0.91,0.923,0.923,0.909,204803018,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-04,0.934,0.935,0.943,0.926,266672504,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-07,0.932,0.923,0.932,0.921,200323832,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-08,0.922,0.92,0.926,0.918,179825436,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-09,0.916,0.92,0.924,0.915,173081800,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-10,0.92,0.923,0.925,0.915,150585900,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-11,0.923,0.905,0.923,0.9,210991300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-14,0.895,0.888,0.895,0.881,232455400,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-15,0.89,0.885,0.892,0.877,189139614,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-16,0.883,0.879,0.887,0.878,169032708,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-17,0.879,0.884,0.885,0.87,171257308,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-18,0.883,0.873,0.889,0.873,162692702,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-21,0.87,0.858,0.87,0.858,212441100,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-22,0.858,0.859,0.866,0.841,216084701,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-23,0.855,0.837,0.855,0.837,222920800,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-24,0.841,0.85,0.857,0.839,193089877,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-25,0.844,0.837,0.844,0.834,173019462,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-28,0.896,0.849,0.897,0.845,199706200,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-29,0.847,0.873,0.878,0.84,202164929,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-30,0.874,0.873,0.88,0.867,175079500,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-08-31,0.871,0.865,0.871,0.862,138086300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-01,0.868,0.862,0.87,0.86,138797007,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-04,0.863,0.87,0.871,0.857,156189000,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-05,0.87,0.868,0.871,0.865,124876602,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-06,0.867,0.862,0.867,0.855,172864100,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-07,0.861,0.841,0.861,0.841,185642206,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-08,0.837,0.837,0.84,0.831,133292900,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-11,0.837,0.841,0.846,0.831,128673700,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-12,0.84,0.834,0.841,0.833,121929400,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-13,0.834,0.822,0.835,0.818,185904600,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-14,0.818,0.817,0.822,0.813,153710135,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-15,0.818,0.81,0.819,0.808,194214901,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-18,0.805,0.819,0.825,0.805,190043171,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-19,0.818,0.814,0.818,0.809,159439103,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-20,0.814,0.806,0.814,0.806,142503077,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-21,0.803,0.799,0.807,0.797,120690200,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-22,0.798,0.817,0.817,0.795,202763541,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-25,0.815,0.813,0.816,0.81,122241139,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-26,0.813,0.806,0.813,0.805,119359739,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-27,0.806,0.813,0.822,0.805,143601200,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-09-28,0.814,0.813,0.818,0.808,267668100,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-09,0.809,0.811,0.813,0.8,173736300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-10,0.809,0.804,0.816,0.804,209974300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-11,0.806,0.813,0.82,0.806,202598900,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-12,0.815,0.82,0.822,0.812,151665800,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-13,0.814,0.807,0.814,0.804,139012800,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-16,0.809,0.793,0.809,0.787,139766300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-17,0.792,0.793,0.797,0.788,136821201,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-18,0.79,0.783,0.79,0.78,162099201,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-19,0.776,0.774,0.782,0.773,150337702,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-20,0.77,0.767,0.778,0.766,155398200,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-23,0.765,0.754,0.766,0.75,132713300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-24,0.758,0.761,0.765,0.753,166906101,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-25,0.763,0.753,0.767,0.752,213619300,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-26,0.748,0.756,0.757,0.739,190366401,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-27,0.751,0.78,0.783,0.75,219248744,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
2023-10-30,0.775,0.802,0.803,0.773,218892693,0.0,0.0,0.0,0.0,0.0,159682,创业50ETF,2025-08-30 18:26:17
