日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2024-10-30,600326,6.3,6.49,6.53,6.26,859721,553458139.0,4.24,1.88,0.12,6.6,,,,,,,
2024-10-31,600326,6.49,6.48,6.6,6.39,976748,635223409.0,3.24,-0.15,-0.01,7.5,,,,,,,
2024-11-01,600326,6.48,6.71,6.87,6.28,1811551,1208946702.0,9.1,3.55,0.23,13.91,,,,,,,
2024-11-04,600326,6.72,7.14,7.36,6.6,1916526,1345920010.0,11.33,6.41,0.43,14.71,,,,,,,
2024-11-05,600326,7.09,7.3,7.62,6.97,1863826,1341494579.0,9.1,2.24,0.16,14.31,,,,,,,
2024-11-06,600326,7.26,7.42,7.56,7.21,1493383,1100846343.0,4.79,1.64,0.12,11.47,,,,,,,
2024-11-07,600326,7.38,8.16,8.16,7.35,2073196,1638329674.0,10.92,9.97,0.74,15.92,,,,,,,
2024-11-08,600326,8.2,7.92,8.46,7.79,2132187,1713665041.0,8.21,-2.94,-0.24,16.37,,,,,,,
2024-11-11,600326,7.73,7.62,7.83,7.43,1395190,1056355190.0,5.05,-3.79,-0.3,10.71,,,,,,,
2024-11-12,600326,7.62,7.6,7.84,7.51,958817,734852003.0,4.33,-0.26,-0.02,7.36,,,,,,,
2024-11-13,600326,7.56,7.6,7.68,7.3,711283,533599264.0,5.0,0.0,0.0,5.46,,,,,,,
2024-11-14,600326,7.56,7.62,7.85,7.46,1003671,768710600.0,5.13,0.26,0.02,7.71,,,,,,,
2024-11-15,600326,7.55,7.8,8.04,7.48,1396889,1098585830.0,7.35,2.36,0.18,10.73,,,,,,,
2024-11-18,600326,7.79,7.16,7.88,7.08,1179103,866678328.0,10.26,-8.21,-0.64,9.05,,,,,,,
2024-11-19,600326,7.11,7.27,7.29,6.99,703577,502000619.0,4.19,1.54,0.11,5.4,,,,,,,
2024-11-20,600326,7.23,7.42,7.56,7.18,661184,489963174.0,5.23,2.06,0.15,5.08,,,,,,,
