日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2025-07-29,301586,57.8,59.23,59.27,57.66,1875289.0,110133147.67,2.76,1.61,0.94,9.04,,59.23,不复权，正常交易,,,
2025-07-30,301586,59.18,59.26,60.54,58.11,2690836.0,160224827.37,4.10,0.05,0.03,12.97,,59.23,不复权，正常交易,,,
2025-07-31,301586,58.88,57.8,59.75,57.11,2336636.0,136637932.04,4.45,-2.46,-1.46,11.26,,59.26,不复权，正常交易,,,
2025-08-01,301586,57.53,56.3,57.9,56.01,1845291.0,104460756.77,3.27,-2.60,-1.50,8.90,,57.80,不复权，正常交易,,,
2025-08-04,301586,56.01,59.78,59.93,55.55,3949901.0,232450224.71,7.78,6.18,3.48,19.04,,56.30,不复权，正常交易,,,
2025-08-05,301586,59.2,59.55,60.4,59.2,2350160.0,140229194.8,2.01,-0.38,-0.23,11.33,,59.78,不复权，正常交易,,,
2025-08-06,301586,59.4,61.26,61.71,59.27,3851864.0,234657637.25,4.10,2.87,1.71,18.57,,59.55,不复权，正常交易,,,
2025-08-07,301586,61.06,61.72,62.23,60.05,3621284.0,222496075.8,3.56,0.75,0.46,17.46,,61.26,不复权，正常交易,,,
2025-08-08,301586,61.11,60.46,62.25,60.16,2324340.0,141191152.78,3.39,-2.04,-1.26,11.20,,61.72,不复权，正常交易,,,
2025-08-11,301586,60.2,60.25,60.93,59.67,1954572.0,117858947.24,2.08,-0.35,-0.21,9.42,,60.46,不复权，正常交易,,,
2025-08-12,301586,59.77,59.19,60.98,58.82,2022847.0,120330351.19,3.59,-1.76,-1.06,9.75,,60.25,不复权，正常交易,,,
2025-08-13,301586,59.03,59.17,60.58,58.82,2185135.0,129811116.14,2.97,-0.03,-0.02,10.53,,59.19,不复权，正常交易,,,
2025-08-14,301586,59.18,56.71,59.37,56.55,2600559.0,149858553.61,4.77,-4.16,-2.46,12.54,,59.17,不复权，正常交易,,,
2025-08-15,301586,56.68,57.6,58.0,56.5,1386417.0,79485722.95,2.65,1.57,0.89,6.68,,56.71,不复权，正常交易,,,
2025-08-18,301586,58.05,58.32,58.72,57.6,2052932.0,119368823.55,1.94,1.25,0.72,9.90,,57.60,不复权，正常交易,,,
2025-08-19,301586,58.32,57.7,58.32,57.05,1474745.0,84972093.95,2.18,-1.06,-0.62,7.11,,58.32,不复权，正常交易,,,
2025-08-20,301586,57.6,58.26,58.65,57.18,1871142.0,108581054.54,2.55,0.97,0.56,9.02,,57.70,不复权，正常交易,,,
2025-08-21,301586,58.28,57.5,58.5,57.19,1449942.0,83819207.9,2.25,-1.30,-0.76,6.99,,58.26,不复权，正常交易,,,
2025-08-22,301586,57.65,57.69,57.88,56.66,1410240.0,81024226.02,2.12,0.33,0.19,6.80,,57.50,不复权，正常交易,,,
2025-08-25,301586,57.66,57.6,58.2,57.07,1797731.0,103681813.03,1.96,-0.16,-0.09,8.67,,57.69,不复权，正常交易,,,
2025-08-26,301586,57.46,57.81,58.11,56.96,1813354.0,104306331.54,2.00,0.36,0.21,8.74,,57.60,不复权，正常交易,,,
2025-08-27,301586,57.9,55.88,58.43,55.88,2010636.0,115488619.37,4.41,-3.34,-1.93,9.69,,57.81,不复权，正常交易,,,
2025-08-28,301586,55.93,54.98,56.51,53.88,2548837.0,140656748.67,4.71,-1.61,-0.90,4.82,,55.88,不复权，正常交易,,,
2025-08-29,301586,54.88,53.68,54.98,53.23,2559653.0,137766759.7,3.18,-2.36,-1.30,4.84,,54.98,不复权，正常交易,,,
2025-09-01,301586,53.78,54.07,54.2,53.1,2045877.0,109758418.15,2.05,0.73,0.39,3.87,,53.68,不复权，正常交易,,,
2025-09-02,301586,53.82,53.45,53.88,52.09,1690945.0,89465268.57,3.31,-1.15,-0.62,3.20,,54.07,不复权，正常交易,,,
