日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2024-10-30,300730,14.3,15.38,15.55,13.83,401164,592304641.0,11.81,5.56,0.81,20.4,,,,,,,
2024-10-31,300730,15.0,15.08,15.9,14.8,352001,538801070.0,7.15,-1.95,-0.3,17.9,,,,,,,
2024-11-01,300730,14.72,12.98,14.86,12.91,273599,379247732.0,12.93,-13.93,-2.1,13.91,,,,,,,
2024-11-04,300730,12.99,13.47,13.6,12.91,128231,170118975.0,5.32,3.78,0.49,6.52,,,,,,,
2024-11-05,300730,13.48,14.2,14.58,13.4,187553,262431880.0,8.76,5.42,0.73,9.54,,,,,,,
2024-11-06,300730,14.18,14.0,14.49,13.95,172129,244527004.0,3.8,-1.41,-0.2,8.75,,,,,,,
2024-11-07,300730,13.87,14.39,14.39,13.72,164572,233156578.0,4.79,2.79,0.39,8.37,,,,,,,
2024-11-08,300730,14.49,14.45,14.84,14.3,200920,292624579.0,3.75,0.42,0.06,10.22,,,,,,,
2024-11-11,300730,14.51,15.1,15.18,14.39,234402,348972632.0,5.47,4.5,0.65,11.92,,,,,,,
2024-11-12,300730,15.2,14.58,15.32,14.36,196077,290708677.0,6.36,-3.44,-0.52,9.97,,,,,,,
2024-11-13,300730,14.68,15.08,15.09,14.36,188223,278072112.0,5.01,3.43,0.5,9.57,,,,,,,
2024-11-14,300730,14.99,14.73,15.6,14.7,209846,317167186.0,5.97,-2.32,-0.35,10.67,,,,,,,
2024-11-15,300730,14.63,14.2,15.11,14.16,183695,271165562.0,6.45,-3.6,-0.53,9.34,,,,,,,
2024-11-18,300730,14.23,12.96,14.35,12.74,187287,246150350.0,11.34,-8.73,-1.24,9.52,,,,,,,
2024-11-19,300730,13.01,13.46,13.54,12.77,130208,170450764.0,5.94,3.86,0.5,6.62,,,,,,,
2024-11-20,300730,13.36,13.83,14.03,13.35,128162,175707390.0,5.05,2.75,0.37,6.52,,,,,,,
2024-11-21,300730,13.75,13.8,13.92,13.54,101416,139307451.0,2.75,-0.22,-0.03,5.16,,,,,,,
2024-11-22,300730,13.78,13.03,14.0,13.0,112105,152411715.0,7.25,-5.58,-0.77,5.7,,,,,,,
2024-11-25,300730,13.4,13.23,13.4,12.82,86273,112701523.0,4.45,1.53,0.2,4.39,,,,,,,
2024-11-26,300730,13.19,12.97,13.46,12.92,67217,88622485.0,4.08,-1.97,-0.26,3.42,,,,,,,
2024-11-27,300730,12.81,13.7,13.72,12.4,119625,156837755.0,10.18,5.63,0.73,6.08,,,,,,,
2024-11-28,300730,13.71,13.48,14.16,13.43,130303,179502576.0,5.33,-1.61,-0.22,6.63,,,,,,,
2024-11-29,300730,13.48,13.9,14.24,13.3,134947,186451218.0,6.97,3.12,0.42,6.86,,,,,,,
2024-12-02,300730,13.98,14.06,14.17,13.8,95669,133776035.0,2.66,1.15,0.16,4.86,,,,,,,
