日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,300403,8.05,7.78,8.18,7.69,264401,211949573.0,6.23,-1.02,-0.08,6.25
2024-10-11,300403,7.79,7.42,7.79,7.3,221582,167649108.0,6.3,-4.63,-0.36,5.24
2024-10-14,300403,7.5,7.59,7.64,7.28,179618,136545781.0,4.85,2.29,0.17,4.25
2024-10-15,300403,7.56,7.51,7.79,7.46,221848,172090617.0,4.35,-1.05,-0.08,5.25
2024-10-16,300403,7.39,7.66,7.73,7.35,189927,145707866.0,5.06,2.0,0.15,4.49
2024-10-17,300403,7.66,7.55,7.86,7.53,197247,153658450.0,4.31,-1.44,-0.11,4.66
2024-10-18,300403,7.51,7.98,8.08,7.51,297645,235327447.0,7.55,5.7,0.43,7.04
2024-10-21,300403,8.0,8.08,8.26,7.93,283028,231641066.0,4.14,1.25,0.1,6.69
2024-10-22,300403,8.05,8.59,8.75,8.0,534429,456130755.0,9.28,6.31,0.51,12.64
2024-10-23,300403,8.41,8.21,8.5,8.16,382687,321974976.0,3.96,-4.42,-0.38,9.05
2024-10-24,300403,8.19,8.11,8.25,8.02,169238,138975449.0,2.8,-1.22,-0.1,4.0
2024-10-25,300403,8.12,8.14,8.25,8.09,188660,155929374.0,1.97,0.37,0.03,4.46
2024-10-28,300403,8.24,8.67,8.67,8.24,401575,345145319.0,5.28,6.51,0.53,9.49
2024-10-29,300403,8.67,8.79,9.02,8.4,654299,581286307.0,7.15,1.38,0.12,15.47
2024-10-30,300403,8.6,8.52,8.64,8.33,407826,350336051.0,3.53,-3.07,-0.27,9.64
2024-10-31,300403,8.42,8.43,8.59,8.3,307521,262957769.0,3.4,-1.06,-0.09,7.27
2024-11-01,300403,8.43,8.02,8.64,8.01,276822,231679191.0,7.47,-4.86,-0.41,6.55
2024-11-04,300403,8.15,8.89,9.07,8.14,631883,560343700.0,11.6,10.85,0.87,14.94
2024-11-05,300403,8.95,9.66,10.35,8.78,917036,872729528.0,17.66,8.66,0.77,21.68
2024-11-06,300403,9.49,9.49,9.98,9.37,822455,805480029.0,6.31,-1.76,-0.17,19.45
2024-11-07,300403,9.4,9.3,9.48,9.07,518061,483864636.0,4.32,-2.0,-0.19,12.25
2024-11-08,300403,9.41,9.26,9.75,9.23,465008,444160212.0,5.59,-0.43,-0.04,10.99
2024-11-11,300403,9.19,9.63,9.68,9.16,434147,416830206.0,5.62,4.0,0.37,10.26
2024-11-12,300403,9.55,9.21,9.6,9.11,365476,345127906.0,5.09,-4.36,-0.42,8.64
2024-11-13,300403,9.13,9.14,9.26,8.86,261312,238966856.0,4.34,-0.76,-0.07,6.18
2024-11-14,300403,9.1,8.76,9.19,8.75,213199,192737581.0,4.81,-4.16,-0.38,5.04
2024-11-15,300403,8.78,8.66,9.03,8.64,224336,200985461.0,4.45,-1.14,-0.1,5.3
2024-11-18,300403,8.7,8.26,8.79,8.15,241284,205242363.0,7.39,-4.62,-0.4,5.7
2024-11-19,300403,8.32,8.81,8.82,8.28,258159,223560911.0,6.54,6.66,0.55,6.1
2024-11-20,300403,8.78,9.29,9.37,8.75,485860,453155351.0,7.04,5.45,0.48,11.49
2024-11-21,300403,9.16,9.43,9.78,9.06,521085,498110553.0,7.75,1.51,0.14,12.32
2024-11-22,300403,9.3,8.95,9.46,8.94,296256,276113940.0,5.51,-5.09,-0.48,7.0
2024-11-25,300403,8.91,9.32,9.37,8.76,302113,278068757.0,6.82,4.13,0.37,7.14
2024-11-26,300403,9.24,9.0,9.35,8.96,274415,252481093.0,4.18,-3.43,-0.32,6.49
2024-11-27,300403,8.91,9.12,9.12,8.67,266165,239785088.0,5.0,1.33,0.12,6.29
2024-11-28,300403,9.12,8.94,9.17,8.88,216710,197708971.0,3.18,-1.97,-0.18,5.12
2024-11-29,300403,8.9,9.76,9.89,8.88,647551,619665769.0,11.3,9.17,0.82,15.31
2024-12-02,300403,9.91,10.2,10.67,9.77,859880,887969185.0,9.22,4.51,0.44,20.33
2024-12-03,300403,10.01,10.43,11.17,9.98,901723,957029428.0,11.67,2.25,0.23,21.32
2024-12-04,300403,10.2,10.77,10.95,10.13,847091,912612340.0,7.86,3.26,0.34,20.03
2024-12-05,300403,10.65,10.64,11.14,10.5,790578,860400306.0,5.94,-1.21,-0.13,18.69
2024-12-06,300403,10.7,10.42,10.79,10.2,592474,621245631.0,5.55,-2.07,-0.22,14.01
2024-12-09,300403,10.32,11.43,11.58,10.29,910615,1010956982.0,12.38,9.69,1.01,21.53
2024-12-10,300403,11.9,12.2,13.1,11.59,1052052,1306264698.0,13.21,6.74,0.77,24.87
2024-12-11,300403,11.9,14.66,14.66,11.52,1850936,2559892514.0,25.74,20.16,2.46,43.76
2024-12-12,300403,13.95,13.2,13.95,13.15,1525478,2063803002.0,5.46,-9.96,-1.46,36.07
2024-12-13,300403,13.0,13.36,14.46,13.0,1334968,1839906794.0,11.06,1.21,0.16,31.56
2024-12-16,300403,12.78,12.22,12.95,12.1,890192,1115841692.0,6.36,-8.53,-1.14,21.05
2024-12-17,300403,12.15,11.42,12.15,11.31,628657,735029913.0,6.87,-6.55,-0.8,14.86
2024-12-18,300403,11.46,11.34,11.6,11.17,471320,541255929.0,3.77,-0.7,-0.08,11.14
2024-12-19,300403,11.18,11.55,11.76,11.08,609285,707300619.0,6.0,1.85,0.21,14.41
2024-12-20,300403,11.53,11.91,12.1,11.45,610269,725829832.0,5.63,3.12,0.36,14.43
2024-12-23,300403,11.7,10.98,11.79,10.91,507475,578425479.0,7.39,-7.81,-0.93,12.0
2024-12-24,300403,11.19,11.45,11.7,11.19,593134,685342579.0,4.64,4.28,0.47,14.02
2024-12-25,300403,11.34,11.09,11.68,11.0,489627,559320075.0,5.94,-3.14,-0.36,11.58
2024-12-26,300403,10.98,11.78,12.05,10.9,620105,724324222.0,10.37,6.22,0.69,14.66
2024-12-27,300403,11.71,11.42,11.75,11.38,431757,504459996.0,3.14,-3.06,-0.36,10.21
2024-12-30,300403,10.7,10.13,10.7,10.08,776477,805191640.0,5.43,-11.3,-1.29,18.36
2024-12-31,300403,10.23,9.85,10.34,9.8,406104,410793396.0,5.33,-2.76,-0.28,9.6
2025-01-02,300403,9.87,9.81,10.19,9.56,373122,372496736.0,6.4,-0.41,-0.04,8.82
2025-01-03,300403,9.81,9.17,9.89,9.04,366586,347177552.0,8.66,-6.52,-0.64,8.67
2025-01-06,300403,9.1,8.89,9.12,8.72,273607,246554607.0,4.36,-3.05,-0.28,6.47
2025-01-07,300403,9.1,9.23,9.23,8.95,270622,248402068.0,3.15,3.82,0.34,6.4
2025-01-08,300403,9.12,9.52,9.73,8.88,512114,483593695.0,9.21,3.14,0.29,12.11
2025-01-09,300403,9.46,9.84,9.99,9.45,615749,608748527.0,5.67,3.36,0.32,14.56
2025-01-10,300403,9.78,10.19,10.76,9.78,853386,880929838.0,9.96,3.56,0.35,20.18
2025-01-13,300403,10.1,11.08,11.49,9.92,972224,1058400968.0,15.41,8.73,0.89,22.99
2025-01-14,300403,10.78,12.42,12.73,10.7,1171044,1397547231.0,18.32,12.09,1.34,27.69
2025-01-15,300403,12.42,11.94,12.42,11.78,841154,1018213704.0,5.15,-3.86,-0.48,19.89
2025-01-16,300403,12.2,11.73,12.26,11.45,707204,843167243.0,6.78,-1.76,-0.21,16.72
2025-01-17,300403,11.51,12.22,12.72,11.46,975873,1199504669.0,10.74,4.18,0.49,23.07
2025-01-20,300403,12.23,11.91,12.4,11.84,632064,765934818.0,4.58,-2.54,-0.31,14.94
2025-01-21,300403,11.99,12.46,12.53,11.76,845793,1045620836.0,6.47,4.62,0.55,20.0
2025-01-22,300403,12.13,12.12,12.44,11.98,540309,663062458.0,3.69,-2.73,-0.34,12.78
2025-01-23,300403,12.27,12.64,13.12,12.06,950380,1208098869.0,8.75,4.29,0.52,22.47
2025-01-24,300403,12.4,13.51,13.69,12.28,1016065,1326541612.0,11.16,6.88,0.87,24.02
2025-01-27,300403,13.28,12.13,13.29,12.07,787264,995924303.0,9.03,-10.21,-1.38,18.61
2025-02-05,300403,12.1,12.33,12.66,11.9,714870,885300418.0,6.27,1.65,0.2,16.9
2025-02-06,300403,12.25,13.89,14.41,12.16,1201001,1655430626.0,18.25,12.65,1.56,28.4
2025-02-07,300403,13.75,13.62,13.9,13.38,938839,1293141697.0,3.74,-1.94,-0.27,22.2
2025-02-10,300403,13.4,13.65,13.87,13.23,663076,906882709.0,4.7,0.22,0.03,15.68
2025-02-11,300403,13.44,13.89,14.2,13.33,787048,1090662990.0,6.37,1.76,0.24,18.61
2025-02-12,300403,13.7,13.71,14.0,13.27,598710,822434585.0,5.26,-1.3,-0.18,14.16
2025-02-13,300403,13.69,12.88,13.88,12.86,720359,962339530.0,7.44,-6.05,-0.83,17.03
2025-02-14,300403,12.7,12.73,13.2,12.57,501763,648594671.0,4.89,-1.16,-0.15,11.86
2025-02-17,300403,12.6,13.22,13.22,12.58,532909,699275814.0,5.03,3.85,0.49,12.6
2025-02-18,300403,13.06,13.56,14.02,12.88,917388,1251972055.0,8.62,2.57,0.34,21.69
2025-02-19,300403,13.31,14.75,15.18,13.25,1209511,1759394720.0,14.23,8.78,1.19,28.6
2025-02-20,300403,14.46,15.49,15.9,14.26,1225095,1861306860.0,11.12,5.02,0.74,28.97
