日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,2841,73.96,74.47,74.77,71.21,2099863,156376797.61,5.0,-0.96,-0.72,0.0,2841,75.19,不复权,正常交易,,,
2022-03-14,2841,74.0,72.6,74.59,72.6,1068276,77556837.6,2.74,-2.51,-1.87,0.0,2841,74.47,不复权,正常交易,,,
2022-03-15,2841,72.79,67.62,72.8,67.45,2080027,140651425.74,7.93,-6.86,-4.98,0.0,2841,72.6,不复权,正常交易,,,
2022-03-16,2841,69.14,67.98,69.55,64.2,4318899,293598754.02,8.33,0.53,0.36,0.0,2841,67.62,不复权,正常交易,,,
2022-03-17,2841,68.16,71.11,71.5,67.01,3152756,224192479.16,6.7,4.6,3.13,0.0,2841,67.98,不复权,正常交易,,,
2022-03-18,2841,71.12,70.63,71.53,69.01,1376971,97255461.73,3.65,-0.68,-0.48,0.0,2841,71.11,不复权,正常交易,,,
2022-03-21,2841,70.64,71.21,72.38,69.15,1315862,93702533.02,4.67,0.82,0.58,0.0,2841,70.63,不复权,正常交易,,,
2022-03-22,2841,71.21,70.11,71.21,69.1,1616234,113314165.74,3.05,-1.54,-1.1,0.0,2841,71.21,不复权,正常交易,,,
2022-03-23,2841,70.1,69.41,70.61,69.0,1806163,125365773.83,2.33,-1.0,-0.7,0.0,2841,70.11,不复权,正常交易,,,
2022-03-24,2841,69.4,67.91,69.4,67.5,1293791,87861346.81,2.81,-2.16,-1.5,0.0,2841,69.41,不复权,正常交易,,,
2022-03-25,2841,67.8,66.23,68.34,65.87,1600423,105996015.29,3.75,-2.47,-1.68,0.0,2841,67.91,不复权,正常交易,,,
2022-03-28,2841,65.7,65.14,65.91,64.34,1372900,89430706.0,2.44,-1.65,-1.09,0.0,2841,66.23,不复权,正常交易,,,
2022-03-29,2841,65.4,63.41,65.78,62.91,1365167,86565239.47,4.56,-2.66,-1.73,0.0,2841,65.14,不复权,正常交易,,,
2022-03-30,2841,63.86,64.94,65.25,63.41,1388274,90154513.56,2.9,2.41,1.53,0.0,2841,63.41,不复权,正常交易,,,
2022-03-31,2841,64.9,64.12,65.49,63.58,1088683,69806353.96,3.0,-1.26,-0.82,0.0,2841,64.94,不复权,正常交易,,,
2022-04-01,2841,64.16,65.17,65.99,63.1,1447249,94317217.33,4.58,1.64,1.05,0.0,2841,64.12,不复权,正常交易,,,
2022-04-06,2841,65.92,66.89,67.73,64.67,2039159,136399345.51,4.73,2.64,1.72,0.0,2841,65.17,不复权,正常交易,,,
2022-04-07,2841,66.73,68.18,69.46,66.58,1839816,125438654.88,4.33,1.93,1.29,0.0,2841,66.89,不复权,正常交易,,,
2022-04-08,2841,68.19,68.76,69.01,67.1,1254426,86254331.76,2.85,0.85,0.58,0.0,2841,68.18,不复权,正常交易,,,
2022-04-11,2841,68.76,67.13,68.76,66.08,1222450,82063068.5,4.06,-2.37,-1.63,0.0,2841,68.76,不复权,正常交易,,,
2022-04-12,2841,66.5,70.91,70.92,66.48,2269080,160900462.8,6.68,5.63,3.78,0.0,2841,67.13,不复权,正常交易,,,
2022-04-13,2841,70.73,68.12,71.11,68.05,961103,65470336.36,4.5,-3.93,-2.79,0.0,2841,70.91,不复权,正常交易,,,
2022-04-14,2841,69.09,67.45,69.2,67.29,1091416,73616009.2,2.84,-0.98,-0.67,0.0,2841,68.12,不复权,正常交易,,,
2022-04-15,2841,67.72,67.01,68.66,65.07,1788714,119861725.14,5.52,-0.65,-0.44,0.0,2841,67.45,不复权,正常交易,,,
2022-04-18,2841,66.95,69.32,69.9,65.0,1179371,81753997.72,7.54,3.45,2.31,0.0,2841,67.01,不复权,正常交易,,,
2022-04-19,2841,68.89,68.25,69.8,67.7,769408,52512096.0,3.1,-1.54,-1.07,0.0,2841,69.32,不复权,正常交易,,,
2022-04-20,2841,68.39,68.7,69.71,67.92,1294999,88966431.3,2.64,0.66,0.45,0.0,2841,68.25,不复权,正常交易,,,
2022-04-21,2841,68.59,69.15,70.42,67.41,1737141,120123300.15,4.47,0.66,0.45,0.0,2841,68.7,不复权,正常交易,,,
2022-04-22,2841,68.21,67.99,69.61,67.55,850102,57798434.98,3.05,-1.68,-1.16,0.0,2841,69.15,不复权,正常交易,,,
2022-04-25,2841,67.55,66.7,70.77,66.38,2870279,191447609.3,6.61,-1.9,-1.29,0.0,2841,67.99,不复权,正常交易,,,
2022-04-26,2841,68.15,65.5,68.45,65.0,1649857,108065633.5,5.31,-1.8,-1.2,0.0,2841,66.7,不复权,正常交易,,,
2022-04-27,2841,64.96,69.05,69.44,63.82,1993335,137639781.75,8.81,5.42,3.55,0.0,2841,65.5,不复权,正常交易,,,
2022-04-28,2841,74.3,74.5,74.99,70.0,3903517,290812016.5,7.13,7.89,5.45,0.0,2841,69.05,不复权,正常交易,,,
2022-04-29,2841,74.01,76.72,78.0,73.55,3465428,265867636.16,6.05,2.98,2.22,0.0,2841,74.5,不复权,正常交易,,,
2022-05-05,2841,76.2,76.07,78.49,75.8,2272700,172884289.0,3.55,-0.85,-0.65,0.0,2841,76.72,不复权,正常交易,,,
2022-05-06,2841,75.4,75.03,76.49,73.01,2055672,154237070.16,4.77,-1.37,-1.04,0.0,2841,76.07,不复权,正常交易,,,
2022-05-09,2841,74.8,72.72,74.88,71.11,1909289,138843496.08,5.3,-3.08,-2.31,0.0,2841,75.03,不复权,正常交易,,,
2022-05-10,2841,72.01,73.62,74.53,71.34,2023837,148994879.94,4.47,1.24,0.9,0.0,2841,72.72,不复权,正常交易,,,
2022-05-11,2841,73.37,74.34,76.35,73.07,1618668,120331779.12,4.49,0.98,0.72,0.0,2841,73.62,不复权,正常交易,,,
2022-05-12,2841,73.49,74.87,76.32,73.06,1569947,117541931.89,4.46,0.71,0.53,0.0,2841,74.34,不复权,正常交易,,,
2022-05-13,2841,74.87,73.77,76.11,73.28,1473962,108734176.74,3.86,-1.47,-1.1,0.0,2841,74.87,不复权,正常交易,,,
2022-05-16,2841,73.97,73.45,74.99,72.6,917277,67373995.65,3.29,-0.43,-0.32,0.0,2841,73.77,不复权,正常交易,,,
2022-05-17,2841,73.29,72.38,73.29,71.56,1852470,134081778.6,2.42,-1.46,-1.07,0.0,2841,73.45,不复权,正常交易,,,
2022-05-18,2841,72.38,71.84,73.2,71.62,1358057,97562814.88,2.21,-0.75,-0.54,0.0,2841,72.38,不复权,正常交易,,,
2022-05-19,2841,70.9,71.47,71.59,69.86,1680059,120073816.73,2.48,-0.52,-0.37,0.0,2841,71.84,不复权,正常交易,,,
2022-05-20,2841,71.93,72.88,74.16,71.71,1393357,101547858.16,3.42,1.97,1.41,0.0,2841,71.47,不复权,正常交易,,,
2022-05-23,2841,72.69,70.84,72.71,70.38,1795308,127179618.72,3.31,-2.8,-2.04,0.0,2841,72.88,不复权,正常交易,,,
2022-05-24,2841,70.23,68.12,70.53,68.01,1862054,126843118.48,3.71,-3.84,-2.72,0.0,2841,70.84,不复权,正常交易,,,
2022-05-25,2841,68.1,67.08,69.19,66.5,1523600,102203088.0,4.05,-1.53,-1.04,0.0,2841,68.12,不复权,正常交易,,,
2022-05-26,2841,67.38,67.61,68.91,66.2,1825647,123431993.67,4.09,0.79,0.53,0.0,2841,67.08,不复权,正常交易,,,
2022-05-27,2841,67.95,67.6,69.3,67.31,1625667,109895089.2,2.96,-0.01,-0.01,0.0,2841,67.61,不复权,正常交易,,,
2022-05-30,2841,68.11,69.8,70.29,67.0,2115421,147656385.8,4.91,3.25,2.2,0.0,2841,67.6,不复权,正常交易,,,
2022-05-31,2841,69.51,70.13,71.17,69.01,1483701,104051951.13,3.13,0.47,0.33,0.0,2841,69.8,不复权,正常交易,,,
2022-06-01,2841,70.15,71.14,72.5,70.13,1602311,113988404.54,3.38,1.44,1.01,0.0,2841,70.13,不复权,正常交易,,,
2022-06-02,2841,71.14,71.93,72.31,70.18,1677118,120635097.74,3.04,1.11,0.79,0.0,2841,71.14,不复权,正常交易,,,
2022-06-06,2841,71.12,74.47,74.67,70.76,2291931,170680101.57,5.53,3.53,2.54,0.0,2841,71.93,不复权,正常交易,,,
2022-06-07,2841,74.41,75.15,75.8,73.49,2113634,158839595.1,3.14,0.91,0.68,0.0,2841,74.47,不复权,正常交易,,,
2022-06-08,2841,74.9,76.38,76.5,74.6,2046910,156342985.8,2.55,1.64,1.23,0.0,2841,75.15,不复权,正常交易,,,
2022-06-09,2841,76.81,74.91,76.81,74.33,1629078,122034232.98,3.34,-1.92,-1.47,0.0,2841,76.38,不复权,正常交易,,,
2022-06-10,2841,74.35,75.39,76.09,74.01,2070319,156081349.41,2.81,0.64,0.48,0.0,2841,74.91,不复权,正常交易,,,
2022-06-13,2841,75.0,74.65,75.7,73.23,1733287,129389874.55,3.37,-0.98,-0.74,0.0,2841,75.39,不复权,正常交易,,,
2022-06-14,2841,74.64,74.69,75.0,72.6,2618515,195576885.35,3.31,0.05,0.04,0.0,2841,74.65,不复权,正常交易,,,
2022-06-15,2841,74.99,75.16,76.72,74.0,1905507,143217906.12,3.68,0.63,0.47,0.0,2841,74.69,不复权,正常交易,,,
2022-06-16,2841,75.52,75.41,76.33,74.61,1107449,83512729.09,2.31,0.33,0.25,0.0,2841,75.16,不复权,正常交易,,,
2022-06-17,2841,74.95,75.5,76.2,73.61,1866661,140932905.5,3.52,0.12,0.09,0.0,2841,75.41,不复权,正常交易,,,
2022-06-20,2841,75.87,77.82,79.0,75.54,2069126,161019385.32,4.58,3.07,2.32,0.0,2841,75.5,不复权,正常交易,,,
2022-06-21,2841,78.0,77.2,78.87,76.3,1472825,113702090.0,3.37,-0.8,-0.62,0.0,2841,77.82,不复权,正常交易,,,
2022-06-22,2841,77.0,74.65,77.62,74.24,1455492,108652477.8,4.55,-3.3,-2.55,0.0,2841,77.2,不复权,正常交易,,,
2022-06-23,2841,74.5,75.02,75.88,73.94,1189628,89245892.56,2.62,0.5,0.37,0.0,2841,74.65,不复权,正常交易,,,
