日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,2083,4.82,4.83,4.94,4.75,183733,91878462.32,3.95,0.42,0.02,2.35
2024-10-11,2083,4.82,4.78,4.88,4.71,137857,67753188.45,3.52,-1.04,-0.05,1.76
2024-10-14,2083,4.85,4.84,4.95,4.78,173367,86422505.91,3.56,1.26,0.06,2.22
2024-10-15,2083,4.81,4.77,4.87,4.76,130117,64537319.35,2.27,-1.45,-0.07,1.66
2024-10-16,2083,4.72,4.68,4.78,4.62,166295,80441968.41,3.35,-1.89,-0.09,2.13
2024-10-17,2083,4.7,4.67,4.77,4.67,91787,44575841.38,2.14,-0.21,-0.01,1.17
2024-10-18,2083,4.7,4.84,4.9,4.66,204355,100906347.78,5.14,3.64,0.17,2.61
2024-10-21,2083,4.88,4.79,4.88,4.76,169774,83771183.11,2.48,-1.03,-0.05,2.17
2024-10-22,2083,4.8,4.81,4.82,4.77,155639,76718991.41,1.04,0.42,0.02,1.99
2024-10-23,2083,4.8,4.84,4.85,4.77,220861,109258124.47,1.66,0.62,0.03,2.82
2024-10-24,2083,4.8,4.77,4.82,4.75,132553,65194163.19,1.45,-1.45,-0.07,1.69
2024-10-25,2083,4.8,5.26,5.26,4.79,696205,363860315.06,9.85,10.27,0.49,8.9
2024-10-28,2083,5.21,5.15,5.24,5.08,791281,417709096.15,3.04,-2.09,-0.11,10.11
2024-10-29,2083,5.15,5.09,5.36,5.08,682988,362214599.47,5.44,-1.17,-0.06,8.73
2024-10-30,2083,5.05,4.99,5.09,4.95,395036,203753470.6,2.75,-1.96,-0.1,4.63
2024-10-31,2083,5.01,5.05,5.06,4.98,370064,191110549.56,1.6,1.2,0.06,4.34
2024-11-01,2083,5.02,4.91,5.02,4.86,330432,167378230.84,3.17,-2.77,-0.14,3.87
2024-11-04,2083,4.89,4.93,4.94,4.87,199448,100676777.0,1.43,0.41,0.02,2.34
2024-11-05,2083,4.92,5.02,5.03,4.9,402972,205623938.29,2.64,1.83,0.09,4.72
2024-11-06,2083,5.01,5.03,5.2,4.98,472967,245377077.8,4.38,0.2,0.01,5.54
2024-11-07,2083,4.97,5.08,5.11,4.92,455133,235210883.73,3.78,0.99,0.05,5.33
2024-11-08,2083,5.1,5.08,5.13,5.03,409617,213139210.11,1.97,0.0,0.0,4.8
2024-11-11,2083,5.08,5.03,5.08,4.98,303240,156086962.17,1.97,-0.98,-0.05,3.55
2024-11-12,2083,5.02,5.05,5.15,5.01,409561,213043700.13,2.78,0.4,0.02,4.7
