日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-11,300558,46.6,42.86,46.6,42.0,113183,499086859.0,9.83,-8.42,-3.94,2.71
2024-10-14,300558,43.3,44.13,44.45,41.81,98474,427339353.0,6.16,2.96,1.27,2.36
2024-10-15,300558,44.13,43.83,46.0,43.72,104259,468563434.0,5.17,-0.68,-0.3,2.5
2024-10-16,300558,42.86,43.13,44.45,42.62,64280,280682495.0,4.18,-1.6,-0.7,1.54
2024-10-17,300558,43.53,42.66,43.9,42.6,60346,262983421.0,3.01,-1.09,-0.47,1.45
2024-10-18,300558,42.76,45.2,47.02,42.4,113891,509058824.0,10.83,5.95,2.54,2.73
2024-10-21,300558,45.58,46.48,47.22,44.89,108002,499644285.0,5.15,2.83,1.28,2.59
2024-10-22,300558,46.38,46.04,46.91,45.4,74557,345228433.0,3.25,-0.95,-0.44,1.79
2024-10-23,300558,45.97,45.68,46.6,45.48,75492,348387192.0,2.43,-0.78,-0.36,1.81
2024-10-24,300558,45.69,45.81,46.45,45.31,79967,369097934.0,2.5,0.28,0.13,1.92
2024-10-25,300558,45.53,46.77,46.79,44.1,141229,640579633.0,5.87,2.1,0.96,3.39
2024-10-28,300558,45.9,47.75,48.13,45.48,120266,566812956.0,5.67,2.1,0.98,2.88
2024-10-29,300558,48.64,46.6,49.58,46.42,110928,532974728.0,6.62,-2.41,-1.15,2.66
2024-10-30,300558,46.63,45.18,47.02,44.58,97353,445050703.0,5.24,-3.05,-1.42,2.33
2024-10-31,300558,45.35,45.86,46.22,44.19,116887,530099189.0,4.49,1.51,0.68,2.8
2024-11-01,300558,45.68,45.46,47.67,45.27,83523,387579324.0,5.23,-0.87,-0.4,2.0
2024-11-04,300558,46.1,46.75,47.58,46.05,68967,323681988.0,3.37,2.84,1.29,1.65
2024-11-05,300558,46.52,47.87,48.05,46.07,88784,422252938.0,4.24,2.4,1.12,2.13
2024-11-06,300558,47.8,49.2,50.2,47.31,115291,563400677.0,6.04,2.78,1.33,2.76
2024-11-07,300558,49.8,49.45,50.75,48.8,99306,493631648.0,3.96,0.51,0.25,2.38
2024-11-08,300558,49.53,48.78,50.08,48.48,92164,455150127.0,3.24,-1.35,-0.67,2.21
2024-11-11,300558,48.23,50.27,50.65,47.74,97356,480899361.0,5.97,3.05,1.49,2.33
2024-11-12,300558,50.17,50.08,51.6,49.6,100592,512746482.0,3.98,-0.38,-0.19,2.41
2024-11-13,300558,49.86,49.4,50.3,48.37,67155,332520506.0,3.85,-1.36,-0.68,1.61
2024-11-14,300558,49.3,48.31,49.4,48.18,45882,224601139.0,2.47,-2.21,-1.09,1.1
2024-11-15,300558,48.31,47.19,48.46,47.15,49668,238144890.0,2.71,-2.32,-1.12,1.19
2024-11-18,300558,47.19,45.8,47.68,45.51,56568,263192674.0,4.6,-2.95,-1.39,1.36
2024-11-19,300558,46.12,46.75,46.97,45.72,42251,196421032.0,2.73,2.07,0.95,1.01
2024-11-20,300558,46.6,52.61,54.67,46.6,208013,1083718681.0,17.26,12.53,5.86,4.99
2024-11-21,300558,52.16,52.9,54.88,51.16,144475,776234180.0,7.07,0.55,0.29,3.46
2024-11-22,300558,52.61,49.16,52.92,49.1,107400,548322660.0,7.22,-7.07,-3.74,2.57
2024-11-25,300558,49.07,50.4,51.7,48.81,112942,572194813.0,5.88,2.52,1.24,2.71
2024-11-26,300558,50.4,51.42,53.78,50.1,125201,654713472.0,7.3,2.02,1.02,3.0
2024-11-27,300558,51.42,53.6,53.65,50.5,104909,549480680.0,6.13,4.24,2.18,2.51
2024-11-28,300558,53.47,52.49,55.66,52.19,104772,565465762.0,6.47,-2.07,-1.11,2.51
2024-11-29,300558,52.4,55.15,55.38,52.31,122879,669424755.0,5.85,5.07,2.66,2.95
2024-12-02,300558,56.12,56.75,58.8,56.0,156945,902538016.0,5.08,2.9,1.6,3.76
2024-12-03,300558,56.66,57.22,58.01,55.69,111879,640924749.0,4.09,0.83,0.47,2.68
2024-12-04,300558,56.83,55.26,57.92,54.95,115016,650091897.0,5.19,-3.43,-1.96,2.76
2024-12-05,300558,54.98,55.2,56.05,54.42,59282,328466800.0,2.95,-0.11,-0.06,1.42
2024-12-06,300558,55.31,57.32,57.98,54.85,86687,492235718.0,5.67,3.84,2.12,2.08
2024-12-09,300558,57.62,55.59,57.77,55.06,76534,430433157.0,4.73,-3.02,-1.73,1.83
2024-12-10,300558,57.1,53.45,57.37,53.15,128171,700237290.0,7.59,-3.85,-2.14,3.07
