日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,002320,5.500,5.540,5.570,5.370,10906654,60422863.16,3.72,-0.54,-0.03,0.00,002320,5.57,不复权,正常交易,,,
2022-03-14,002320,5.490,5.300,5.530,5.290,11173808,59221182.40,4.54,-4.33,-0.24,0.00,002320,5.54,不复权,正常交易,,,
2022-03-15,002320,5.300,4.990,5.330,4.980,14620299,72955292.01,7.03,-5.85,-0.31,0.00,002320,5.30,不复权,正常交易,,,
2022-03-16,002320,5.070,5.100,5.120,4.850,10539715,53752546.50,5.57,2.20,0.11,0.00,002320,4.99,不复权,正常交易,,,
2022-03-17,002320,5.160,5.110,5.200,5.090,7577496,38721004.56,2.16,0.20,0.01,0.00,002320,5.10,不复权,正常交易,,,
2022-03-18,002320,5.100,5.140,5.150,5.040,5415929,27837875.06,2.18,0.59,0.03,0.00,002320,5.11,不复权,正常交易,,,
2022-03-21,002320,5.150,5.160,5.180,5.100,5533723,28554010.68,1.57,0.39,0.02,0.00,002320,5.14,不复权,正常交易,,,
2022-03-22,002320,5.140,5.140,5.190,5.110,5775356,29685329.84,1.57,-0.39,-0.02,0.00,002320,5.16,不复权,正常交易,,,
2022-03-23,002320,5.140,5.150,5.180,5.130,3681433,18959379.95,0.97,0.19,0.01,0.00,002320,5.14,不复权,正常交易,,,
2022-03-24,002320,5.140,5.120,5.160,5.110,4064555,20810521.60,0.98,-0.58,-0.03,0.00,002320,5.15,不复权,正常交易,,,
2022-03-25,002320,5.110,5.160,5.210,5.100,5289248,27292519.68,2.16,0.78,0.04,0.00,002320,5.12,不复权,正常交易,,,
2022-03-28,002320,5.110,5.130,5.160,5.020,4410631,22626537.03,2.79,-0.58,-0.03,0.00,002320,5.16,不复权,正常交易,,,
2022-03-29,002320,5.150,5.140,5.180,5.120,4352258,22370606.12,1.17,0.19,0.01,0.00,002320,5.13,不复权,正常交易,,,
2022-03-30,002320,5.140,5.160,5.170,5.110,4511290,23278256.40,1.17,0.39,0.02,0.00,002320,5.14,不复权,正常交易,,,
2022-03-31,002320,5.150,5.340,5.460,5.140,13861540,74020623.60,6.23,3.49,0.18,0.00,002320,5.16,不复权,正常交易,,,
2022-04-01,002320,5.340,5.870,5.870,5.300,39019983,229047300.21,10.75,9.93,0.53,0.00,002320,5.34,不复权,正常交易,,,
2022-04-06,002320,5.840,5.960,6.170,5.650,45424404,270729447.84,9.20,1.53,0.09,0.00,002320,5.87,不复权,正常交易,,,
2022-04-07,002320,5.920,5.770,6.060,5.750,27223554,157079906.58,5.39,-3.19,-0.19,0.00,002320,5.96,不复权,正常交易,,,
2022-04-08,002320,5.890,5.980,5.990,5.800,21882213,130855633.74,3.28,3.64,0.21,0.00,002320,5.77,不复权,正常交易,,,
2022-04-11,002320,6.000,6.200,6.410,5.890,51739427,320784447.40,8.83,3.68,0.22,0.00,002320,5.98,不复权,正常交易,,,
2022-04-12,002320,6.030,6.820,6.820,5.870,58183152,396809096.64,16.18,10.00,0.62,0.00,002320,6.20,不复权,正常交易,,,
2022-04-13,002320,7.000,6.250,7.220,6.200,106891165,668069781.25,16.45,-8.36,-0.57,0.00,002320,6.82,不复权,正常交易,,,
2022-04-14,002320,6.010,5.960,6.130,5.930,57597932,343283674.72,3.37,-4.64,-0.29,0.00,002320,6.25,不复权,正常交易,,,
