日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-24,920275,4.74,4.98,5.12,4.64,97599,48583471.93,10.15,5.29,0.25,10.84
2024-10-25,920275,4.99,5.12,5.58,4.84,135135,71618710.53,14.86,2.81,0.14,15.01
2024-10-28,920275,5.05,6.07,6.23,4.95,115302,63279179.77,25.0,18.55,0.95,12.81
2024-10-29,920275,5.89,5.97,6.18,5.69,108363,65297350.4,8.07,-1.65,-0.1,12.04
2024-10-30,920275,5.94,6.35,6.87,5.94,110395,70787713.84,15.58,6.37,0.38,12.26
2024-10-31,920275,6.21,6.01,6.4,5.71,85703,52222240.08,10.87,-5.35,-0.34,9.52
2024-11-01,920275,6.0,5.52,6.02,5.46,56200,32643320.2,9.32,-8.15,-0.49,6.24
2024-11-04,920275,5.44,5.87,5.87,5.44,65303,37476576.2,7.79,6.34,0.35,7.25
2024-11-05,920275,5.9,7.09,7.09,5.9,125403,83197129.1,20.27,20.78,1.22,13.93
2024-11-06,920275,6.96,7.22,7.79,6.85,141960,105049228.17,13.26,1.83,0.13,15.77
2024-11-07,920275,7.32,7.89,8.31,6.98,128540,100084081.48,18.42,9.28,0.67,14.28
2024-11-08,920275,8.0,7.25,8.1,7.04,95050,72237402.79,13.43,-8.11,-0.64,10.56
2024-11-11,920275,7.35,7.01,7.37,6.65,65870,45968649.37,9.93,-3.31,-0.24,7.32
2024-11-12,920275,7.02,7.19,7.24,6.85,70073,50021767.37,5.56,2.57,0.18,7.78
2024-11-13,920275,7.22,6.97,7.24,6.73,45348,31605993.78,7.09,-3.06,-0.22,5.04
2024-11-14,920275,6.94,6.69,7.03,6.69,38084,26526796.81,4.88,-4.02,-0.28,4.23
2024-11-15,920275,6.66,6.59,6.82,6.43,44469,29669019.87,5.83,-1.49,-0.1,4.94
2024-11-18,920275,6.56,6.7,7.09,6.5,52821,36115882.26,8.95,1.67,0.11,5.87
2024-11-19,920275,6.69,6.41,6.76,5.94,58802,37313927.14,12.24,-4.33,-0.29,6.53
2024-11-20,920275,6.37,6.94,7.12,6.32,65735,44979569.01,12.48,8.27,0.53,7.3
2024-11-21,920275,6.9,7.35,7.44,6.87,77681,56128489.74,8.21,5.91,0.41,8.63
2024-11-22,920275,7.35,7.22,7.67,7.14,68346,50620058.37,7.21,-1.77,-0.13,7.59
2024-11-25,920275,7.22,7.21,7.3,6.95,33862,24242817.35,4.85,-0.14,-0.01,3.76
2024-11-26,920275,7.13,7.04,7.42,7.03,39431,28803555.97,5.41,-2.36,-0.17,4.38
2024-11-27,920275,7.13,7.16,7.18,6.44,45607,31372824.91,10.51,1.7,0.12,5.07
2024-11-28,920275,7.1,7.37,7.74,7.04,86746,65042733.83,9.78,2.93,0.21,9.63
2024-11-29,920275,7.17,8.68,8.71,7.17,190489,152693238.91,20.9,17.77,1.31,21.16
2024-12-02,920275,9.24,11.3,11.3,8.55,269191,280211423.59,31.68,30.18,2.62,29.9
2024-12-03,920275,11.3,10.3,13.74,10.16,320164,380807168.27,31.68,-8.85,-1.0,35.56
2024-12-04,920275,9.54,9.5,10.6,9.18,216511,210213950.52,13.79,-7.77,-0.8,24.05
2024-12-05,920275,9.14,9.19,9.28,8.84,128682,117425115.74,4.63,-3.26,-0.31,14.29
2024-12-06,920275,9.06,8.75,9.09,8.73,95578,85223557.89,3.92,-4.79,-0.44,10.62
2024-12-09,920275,8.64,8.11,8.66,7.98,73737,61443739.94,7.77,-7.31,-0.64,8.19
2024-12-10,920275,8.54,8.39,9.4,8.28,128307,113417578.26,13.81,3.45,0.28,14.25
2024-12-11,920275,8.24,8.15,8.41,8.03,60223,49614323.87,4.53,-2.86,-0.24,6.69
2024-12-12,920275,8.12,8.64,8.74,7.72,107628,89255305.73,12.52,6.01,0.49,11.95
2024-12-13,920275,8.45,8.54,9.0,8.35,79306,69451892.85,7.52,-1.16,-0.1,8.81
2024-12-16,920275,8.52,8.45,8.82,8.07,55577,47217655.01,8.78,-1.05,-0.09,6.17
2024-12-17,920275,8.52,9.3,9.3,8.42,149196,133670990.2,10.41,10.06,0.85,16.57
2024-12-18,920275,8.94,8.77,9.74,8.64,154614,144783892.37,11.83,-5.7,-0.53,17.17
2024-12-19,920275,8.32,8.24,8.87,7.55,130400,106104342.88,15.05,-6.04,-0.53,14.48
2024-12-20,920275,8.14,7.99,8.29,7.81,84323,68371348.98,5.83,-3.03,-0.25,9.37
