日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,600637,7.12,7.03,7.23,6.88,410230,298992712.0,4.99,0.29,0.02,1.22
2024-10-11,600637,7.05,6.93,7.11,6.85,343111,247852209.0,3.7,-1.42,-0.1,1.02
2024-10-14,600637,6.94,6.94,7.03,6.79,330789,235882864.0,3.46,0.14,0.01,0.98
2024-10-15,600637,6.92,6.82,6.99,6.82,286461,204222370.0,2.45,-1.73,-0.12,0.85
2024-10-16,600637,6.79,6.86,6.97,6.76,258752,183757468.0,3.08,0.59,0.04,0.77
2024-10-17,600637,6.87,6.79,6.94,6.79,222963,158130219.0,2.19,-1.02,-0.07,0.66
2024-10-18,600637,6.8,6.91,7.02,6.73,381967,271966719.0,4.27,1.77,0.12,1.14
2024-10-21,600637,6.93,6.92,7.03,6.9,362538,260717887.0,1.88,0.14,0.01,1.08
2024-10-22,600637,6.92,7.01,7.17,6.92,389300,282894569.0,3.61,1.3,0.09,1.16
2024-10-23,600637,6.98,7.07,7.14,6.95,332005,241771872.0,2.71,0.86,0.06,0.99
2024-10-24,600637,7.05,7.04,7.06,6.97,195242,141353851.0,1.27,-0.42,-0.03,0.58
2024-10-25,600637,7.04,7.22,7.24,7.02,401209,295969812.0,3.13,2.56,0.18,1.19
2024-10-28,600637,7.24,7.4,7.47,7.22,446822,339749247.0,3.46,2.49,0.18,1.33
2024-10-29,600637,7.53,7.28,7.55,7.26,385350,292268310.0,3.92,-1.62,-0.12,1.15
2024-10-30,600637,7.25,7.36,7.38,7.22,294700,222072328.0,2.2,1.1,0.08,0.88
2024-10-31,600637,7.37,7.68,7.88,7.33,727593,571290884.0,7.47,4.35,0.32,2.16
2024-11-01,600637,7.69,7.56,7.73,7.41,432045,335597118.0,4.17,-1.56,-0.12,1.29
2024-11-04,600637,7.54,7.72,7.83,7.54,513702,407071759.0,3.84,2.12,0.16,1.53
2024-11-05,600637,7.74,7.97,8.01,7.68,683227,554340377.0,4.27,3.24,0.25,2.03
2024-11-06,600637,8.05,8.79,8.79,8.04,1888050,1683244394.0,9.41,10.29,0.82,5.62
2024-11-07,600637,8.69,8.45,8.69,8.3,1743772,1510885732.0,4.44,-3.87,-0.34,5.19
2024-11-08,600637,8.48,8.55,8.95,8.41,1309747,1167164716.0,6.39,1.18,0.1,3.9
2024-11-11,600637,8.57,8.65,8.79,8.53,1025511,911357020.0,3.04,1.17,0.1,3.05
2024-11-12,600637,8.72,8.31,8.72,8.25,874619,758053099.0,5.43,-3.93,-0.34,2.6
2024-11-13,600637,8.3,8.47,8.64,8.27,727707,633756139.0,4.45,1.93,0.16,2.16
2024-11-14,600637,8.42,8.22,8.48,8.18,499916,428141750.0,3.54,-2.95,-0.25,1.49
2024-11-15,600637,8.17,8.13,8.31,8.1,437554,369867234.0,2.55,-1.09,-0.09,1.3
2024-11-18,600637,8.22,8.09,8.32,8.02,519645,435808283.0,3.69,-0.49,-0.04,1.55
2024-11-19,600637,8.07,8.03,8.1,7.83,449115,367936404.0,3.34,-0.74,-0.06,1.34
2024-11-20,600637,8.04,8.23,8.32,7.98,526265,441689837.0,4.23,2.49,0.2,1.57
2024-11-21,600637,8.24,8.16,8.36,8.08,385000,323884624.0,3.4,-0.85,-0.07,1.15
2024-11-22,600637,8.12,7.91,8.28,7.9,462495,386376890.0,4.66,-3.06,-0.25,1.38
2024-11-25,600637,7.92,7.96,8.02,7.74,385674,312191644.0,3.54,0.63,0.05,1.15
2024-11-26,600637,7.95,7.88,8.04,7.86,274044,223839543.0,2.26,-1.01,-0.08,0.82
2024-11-27,600637,7.86,8.2,8.22,7.75,554320,455618802.0,5.96,4.06,0.32,1.65
2024-11-28,600637,8.37,8.12,8.46,8.11,646307,549448281.0,4.27,-0.98,-0.08,1.92
2024-11-29,600637,8.07,8.07,8.17,7.92,502322,416433311.0,3.08,-0.62,-0.05,1.49
2024-12-02,600637,8.04,8.18,8.24,8.03,386335,324274395.0,2.6,1.36,0.11,1.15
2024-12-03,600637,8.17,8.13,8.19,8.03,387710,322677637.0,1.96,-0.61,-0.05,1.15
2024-12-04,600637,8.1,7.94,8.12,7.9,318621,261584217.0,2.71,-2.34,-0.19,0.95
2024-12-05,600637,7.93,8.04,8.07,7.92,264033,217905465.0,1.89,1.26,0.1,0.79
2024-12-06,600637,8.07,8.22,8.27,8.02,480719,404210676.0,3.11,2.24,0.18,1.43
2024-12-09,600637,8.22,8.13,8.32,8.06,348146,292578423.0,3.16,-1.09,-0.09,1.04
