日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-23,002647,7.14,7.14,7.14,7.14,234446,189901503.0,0.0,10.19,0.66,4.19
2024-10-24,002647,7.85,7.02,7.85,6.84,1457833,1238111184.42,14.15,-1.68,-0.12,26.04
2024-10-25,002647,6.81,6.86,7.27,6.58,1146618,895060149.67,9.83,-2.28,-0.16,20.48
2024-10-28,002647,6.69,7.15,7.27,6.63,1031051,828394211.55,9.33,4.23,0.29,18.41
2024-10-29,002647,7.1,7.87,7.87,6.92,1200498,1021392301.97,13.29,10.07,0.72,21.44
2024-10-30,002647,7.91,7.45,8.2,7.36,1213989,1062899376.9,10.67,-5.34,-0.42,21.68
2024-10-31,002647,7.35,7.59,7.84,7.15,960138,830146645.9,9.26,1.88,0.14,17.15
2024-11-01,002647,7.45,6.84,7.45,6.84,748453,597835826.22,8.04,-9.88,-0.75,13.37
2024-11-04,002647,6.17,6.62,6.76,6.17,519983,382987187.04,8.63,-3.22,-0.22,9.29
2024-11-05,002647,6.65,6.72,6.85,6.65,456054,349609144.49,3.02,1.51,0.1,8.14
2024-11-06,002647,6.72,6.57,6.84,6.53,543137,411812002.45,4.61,-2.23,-0.15,9.7
2024-11-07,002647,6.52,6.65,6.67,6.34,464558,345482090.38,5.02,1.22,0.08,8.3
2024-11-08,002647,6.69,7.11,7.31,6.63,783780,616298226.4,10.23,6.92,0.46,14.0
2024-11-11,002647,7.18,6.99,7.18,6.84,478033,376848650.98,4.78,-1.69,-0.12,8.54
2024-11-12,002647,7.01,7.13,7.34,6.93,512821,416613446.04,5.87,2.0,0.14,9.16
2024-11-13,002647,7.14,6.91,7.14,6.7,344475,268925225.47,6.17,-3.09,-0.22,6.15
2024-11-14,002647,6.91,6.47,6.92,6.45,303177,229178495.0,6.8,-6.37,-0.44,5.41
2024-11-15,002647,6.47,6.47,6.65,6.39,239760,177172361.12,4.02,0.0,0.0,4.28
2024-11-18,002647,6.34,6.03,6.46,6.02,299373,209733709.62,6.8,-6.8,-0.44,5.35
2024-11-19,002647,5.99,6.17,6.21,5.95,228534,157866809.24,4.31,2.32,0.14,4.08
