日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,603880,4.1,4.1,4.17,4.02,81803,33505920.0,3.69,0.99,0.04,2.83
2024-10-11,603880,4.12,3.94,4.12,3.89,51075,20410555.0,5.61,-3.9,-0.16,1.77
2024-10-14,603880,3.95,4.11,4.2,3.94,76733,31421228.0,6.6,4.31,0.17,2.65
2024-10-15,603880,4.11,4.02,4.2,4.02,43362,17854100.0,4.38,-2.19,-0.09,1.5
2024-10-16,603880,4.02,4.06,4.14,4.0,35301,14407419.0,3.48,1.0,0.04,1.22
2024-10-17,603880,4.09,4.08,4.18,4.07,37592,15521873.0,2.71,0.49,0.02,1.3
2024-10-18,603880,4.12,4.13,4.18,4.08,42507,17560599.0,2.45,1.23,0.05,1.47
2024-10-21,603880,4.17,4.16,4.25,4.1,44009,18337772.0,3.63,0.73,0.03,1.52
2024-10-22,603880,4.15,4.26,4.38,4.13,63880,27141778.0,6.01,2.4,0.1,2.21
2024-10-23,603880,4.26,4.34,4.35,4.25,44049,18974796.0,2.35,1.88,0.08,1.52
2024-10-24,603880,3.98,4.1,4.21,3.98,151394,61584518.0,5.3,-5.53,-0.24,5.24
2024-10-25,603880,4.11,4.27,4.32,4.08,98856,41642689.0,5.85,4.15,0.17,3.42
2024-10-28,603880,4.41,4.49,4.5,4.29,85772,38074891.0,4.92,5.15,0.22,2.97
2024-10-29,603880,4.47,4.38,4.59,4.35,59522,26345110.0,5.35,-2.45,-0.11,2.06
2024-10-30,603880,4.34,4.32,4.45,4.24,49165,21257397.0,4.79,-1.37,-0.06,1.7
2024-10-31,603880,4.31,4.41,4.44,4.28,63754,27903559.0,3.7,2.08,0.09,2.21
2024-11-01,603880,4.42,4.22,4.49,4.17,85326,36520641.0,7.26,-4.31,-0.19,2.95
2024-11-04,603880,4.3,4.26,4.34,4.1,55136,23285440.0,5.69,0.95,0.04,1.91
2024-11-05,603880,4.29,4.43,4.45,4.25,72618,31732829.0,4.69,3.99,0.17,2.51
2024-11-06,603880,4.47,4.45,4.49,4.37,53130,23555719.0,2.71,0.45,0.02,1.84
2024-11-07,603880,4.46,4.62,4.62,4.43,55000,24991308.0,4.27,3.82,0.17,1.9
2024-11-08,603880,4.7,4.58,4.75,4.56,60233,27827849.0,4.11,-0.87,-0.04,2.08
2024-11-11,603880,4.58,4.68,4.72,4.57,69227,32239577.0,3.28,2.18,0.1,2.4
2024-11-12,603880,4.74,4.69,4.84,4.62,93238,44232077.0,4.7,0.21,0.01,3.23
2024-11-13,603880,4.68,4.66,4.79,4.56,73659,34308143.0,4.9,-0.64,-0.03,2.55
2024-11-14,603880,4.66,4.56,4.72,4.54,54005,24939669.0,3.86,-2.15,-0.1,1.87
2024-11-15,603880,4.6,4.47,4.64,4.44,54879,24985043.0,4.39,-1.97,-0.09,1.9
2024-11-18,603880,4.52,4.35,4.58,4.3,64338,28247742.0,6.26,-2.68,-0.12,2.23
2024-11-19,603880,4.39,4.38,4.42,4.25,53889,23382610.0,3.91,0.69,0.03,1.86
2024-11-20,603880,4.38,4.54,4.57,4.35,65947,29606864.0,5.02,3.65,0.16,2.28
2024-11-21,603880,4.54,4.65,4.67,4.48,53644,24641106.0,4.19,2.42,0.11,1.86
2024-11-22,603880,4.61,4.42,4.69,4.4,59669,27115887.0,6.24,-4.95,-0.23,2.06
2024-11-25,603880,4.47,4.57,4.59,4.44,47507,21494157.0,3.39,3.39,0.15,1.64
2024-11-26,603880,4.61,4.6,4.7,4.57,52357,24281062.0,2.84,0.66,0.03,1.81
2024-11-27,603880,4.57,4.64,4.66,4.43,38834,17631730.0,5.0,0.87,0.04,1.34
2024-11-28,603880,4.62,4.73,4.79,4.61,58036,27402868.0,3.88,1.94,0.09,2.01
2024-11-29,603880,4.73,4.81,4.85,4.68,52686,25188535.0,3.59,1.69,0.08,1.82
2024-12-02,603880,4.88,5.0,5.02,4.82,69829,34591098.0,4.16,3.95,0.19,2.42
