日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,600121,3.48,3.82,3.82,3.46,777741,290802819.0,10.37,10.09,0.35,6.38
2024-10-11,600121,3.82,3.77,4.15,3.7,1035902,405098621.0,11.78,-1.31,-0.05,8.5
2024-10-14,600121,3.76,3.77,3.81,3.6,569083,211503042.0,5.57,0.0,0.0,4.67
2024-10-15,600121,3.73,3.6,3.77,3.59,478226,175233202.0,4.77,-4.51,-0.17,3.92
2024-10-16,600121,3.6,3.63,3.69,3.56,281884,102632644.0,3.61,0.83,0.03,2.31
2024-10-17,600121,3.63,3.55,3.67,3.54,298528,107374519.0,3.58,-2.2,-0.08,2.45
2024-10-18,600121,3.55,3.6,3.62,3.49,339319,120676693.0,3.66,1.41,0.05,2.78
2024-10-21,600121,3.59,3.65,3.7,3.57,339692,123562971.0,3.61,1.39,0.05,2.79
2024-10-22,600121,3.69,3.68,3.69,3.64,258492,94693603.0,1.37,0.82,0.03,2.12
2024-10-23,600121,3.7,3.84,3.98,3.65,707900,270275065.0,8.97,4.35,0.16,5.81
2024-10-24,600121,3.78,3.84,3.95,3.73,435285,165992555.0,5.73,0.0,0.0,3.57
2024-10-25,600121,3.88,3.96,4.09,3.86,641343,255158412.0,5.99,3.13,0.12,5.26
2024-10-28,600121,3.94,4.15,4.2,3.92,745794,306482483.0,7.07,4.8,0.19,6.12
2024-10-29,600121,4.12,3.9,4.13,3.9,648404,258873778.0,5.54,-6.02,-0.25,5.32
2024-10-30,600121,3.86,3.93,3.97,3.85,358733,140294769.0,3.08,0.77,0.03,2.94
2024-10-31,600121,3.93,4.02,4.07,3.92,466147,187183063.0,3.82,2.29,0.09,3.83
2024-11-01,600121,4.03,4.06,4.13,3.96,605370,245349152.0,4.23,1.0,0.04,4.97
2024-11-04,600121,4.06,4.03,4.06,3.95,327271,130932692.0,2.71,-0.74,-0.03,2.69
2024-11-05,600121,4.0,4.11,4.14,3.97,568334,230659213.0,4.22,1.99,0.08,4.66
2024-11-06,600121,4.11,4.21,4.29,4.06,802441,335247858.0,5.6,2.43,0.1,6.59
2024-11-07,600121,4.13,4.63,4.63,4.13,1506245,681992964.0,11.88,9.98,0.42,12.36
2024-11-08,600121,4.65,4.88,5.09,4.45,1836580,862997190.0,13.82,5.4,0.25,15.07
2024-11-11,600121,4.68,5.1,5.36,4.62,1613741,792481806.0,15.16,4.51,0.22,13.24
2024-11-12,600121,5.0,5.12,5.49,4.91,1609279,831193931.0,11.37,0.39,0.02,13.21
2024-11-13,600121,5.0,4.97,5.25,4.96,1178475,599687542.0,5.66,-2.93,-0.15,9.67
2024-11-14,600121,4.88,4.64,4.99,4.61,961188,455929749.0,7.65,-6.64,-0.33,7.89
2024-11-15,600121,4.6,4.68,4.86,4.55,799214,375854931.0,6.68,0.86,0.04,6.56
2024-11-18,600121,4.74,4.97,5.1,4.7,1173362,576671215.0,8.55,6.2,0.29,9.63
2024-11-19,600121,4.87,4.84,4.97,4.71,794582,384219954.0,5.23,-2.62,-0.13,6.52
2024-11-20,600121,4.74,4.86,4.95,4.71,699575,337893651.0,4.96,0.41,0.02,5.74
2024-11-21,600121,4.82,4.77,4.88,4.74,575776,275605949.0,2.88,-1.85,-0.09,4.73
2024-11-22,600121,4.82,4.62,4.96,4.6,736672,352784433.0,7.55,-3.14,-0.15,6.05
2024-11-25,600121,4.56,4.49,4.62,4.4,618298,276628038.0,4.76,-2.81,-0.13,5.07
2024-11-26,600121,4.8,4.66,4.91,4.62,849804,403804968.0,6.46,3.79,0.17,6.97
2024-11-27,600121,4.58,4.57,4.61,4.36,597027,267400230.0,5.36,-1.93,-0.09,4.9
2024-11-28,600121,4.51,4.46,4.57,4.45,450269,202759569.0,2.63,-2.41,-0.11,3.7
2024-11-29,600121,4.45,4.51,4.58,4.36,567423,252544675.0,4.93,1.12,0.05,4.66
2024-12-02,600121,4.51,4.69,4.75,4.46,669880,310105514.0,6.43,3.99,0.18,5.5
2024-12-03,600121,4.7,4.77,4.84,4.63,645101,305209148.0,4.48,1.71,0.08,5.29
2024-12-04,600121,4.71,4.62,4.82,4.59,589592,276845235.0,4.82,-3.14,-0.15,4.84
2024-12-05,600121,4.59,4.61,4.62,4.54,367567,168301828.0,1.73,-0.22,-0.01,3.02
2024-12-06,600121,4.6,4.77,4.82,4.57,702947,331548606.0,5.42,3.47,0.16,5.77
2024-12-09,600121,4.78,4.66,4.81,4.62,505901,237246192.0,3.98,-2.31,-0.11,4.15
2024-12-10,600121,4.75,4.64,4.79,4.62,619249,291729869.0,3.65,-0.43,-0.02,5.08
2024-12-11,600121,4.63,4.77,4.8,4.59,633142,299959978.0,4.53,2.8,0.13,5.2
2024-12-12,600121,4.77,4.8,4.81,4.67,527240,250194988.0,2.94,0.63,0.03,4.33
2024-12-13,600121,4.77,4.59,4.8,4.58,659085,308375726.0,4.58,-4.38,-0.21,5.41
2024-12-16,600121,4.55,4.55,4.67,4.51,379386,173581071.0,3.49,-0.87,-0.04,3.11
2024-12-17,600121,4.52,4.38,4.55,4.37,362184,160382713.0,3.96,-3.74,-0.17,2.97
2024-12-18,600121,4.38,4.41,4.48,4.37,253853,112273206.0,2.51,0.68,0.03,2.08
2024-12-19,600121,4.36,4.3,4.37,4.25,282610,121388278.0,2.72,-2.49,-0.11,2.32
2024-12-20,600121,4.28,4.26,4.32,4.24,241088,103032256.0,1.86,-0.93,-0.04,1.98
2024-12-23,600121,4.27,4.14,4.28,4.1,267617,111599202.0,4.23,-2.82,-0.12,2.2
2024-12-24,600121,4.15,4.17,4.21,4.11,197558,82060818.0,2.42,0.72,0.03,1.62
2024-12-25,600121,4.17,4.35,4.35,4.14,538030,230525112.0,5.04,4.32,0.18,4.42
2024-12-26,600121,4.33,4.26,4.33,4.22,310362,131780286.0,2.53,-2.07,-0.09,2.55
2024-12-27,600121,4.24,4.4,4.59,4.2,523113,228603951.0,9.15,3.29,0.14,4.29
2024-12-30,600121,4.34,4.32,4.4,4.3,302063,131022003.0,2.27,-1.82,-0.08,2.48
2024-12-31,600121,4.29,4.33,4.51,4.29,445463,196203159.0,5.09,0.23,0.01,3.66
2025-01-02,600121,4.4,4.1,4.42,4.0,476254,197959647.0,9.7,-5.31,-0.23,3.91
2025-01-03,600121,4.05,3.91,4.12,3.88,356909,142072644.0,5.85,-4.63,-0.19,2.93
2025-01-06,600121,3.9,3.86,3.99,3.79,243388,94500318.0,5.12,-1.28,-0.05,2.0
2025-01-07,600121,3.86,3.92,3.92,3.83,207167,80112498.0,2.33,1.55,0.06,1.7
2025-01-08,600121,3.89,3.87,3.91,3.76,233644,89618493.0,3.83,-1.28,-0.05,1.92
2025-01-09,600121,3.85,3.86,3.89,3.8,156108,60301498.0,2.33,-0.26,-0.01,1.28
2025-01-10,600121,3.88,3.76,3.98,3.75,245303,94782344.0,5.96,-2.59,-0.1,2.01
2025-01-13,600121,3.7,3.75,3.76,3.67,148758,55385564.0,2.39,-0.27,-0.01,1.22
2025-01-14,600121,3.75,3.88,3.88,3.75,245129,93594570.0,3.47,3.47,0.13,2.01
2025-01-15,600121,3.85,3.86,3.9,3.83,174687,67533011.0,1.8,-0.52,-0.02,1.43
2025-01-16,600121,3.89,3.91,3.98,3.88,251445,98888459.0,2.59,1.3,0.05,2.06
2025-01-17,600121,3.91,3.87,3.91,3.85,132327,51273322.0,1.53,-1.02,-0.04,1.09
2025-01-20,600121,3.9,3.88,3.91,3.84,147859,57412258.0,1.81,0.26,0.01,1.21
2025-01-21,600121,3.89,3.84,3.9,3.82,144125,55411546.0,2.06,-1.03,-0.04,1.18
2025-01-22,600121,3.83,3.79,3.85,3.78,114689,43665467.0,1.82,-1.3,-0.05,0.94
2025-01-23,600121,3.84,3.8,3.89,3.8,163809,62939925.0,2.37,0.26,0.01,1.34
2025-01-24,600121,3.81,3.81,3.83,3.76,138291,52538481.0,1.84,0.26,0.01,1.14
2025-01-27,600121,3.8,3.77,3.9,3.76,190599,73032514.0,3.67,-1.05,-0.04,1.56
2025-02-05,600121,3.79,3.78,3.81,3.75,139626,52708255.0,1.59,0.27,0.01,1.15
2025-02-06,600121,3.78,3.81,3.81,3.73,195854,74059296.0,2.12,0.79,0.03,1.61
2025-02-07,600121,3.8,3.89,3.91,3.78,287529,111145056.0,3.41,2.1,0.08,2.36
2025-02-10,600121,3.88,3.95,3.95,3.84,239186,93422935.0,2.83,1.54,0.06,1.96
2025-02-11,600121,3.94,3.89,3.96,3.85,177628,68927584.0,2.78,-1.52,-0.06,1.46
2025-02-12,600121,3.9,3.89,3.94,3.85,164269,63845594.0,2.31,0.0,0.0,1.35
2025-02-13,600121,3.86,3.89,3.93,3.86,198693,77509914.0,1.8,0.0,0.0,1.63
2025-02-14,600121,3.89,3.83,3.92,3.82,214062,82573112.0,2.57,-1.54,-0.06,1.76
2025-02-17,600121,3.83,3.87,3.89,3.79,211179,81138252.0,2.61,1.04,0.04,1.73
2025-02-18,600121,3.86,3.76,3.87,3.75,214378,81678833.0,3.1,-2.84,-0.11,1.76
2025-02-19,600121,3.76,3.77,3.78,3.73,166199,62279932.0,1.33,0.27,0.01,1.36
2025-02-20,600121,3.75,3.81,3.81,3.74,192285,72742374.0,1.86,1.06,0.04,1.58
2025-02-21,600121,3.81,3.77,3.81,3.72,207006,77736061.0,2.36,-1.05,-0.04,1.7
2025-02-24,600121,3.76,3.79,3.82,3.74,172181,65102812.0,2.12,0.53,0.02,1.41
2025-02-25,600121,3.78,3.75,3.82,3.74,213469,80769955.0,2.11,-1.06,-0.04,1.75
2025-02-26,600121,3.76,3.82,3.83,3.76,220651,83900832.0,1.87,1.87,0.07,1.81
2025-02-27,600121,3.82,3.8,3.87,3.75,213029,80944147.0,3.14,-0.52,-0.02,1.75
2025-02-28,600121,3.8,3.72,3.82,3.71,216628,81475951.0,2.89,-2.11,-0.08,1.78
2025-03-03,600121,3.72,3.73,3.79,3.7,174150,65467431.0,2.42,0.27,0.01,1.43
2025-03-04,600121,3.77,3.76,3.8,3.71,176193,66002925.0,2.41,0.8,0.03,1.45
2025-03-05,600121,3.74,3.69,3.74,3.64,231750,85156747.0,2.66,-1.86,-0.07,1.9
2025-03-06,600121,3.69,3.72,3.73,3.65,188682,69877291.0,2.17,0.81,0.03,1.55
2025-03-07,600121,3.71,3.78,3.85,3.68,413830,156756579.0,4.57,1.61,0.06,3.4
2025-03-10,600121,3.77,3.96,4.03,3.77,651248,256228110.0,6.88,4.76,0.18,5.35
2025-03-11,600121,3.88,3.96,3.98,3.83,424978,166684982.0,3.79,0.0,0.0,3.49
2025-03-12,600121,3.95,3.9,3.99,3.88,273712,106822271.0,2.78,-1.52,-0.06,2.25
2025-03-13,600121,3.89,4.17,4.25,3.87,1061700,438004684.0,9.74,6.92,0.27,8.71
2025-03-14,600121,4.06,4.14,4.17,4.04,653850,269418044.0,3.12,-0.72,-0.03,5.37
2025-03-17,600121,4.14,4.08,4.14,4.06,398217,163129274.0,1.93,-1.45,-0.06,3.27
2025-03-18,600121,4.08,4.09,4.12,4.02,298188,121046841.0,2.45,0.25,0.01,2.45
2025-03-19,600121,4.07,4.09,4.2,4.05,413635,170253315.0,3.67,0.0,0.0,3.39
2025-03-20,600121,4.08,4.13,4.28,4.05,681904,285881895.0,5.62,0.98,0.04,5.6
2025-03-21,600121,4.1,4.09,4.19,4.06,445583,183767853.0,3.15,-0.97,-0.04,3.66
2025-03-24,600121,4.08,4.01,4.12,3.95,376789,151623537.0,4.16,-1.96,-0.08,3.09
2025-03-25,600121,4.04,4.2,4.2,3.98,599837,247872513.0,5.49,4.74,0.19,4.92
