日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,2191,4.3,4.24,4.39,4.14,263947,112837238.18,5.9,0.0,0.0,1.83
2024-10-11,2191,4.25,4.04,4.27,4.0,217072,89241716.26,6.37,-4.72,-0.2,1.51
2024-10-14,2191,4.08,4.13,4.15,4.02,169288,69193755.9,3.22,2.23,0.09,1.17
2024-10-15,2191,4.12,4.05,4.14,4.05,180769,73972286.44,2.18,-1.94,-0.08,1.25
2024-10-16,2191,4.01,4.09,4.1,4.0,143209,58099753.4,2.47,0.99,0.04,0.99
2024-10-17,2191,4.09,4.0,4.12,4.0,135076,54752627.2,2.93,-2.2,-0.09,0.94
2024-10-18,2191,4.01,4.1,4.18,3.97,219238,89153541.86,5.25,2.5,0.1,1.52
2024-10-21,2191,4.14,4.08,4.14,4.05,195576,79960650.04,2.2,-0.49,-0.02,1.36
2024-10-22,2191,4.09,4.15,4.15,4.07,190375,78256657.06,1.96,1.72,0.07,1.32
2024-10-23,2191,4.24,4.22,4.28,4.17,247735,104836031.0,2.65,1.69,0.07,1.72
2024-10-24,2191,4.2,4.18,4.24,4.14,128906,53821814.0,2.37,-0.95,-0.04,0.89
2024-10-25,2191,4.18,4.28,4.28,4.18,175600,74684791.72,2.39,2.39,0.1,1.22
2024-10-28,2191,4.28,4.38,4.38,4.28,163841,71070026.92,2.34,2.34,0.1,1.14
2024-10-29,2191,4.38,4.27,4.42,4.26,216103,93428721.0,3.65,-2.51,-0.11,1.5
2024-10-30,2191,4.29,4.3,4.35,4.26,174603,75113191.98,2.11,0.7,0.03,1.21
2024-10-31,2191,4.32,4.43,4.47,4.29,291411,128160821.6,4.19,3.02,0.13,2.02
2024-11-01,2191,4.42,4.27,4.46,4.27,291140,126533081.49,4.29,-3.61,-0.16,2.02
2024-11-04,2191,4.26,4.34,4.34,4.24,137295,58911164.7,2.34,1.64,0.07,0.95
2024-11-05,2191,4.33,4.44,4.44,4.31,231332,102000986.38,3.0,2.3,0.1,1.61
2024-11-06,2191,4.44,4.55,4.66,4.41,389736,177144786.0,5.63,2.48,0.11,2.7
2024-11-07,2191,4.52,4.68,4.69,4.5,282122,130690226.72,4.18,2.86,0.13,1.96
2024-11-08,2191,4.73,4.61,4.74,4.58,317807,147522560.8,3.42,-1.5,-0.07,2.21
2024-11-11,2191,4.6,4.64,4.65,4.57,229137,105733722.0,1.74,0.65,0.03,1.59
2024-11-12,2191,4.66,4.71,4.9,4.65,431003,205520129.82,5.39,1.51,0.07,2.99
2024-11-13,2191,4.65,4.68,4.74,4.59,273522,127201133.77,3.18,-0.64,-0.03,1.9
2024-11-14,2191,4.67,4.53,4.69,4.51,199191,91176078.0,3.85,-3.21,-0.15,1.38
2024-11-15,2191,4.5,4.46,4.59,4.46,177472,80525723.0,2.87,-1.55,-0.07,1.23
2024-11-18,2191,4.55,4.56,4.72,4.52,348718,160590242.0,4.48,2.24,0.1,2.42
2024-11-19,2191,4.56,4.64,4.67,4.51,236472,108661676.75,3.51,1.75,0.08,1.64
2024-11-20,2191,4.62,4.58,4.65,4.55,337964,155286101.9,2.16,-1.29,-0.06,2.35
2024-11-21,2191,4.57,4.58,4.6,4.54,167324,76415831.58,1.31,0.0,0.0,1.16
2024-11-22,2191,4.56,4.42,4.59,4.41,225047,101694731.15,3.93,-3.49,-0.16,1.56
2024-11-25,2191,4.4,4.48,4.5,4.39,161645,71801789.0,2.49,1.36,0.06,1.12
2024-11-26,2191,4.48,4.42,4.52,4.41,134558,60046638.0,2.46,-1.34,-0.06,0.93
2024-11-27,2191,4.42,4.48,4.49,4.27,208518,91002461.0,4.98,1.36,0.06,1.45
2024-11-28,2191,4.47,4.47,4.54,4.44,155866,70171359.0,2.23,-0.22,-0.01,1.08
2024-11-29,2191,4.46,4.57,4.62,4.43,244049,110918080.48,4.25,2.24,0.1,1.69
2024-12-02,2191,4.56,4.68,4.69,4.55,256198,119092707.74,3.06,2.41,0.11,1.78
2024-12-03,2191,4.67,4.68,4.7,4.61,178175,82853560.76,1.92,0.0,0.0,1.24
2024-12-04,2191,4.65,4.59,4.69,4.57,179663,83116672.0,2.56,-1.92,-0.09,1.25
2024-12-05,2191,4.59,4.68,4.68,4.54,166882,77383303.3,3.05,1.96,0.09,1.16
2024-12-06,2191,4.68,4.82,4.84,4.67,291738,139185801.42,3.63,2.99,0.14,2.02
2024-12-09,2191,4.83,4.79,4.9,4.74,225179,108389448.0,3.32,-0.62,-0.03,1.56
2024-12-10,2191,4.94,4.76,4.94,4.74,245471,118316333.0,4.18,-0.63,-0.03,1.7
2024-12-11,2191,4.73,4.85,4.86,4.73,197555,95349637.72,2.73,1.89,0.09,1.37
2024-12-12,2191,4.85,4.94,4.94,4.81,251366,122900100.5,2.68,1.86,0.09,1.74
2024-12-13,2191,4.92,4.83,4.99,4.82,213321,104227254.5,3.44,-2.23,-0.11,1.48
2024-12-16,2191,4.82,4.8,4.88,4.77,166247,80228583.04,2.28,-0.62,-0.03,1.15
2024-12-17,2191,4.77,4.63,4.79,4.61,208262,97225523.6,3.75,-3.54,-0.17,1.45
2024-12-18,2191,4.67,4.64,4.71,4.6,142360,66254590.8,2.38,0.22,0.01,0.99
2024-12-19,2191,4.6,4.62,4.64,4.5,179280,81773724.66,3.02,-0.43,-0.02,1.24
2024-12-20,2191,4.61,4.57,4.66,4.55,139495,64194131.05,2.38,-1.08,-0.05,0.97
2024-12-23,2191,4.57,4.41,4.58,4.4,222184,98998620.46,3.94,-3.5,-0.16,1.54
2024-12-24,2191,4.43,4.45,4.49,4.39,153475,68138018.0,2.27,0.91,0.04,1.07
2024-12-25,2191,4.45,4.37,4.46,4.32,154307,67303599.05,3.15,-1.8,-0.08,1.07
2024-12-26,2191,4.37,4.34,4.41,4.34,118407,51728843.63,1.6,-0.69,-0.03,0.82
2024-12-27,2191,4.35,4.39,4.41,4.32,149495,65511432.0,2.07,1.15,0.05,1.04
2024-12-30,2191,4.36,4.31,4.38,4.27,147773,63635021.56,2.51,-1.82,-0.08,1.03
2024-12-31,2191,4.31,4.2,4.33,4.19,146289,62183097.64,3.25,-2.55,-0.11,1.02
2025-01-02,2191,4.18,4.09,4.25,4.06,166789,69586646.01,4.52,-2.62,-0.11,1.16
2025-01-03,2191,4.11,3.96,4.14,3.93,204026,81974796.39,5.13,-3.18,-0.13,1.42
2025-01-06,2191,3.97,3.95,4.0,3.87,165452,65245957.0,3.28,-0.25,-0.01,1.15
2025-01-07,2191,3.94,3.95,3.98,3.89,131487,51718986.2,2.28,0.0,0.0,0.91
2025-01-08,2191,3.94,3.91,3.96,3.82,165918,64713507.23,3.54,-1.01,-0.04,1.15
2025-01-09,2191,3.89,3.87,3.92,3.86,92576,35999225.66,1.53,-1.02,-0.04,0.64
2025-01-10,2191,3.88,3.76,3.9,3.76,116821,44703631.24,3.62,-2.84,-0.11,0.81
2025-01-13,2191,3.71,3.81,3.81,3.7,131518,49497786.56,2.93,1.33,0.05,0.91
