日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-24,300152,3.82,3.92,3.95,3.8,584177,227803227.0,3.87,1.03,0.04,8.2
2024-10-25,300152,3.89,4.49,4.7,3.83,2116713,935839528.0,22.19,14.54,0.57,29.71
2024-10-28,300152,4.57,5.39,5.39,4.53,1558419,785641264.0,19.15,20.04,0.9,21.87
2024-10-29,300152,6.1,5.47,6.47,5.43,2984046,1799286111.0,19.29,1.48,0.08,41.88
2024-10-30,300152,5.85,6.56,6.56,5.6,2765693,1680621677.0,17.55,19.93,1.09,38.82
2024-10-31,300152,7.2,7.87,7.87,6.83,1644806,1241436182.0,15.85,19.97,1.31,23.09
2024-11-01,300152,8.49,8.41,9.42,6.88,3104675,2630257928.0,32.27,6.86,0.54,43.57
2024-11-04,300152,7.18,6.89,7.93,6.73,1920867,1368659968.0,14.27,-18.07,-1.52,26.96
2024-11-05,300152,6.91,7.33,7.4,6.61,1759708,1254468374.0,11.47,6.39,0.44,24.7
2024-11-06,300152,7.08,7.97,8.18,6.88,2001905,1525391658.0,17.74,8.73,0.64,28.1
2024-11-07,300152,7.55,7.51,7.88,7.1,1509968,1140012882.0,9.79,-5.77,-0.46,21.19
2024-11-08,300152,7.42,7.22,7.46,7.11,1184139,857269500.0,4.66,-3.86,-0.29,16.62
2024-11-11,300152,6.94,6.84,7.04,6.52,1078797,731804192.0,7.2,-5.26,-0.38,15.14
2024-11-12,300152,6.99,7.02,7.34,6.88,982188,696268429.0,6.73,2.63,0.18,13.79
2024-11-13,300152,7.02,6.72,7.02,6.55,722708,484274188.0,6.7,-4.27,-0.3,10.14
2024-11-14,300152,6.82,6.76,7.1,6.71,670205,460626338.0,5.8,0.6,0.04,9.41
2024-11-15,300152,6.6,6.96,7.22,6.43,1226807,848166759.0,11.69,2.96,0.2,17.22
2024-11-18,300152,7.0,6.98,7.27,6.6,791118,548430692.0,9.63,0.29,0.02,11.1
2024-11-19,300152,6.75,8.2,8.38,6.6,2046817,1545856442.0,25.5,17.48,1.22,28.73
2024-11-20,300152,7.9,8.29,8.58,7.56,2166088,1746981239.0,12.44,1.1,0.09,30.4
2024-11-21,300152,7.98,7.64,8.16,7.63,1326397,1041687106.0,6.39,-7.84,-0.65,18.62
2024-11-22,300152,7.38,6.86,7.56,6.8,1248765,900331399.0,9.95,-10.21,-0.78,17.53
