日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-25,000711,1.7,1.7,1.7,1.67,174204,29397536.2,1.76,0.0,0.0,1.48
2024-10-28,000711,1.69,1.73,1.73,1.68,318096,54486434.56,2.94,1.76,0.03,2.71
2024-10-29,000711,1.72,1.69,1.72,1.68,275944,46829388.46,2.31,-2.31,-0.04,2.35
2024-10-30,000711,1.68,1.71,1.72,1.66,261752,44176911.53,3.55,1.18,0.02,2.23
2024-10-31,000711,1.75,1.72,1.78,1.7,388681,67553774.36,4.68,0.58,0.01,3.31
2024-11-01,000711,1.71,1.81,1.81,1.69,653241,115757886.47,6.98,5.23,0.09,5.56
2024-11-04,000711,1.8,1.78,1.82,1.72,416897,74216800.6,5.52,-1.66,-0.03,3.55
2024-11-05,000711,1.77,1.83,1.85,1.77,390241,70900472.31,4.49,2.81,0.05,3.32
2024-11-06,000711,1.82,1.81,1.83,1.76,473942,85107433.04,3.83,-1.09,-0.02,4.04
2024-11-07,000711,1.8,1.85,1.87,1.78,374698,68996776.7,4.97,2.21,0.04,3.19
2024-11-08,000711,1.88,1.93,1.94,1.86,552800,105979210.32,4.32,4.32,0.08,4.71
2024-11-11,000711,1.9,1.86,1.91,1.83,737524,137348578.02,4.15,-3.63,-0.07,6.28
2024-11-12,000711,1.86,1.84,1.91,1.81,628633,116403093.94,5.38,-1.08,-0.02,5.35
2024-11-13,000711,1.81,1.75,1.82,1.75,694630,122524206.76,3.8,-4.89,-0.09,5.92
2024-11-14,000711,1.75,1.77,1.79,1.68,728616,126538483.67,6.29,1.14,0.02,6.21
2024-11-15,000711,1.74,1.72,1.77,1.7,461186,79892093.46,3.95,-2.82,-0.05,3.93
2024-11-18,000711,1.71,1.74,1.78,1.69,430966,74542618.14,5.23,1.16,0.02,3.67
2024-11-19,000711,1.72,1.73,1.74,1.71,268657,46340540.88,1.72,-0.57,-0.01,2.29
2024-11-20,000711,1.74,1.75,1.76,1.72,301867,52550135.0,2.31,1.16,0.02,2.57
2024-11-21,000711,1.74,1.74,1.75,1.71,245807,42513468.92,2.29,-0.57,-0.01,2.09
2024-11-22,000711,1.74,1.75,1.78,1.72,396143,69267366.05,3.45,0.57,0.01,3.37
2024-11-25,000711,1.74,1.77,1.77,1.73,363263,63557065.77,2.29,1.14,0.02,3.09
2024-11-26,000711,1.76,1.86,1.86,1.75,644208,117312528.85,6.21,5.08,0.09,5.49
2024-11-27,000711,1.86,1.85,1.87,1.79,567845,104035898.04,4.3,-0.54,-0.01,4.84
2024-11-28,000711,1.85,1.85,1.9,1.84,398423,74222433.4,3.24,0.0,0.0,3.39
2024-11-29,000711,1.84,1.84,1.88,1.83,396807,73432622.04,2.7,-0.54,-0.01,3.38
2024-12-02,000711,1.83,1.83,1.84,1.8,329137,59903641.0,2.17,-0.54,-0.01,2.8
2024-12-03,000711,1.84,1.88,1.92,1.83,541351,101222651.78,4.92,2.73,0.05,4.61
2024-12-04,000711,1.87,1.84,1.91,1.83,436492,81711928.52,4.26,-2.13,-0.04,3.72
2024-12-05,000711,1.84,1.88,1.88,1.83,350765,65110058.0,2.72,2.17,0.04,2.99
2024-12-06,000711,1.89,1.93,1.96,1.88,599543,115432901.92,4.26,2.66,0.05,5.11
2024-12-09,000711,1.93,1.97,1.99,1.92,397848,77885931.99,3.63,2.07,0.04,3.39
2024-12-10,000711,1.97,1.89,1.99,1.87,809764,154143296.12,6.09,-4.06,-0.08,6.9
