日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2025-11-26,001233,77.670,80.000,83.980,73.910,20195811,1615664880.00,13.62,-4.21,-3.52,0.00,001233,83.52,不复权,正常交易,,,
2025-11-27,001233,76.440,74.370,79.440,74.300,11580663,861253907.31,6.92,-7.04,-5.63,0.00,001233,80.00,不复权,正常交易,,,
2025-11-28,001233,74.650,71.210,75.570,71.110,10435367,743102484.07,6.27,-4.25,-3.16,0.00,001233,74.37,不复权,正常交易,,,
2025-12-01,001233,70.990,67.570,70.990,67.530,9911694,669733163.58,5.12,-5.11,-3.64,0.00,001233,71.21,不复权,正常交易,,,
2025-12-02,001233,66.520,67.890,68.720,65.010,9612770,652610955.30,5.71,0.47,0.32,0.00,001233,67.57,不复权,正常交易,,,
2025-12-03,001233,66.200,65.000,66.490,65.000,6460302,419919630.00,2.29,-4.26,-2.89,0.00,001233,67.89,不复权,正常交易,,,
2025-12-04,001233,64.390,64.590,65.860,63.390,5292417,341837214.03,3.90,-0.63,-0.41,0.00,001233,65.00,不复权,正常交易,,,
2025-12-05,001233,64.000,64.800,65.300,63.710,4057304,262913299.20,2.50,0.33,0.21,0.00,001233,64.59,不复权,正常交易,,,
2025-12-08,001233,64.800,65.020,65.800,64.680,4791382,311535657.64,1.73,0.34,0.22,0.00,001233,64.80,不复权,正常交易,,,
2025-12-09,001233,65.480,67.470,68.270,65.360,7863205,530530441.35,4.45,3.77,2.45,0.00,001233,65.02,不复权,正常交易,,,
2025-12-10,001233,66.800,65.190,66.800,64.950,5654521,368618223.99,2.85,-3.38,-2.28,0.00,001233,67.47,不复权,正常交易,,,
2025-12-11,001233,64.960,65.050,67.470,64.150,5551344,361114927.20,5.18,-0.21,-0.14,0.00,001233,65.19,不复权,正常交易,,,
2025-12-12,001233,64.500,64.090,64.590,63.960,3601182,230799754.38,0.98,-1.48,-0.96,0.00,001233,65.05,不复权,正常交易,,,
2025-12-15,001233,64.080,62.350,64.080,62.300,4251429,265076598.15,2.86,-2.71,-1.74,0.00,001233,64.09,不复权,正常交易,,,
2025-12-16,001233,61.880,59.000,61.880,58.980,5420089,319785251.00,4.92,-5.37,-3.35,0.00,001233,62.35,不复权,正常交易,,,
2025-12-17,001233,58.890,59.020,59.190,57.770,3693336,217980690.72,2.46,0.03,0.02,0.00,001233,59.00,不复权,正常交易,,,
2025-12-18,001233,58.600,58.980,60.360,58.400,3035362,179025650.76,3.36,-0.07,-0.04,0.00,001233,59.02,不复权,正常交易,,,
2025-12-19,001233,59.000,59.560,59.680,58.610,2353805,140192625.80,1.83,0.98,0.58,0.00,001233,58.98,不复权,正常交易,,,
2025-12-22,001233,59.300,59.320,59.880,59.250,2546513,151059151.16,1.06,-0.40,-0.24,0.00,001233,59.56,不复权,正常交易,,,
2025-12-23,001233,59.310,60.320,60.480,58.880,3704547,223458275.04,2.72,1.69,1.00,0.00,001233,59.32,不复权,正常交易,,,
2025-12-24,001233,60.020,59.970,60.200,59.600,2470573,148160262.81,1.01,-0.58,-0.35,0.00,001233,60.32,不复权,正常交易,,,
2025-12-25,001233,59.960,59.900,60.190,59.700,2170439,130009296.10,0.82,-0.12,-0.07,0.00,001233,59.97,不复权,正常交易,,,
2025-12-26,001233,59.730,59.890,60.540,59.620,2188536,131071421.04,1.54,-0.02,-0.01,0.00,001233,59.90,不复权,正常交易,,,
2025-12-29,001233,60.390,59.970,60.730,59.890,2385712,143071148.64,1.40,0.13,0.08,0.00,001233,59.89,不复权,正常交易,,,
2025-12-30,001233,59.500,59.250,59.560,58.350,2235293,132441110.25,2.07,-1.20,-0.72,0.00,001233,59.97,不复权,正常交易,,,
2025-12-31,001233,59.470,59.660,59.880,58.710,2367912,141269629.92,1.99,0.69,0.41,0.00,001233,59.25,不复权,正常交易,,,
2026-01-05,001233,59.670,60.340,60.480,59.670,2869945,173172481.30,1.36,1.14,0.68,0.00,001233,59.66,不复权,正常交易,,,
2026-01-06,001233,60.400,63.230,63.550,60.250,6621194,418658096.62,5.48,4.79,2.89,0.00,001233,60.34,不复权,正常交易,,,
2026-01-07,001233,60.890,63.610,64.870,59.830,8860224,563598848.64,8.42,0.60,0.38,0.00,001233,63.23,不复权,正常交易,,,
