日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2025-07-29,600720,8.18,8.25,8.26,8.13,22450497.0,183896894.92,1.59,0.73,0.06,2.22,,8.25,不复权，正常交易,,,
2025-07-30,600720,8.21,8.21,8.29,8.18,19418338.0,159902837.61,1.33,-0.48,-0.04,1.92,,8.25,不复权，正常交易,,,
2025-07-31,600720,8.18,8.1,8.2,8.08,19025383.0,154528757.5,1.46,-1.34,-0.11,1.89,,8.21,不复权，正常交易,,,
2025-08-01,600720,8.14,8.15,8.15,8.09,10630900.0,86322201.0,0.74,0.62,0.05,1.05,,8.10,不复权，正常交易,,,
2025-08-04,600720,8.1,8.09,8.13,8.08,11832030.0,95779138.0,0.61,-0.74,-0.06,1.17,,8.15,不复权，正常交易,,,
2025-08-05,600720,8.07,8.09,8.11,8.06,12109223.0,97779791.84,0.62,0.00,0.00,1.20,,8.09,不复权，正常交易,,,
2025-08-06,600720,8.08,8.04,8.08,8.0,18374101.0,147534399.11,0.99,-0.62,-0.05,1.82,,8.09,不复权，正常交易,,,
2025-08-07,600720,8.08,8.05,8.12,8.04,12352341.0,99632578.85,1.00,0.12,0.01,1.22,,8.04,不复权，正常交易,,,
2025-08-08,600720,8.09,8.15,8.17,8.06,19165327.0,155615749.75,1.37,1.24,0.10,1.90,,8.05,不复权，正常交易,,,
2025-08-11,600720,8.17,8.17,8.2,8.15,16482100.0,134740221.0,0.61,0.25,0.02,1.63,,8.15,不复权，正常交易,,,
2025-08-12,600720,8.17,8.13,8.18,8.11,11254323.0,91482587.53,0.86,-0.49,-0.04,1.12,,8.17,不复权，正常交易,,,
2025-08-13,600720,8.16,8.15,8.16,8.11,11014895.0,89527085.07,0.62,0.25,0.02,1.09,,8.13,不复权，正常交易,,,
2025-08-14,600720,8.15,8.05,8.16,8.04,12734700.0,103064960.0,1.47,-1.23,-0.10,1.26,,8.15,不复权，正常交易,,,
2025-08-15,600720,8.03,8.14,8.14,8.03,11223381.0,90952600.48,1.37,1.12,0.09,1.11,,8.05,不复权，正常交易,,,
2025-08-18,600720,7.94,7.91,7.96,7.9,15349913.0,121511012.7,0.76,0.00,0.00,1.52,,8.14,不复权，正常交易,,,
2025-08-19,600720,7.91,7.91,7.92,7.87,12711309.0,100222397.54,0.63,0.00,0.00,1.26,,7.91,不复权，正常交易,,,
2025-08-20,600720,7.9,7.92,7.92,7.84,11287845.0,89012651.28,1.01,0.13,0.01,1.12,,7.91,不复权，正常交易,,,
2025-08-21,600720,7.91,7.95,7.97,7.91,14862241.0,118179424.15,0.76,0.38,0.03,1.47,,7.92,不复权，正常交易,,,
2025-08-22,600720,7.96,7.97,7.99,7.92,13609865.0,108211009.6,0.88,0.25,0.02,1.35,,7.95,不复权，正常交易,,,
2025-08-25,600720,7.99,8.02,8.03,7.97,19038360.0,152262594.27,0.75,0.63,0.05,1.89,,7.97,不复权，正常交易,,,
2025-08-26,600720,8.0,8.0,8.02,7.98,12164955.0,97360057.01,0.50,-0.25,-0.02,1.21,,8.02,不复权，正常交易,,,
2025-08-27,600720,8.0,7.84,8.0,7.84,16927172.0,134350713.5,2.00,-2.00,-0.16,1.68,,8.00,不复权，正常交易,,,
2025-08-28,600720,7.85,7.81,7.88,7.67,18373692.0,142970504.26,2.68,-0.38,-0.03,1.82,,7.84,不复权，正常交易,,,
2025-08-29,600720,7.81,7.74,7.88,7.72,15841580.0,123508532.51,2.05,-0.90,-0.07,1.57,,7.81,不复权，正常交易,,,
2025-09-01,600720,7.74,7.76,7.76,7.71,9998972.0,77415520.14,0.65,0.26,0.02,0.99,,7.74,不复权，正常交易,,,
2025-09-02,600720,7.76,7.72,7.77,7.68,10539414.0,81201416.1,1.16,-0.52,-0.04,1.04,,7.76,不复权，正常交易,,,
2025-09-03,600720,7.72,7.57,7.76,7.57,13551761.0,103497678.74,2.46,-1.94,-0.15,1.34,,7.72,不复权，正常交易,,,
2025-09-04,600720,7.59,7.62,7.66,7.57,8914419.0,67871155.91,1.19,0.66,0.05,0.88,,7.57,不复权，正常交易,,,
2025-09-05,600720,7.63,7.69,7.69,7.6,7488564.0,57260684.19,1.18,0.92,0.07,0.74,,7.62,不复权，正常交易,,,
2025-09-08,600720,7.7,7.72,7.72,7.67,8161250.0,62853784.0,0.65,0.39,0.03,0.81,,7.69,不复权，正常交易,,,
2025-09-09,600720,7.7,7.68,7.72,7.65,6587846.0,50645054.05,0.91,-0.52,-0.04,0.65,,7.72,不复权，正常交易,,,
2025-09-10,600720,7.68,7.68,7.71,7.66,5385936.0,41362476.09,0.65,0.00,0.00,0.53,,7.68,不复权，正常交易,,,
2025-09-11,600720,7.67,7.74,7.75,7.64,9539072.0,73455296.86,1.43,0.78,0.06,0.95,,7.68,不复权，正常交易,,,
2025-09-12,600720,7.76,7.77,7.79,7.73,9118172.0,70761601.99,0.78,0.39,0.03,0.90,,7.74,不复权，正常交易,,,
2025-09-15,600720,7.78,7.73,7.79,7.69,8249334.0,63748706.48,1.29,-0.51,-0.04,0.82,,7.77,不复权，正常交易,,,
2025-09-16,600720,7.74,7.71,7.75,7.67,8188894.0,63060553.1,1.03,-0.26,-0.02,0.81,,7.73,不复权，正常交易,,,
2025-09-17,600720,7.71,7.71,7.72,7.66,7739586.0,59549829.9,0.78,0.00,0.00,0.77,,7.71,不复权，正常交易,,,
2025-09-18,600720,7.71,7.61,7.71,7.61,11800524.0,90418735.02,1.30,-1.30,-0.10,1.17,,7.71,不复权，正常交易,,,
2025-09-19,600720,7.61,7.66,7.67,7.61,7882121.0,60161893.61,0.79,0.66,0.05,0.78,,7.61,不复权，正常交易,,,
2025-09-22,600720,7.66,7.58,7.66,7.57,7294400.0,55398804.0,1.17,-1.04,-0.08,0.72,,7.66,不复权，正常交易,,,
2025-09-23,600720,7.59,7.55,7.61,7.45,9321781.0,70063817.97,2.11,-0.40,-0.03,0.92,,7.58,不复权，正常交易,,,
2025-09-24,600720,7.55,7.57,7.58,7.51,6247401.0,47188658.56,0.93,0.26,0.02,0.62,,7.55,不复权，正常交易,,,
2025-09-25,600720,7.57,7.52,7.58,7.51,5364885.0,40474144.59,0.92,-0.66,-0.05,0.53,,7.57,不复权，正常交易,,,
2025-09-26,600720,7.51,7.51,7.55,7.49,4622721.0,34765590.21,0.80,-0.13,-0.01,0.46,,7.52,不复权，正常交易,,,
2025-09-29,600720,7.52,7.56,7.57,7.46,5777677.0,43365423.73,1.46,0.67,0.05,0.57,,7.51,不复权，正常交易,,,
2025-09-30,600720,7.55,7.53,7.57,7.5,6247591.0,47144601.31,0.93,-0.40,-0.03,0.62,,7.56,不复权，正常交易,,,
2025-10-09,600720,7.55,7.64,7.64,7.53,9395945.0,71395014.54,1.46,1.46,0.11,0.93,,7.53,不复权，正常交易,,,
2025-10-10,600720,7.62,7.69,7.7,7.61,9061140.0,69510643.13,1.18,0.65,0.05,0.90,,7.64,不复权，正常交易,,,
2025-10-13,600720,7.56,7.68,7.69,7.51,8953987.0,68152305.43,2.34,-0.13,-0.01,0.89,,7.69,不复权，正常交易,,,
2025-10-14,600720,7.68,7.69,7.75,7.67,11429931.0,88137276.49,1.04,0.13,0.01,1.13,,7.68,不复权，正常交易,,,
