日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-11,2072,4.94,4.68,4.94,4.65,118097,55898820.0,5.82,-6.02,-0.3,4.6
2024-10-14,2072,4.88,4.8,4.91,4.66,82521,39225470.0,5.34,2.56,0.12,3.22
2024-10-15,2072,4.88,4.92,5.08,4.71,131179,64854411.0,7.71,2.5,0.12,5.12
2024-10-16,2072,4.82,4.78,4.87,4.68,103789,49585602.75,3.86,-2.85,-0.14,4.05
2024-10-17,2072,4.87,4.89,5.05,4.81,111412,54793441.0,5.02,2.3,0.11,4.34
2024-10-18,2072,4.88,4.9,4.95,4.78,107820,52358270.7,3.48,0.2,0.01,4.2
2024-10-21,2072,4.94,4.84,4.98,4.79,105476,51332142.0,3.88,-1.22,-0.06,4.11
2024-10-22,2072,4.95,5.0,5.06,4.82,120955,60144593.66,4.96,3.31,0.16,4.72
2024-10-23,2072,5.04,5.13,5.39,5.04,152797,79377647.93,7.0,2.6,0.13,5.96
2024-10-24,2072,5.08,5.64,5.64,5.0,201325,109732580.16,12.48,9.94,0.51,7.85
2024-10-25,2072,6.09,5.67,6.09,5.56,418808,241873702.4,9.4,0.53,0.03,16.33
2024-10-28,2072,5.59,6.23,6.24,5.58,563174,339524678.97,11.64,9.88,0.56,21.96
2024-10-29,2072,6.14,5.61,6.14,5.61,546834,315474639.74,8.51,-9.95,-0.62,21.32
2024-10-30,2072,5.05,5.29,5.37,5.05,490957,251292513.18,5.7,-5.7,-0.32,19.14
2024-10-31,2072,5.18,5.04,5.22,4.91,416620,209444360.74,5.86,-4.73,-0.25,16.25
2024-11-01,2072,4.97,4.66,4.98,4.65,265872,127143698.55,6.55,-7.54,-0.38,10.37
2024-11-04,2072,4.66,4.75,4.87,4.6,160844,76454749.97,5.79,1.93,0.09,6.27
2024-11-05,2072,4.75,4.77,4.81,4.71,171299,81394872.0,2.11,0.42,0.02,6.68
2024-11-06,2072,4.77,4.73,4.82,4.59,169909,80093640.0,4.82,-0.84,-0.04,6.63
2024-11-07,2072,4.7,4.96,4.96,4.65,234981,114178315.23,6.55,4.86,0.23,9.16
2024-11-08,2072,4.99,4.9,5.06,4.87,167443,82896837.05,3.83,-1.21,-0.06,6.53
2024-11-11,2072,4.9,4.98,4.98,4.84,168694,83009977.93,2.86,1.63,0.08,6.58
2024-11-12,2072,5.02,5.4,5.48,5.02,435084,232367257.49,9.24,8.43,0.42,16.97
2024-11-13,2072,5.38,5.42,5.46,5.07,387315,204165176.4,7.22,0.37,0.02,15.1
2024-11-14,2072,5.4,5.15,5.41,5.15,152613,79957555.6,4.8,-4.98,-0.27,5.95
2024-11-15,2072,5.05,5.13,5.25,5.05,131475,67786761.61,3.88,-0.39,-0.02,5.13
2024-11-18,2072,5.11,4.95,5.35,4.9,157652,80363765.76,8.77,-3.51,-0.18,6.15
2024-11-19,2072,4.95,4.92,4.95,4.72,136982,66246076.5,4.65,-0.61,-0.03,5.34
2024-11-20,2072,4.9,5.09,5.09,4.9,98381,49474434.9,3.86,3.46,0.17,3.84
2024-11-21,2072,5.07,5.17,5.2,5.02,95029,48387078.0,3.54,1.57,0.08,3.71
2024-11-22,2072,5.18,4.91,5.3,4.9,120620,62128023.0,7.74,-5.03,-0.26,4.7
2024-11-25,2072,4.88,5.06,5.13,4.88,113806,56995706.0,5.09,3.05,0.15,4.44
2024-11-26,2072,5.05,5.11,5.23,5.05,134761,69475167.2,3.56,0.99,0.05,5.25
2024-11-27,2072,5.09,5.08,5.1,4.89,88029,43944637.0,4.11,-0.59,-0.03,3.43
2024-11-28,2072,5.12,5.07,5.26,4.99,167956,86241546.0,5.31,-0.2,-0.01,6.55
2024-11-29,2072,5.06,5.16,5.18,4.98,138262,70427199.0,3.94,1.78,0.09,5.39
2024-12-02,2072,5.19,5.24,5.29,5.18,110530,57852008.52,2.13,1.55,0.08,4.31
2024-12-03,2072,5.23,5.25,5.29,5.17,79366,41577254.0,2.29,0.19,0.01,3.09
2024-12-04,2072,5.24,5.28,5.49,5.17,151109,80744038.69,6.1,0.57,0.03,5.89
2024-12-05,2072,5.3,5.3,5.34,5.08,112740,58968529.07,4.92,0.38,0.02,4.4
2024-12-06,2072,5.29,5.43,5.45,5.23,137362,73824479.0,4.15,2.45,0.13,5.36
2024-12-09,2072,5.44,5.37,5.51,5.32,103882,56222928.0,3.5,-1.1,-0.06,4.05
2024-12-10,2072,5.47,5.26,5.52,5.22,155359,82597422.23,5.59,-2.05,-0.11,6.06
2024-12-11,2072,5.24,5.34,5.34,5.22,86101,45560441.28,2.28,1.52,0.08,3.36
2024-12-12,2072,5.35,5.48,5.48,5.3,129660,70286530.0,3.37,2.62,0.14,5.06
2024-12-13,2072,5.47,5.38,5.53,5.35,91430,49590662.36,3.28,-1.82,-0.1,3.57
2024-12-16,2072,5.4,5.34,5.48,5.31,84592,45630840.0,3.16,-0.74,-0.04,3.3
2024-12-17,2072,5.34,4.95,5.37,4.9,123880,62896531.0,8.8,-7.3,-0.39,4.83
2024-12-18,2072,4.96,4.89,5.03,4.72,101522,49616637.0,6.26,-1.21,-0.06,3.96
2024-12-19,2072,4.85,4.95,4.97,4.75,104758,51003527.0,4.5,1.23,0.06,4.08
2024-12-20,2072,4.92,4.99,5.14,4.9,79359,39722312.0,4.85,0.81,0.04,3.09
2024-12-23,2072,4.98,4.55,4.98,4.5,133433,62586552.0,9.62,-8.82,-0.44,5.2
2024-12-24,2072,4.55,4.48,4.64,4.33,99631,44356183.77,6.81,-1.54,-0.07,3.88
2024-12-25,2072,4.43,4.27,4.52,4.2,96665,41240258.0,7.14,-4.69,-0.21,3.77
2024-12-26,2072,4.29,4.36,4.44,4.28,61640,26969856.0,3.75,2.11,0.09,2.4
2024-12-27,2072,4.37,4.48,4.57,4.36,69081,31108154.0,4.82,2.75,0.12,2.69
2024-12-30,2072,4.41,4.29,4.47,4.21,74895,32141953.42,5.8,-4.24,-0.19,2.92
2024-12-31,2072,4.28,4.21,4.39,4.19,85215,36402438.2,4.66,-1.86,-0.08,2.71
2025-01-02,2072,4.21,4.26,4.43,4.2,87109,37605211.92,5.46,1.19,0.05,2.77
2025-01-03,2072,4.32,3.99,4.35,3.98,82229,33807676.0,8.69,-6.34,-0.27,2.62
2025-01-06,2072,3.97,3.92,4.0,3.72,73562,28594859.31,7.02,-1.75,-0.07,2.34
2025-01-07,2072,3.92,4.07,4.09,3.92,71797,28829436.0,4.34,3.83,0.15,2.28
2025-01-08,2072,4.07,4.17,4.25,4.0,102689,42392527.0,6.14,2.46,0.1,3.27
2025-01-09,2072,4.17,4.18,4.23,4.12,72420,30228217.66,2.64,0.24,0.01,2.3
2025-01-10,2072,4.21,4.01,4.25,3.99,66017,27103186.02,6.22,-4.07,-0.17,2.1
2025-01-13,2072,4.01,4.06,4.16,3.81,53538,21373087.54,8.73,1.25,0.05,1.7
2025-01-14,2072,4.08,4.37,4.38,4.04,78850,33518057.34,8.37,7.64,0.31,2.51
2025-01-15,2072,4.4,4.37,4.49,4.27,92608,40738083.2,5.03,0.0,0.0,2.95
2025-01-16,2072,4.44,4.44,4.5,4.35,53575,23756856.0,3.43,1.6,0.07,1.7
2025-01-17,2072,4.39,4.53,4.67,4.38,103030,46873919.0,6.53,2.03,0.09,3.28
2025-01-20,2072,4.57,4.63,4.72,4.41,108869,49931584.2,6.84,2.21,0.1,3.67
2025-01-21,2072,4.69,4.62,4.75,4.5,79650,36527206.0,5.4,-0.22,-0.01,2.69
2025-01-22,2072,4.68,4.4,4.76,4.35,93992,42105210.16,8.87,-4.76,-0.22,3.17
