日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,300151,17.52,17.36,18.43,17.24,124738,221345153.0,6.96,1.52,0.26,3.38
2024-10-11,300151,17.38,16.32,17.73,16.06,115962,193672169.0,9.62,-5.99,-1.04,3.15
2024-10-14,300151,16.43,16.98,17.03,16.19,86531,144360485.0,5.15,4.04,0.66,2.35
2024-10-15,300151,16.83,16.62,17.28,16.45,90305,153318909.0,4.89,-2.12,-0.36,2.45
2024-10-16,300151,17.13,16.91,18.2,16.88,156449,272481253.0,7.94,1.74,0.29,4.24
2024-10-17,300151,16.93,16.71,17.12,16.71,94783,160856122.0,2.42,-1.18,-0.2,2.57
2024-10-18,300151,16.71,18.62,19.3,16.65,301576,557343487.0,15.86,11.43,1.91,8.18
2024-10-21,300151,18.73,18.84,19.59,18.4,208120,395650041.0,6.39,1.18,0.22,5.64
2024-10-22,300151,18.86,19.06,19.37,18.46,155082,294825299.0,4.83,1.17,0.22,4.21
2024-10-23,300151,19.03,19.73,20.29,18.73,214252,427042706.0,8.18,3.52,0.67,5.81
2024-10-24,300151,19.73,20.13,20.79,19.35,175262,352131690.0,7.3,2.03,0.4,4.75
2024-10-25,300151,20.33,20.77,21.2,19.94,180673,372033857.0,6.26,3.18,0.64,4.9
2024-10-28,300151,20.73,20.47,20.73,19.83,153615,312777532.0,4.33,-1.44,-0.3,4.17
2024-10-29,300151,20.98,20.11,21.43,20.06,172395,358713021.0,6.69,-1.76,-0.36,4.68
2024-10-30,300151,19.74,19.85,20.24,19.47,119565,237928253.0,3.83,-1.29,-0.26,3.24
2024-10-31,300151,19.8,20.31,20.58,19.55,116468,234504257.0,5.19,2.32,0.46,3.16
2024-11-01,300151,20.13,20.56,20.93,19.57,179016,366133940.0,6.7,1.23,0.25,4.86
2024-11-04,300151,20.73,20.78,21.26,20.48,132630,276654442.0,3.79,1.07,0.22,3.6
2024-11-05,300151,20.73,22.31,22.33,20.57,195885,425131612.0,8.47,7.36,1.53,5.31
2024-11-06,300151,22.48,21.51,22.63,21.18,170718,370974267.0,6.5,-3.59,-0.8,4.63
2024-11-07,300151,21.31,21.29,21.79,20.75,117905,249526713.0,4.83,-1.02,-0.22,3.2
2024-11-08,300151,21.51,21.05,21.99,20.94,126781,272608263.0,4.93,-1.13,-0.24,3.44
2024-11-11,300151,21.44,22.09,22.53,21.05,149417,329278336.0,7.03,4.94,1.04,4.05
2024-11-12,300151,22.29,21.84,22.58,21.58,132929,294598108.0,4.53,-1.13,-0.25,3.61
2024-11-13,300151,21.93,22.27,22.92,21.72,138995,311217468.0,5.49,1.97,0.43,3.77
2024-11-14,300151,22.33,21.92,23.33,21.81,144349,324593733.0,6.83,-1.57,-0.35,3.92
2024-11-15,300151,21.81,21.0,22.07,20.95,103185,222767282.0,5.11,-4.2,-0.92,2.8
2024-11-18,300151,21.14,20.54,21.61,19.93,120383,249168858.0,8.0,-2.19,-0.46,3.27
2024-11-19,300151,20.73,21.93,21.96,20.54,128948,273784988.0,6.91,6.77,1.39,3.5
2024-11-20,300151,21.78,22.06,22.08,21.51,104327,228114602.0,2.6,0.59,0.13,2.83
2024-11-21,300151,21.94,22.64,23.21,21.72,180888,411551581.0,6.75,2.63,0.58,4.91
2024-11-22,300151,22.65,21.23,22.77,21.18,147134,325168818.0,7.02,-6.23,-1.41,3.99
2024-11-25,300151,21.24,20.79,21.55,20.24,99749,207429788.0,6.17,-2.07,-0.44,2.71
2024-11-26,300151,20.79,20.58,21.18,20.5,61442,127901967.0,3.27,-1.01,-0.21,1.67
2024-11-27,300151,20.58,20.58,20.58,19.89,89600,181244719.0,3.35,0.0,0.0,2.43
2024-11-28,300151,20.57,19.84,20.72,19.76,82097,165624666.0,4.66,-3.6,-0.74,2.23
2024-11-29,300151,19.81,20.08,20.58,19.53,82838,166864094.0,5.29,1.21,0.24,2.25
2024-12-02,300151,20.13,20.37,20.63,19.88,104790,213321567.0,3.74,1.44,0.29,2.84
2024-12-03,300151,20.53,19.96,20.71,19.43,124488,250666060.0,6.28,-2.01,-0.41,3.38
2024-12-04,300151,19.93,19.57,20.08,19.43,73023,144534976.0,3.26,-1.95,-0.39,1.98
2024-12-05,300151,19.27,20.13,20.28,19.27,94290,188724445.0,5.16,2.86,0.56,2.56
2024-12-06,300151,20.03,19.66,20.19,19.13,101002,197760838.0,5.27,-2.33,-0.47,2.74
2024-12-09,300151,19.58,19.41,19.87,19.28,74657,146467885.0,3.0,-1.27,-0.25,2.02
2024-12-10,300151,20.13,19.29,20.32,19.23,97901,194149311.0,5.62,-0.62,-0.12,2.66
2024-12-11,300151,19.32,19.37,19.58,19.23,42605,83042134.0,1.81,0.41,0.08,1.16
2024-12-12,300151,19.37,19.22,19.48,18.97,68695,132233528.0,2.63,-0.77,-0.15,1.86
2024-12-13,300151,19.13,18.41,19.22,18.39,98112,183654792.0,4.32,-4.21,-0.81,2.66
2024-12-16,300151,18.5,18.1,18.55,17.87,86560,157874704.0,3.69,-1.68,-0.31,2.35
2024-12-17,300151,18.09,17.69,18.19,17.62,61373,110037737.0,3.15,-2.27,-0.41,1.66
2024-12-18,300151,17.78,17.61,17.93,17.52,44312,78866982.0,2.32,-0.45,-0.08,1.2
2024-12-19,300151,17.48,17.65,17.76,17.29,49561,87293006.0,2.67,0.23,0.04,1.34
2024-12-20,300151,17.62,17.88,18.1,17.53,66043,118236270.0,3.23,1.3,0.23,1.79
2024-12-23,300151,17.95,17.41,18.07,17.28,65711,116500616.0,4.42,-2.63,-0.47,1.78
2024-12-24,300151,17.39,17.57,17.69,17.33,45924,80830842.0,2.07,0.92,0.16,1.25
2024-12-25,300151,17.56,16.93,17.6,16.78,69769,119561182.0,4.67,-3.64,-0.64,1.89
2024-12-26,300151,16.85,16.89,17.02,16.78,63281,107367418.0,1.42,-0.24,-0.04,1.72
2024-12-27,300151,16.93,17.23,17.66,16.75,89083,154816477.0,5.39,2.01,0.34,2.42
2024-12-30,300151,17.29,17.36,17.83,17.13,91934,161381202.0,4.06,0.75,0.13,2.49
2024-12-31,300151,17.36,16.93,17.54,16.86,69334,119686511.0,3.92,-2.48,-0.43,1.88
2025-01-02,300151,16.93,16.39,17.05,16.19,72489,121215586.0,5.08,-3.19,-0.54,1.97
2025-01-03,300151,16.39,15.72,16.55,15.51,76081,122479807.0,6.35,-4.09,-0.67,2.06
2025-01-06,300151,15.73,15.75,15.95,15.48,65422,103401638.0,2.99,0.19,0.03,1.77
2025-01-07,300151,15.68,16.03,16.06,15.64,49469,78914138.0,2.67,1.78,0.28,1.34
2025-01-08,300151,16.12,15.54,16.12,15.25,74047,115901612.0,5.43,-3.06,-0.49,2.01
2025-01-09,300151,15.49,15.45,15.83,15.23,66000,103236233.0,3.86,-0.58,-0.09,1.79
2025-01-10,300151,15.45,14.88,15.62,14.83,78168,119527188.0,5.11,-3.69,-0.57,2.12
2025-01-13,300151,14.78,15.08,15.19,14.44,78098,116829548.0,5.04,1.34,0.2,2.12
2025-01-14,300151,15.08,15.94,15.99,15.0,80005,125635371.0,6.56,5.7,0.86,2.17
2025-01-15,300151,16.02,15.74,16.09,15.62,56972,90322663.0,2.95,-1.25,-0.2,1.55
2025-01-16,300151,15.88,15.72,16.15,15.53,54722,87220820.0,3.94,-0.13,-0.02,1.48
2025-01-17,300151,15.59,15.9,16.1,15.53,53336,84765013.0,3.63,1.15,0.18,1.45
2025-01-20,300151,16.89,16.37,16.89,16.23,135656,223727965.0,4.15,2.96,0.47,3.68
2025-01-21,300151,16.44,16.39,16.62,16.09,91132,149529918.0,3.24,0.12,0.02,2.47
2025-01-22,300151,16.37,16.48,16.51,16.23,69601,114543982.0,1.71,0.55,0.09,1.89
2025-01-23,300151,16.88,16.52,17.08,16.48,119827,200954943.0,3.64,0.24,0.04,3.25
2025-01-24,300151,16.43,16.5,16.57,16.24,82077,135475664.0,2.0,-0.12,-0.02,2.23
