日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2024-10-18,301023,30.71,31.43,31.71,30.06,27849,123559881.0,5.33,1.58,0.49,9.34,,,,,,,
2024-10-21,301023,31.43,31.71,32.08,30.89,23196,104307993.0,3.79,0.89,0.28,7.78,,,,,,,
2024-10-22,301023,31.43,33.35,33.35,31.07,26998,125215519.0,7.19,5.17,1.64,9.05,,,,,,,
2024-10-23,301023,33.01,32.93,34.86,32.5,25616,123312811.0,7.08,-1.26,-0.42,8.59,,,,,,,
2024-10-24,301023,32.67,32.11,33.22,31.43,15916,74052449.0,5.44,-2.49,-0.82,5.34,,,,,,,
2024-10-25,301023,32.16,32.24,32.49,31.43,14829,67839577.0,3.3,0.4,0.13,4.97,,,,,,,
2024-10-28,301023,33.5,33.77,34.88,32.63,29414,142531837.0,6.98,4.75,1.53,9.86,,,,,,,
2024-10-29,301023,33.85,32.36,33.92,32.19,17089,80305545.0,5.12,-4.18,-1.41,5.73,,,,,,,
2024-10-30,301023,32.14,31.41,32.72,30.64,14402,64965717.0,6.43,-2.94,-0.95,4.83,,,,,,,
2024-10-31,301023,31.46,31.18,32.12,31.05,12012,54202882.0,3.41,-0.73,-0.23,4.03,,,,,,,
2024-11-01,301023,31.31,29.59,31.41,29.5,12014,51958809.0,6.13,-5.1,-1.59,4.03,,,,,,,
2024-11-04,301023,29.61,31.18,31.34,29.61,11087,49081915.0,5.85,5.37,1.59,3.72,,,,,,,
2024-11-05,301023,31.17,36.34,36.34,30.49,41989,203521915.0,18.76,16.55,5.16,14.08,,,,,,,
2024-11-06,301023,37.15,35.98,39.16,35.49,50514,269756957.0,10.1,-0.99,-0.36,16.93,,,,,,,
2024-11-07,301023,35.61,35.61,36.91,34.28,26469,132806061.0,7.31,-1.03,-0.37,8.87,,,,,,,
2024-11-08,301023,35.94,38.94,40.64,35.94,39911,219586903.0,13.2,9.35,3.33,13.38,,,,,,,
2024-11-11,301023,37.72,40.61,41.36,37.65,38120,216629469.0,9.53,4.29,1.67,12.78,,,,,,,
2024-11-12,301023,41.02,39.58,41.79,39.0,26375,151695085.0,6.87,-2.54,-1.03,8.84,,,,,,,
2024-11-13,301023,40.03,38.93,40.03,37.5,19346,105854872.0,6.39,-1.64,-0.65,6.49,,,,,,,
2024-11-14,301023,38.78,37.88,40.0,37.88,14853,82054055.0,5.45,-2.7,-1.05,4.98,,,,,,,
2024-11-15,301023,37.88,36.4,38.76,36.24,14481,77582893.0,6.65,-3.91,-1.48,4.85,,,,,,,
2024-11-18,301023,36.44,34.98,36.72,33.84,14282,71724862.0,7.91,-3.9,-1.42,4.79,,,,,,,
2024-11-19,301023,34.87,36.8,36.8,34.65,14180,72572929.0,6.15,5.2,1.82,4.75,,,,,,,
2024-11-20,301023,36.87,37.62,38.52,36.33,14710,78993532.0,5.95,2.23,0.82,4.93,,,,,,,
2024-11-21,301023,37.17,36.76,37.58,36.13,11175,58806560.0,3.85,-2.29,-0.86,3.75,,,,,,,
2024-11-22,301023,36.62,34.02,36.66,33.93,13467,67715613.0,7.43,-7.45,-2.74,4.51,,,,,,,
2024-11-25,301023,34.3,33.36,34.74,32.84,17254,83212329.0,5.58,-1.94,-0.66,5.78,,,,,,,
2024-11-26,301023,33.86,32.72,33.93,32.46,12116,56458286.0,4.41,-1.92,-0.64,4.06,,,,,,,
2024-11-27,301023,32.49,33.64,33.7,31.35,15103,69879424.0,7.18,2.81,0.92,5.06,,,,,,,
2024-11-28,301023,33.81,33.12,34.11,32.75,9739,45888788.0,4.04,-1.55,-0.52,3.27,,,,,,,
2024-11-29,301023,33.69,36.01,36.74,33.07,23012,114038768.0,11.08,8.73,2.89,7.72,,,,,,,
2024-12-02,301023,36.43,37.06,39.15,35.38,29711,155971171.0,10.47,2.92,1.05,9.96,,,,,,,
2024-12-03,301023,36.69,36.4,37.42,35.72,15554,80070090.0,4.59,-1.78,-0.66,5.21,,,,,,,
2024-12-04,301023,35.83,36.05,37.29,35.79,14127,72774129.0,4.12,-0.96,-0.35,4.74,,,,,,,
