日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2024-10-30,2189,25.4,26.63,27.5,25.21,273304,727786704.04,8.87,3.18,0.82,10.47,,,,,,,
2024-10-31,2189,26.0,26.42,26.98,25.48,221427,578505933.08,5.63,-0.79,-0.21,8.48,,,,,,,
2024-11-01,2189,25.9,23.78,26.23,23.78,202594,497866084.97,9.27,-9.99,-2.64,7.76,,,,,,,
2024-11-04,2189,22.5,23.02,23.44,22.3,145529,334524094.31,4.79,-3.2,-0.76,5.57,,,,,,,
2024-11-05,2189,23.0,23.7,24.3,22.98,147125,349074961.45,5.73,2.95,0.68,5.63,,,,,,,
2024-11-06,2189,23.87,23.12,24.13,22.96,144101,337840155.45,4.94,-2.45,-0.58,5.52,,,,,,,
2024-11-07,2189,23.0,23.02,23.02,22.48,118936,270319694.55,2.34,-0.43,-0.1,4.55,,,,,,,
2024-11-08,2189,23.15,24.0,24.65,23.09,236512,565146183.22,6.78,4.26,0.98,9.06,,,,,,,
2024-11-11,2189,23.94,24.58,24.9,23.49,183605,448354936.21,5.88,2.42,0.58,7.03,,,,,,,
2024-11-12,2189,24.58,24.75,25.13,24.24,167797,413455963.46,3.62,0.69,0.17,6.43,,,,,,,
2024-11-13,2189,24.5,23.96,24.75,23.49,108071,259338304.65,5.09,-3.19,-0.79,4.14,,,,,,,
2024-11-14,2189,23.89,23.15,24.3,23.13,76253,180447597.51,4.88,-3.38,-0.81,2.92,,,,,,,
2024-11-15,2189,23.05,21.58,23.28,21.58,123738,276871096.4,7.34,-6.78,-1.57,4.74,,,,,,,
2024-11-18,2189,21.46,20.5,21.88,20.34,98962,206381112.28,7.14,-5.0,-1.08,3.79,,,,,,,
2024-11-19,2189,20.55,21.3,21.37,20.51,82640,173087980.11,4.2,3.9,0.8,3.16,,,,,,,
2024-11-20,2189,21.19,21.51,21.55,21.0,74896,159836480.0,2.58,0.99,0.21,2.87,,,,,,,
2024-11-21,2189,21.49,21.53,21.89,21.22,70094,151350738.0,3.11,0.09,0.02,2.68,,,,,,,
2024-11-22,2189,21.48,20.6,21.65,20.58,67689,143260938.43,4.97,-4.32,-0.93,2.59,,,,,,,
2024-11-25,2189,20.6,20.36,20.73,19.88,71736,144693318.78,4.13,-1.17,-0.24,2.75,,,,,,,
2024-11-26,2189,20.35,20.27,20.68,20.23,46754,95560501.41,2.21,-0.44,-0.09,1.79,,,,,,,
2024-11-27,2189,20.1,20.75,20.76,19.43,78319,157094492.8,6.56,2.37,0.48,3.0,,,,,,,
2024-11-28,2189,20.8,20.61,21.02,20.51,64417,133877920.0,2.46,-0.67,-0.14,2.47,,,,,,,
2024-11-29,2189,20.38,20.79,21.0,20.22,59180,122288934.43,3.78,0.87,0.18,2.27,,,,,,,
2024-12-02,2189,20.64,21.27,21.3,20.64,63447,133912290.07,3.17,2.31,0.48,2.43,,,,,,,
2024-12-03,2189,21.28,21.3,21.57,21.01,60355,128538379.0,2.63,0.14,0.03,2.31,,,,,,,
2024-12-04,2189,21.32,20.81,21.45,20.71,57283,120694255.0,3.47,-2.3,-0.49,2.19,,,,,,,
2024-12-05,2189,20.82,22.89,22.89,20.77,136581,302918839.91,10.19,10.0,2.08,5.23,,,,,,,
2024-12-06,2189,23.88,22.59,23.88,22.51,229120,529166147.87,5.99,-1.31,-0.3,8.77,,,,,,,
2024-12-09,2189,22.45,22.34,22.89,22.0,112103,250962763.9,3.94,-1.11,-0.25,4.29,,,,,,,
2024-12-10,2189,23.0,22.34,23.0,22.26,93440,211089268.0,3.31,0.0,0.0,3.58,,,,,,,
2024-12-11,2189,22.33,23.0,23.0,22.01,116878,266757312.2,4.43,2.95,0.66,4.48,,,,,,,
2024-12-12,2189,22.89,23.1,23.14,22.68,84215,193141673.33,2.0,0.43,0.1,3.22,,,,,,,
2024-12-13,2189,23.0,22.53,23.06,22.35,77031,174593797.55,3.07,-2.47,-0.57,2.95,,,,,,,
2024-12-16,2189,22.53,21.92,22.66,21.79,63448,140047757.0,3.86,-2.71,-0.61,2.43,,,,,,,
2024-12-17,2189,21.9,20.65,22.0,20.59,74229,157240139.0,6.43,-5.79,-1.27,2.84,,,,,,,
