日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-11,2785,27.32,26.37,27.36,26.15,59173,157019193.4,4.43,-3.41,-0.93,3.53
2024-10-14,2785,26.42,26.98,27.3,26.3,55922,149608380.0,3.79,2.31,0.61,3.33
2024-10-15,2785,26.98,26.64,27.61,26.61,48611,131669521.0,3.71,-1.26,-0.34,2.9
2024-10-16,2785,26.65,26.98,27.06,26.36,27692,74321360.0,2.63,1.28,0.34,1.65
2024-10-17,2785,27.35,27.65,28.45,27.3,98671,275420647.3,4.26,2.48,0.67,5.88
2024-10-18,2785,27.48,27.65,27.98,27.05,63380,174998408.0,3.36,0.0,0.0,3.78
2024-10-21,2785,27.99,28.86,28.94,27.63,107291,305766918.0,4.74,4.38,1.21,6.39
2024-10-22,2785,28.5,31.75,31.75,28.2,168857,513657352.78,12.3,10.01,2.89,10.06
2024-10-23,2785,33.0,33.01,34.93,30.5,263542,866925114.43,13.95,3.97,1.26,15.7
2024-10-24,2785,32.3,33.41,34.36,31.66,142048,470816072.55,8.18,1.21,0.4,8.46
2024-10-25,2785,33.41,35.67,36.0,32.81,161436,555326942.96,9.55,6.76,2.26,9.62
2024-10-28,2785,35.6,38.9,39.24,35.32,181006,676759797.06,10.99,9.06,3.23,10.78
2024-10-29,2785,38.5,37.92,39.9,36.8,155099,589079593.95,7.97,-2.52,-0.98,9.24
2024-10-30,2785,37.2,37.97,38.59,36.57,99998,376591479.52,5.33,0.13,0.05,5.96
2024-10-31,2785,37.8,35.21,38.13,35.1,154207,561212370.4,7.98,-7.27,-2.76,9.19
2024-11-01,2785,35.58,34.97,36.15,33.76,117394,411271868.05,6.79,-0.68,-0.24,6.99
2024-11-04,2785,34.34,36.25,36.55,34.34,98490,351417659.0,6.32,3.66,1.28,5.87
2024-11-05,2785,36.02,36.32,37.25,35.83,90888,331264130.0,3.92,0.19,0.07,5.42
2024-11-06,2785,36.01,35.39,36.33,34.0,128169,448757555.78,6.42,-2.56,-0.93,7.64
2024-11-07,2785,35.14,35.95,36.2,34.76,78558,280946665.56,4.07,1.58,0.56,4.68
2024-11-08,2785,35.91,36.8,37.83,35.91,89894,332966017.19,5.34,2.36,0.85,5.36
2024-11-11,2785,37.18,38.87,39.61,36.5,115672,444514882.92,8.45,5.63,2.07,6.89
2024-11-12,2785,39.15,38.24,39.7,37.83,116609,452248994.6,4.81,-1.62,-0.63,6.95
2024-11-13,2785,38.0,37.7,38.25,36.8,73482,275181546.0,3.79,-1.41,-0.54,4.38
2024-11-14,2785,37.49,37.04,39.06,36.88,79289,301056303.16,5.78,-1.75,-0.66,4.72
2024-11-15,2785,36.9,37.14,38.47,36.85,61418,230777703.28,4.37,0.27,0.1,3.66
2024-11-18,2785,36.9,34.3,37.49,34.02,104617,371036792.0,9.34,-7.65,-2.84,6.23
2024-11-19,2785,34.4,35.0,35.58,32.87,111386,382412992.02,7.9,2.04,0.7,6.64
2024-11-20,2785,34.98,34.39,35.35,33.95,84514,292942698.16,4.0,-1.74,-0.61,5.04
2024-11-21,2785,34.5,36.17,37.6,33.6,146355,523058790.5,11.63,5.18,1.78,8.72
2024-11-22,2785,36.6,35.57,37.3,35.2,84733,305651555.1,5.81,-1.66,-0.6,5.05
2024-11-25,2785,35.57,35.12,35.8,34.6,52595,184973193.5,3.37,-1.27,-0.45,3.13
2024-11-26,2785,35.1,36.7,37.2,34.88,86814,313805334.0,6.61,4.5,1.58,5.17
2024-11-27,2785,36.3,38.83,38.88,35.51,102872,384863695.04,9.18,5.8,2.13,6.13
2024-11-28,2785,38.83,38.29,39.2,37.81,64867,248694994.67,3.58,-1.39,-0.54,3.86
2024-11-29,2785,38.0,38.1,38.77,37.5,64213,244739542.0,3.32,-0.5,-0.19,3.83
2024-12-02,2785,37.7,35.17,37.72,34.29,180720,642833367.0,9.0,-7.69,-2.93,10.77
2024-12-03,2785,35.16,36.6,37.1,35.14,96484,351194998.16,5.57,4.07,1.43,5.75
2024-12-04,2785,36.24,32.94,36.25,32.94,183306,617956815.6,9.04,-10.0,-3.66,10.92
2024-12-05,2785,32.12,33.1,33.3,31.38,100232,324816844.0,5.83,0.49,0.16,5.97
2024-12-06,2785,32.78,33.87,34.7,32.18,77285,261369003.0,7.61,2.33,0.77,4.6
2024-12-09,2785,33.71,33.68,35.18,33.47,58566,200154186.0,5.05,-0.56,-0.19,3.49
2024-12-10,2785,34.25,33.54,34.85,33.42,64809,221195597.0,4.25,-0.42,-0.14,3.86
2024-12-11,2785,33.48,32.87,33.53,32.85,40706,134737169.0,2.03,-2.0,-0.67,2.43
2024-12-12,2785,32.82,33.75,34.09,32.11,56468,187210394.6,6.02,2.68,0.88,3.36
2024-12-13,2785,33.47,33.12,33.75,32.8,36303,120595429.52,2.81,-1.87,-0.63,2.16
2024-12-16,2785,32.55,34.13,35.09,32.55,87302,298956313.0,7.67,3.05,1.01,5.2
2024-12-17,2785,34.13,32.9,34.42,32.88,52737,176191348.0,4.51,-3.6,-1.23,3.14
2024-12-18,2785,32.95,32.97,33.49,32.27,32489,106274280.79,3.71,0.21,0.07,1.94
2024-12-19,2785,33.1,33.68,34.33,32.7,54371,182873374.0,4.94,2.15,0.71,3.24
2024-12-20,2785,33.52,34.6,35.48,33.52,77378,269161812.64,5.82,2.73,0.92,4.61
2024-12-23,2785,34.62,33.46,35.5,33.41,58352,199659816.0,6.04,-3.29,-1.14,3.48
2024-12-24,2785,33.65,33.88,34.16,33.24,31698,106845907.0,2.75,1.26,0.42,1.89
2024-12-25,2785,33.6,32.85,33.99,32.69,34319,113754230.44,3.84,-3.04,-1.03,2.04
2024-12-26,2785,33.0,34.35,34.98,32.71,62853,214402789.0,6.91,4.57,1.5,3.74
2024-12-27,2785,34.59,35.5,35.95,34.4,61526,217855554.0,4.51,3.35,1.15,3.67
2024-12-30,2785,35.2,33.22,35.35,32.66,99977,334850211.37,7.58,-6.42,-2.28,5.96
2024-12-31,2785,33.16,32.75,33.3,31.91,48496,157847913.9,4.18,-1.41,-0.47,2.89
2025-01-02,2785,32.7,32.87,33.26,32.45,36072,118779156.1,2.47,0.37,0.12,2.15
2025-01-03,2785,32.87,32.58,34.1,32.37,64068,213622493.2,5.26,-0.88,-0.29,3.82
2025-01-06,2785,32.75,30.57,33.0,29.32,100677,308512647.0,11.3,-6.17,-2.01,6.0
2025-01-07,2785,30.72,30.91,31.34,30.03,55675,170563040.33,4.29,1.11,0.34,3.32
2025-01-08,2785,30.58,30.0,31.22,29.36,61071,183080058.0,6.02,-2.94,-0.91,3.64
2025-01-09,2785,29.8,30.18,30.53,29.51,37286,112603631.0,3.4,0.6,0.18,2.22
2025-01-10,2785,30.18,30.61,31.79,29.91,57212,177730867.0,6.23,1.42,0.43,3.41
2025-01-13,2785,30.4,30.81,30.98,29.9,29681,90567817.0,3.53,0.65,0.2,1.77
2025-01-14,2785,30.99,31.3,31.79,30.8,42866,133922201.0,3.21,1.59,0.49,2.55
2025-01-15,2785,31.17,32.33,32.65,31.08,56431,180928144.0,5.02,3.29,1.03,3.36
2025-01-16,2785,32.11,31.9,32.69,31.35,38950,124433108.59,4.14,-1.33,-0.43,2.32
2025-01-17,2785,31.6,33.5,33.57,31.23,66099,216616106.8,7.34,5.02,1.6,3.94
2025-01-20,2785,33.43,33.28,33.67,32.88,32600,108268116.0,2.36,-0.66,-0.22,1.94
2025-01-21,2785,33.3,33.19,33.78,33.0,33944,113203518.0,2.34,-0.27,-0.09,2.02
2025-01-22,2785,32.95,33.17,33.57,32.72,26761,88709861.0,2.56,-0.06,-0.02,1.59
2025-01-23,2785,33.34,31.48,33.5,31.38,64115,206426468.8,6.39,-5.09,-1.69,3.82
2025-01-24,2785,31.55,32.4,32.76,31.39,44700,144216265.0,4.35,2.92,0.92,2.66
2025-01-27,2785,32.5,32.0,32.56,31.6,24065,76776881.0,2.96,-1.23,-0.4,1.43
2025-02-05,2785,32.28,31.45,32.28,31.36,24086,76049287.0,2.88,-1.72,-0.55,1.44
2025-02-06,2785,31.46,31.45,31.78,31.11,36062,113563807.0,2.13,0.0,0.0,2.15
2025-02-07,2785,31.44,31.11,31.84,31.0,53966,168968136.0,2.67,-1.08,-0.34,3.22
2025-02-10,2785,30.93,29.99,31.11,29.6,76157,230565165.0,4.85,-3.6,-1.12,4.54
2025-02-11,2785,30.0,30.65,30.66,29.19,68829,206004221.0,4.9,2.2,0.66,4.1
2025-02-12,2785,30.4,30.59,30.72,30.22,31249,95213286.0,1.63,-0.2,-0.06,1.86
2025-02-13,2785,30.41,29.77,30.8,29.76,42502,128458412.8,3.4,-2.68,-0.82,2.53
2025-02-14,2785,29.78,28.81,29.78,28.45,64988,187781207.55,4.47,-3.22,-0.96,3.87
2025-02-17,2785,28.8,29.08,29.45,28.49,38998,113374077.0,3.33,0.94,0.27,2.32
2025-02-18,2785,29.06,28.51,29.15,28.34,39169,112396588.0,2.79,-1.96,-0.57,2.33
2025-02-19,2785,28.79,28.87,29.1,28.45,34323,98649219.0,2.28,1.26,0.36,2.05
2025-02-20,2785,28.87,29.6,30.59,28.66,50008,148768542.24,6.69,2.53,0.73,2.98
2025-02-21,2785,29.3,29.42,29.58,28.86,49797,144960446.0,2.43,-0.61,-0.18,2.97
2025-02-24,2785,29.58,29.68,30.42,29.24,55561,165997267.79,4.01,0.88,0.26,3.31
2025-02-25,2785,29.5,29.53,30.3,29.3,45306,135183229.0,3.37,-0.51,-0.15,2.7
2025-02-26,2785,29.53,28.87,29.83,28.83,48308,141090106.0,3.39,-2.24,-0.66,2.88
2025-02-27,2785,28.89,28.91,29.04,28.38,37045,106122053.4,2.29,0.14,0.04,2.21
2025-02-28,2785,28.91,29.92,30.42,28.74,85014,252917499.0,5.81,3.49,1.01,5.07
2025-03-03,2785,29.7,29.66,30.66,29.6,51475,155063000.0,3.54,-0.87,-0.26,3.07
