日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-25,920895,12.25,11.71,13.6,11.61,37474,47379284.32,16.24,-4.41,-0.54,13.04
2024-10-28,920895,11.71,14.5,14.88,11.38,56104,74077265.19,29.89,23.83,2.79,19.52
2024-10-29,920895,14.0,14.65,15.25,13.63,53309,76835308.35,11.17,1.03,0.15,18.55
2024-10-30,920895,14.6,13.9,14.71,13.0,39418,54360692.25,11.67,-5.12,-0.75,13.72
2024-10-31,920895,13.93,12.98,13.93,12.64,26281,34467412.64,9.28,-6.62,-0.92,9.15
2024-11-01,920895,12.76,11.9,12.97,11.8,18175,22543657.56,9.01,-8.32,-1.08,6.32
2024-11-04,920895,12.18,12.95,13.8,12.0,18298,23154683.22,15.13,8.82,1.05,6.37
2024-11-05,920895,12.8,13.98,13.98,12.8,30029,40658811.09,9.11,7.95,1.03,10.45
2024-11-06,920895,14.4,15.08,16.44,13.5,42907,64449737.72,21.03,7.87,1.1,14.93
2024-11-07,920895,14.7,15.85,17.22,14.5,42747,68351925.96,18.04,5.11,0.77,14.88
2024-11-08,920895,16.1,14.82,16.1,14.7,29886,45652515.22,8.83,-6.5,-1.03,10.4
2024-11-11,920895,15.57,14.69,15.6,13.9,18701,27248259.53,11.47,-0.88,-0.13,6.51
2024-11-12,920895,14.93,15.35,15.99,14.55,26585,40581484.51,9.8,4.49,0.66,9.25
2024-11-13,920895,15.33,15.35,15.55,14.3,23020,34284698.45,8.14,0.0,0.0,8.01
2024-11-14,920895,15.46,15.16,15.55,14.61,16197,24374959.47,6.12,-1.24,-0.19,5.64
2024-11-15,920895,15.12,15.02,15.45,14.7,18526,27996892.29,4.95,-0.92,-0.14,6.45
2024-11-18,920895,15.0,14.55,15.28,14.4,18331,27321627.83,5.86,-3.13,-0.47,6.38
2024-11-19,920895,14.5,13.47,14.75,12.52,21612,28951313.84,15.33,-7.42,-1.08,7.52
2024-11-20,920895,13.47,14.25,14.3,13.2,16486,22918146.11,8.17,5.79,0.78,5.74
2024-11-21,920895,14.27,16.79,17.86,14.27,61137,97899959.47,25.19,17.82,2.54,21.27
2024-11-22,920895,16.6,15.7,18.34,15.7,50919,86355968.27,15.72,-6.49,-1.09,17.72
2024-11-25,920895,15.79,16.2,16.35,14.92,28254,43853280.8,9.11,3.18,0.5,9.83
2024-11-26,920895,16.63,17.18,19.88,16.33,53501,95204631.45,21.91,6.05,0.98,18.62
2024-11-27,920895,16.54,19.27,20.7,15.03,62163,109181479.32,33.0,12.17,2.09,21.63
2024-11-28,920895,18.7,21.22,24.88,18.65,71825,150910376.93,32.33,10.12,1.95,24.99
2024-11-29,920895,20.0,20.06,20.88,19.23,51793,104004136.83,7.78,-5.47,-1.16,18.02
2024-12-02,920895,20.1,20.16,20.99,19.61,35708,71904771.26,6.88,0.5,0.1,12.43
2024-12-03,920895,20.5,19.0,21.49,19.0,35600,72400812.35,12.35,-5.75,-1.16,12.39
2024-12-04,920895,18.33,18.6,19.8,18.28,28945,54932289.94,8.0,-2.11,-0.4,10.07
2024-12-05,920895,18.57,18.27,18.85,18.12,22050,40558524.76,3.92,-1.77,-0.33,7.67
2024-12-06,920895,18.3,17.53,18.9,17.36,21241,38281928.12,8.43,-4.05,-0.74,7.39
2024-12-09,920895,17.52,16.02,17.6,15.88,21977,36131723.78,9.81,-8.61,-1.51,7.65
2024-12-10,920895,17.03,16.09,17.49,16.0,20514,34407701.63,9.3,0.44,0.07,7.14
2024-12-11,920895,15.71,15.65,16.55,15.5,16698,26734426.85,6.53,-2.73,-0.44,5.81
2024-12-12,920895,15.88,16.11,16.12,15.02,15361,23792595.23,7.03,2.94,0.46,5.35
2024-12-13,920895,15.8,16.91,17.5,15.63,29864,50305153.22,11.61,4.97,0.8,10.39
2024-12-16,920895,16.8,19.37,19.78,16.6,67191,125512782.83,18.81,14.55,2.46,23.38
2024-12-17,920895,18.77,17.28,18.9,16.81,38296,68096000.54,10.79,-10.79,-2.09,13.33
2024-12-18,920895,17.13,15.4,17.26,15.4,32488,52556423.54,10.76,-10.88,-1.88,11.31
2024-12-19,920895,15.11,15.12,15.37,13.53,40228,58218772.05,11.95,-1.82,-0.28,14.0
2024-12-20,920895,14.89,14.62,15.15,14.33,24338,36080055.98,5.42,-3.31,-0.5,8.47
2024-12-23,920895,14.62,13.48,14.75,13.34,17018,23722989.48,9.64,-7.8,-1.14,5.92
