日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-11,688278,80.48,75.24,81.34,74.48,40206,310609405.0,8.52,-6.51,-5.24,0.99
2024-10-14,688278,75.18,77.59,78.07,73.79,38867,299091911.0,5.69,3.12,2.35,0.96
2024-10-15,688278,77.73,74.84,77.73,74.6,25738,197962144.0,4.03,-3.54,-2.75,0.63
2024-10-16,688278,74.31,74.61,76.21,73.4,18720,141481806.0,3.75,-0.31,-0.23,0.46
2024-10-17,688278,74.62,74.93,76.36,74.17,15716,119594721.0,2.94,0.43,0.32,0.39
2024-10-18,688278,75.32,82.58,85.49,74.41,47579,386304383.0,14.79,10.21,7.65,1.17
2024-10-21,688278,83.08,79.29,83.08,78.41,39069,315725885.0,5.66,-3.98,-3.29,0.96
2024-10-22,688278,79.83,80.38,80.96,77.82,30933,248681880.0,3.96,1.37,1.09,0.76
2024-10-23,688278,79.72,81.77,82.96,79.48,22066,181621521.0,4.33,1.73,1.39,0.54
2024-10-24,688278,81.36,81.59,82.63,80.98,19886,163590387.0,2.02,-0.22,-0.18,0.49
2024-10-25,688278,82.78,82.79,83.8,78.26,42399,347998722.0,6.79,1.47,1.2,1.04
2024-10-28,688278,82.49,81.18,83.07,80.15,23724,194711697.0,3.53,-1.94,-1.61,0.58
2024-10-29,688278,81.88,80.87,81.92,79.38,27285,222263800.0,3.13,-0.38,-0.31,0.67
2024-10-30,688278,81.46,78.21,81.67,77.03,25155,199692118.0,5.74,-3.29,-2.66,0.62
2024-10-31,688278,78.25,76.71,78.98,76.5,22689,177262139.0,3.17,-1.92,-1.5,0.56
2024-11-01,688278,76.94,77.77,79.01,76.38,19290,151456028.0,3.43,1.38,1.06,0.47
2024-11-04,688278,76.06,77.26,79.76,76.06,20181,157366419.0,4.76,-0.66,-0.51,0.5
2024-11-05,688278,77.38,78.43,79.04,75.88,25948,204057523.0,4.09,1.51,1.17,0.64
2024-11-06,688278,78.38,77.13,79.13,76.67,20442,159935053.0,3.14,-1.66,-1.3,0.5
2024-11-07,688278,76.4,79.51,80.07,76.4,25796,205297993.0,4.76,3.09,2.38,0.63
2024-11-08,688278,80.06,78.61,80.96,78.43,22388,179682363.0,3.18,-1.13,-0.9,0.55
2024-11-11,688278,78.61,77.75,79.74,76.88,27075,212978080.0,3.64,-1.09,-0.86,0.67
2024-11-12,688278,77.75,78.66,81.16,75.94,35699,284159343.0,6.71,1.17,0.91,0.88
2024-11-13,688278,78.11,76.68,79.65,75.56,26214,203105184.0,5.2,-2.52,-1.98,0.64
2024-11-14,688278,76.68,74.8,77.38,74.48,21327,162955558.0,3.78,-2.45,-1.88,0.52
2024-11-15,688278,74.44,74.02,75.92,73.96,18306,137939998.0,2.62,-1.04,-0.78,0.45
2024-11-18,688278,73.54,73.05,76.16,72.49,22511,167691119.0,4.96,-1.31,-0.97,0.55
