日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,300760,296.78,293.09,306.78,289.08,141131,4270585148.0,6.07,0.46,1.34,1.16
2024-10-11,300760,292.07,279.51,292.07,276.07,90607,2595943482.0,5.46,-4.63,-13.58,0.75
2024-10-14,300760,284.33,279.97,285.48,272.84,101724,2881918464.0,4.52,0.16,0.46,0.84
2024-10-15,300760,279.96,265.97,279.96,265.59,95715,2649235669.0,5.13,-5.0,-14.0,0.79
2024-10-16,300760,261.34,257.07,264.93,256.08,85448,2253755498.0,3.33,-3.35,-8.9,0.7
2024-10-17,300760,259.07,252.07,259.57,252.07,83732,2173704617.0,2.92,-1.94,-5.0,0.69
2024-10-18,300760,251.07,264.27,275.07,245.08,173220,4544324826.0,11.9,4.84,12.2,1.43
2024-10-21,300760,261.07,263.17,269.54,257.57,115443,3090836277.0,4.53,-0.42,-1.1,0.95
2024-10-22,300760,262.07,267.02,269.38,261.37,83018,2253774834.0,3.04,1.46,3.85,0.68
2024-10-23,300760,267.17,268.22,271.57,263.22,76847,2093453234.0,3.13,0.45,1.2,0.63
2024-10-24,300760,266.07,269.57,273.37,265.92,74600,2050860475.0,2.78,0.5,1.35,0.62
2024-10-25,300760,269.07,274.98,279.57,266.07,91218,2532570939.0,5.01,2.01,5.41,0.75
2024-10-28,300760,274.01,273.34,274.95,267.86,80332,2224963321.0,2.58,-0.6,-1.64,0.66
2024-10-29,300760,272.52,266.31,275.02,265.04,83835,2291595962.0,3.65,-2.57,-7.03,0.69
2024-10-30,300760,255.25,265.57,272.54,255.17,114097,3097327575.0,6.52,-0.28,-0.74,0.94
2024-10-31,300760,265.06,261.67,265.71,260.28,77751,2078041239.0,2.04,-1.47,-3.9,0.64
2024-11-01,300760,264.35,261.32,265.03,260.83,50462,1351710788.0,1.61,-0.13,-0.35,0.42
2024-11-04,300760,261.08,266.15,267.88,261.08,50771,1368564773.0,2.6,1.85,4.83,0.42
2024-11-05,300760,264.87,273.98,276.07,262.74,96917,2686736698.0,5.01,2.94,7.83,0.8
2024-11-06,300760,273.99,269.67,277.07,268.38,79353,2200943612.0,3.17,-1.57,-4.31,0.65
2024-11-07,300760,268.72,277.91,278.22,267.22,84990,2362043193.0,4.08,3.06,8.24,0.7
2024-11-08,300760,282.27,280.93,288.72,279.92,92335,2652080383.0,3.17,1.09,3.02,0.76
2024-11-11,300760,277.38,279.21,282.57,275.39,81859,2299355674.0,2.56,-0.61,-1.72,0.68
2024-11-12,300760,277.94,283.84,292.72,276.42,116872,3390264381.0,5.84,1.66,4.63,0.96
2024-11-13,300760,281.95,283.41,291.57,281.84,88514,2561807638.0,3.43,-0.15,-0.43,0.73
2024-11-14,300760,281.06,273.32,282.57,273.16,64775,1818880400.0,3.32,-3.56,-10.09,0.53
2024-11-15,300760,273.07,267.4,275.17,267.39,60786,1661495320.0,2.85,-2.17,-5.92,0.5
2024-11-18,300760,267.52,264.35,270.2,262.25,75145,2025800353.0,2.97,-1.14,-3.05,0.62
2024-11-19,300760,264.23,266.59,266.92,261.11,53780,1436971283.0,2.2,0.85,2.24,0.44
2024-11-20,300760,265.72,271.72,275.52,263.32,65720,1792977075.0,4.58,1.92,5.13,0.54
2024-11-21,300760,270.75,268.73,272.33,267.29,31823,867622564.0,1.85,-1.1,-2.99,0.26
2024-11-22,300760,268.36,260.03,268.92,260.03,52041,1391604758.0,3.31,-3.24,-8.7,0.43
2024-11-25,300760,262.65,258.08,264.12,258.08,52535,1384526557.0,2.32,-0.75,-1.95,0.43
2024-11-26,300760,258.08,263.3,266.6,258.08,52288,1396898503.0,3.3,2.02,5.22,0.43
2024-11-27,300760,260.63,265.78,266.72,259.32,44596,1190880997.0,2.81,0.94,2.48,0.37
2024-11-28,300760,263.82,256.73,264.84,255.02,80356,2101162248.0,3.69,-3.41,-9.05,0.66
2024-11-29,300760,256.72,257.21,261.49,255.73,61540,1607900064.0,2.24,0.19,0.48,0.51
2024-12-02,300760,258.99,259.93,264.12,257.72,61491,1624711930.0,2.49,1.06,2.72,0.51
2024-12-03,300760,259.94,257.43,261.63,256.27,52054,1359623083.0,2.06,-0.96,-2.5,0.43
2024-12-04,300760,257.01,256.28,257.32,254.01,36296,940863143.0,1.29,-0.45,-1.15,0.3
2024-12-05,300760,254.41,251.72,256.32,249.78,51075,1304565911.0,2.55,-1.78,-4.56,0.42
2024-12-06,300760,252.8,259.53,260.68,252.8,69872,1827303479.0,3.13,3.1,7.81,0.58
2024-12-09,300760,259.53,256.57,260.24,254.9,44534,1159163175.0,2.06,-1.14,-2.96,0.37
2024-12-10,300760,266.72,259.7,267.43,258.82,88252,2346957203.0,3.36,1.22,3.13,0.73
2024-12-11,300760,259.08,259.02,259.71,254.8,54354,1417416481.0,1.89,-0.26,-0.68,0.45
2024-12-12,300760,257.24,266.0,266.72,257.11,78200,2087347077.0,3.71,2.69,6.98,0.64
2024-12-13,300760,264.72,255.89,266.7,255.89,80590,2133544665.0,4.06,-3.8,-10.11,0.66
2024-12-16,300760,256.92,250.42,257.72,248.91,72488,1846670577.0,3.44,-2.14,-5.47,0.6
2024-12-17,300760,250.38,249.72,252.01,249.32,43273,1097944764.0,1.07,-0.28,-0.7,0.36
2024-12-18,300760,250.53,248.84,250.97,248.83,38113,963267445.0,0.86,-0.35,-0.88,0.31
2024-12-19,300760,248.22,249.22,250.97,246.22,43628,1100670800.0,1.91,0.15,0.38,0.36
2024-12-20,300760,249.09,246.98,251.57,246.98,39479,999387150.0,1.84,-0.9,-2.24,0.33
2024-12-23,300760,247.72,250.53,252.72,247.38,38665,981550342.0,2.16,1.44,3.55,0.32
2024-12-24,300760,249.9,251.69,253.22,249.82,32451,827339093.0,1.36,0.46,1.16,0.27
2024-12-25,300760,253.63,253.27,256.49,251.72,44784,1152833241.0,1.9,0.63,1.58,0.37
