日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,601816,5.63,5.74,5.8,5.57,2467513,1438058304.0,4.14,3.24,0.18,0.5
2024-10-11,601816,5.72,5.6,5.76,5.57,1378381,797420977.0,3.31,-2.44,-0.14,0.28
2024-10-14,601816,5.65,5.72,5.75,5.61,1278409,742516696.0,2.5,2.14,0.12,0.26
2024-10-15,601816,5.7,5.58,5.71,5.58,1271349,732566450.0,2.27,-2.45,-0.14,0.26
2024-10-16,601816,5.54,5.61,5.64,5.51,913921,522588984.0,2.33,0.54,0.03,0.19
2024-10-17,601816,5.59,5.5,5.64,5.49,872042,494891512.0,2.67,-1.96,-0.11,0.18
2024-10-18,601816,5.52,5.57,5.63,5.44,1703257,961750895.0,3.45,1.27,0.07,0.35
2024-10-21,601816,5.57,5.5,5.6,5.48,1321546,744484209.0,2.15,-1.26,-0.07,0.27
2024-10-22,601816,5.5,5.56,5.59,5.49,1171956,663101351.0,1.82,1.09,0.06,0.24
2024-10-23,601816,5.56,5.64,5.65,5.54,1382343,792264214.0,1.98,1.44,0.08,0.28
2024-10-24,601816,5.62,5.53,5.63,5.51,1117014,633405210.0,2.13,-1.95,-0.11,0.23
2024-10-25,601816,5.53,5.49,5.57,5.47,1237278,695362876.0,1.81,-0.72,-0.04,0.25
2024-10-28,601816,5.48,5.54,5.54,5.44,957486,538298911.0,1.82,0.91,0.05,0.19
2024-10-29,601816,5.53,5.5,5.57,5.49,872192,492560972.0,1.44,-0.72,-0.04,0.18
2024-10-30,601816,5.49,5.54,5.55,5.47,991342,558644636.0,1.45,0.73,0.04,0.2
2024-10-31,601816,5.48,5.31,5.48,5.29,2627886,1433264381.0,3.43,-4.15,-0.23,0.54
2024-11-01,601816,5.29,5.42,5.43,5.29,1656282,910041734.0,2.64,2.07,0.11,0.34
2024-11-04,601816,5.4,5.46,5.46,5.35,1237905,684866488.0,2.03,0.74,0.04,0.25
2024-11-05,601816,5.43,5.53,5.53,5.41,1526194,855561335.0,2.2,1.28,0.07,0.31
2024-11-06,601816,5.51,5.48,5.53,5.44,1446833,809725112.0,1.63,-0.9,-0.05,0.29
2024-11-07,601816,5.45,5.6,5.6,5.43,1943692,1101103285.0,3.1,2.19,0.12,0.4
2024-11-08,601816,5.63,5.55,5.64,5.51,1485517,844304068.0,2.32,-0.89,-0.05,0.3
2024-11-11,601816,5.51,5.47,5.53,5.43,1277119,712638607.0,1.8,-1.44,-0.08,0.26
2024-11-12,601816,5.45,5.39,5.5,5.38,1466969,815057778.0,2.19,-1.46,-0.08,0.3
2024-11-13,601816,5.38,5.45,5.47,5.37,1189728,661267864.0,1.86,1.11,0.06,0.24
2024-11-14,601816,5.43,5.41,5.46,5.4,1190311,660693415.0,1.1,-0.73,-0.04,0.24
2024-11-15,601816,5.4,5.54,5.64,5.39,2715088,1534469542.0,4.62,2.4,0.13,0.55
2024-11-18,601816,5.55,5.56,5.65,5.53,2368550,1355330371.0,2.17,0.36,0.02,0.48
2024-11-19,601816,5.55,5.52,5.61,5.47,1511361,852951394.0,2.52,-0.72,-0.04,0.31
2024-11-20,601816,5.51,5.46,5.54,5.45,1382758,776100134.0,1.63,-1.09,-0.06,0.28
2024-11-21,601816,5.46,5.5,5.51,5.44,896812,502012928.0,1.28,0.73,0.04,0.18
2024-11-22,601816,5.5,5.41,5.55,5.41,1273814,714892630.0,2.55,-1.64,-0.09,0.26
