日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,546,5.58,5.58,5.75,5.34,351244,195352776.0,7.16,-2.62,-0.15,4.93
2024-10-11,546,5.55,5.33,5.58,5.21,245012,132347933.87,6.63,-4.48,-0.25,3.44
2024-10-14,546,5.34,5.5,5.55,5.34,244253,133607013.92,3.94,3.19,0.17,3.43
2024-10-15,546,5.45,5.41,5.53,5.37,242125,131547943.59,2.91,-1.64,-0.09,3.4
2024-10-16,546,5.32,5.36,5.44,5.29,196003,104993996.04,2.77,-0.92,-0.05,2.75
2024-10-17,546,5.36,5.14,5.41,5.14,268881,141582977.9,5.04,-4.1,-0.22,3.77
2024-10-18,546,5.1,5.19,5.26,5.09,306635,158696630.08,3.31,0.97,0.05,4.3
2024-10-21,546,5.23,5.18,5.32,5.16,344562,179926612.2,3.08,-0.19,-0.01,4.84
2024-10-22,546,5.18,5.36,5.36,5.1,355656,186458974.27,5.02,3.47,0.18,4.99
2024-10-23,546,5.35,5.49,5.53,5.3,469354,254886120.41,4.29,2.43,0.13,6.59
2024-10-24,546,5.5,5.44,5.61,5.38,325112,178542971.32,4.19,-0.91,-0.05,4.56
2024-10-25,546,5.4,5.55,5.63,5.4,363903,201767729.86,4.23,2.02,0.11,5.11
2024-10-28,546,5.57,5.72,5.73,5.49,406208,227917871.96,4.32,3.06,0.17,5.7
2024-10-29,546,5.73,5.49,5.74,5.48,331071,184470305.2,4.55,-4.02,-0.23,4.65
2024-10-30,546,5.45,5.48,5.53,5.37,224357,122324014.0,2.91,-0.18,-0.01,3.15
2024-10-31,546,5.41,5.47,5.55,5.41,292293,160362643.04,2.55,-0.18,-0.01,4.1
2024-11-01,546,5.42,5.59,5.79,5.39,543749,305145775.53,7.31,2.19,0.12,7.63
2024-11-04,546,5.59,5.67,5.73,5.4,375850,209908410.39,5.9,1.43,0.08,5.28
2024-11-05,546,5.65,5.71,5.72,5.63,431289,245016014.98,1.59,0.71,0.04,6.05
2024-11-06,546,5.7,5.86,5.98,5.68,538417,315223465.28,5.25,2.63,0.15,7.56
2024-11-07,546,5.76,6.07,6.16,5.73,548450,327592515.27,7.34,3.58,0.21,7.7
2024-11-08,546,6.14,5.9,6.14,5.87,464382,277285810.75,4.45,-2.8,-0.17,6.52
2024-11-11,546,5.88,5.98,6.01,5.83,325319,193133318.04,3.05,1.36,0.08,4.57
2024-11-12,546,5.98,6.05,6.25,5.95,472814,288364191.06,5.02,1.17,0.07,6.64
2024-11-13,546,6.08,6.27,6.39,6.03,554857,344798392.58,5.95,3.64,0.22,7.79
2024-11-14,546,6.2,5.87,6.22,5.84,433813,261188824.81,6.06,-6.38,-0.4,6.09
2024-11-15,546,5.77,5.69,5.95,5.67,239133,138514614.1,4.77,-3.07,-0.18,3.36
2024-11-18,546,5.69,5.43,5.78,5.39,247529,136965344.88,6.85,-4.57,-0.26,3.47
2024-11-19,546,5.43,5.73,5.77,5.3,320136,176761058.12,8.66,5.52,0.3,4.49
2024-11-20,546,5.68,5.74,5.81,5.62,264143,151040295.56,3.32,0.17,0.01,3.71
2024-11-21,546,5.69,6.31,6.31,5.61,644586,392608805.0,12.2,9.93,0.57,9.05
2024-11-22,546,6.31,6.08,6.66,6.02,1044505,665912043.07,10.14,-3.65,-0.23,14.66
2024-11-25,546,6.11,6.69,6.69,6.1,1007940,657093731.68,9.7,10.03,0.61,14.15
2024-11-26,546,6.81,6.36,6.95,6.31,1105741,732422681.72,9.57,-4.93,-0.33,15.52
2024-11-27,546,6.18,6.26,6.3,5.98,585235,359014780.09,5.03,-1.57,-0.1,8.21
2024-11-28,546,6.23,6.23,6.41,6.13,502989,314071587.8,4.47,-0.48,-0.03,7.06
2024-11-29,546,6.19,6.34,6.55,6.1,584766,368405105.1,7.22,1.77,0.11,8.21
2024-12-02,546,5.71,5.98,6.31,5.71,1164439,679029765.64,9.46,-5.68,-0.36,16.34
2024-12-03,546,5.73,5.79,5.85,5.72,684879,395801297.78,2.17,-3.18,-0.19,9.61
2024-12-04,546,5.79,5.64,5.8,5.61,420373,238354725.0,3.28,-2.59,-0.15,5.9
2024-12-05,546,5.6,5.8,5.86,5.57,413218,236586889.92,5.14,2.84,0.16,5.8
2024-12-06,546,5.8,5.82,5.85,5.7,423779,245380184.99,2.59,0.34,0.02,5.95
2024-12-09,546,5.8,5.95,6.03,5.79,565920,334819841.78,4.12,2.23,0.13,7.94
2024-12-10,546,6.08,5.85,6.12,5.84,493136,292242648.72,4.71,-1.68,-0.1,6.92
2024-12-11,546,5.8,5.88,5.89,5.76,318085,185466619.54,2.22,0.51,0.03,4.46
2024-12-12,546,5.83,5.99,6.04,5.77,494726,293627287.81,4.59,1.87,0.11,6.94
2024-12-13,546,5.92,5.72,5.94,5.71,395540,229437013.47,3.84,-4.51,-0.27,5.55
2024-12-16,546,5.74,5.57,5.76,5.54,283019,159359034.66,3.85,-2.62,-0.15,3.97
2024-12-17,546,5.57,5.27,5.57,5.27,295008,158535774.0,5.39,-5.39,-0.3,4.14
2024-12-18,546,5.26,5.14,5.33,5.12,250784,130817506.0,3.98,-2.47,-0.13,3.52
2024-12-19,546,5.05,5.12,5.19,4.94,260988,131651607.11,4.86,-0.39,-0.02,3.66
2024-12-20,546,5.1,5.11,5.17,5.08,156191,80039528.01,1.76,-0.2,-0.01,2.19
2024-12-23,546,5.02,4.72,5.08,4.72,288221,140246216.56,7.05,-7.63,-0.39,4.05
2024-12-24,546,4.7,4.77,4.79,4.7,151522,71993152.77,1.91,1.06,0.05,2.13
2024-12-25,546,4.76,4.61,4.78,4.55,190159,87796537.0,4.82,-3.35,-0.16,2.67
2024-12-26,546,4.6,4.88,5.01,4.6,369337,178575006.48,8.89,5.86,0.27,5.18
2024-12-27,546,4.87,4.84,4.9,4.81,175175,84889084.0,1.84,-0.82,-0.04,2.46
2024-12-30,546,4.85,4.89,4.89,4.78,143992,69556428.0,2.27,1.03,0.05,2.06
2024-12-31,546,4.86,4.93,5.0,4.86,185503,91396719.3,2.86,0.82,0.04,2.66
2025-01-02,546,5.01,4.98,5.1,4.93,256241,128864375.0,3.45,1.01,0.05,3.67
2025-01-03,546,4.93,4.66,4.94,4.65,203628,97127901.25,5.82,-6.43,-0.32,2.92
2025-01-06,546,4.61,4.51,4.63,4.43,181032,81907944.91,4.29,-3.22,-0.15,2.59
2025-01-07,546,4.52,4.73,4.79,4.47,197068,90618021.0,7.1,4.88,0.22,2.82
2025-01-08,546,4.69,4.65,4.71,4.56,141024,65470155.84,3.17,-1.69,-0.08,2.02
2025-01-09,546,4.64,4.68,4.74,4.59,114125,53385274.67,3.23,0.65,0.03,1.64
2025-01-10,546,4.67,4.45,4.7,4.44,120375,54979959.0,5.56,-4.91,-0.23,1.72
2025-01-13,546,4.36,4.48,4.49,4.32,82584,36507184.0,3.82,0.67,0.03,1.18
2025-01-14,546,4.48,4.66,4.66,4.48,124060,57034142.6,4.02,4.02,0.18,1.78
2025-01-15,546,4.66,4.69,4.77,4.61,152280,71518890.25,3.43,0.64,0.03,2.18
2025-01-16,546,4.7,4.66,4.8,4.55,225942,105415388.8,5.33,-0.64,-0.03,3.24
2025-01-17,546,4.63,4.71,4.72,4.58,131445,61073310.35,3.0,1.07,0.05,1.88
2025-01-20,546,4.72,4.77,4.83,4.61,156965,74443661.5,4.67,1.27,0.06,2.25
2025-01-21,546,4.76,4.67,4.8,4.64,142248,66666152.32,3.35,-2.1,-0.1,2.04
2025-01-22,546,4.63,4.56,4.67,4.53,120503,55273333.16,3.0,-2.36,-0.11,1.73
2025-01-23,546,4.64,4.57,4.73,4.57,133398,62158374.02,3.51,0.22,0.01,1.91
2025-01-24,546,4.59,4.59,4.61,4.5,126806,57846310.1,2.41,0.44,0.02,1.82
2025-01-27,546,4.61,4.61,4.7,4.6,107867,50104022.12,2.18,0.44,0.02,1.55
2025-02-05,546,4.64,4.68,4.72,4.64,111782,52267633.38,1.74,1.52,0.07,1.6
2025-02-06,546,4.68,4.77,4.77,4.61,146765,68986735.0,3.42,1.92,0.09,2.1
2025-02-07,546,4.77,4.84,4.89,4.75,194626,93946980.08,2.94,1.47,0.07,2.79
2025-02-10,546,4.84,4.89,4.89,4.82,145783,70953071.0,1.45,1.03,0.05,2.09
2025-02-11,546,4.89,4.82,4.9,4.77,144788,69680063.56,2.66,-1.43,-0.07,2.07
2025-02-12,546,4.82,4.87,4.9,4.76,178443,86155071.8,2.9,1.04,0.05,2.56
2025-02-13,546,4.85,4.86,4.94,4.82,167983,82179662.2,2.46,-0.21,-0.01,2.41
2025-02-14,546,4.83,4.85,4.96,4.83,167545,81865398.32,2.67,-0.21,-0.01,2.4
