日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,301171,17.54,16.89,18.09,16.77,224831,392531050.0,7.61,-2.6,-0.45,7.28
2024-10-11,301171,16.66,16.09,16.94,15.82,250577,413067499.0,6.63,-4.74,-0.8,8.12
2024-10-14,301171,16.44,16.76,16.88,15.83,226687,375176979.0,6.53,4.16,0.67,7.34
2024-10-15,301171,16.56,17.42,18.64,16.41,486872,865771761.0,13.31,3.94,0.66,15.77
2024-10-16,301171,16.87,17.07,17.52,16.76,281254,484094344.0,4.36,-2.01,-0.35,9.11
2024-10-17,301171,17.13,17.38,17.92,17.13,300716,530326946.0,4.63,1.82,0.31,9.74
2024-10-18,301171,17.45,17.96,18.45,17.34,390159,699583213.0,6.39,3.34,0.58,12.64
2024-10-21,301171,18.44,20.49,21.34,18.29,781038,1566335952.0,16.98,14.09,2.53,25.29
2024-10-22,301171,20.49,20.46,23.63,20.04,958813,2086525416.0,17.52,-0.15,-0.03,31.05
2024-10-23,301171,21.0,19.94,21.62,19.43,730240,1499973448.0,10.7,-2.54,-0.52,23.65
2024-10-24,301171,19.36,18.95,19.73,18.68,430727,827296706.0,5.27,-4.96,-0.99,13.95
2024-10-25,301171,19.16,19.63,19.99,18.84,507488,993071118.0,6.07,3.59,0.68,16.44
2024-10-28,301171,19.66,20.2,20.28,19.33,423248,846141015.0,4.84,2.9,0.57,13.71
2024-10-29,301171,20.57,19.16,20.66,19.15,407223,801971432.0,7.48,-5.15,-1.04,13.19
2024-10-30,301171,18.78,18.65,19.09,18.29,323568,609736416.0,4.18,-2.66,-0.51,10.48
2024-10-31,301171,18.65,18.82,18.98,18.27,298505,563231250.0,3.81,0.91,0.17,9.67
2024-11-01,301171,18.59,17.6,18.9,17.32,331666,596271449.0,8.4,-6.48,-1.22,10.74
2024-11-04,301171,17.46,18.12,18.16,17.44,167041,302086069.0,4.09,2.95,0.52,5.41
2024-11-05,301171,18.25,18.88,18.88,18.1,254898,477688295.0,4.3,4.19,0.76,8.26
2024-11-06,301171,18.8,19.5,19.64,18.68,379752,734146198.0,5.08,3.28,0.62,12.3
2024-11-07,301171,20.36,20.41,21.0,19.76,558485,1151634304.0,6.36,4.67,0.91,18.09
2024-11-08,301171,20.2,20.68,21.14,19.76,505520,1042491497.0,6.76,1.32,0.27,16.37
2024-11-11,301171,20.47,24.84,24.84,20.37,693291,1613301825.0,21.62,20.12,4.16,22.45
2024-11-12,301171,27.49,26.39,29.36,25.91,1192643,3271590980.0,13.89,6.24,1.55,38.62
2024-11-13,301171,28.5,30.7,31.56,26.47,1059192,3122487185.0,19.29,16.33,4.31,34.3
2024-11-14,301171,29.4,27.87,30.16,27.56,884524,2556393712.0,8.47,-9.22,-2.83,28.65
2024-11-15,301171,29.85,30.59,33.47,29.52,1154500,3696804939.0,14.17,9.76,2.72,37.39
2024-11-18,301171,30.56,32.53,32.81,26.78,1155767,3477431717.0,19.71,6.34,1.94,37.43
2024-11-19,301171,29.46,32.38,32.39,29.46,852521,2650321504.0,9.01,-0.46,-0.15,27.61
2024-11-20,301171,34.29,34.13,38.02,32.86,1204309,4194915465.0,15.94,5.4,1.75,39.0
2024-11-21,301171,33.87,31.81,35.56,31.36,1026375,3474835262.0,12.31,-6.8,-2.32,33.24
2024-11-22,301171,31.88,35.47,38.2,31.88,1459213,5324040734.0,19.87,11.51,3.66,47.26
2024-11-25,301171,35.88,37.62,38.87,32.68,1229951,4376377652.0,17.45,6.06,2.15,39.83
