日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,509,3.06,3.12,3.3,3.01,408593,128922518.35,9.6,3.31,0.1,3.81
2024-10-11,509,3.1,3.06,3.2,3.02,233718,72389144.9,5.77,-1.92,-0.06,2.18
2024-10-14,509,3.12,3.13,3.15,3.04,199105,61806550.71,3.59,2.29,0.07,1.86
2024-10-15,509,3.06,3.12,3.22,3.05,212833,66982663.36,5.43,-0.32,-0.01,1.98
2024-10-16,509,3.1,3.25,3.32,3.07,436493,140349957.76,8.01,4.17,0.13,4.07
2024-10-17,509,3.3,3.14,3.31,3.13,316145,100785589.6,5.54,-3.38,-0.11,2.95
2024-10-18,509,3.11,3.21,3.32,3.09,368491,118884774.2,7.32,2.23,0.07,3.43
2024-10-21,509,3.21,3.18,3.24,3.17,275345,87967546.0,2.18,-0.93,-0.03,2.57
2024-10-22,509,3.19,3.28,3.4,3.16,395706,129329845.0,7.55,3.14,0.1,3.69
2024-10-23,509,3.22,3.29,3.31,3.2,246881,80604498.0,3.35,0.3,0.01,2.3
2024-10-24,509,3.27,3.39,3.48,3.23,312757,105733935.33,7.6,3.04,0.1,2.91
2024-10-25,509,3.41,3.48,3.48,3.4,235063,81144127.47,2.36,2.65,0.09,2.19
2024-10-28,509,3.51,3.65,3.68,3.5,277119,100042748.36,5.17,4.89,0.17,2.58
2024-10-29,509,3.66,3.44,3.66,3.42,323651,113264771.6,6.58,-5.75,-0.21,3.02
2024-10-30,509,3.44,3.42,3.48,3.34,204831,69705902.5,4.07,-0.58,-0.02,1.91
2024-10-31,509,3.44,3.49,3.55,3.44,206331,72085740.46,3.22,2.05,0.07,1.92
2024-11-01,509,3.47,3.32,3.49,3.29,229895,77123290.32,5.73,-4.87,-0.17,2.14
2024-11-04,509,3.32,3.37,3.37,3.27,135966,45114852.95,3.01,1.51,0.05,1.27
2024-11-05,509,3.37,3.44,3.47,3.3,183371,62905141.0,5.04,2.08,0.07,1.71
2024-11-06,509,3.45,3.56,3.73,3.39,424813,151148536.76,9.88,3.49,0.12,3.96
2024-11-07,509,3.5,3.92,3.92,3.48,175666,66851990.0,12.36,10.11,0.36,1.64
2024-11-08,509,4.28,3.98,4.28,3.76,937195,373439019.56,13.27,1.53,0.06,8.73
2024-11-11,509,3.89,4.15,4.27,3.89,656483,267440164.65,9.55,4.27,0.17,6.12
2024-11-12,509,4.1,3.92,4.14,3.9,399311,159900430.5,5.78,-5.54,-0.23,3.72
2024-11-13,509,3.91,3.93,4.01,3.84,230669,90443534.34,4.34,0.26,0.01,2.15
2024-11-14,509,3.93,3.79,3.96,3.76,189442,72694544.17,5.09,-3.56,-0.14,1.77
2024-11-15,509,3.77,3.55,3.8,3.55,192758,70778080.16,6.6,-6.33,-0.24,1.8
2024-11-18,509,3.55,3.43,3.65,3.39,171004,59279431.0,7.32,-3.38,-0.12,1.59
2024-11-19,509,3.47,3.56,3.56,3.43,146329,51074379.58,3.79,3.79,0.13,1.36
2024-11-20,509,3.54,3.58,3.61,3.51,121239,43309516.6,2.81,0.56,0.02,1.13
2024-11-21,509,3.58,3.76,3.94,3.58,411213,155375402.79,10.06,5.03,0.18,3.83
2024-11-22,509,3.71,3.61,3.9,3.57,331697,123331146.33,8.78,-3.99,-0.15,3.09
2024-11-25,509,3.61,3.61,3.68,3.52,172532,61652787.3,4.43,0.0,0.0,1.61
2024-11-26,509,3.6,3.58,3.75,3.56,152764,55526276.5,5.26,-0.83,-0.03,1.42
2024-11-27,509,3.55,3.55,3.6,3.46,158725,55732548.23,3.91,-0.84,-0.03,1.48
2024-11-28,509,3.58,3.73,3.8,3.57,270475,100426305.84,6.48,5.07,0.18,2.52
2024-11-29,509,3.75,3.88,3.99,3.75,342183,133046890.84,6.43,4.02,0.15,3.19
2024-12-02,509,3.9,3.94,3.98,3.83,242622,94671487.9,3.87,1.55,0.06,2.26
2024-12-03,509,3.9,3.87,3.96,3.81,194336,75159071.0,3.81,-1.78,-0.07,1.81
2024-12-04,509,3.89,3.77,3.89,3.73,179007,68216988.81,4.13,-2.58,-0.1,1.67
2024-12-05,509,3.8,3.97,4.0,3.77,260303,101290074.47,6.1,5.31,0.2,2.43
2024-12-06,509,3.95,4.14,4.24,3.94,454396,187421431.68,7.56,4.28,0.17,4.23
2024-12-09,509,4.14,4.02,4.2,3.96,285695,115573479.5,5.8,-2.9,-0.12,2.66
2024-12-10,509,4.12,3.95,4.12,3.88,242777,96567418.0,5.97,-1.74,-0.07,2.26
2024-12-11,509,3.92,4.05,4.08,3.9,201097,80976859.7,4.56,2.53,0.1,1.87
2024-12-12,509,4.08,4.11,4.13,4.01,202547,82486659.08,2.96,1.48,0.06,1.89
2024-12-13,509,4.09,4.01,4.18,3.98,192886,78370176.0,4.87,-2.43,-0.1,1.8
2024-12-16,509,4.01,3.93,4.02,3.9,163175,64339898.0,2.99,-2.0,-0.08,1.52
2024-12-17,509,3.91,3.77,3.94,3.75,169128,64506640.0,4.83,-4.07,-0.16,1.58
2024-12-18,509,3.82,3.78,3.86,3.7,127545,48201561.25,4.24,0.27,0.01,1.19
2024-12-19,509,3.72,3.78,3.96,3.69,221506,84448034.5,7.14,0.0,0.0,2.06
2024-12-20,509,3.78,3.82,3.85,3.76,139855,53352205.0,2.38,1.06,0.04,1.3
2024-12-23,509,3.8,3.58,3.81,3.56,232800,84860456.63,6.54,-6.28,-0.24,2.17
2024-12-24,509,3.62,3.67,3.73,3.54,172021,62622309.0,5.31,2.51,0.09,1.6
2024-12-25,509,3.65,3.63,3.79,3.6,200659,74086314.0,5.18,-1.09,-0.04,1.87
2024-12-26,509,3.73,3.7,3.99,3.64,623778,240019304.52,9.64,1.93,0.07,5.81
2024-12-27,509,3.59,3.52,3.65,3.48,475893,169186370.72,4.59,-4.86,-0.18,4.43
2024-12-30,509,3.46,3.42,3.49,3.38,235231,80509112.98,3.13,-2.84,-0.1,2.19
2024-12-31,509,3.43,3.33,3.45,3.31,144370,48604333.0,4.09,-2.63,-0.09,1.35
2025-01-02,509,3.41,3.32,3.47,3.28,184019,61786325.61,5.71,-0.3,-0.01,1.71
2025-01-03,509,3.32,3.12,3.35,3.11,183183,58380737.06,7.23,-6.02,-0.2,1.71
2025-01-06,509,3.05,3.05,3.12,2.95,172288,52254721.5,5.45,-2.24,-0.07,1.61
2025-01-07,509,3.05,3.17,3.17,3.05,120545,37451147.0,3.93,3.93,0.12,1.12
2025-01-08,509,3.14,3.18,3.21,3.06,133615,41957600.0,4.73,0.32,0.01,1.25
2025-01-09,509,3.25,3.2,3.26,3.18,105416,33884456.0,2.52,0.63,0.02,0.98
2025-01-10,509,3.23,3.06,3.23,3.05,95331,29803910.0,5.63,-4.38,-0.14,0.89
2025-01-13,509,3.02,3.09,3.09,2.96,79772,24255069.0,4.25,0.98,0.03,0.74
2025-01-14,509,3.14,3.21,3.22,3.09,106630,33821304.69,4.21,3.88,0.12,0.99
2025-01-15,509,3.22,3.17,3.24,3.15,73991,23600363.81,2.8,-1.25,-0.04,0.69
2025-01-16,509,3.19,3.23,3.25,3.17,84560,27191612.0,2.52,1.89,0.06,0.79
2025-01-17,509,3.22,3.2,3.23,3.15,82568,26353236.0,2.48,-0.93,-0.03,0.77
2025-01-20,509,3.22,3.21,3.26,3.17,92547,29868280.0,2.81,0.31,0.01,0.86
2025-01-21,509,3.24,3.15,3.24,3.11,99779,31496835.0,4.05,-1.87,-0.06,0.93
2025-01-22,509,3.14,3.1,3.18,3.06,100103,31189567.0,3.81,-1.59,-0.05,0.93
2025-01-23,509,3.11,3.11,3.22,3.1,115903,36685087.1,3.87,0.32,0.01,1.08
2025-01-24,509,3.11,3.1,3.14,3.08,72732,22620625.85,1.93,-0.32,-0.01,0.68
2025-01-27,509,3.15,3.11,3.24,3.07,122981,38631184.0,5.48,0.32,0.01,1.15
2025-02-05,509,3.12,3.22,3.28,3.1,140129,44935646.99,5.79,3.54,0.11,1.31
2025-02-06,509,3.21,3.27,3.27,3.18,113536,36711811.23,2.8,1.55,0.05,1.06
2025-02-07,509,3.28,3.36,3.44,3.26,152025,51182052.0,5.5,2.75,0.09,1.42
2025-02-10,509,3.35,3.42,3.42,3.33,115908,39216273.76,2.68,1.79,0.06,1.08
2025-02-11,509,3.42,3.42,3.44,3.36,98986,33582528.0,2.34,0.0,0.0,0.92
2025-02-12,509,3.42,3.44,3.45,3.39,72200,24661953.0,1.75,0.58,0.02,0.67
2025-02-13,509,3.42,3.42,3.57,3.4,163874,56554795.03,4.94,-0.58,-0.02,1.53
2025-02-14,509,3.4,3.37,3.44,3.36,104688,35478885.87,2.34,-1.46,-0.05,0.98
2025-02-17,509,3.37,3.45,3.48,3.37,91487,31431359.0,3.26,2.37,0.08,0.85
2025-02-18,509,3.46,3.34,3.51,3.34,122619,41946420.0,4.93,-3.19,-0.11,1.14
2025-02-19,509,3.35,3.35,3.39,3.31,105890,35440636.83,2.4,0.3,0.01,0.99
2025-02-20,509,3.34,3.36,3.39,3.33,88811,29851181.0,1.79,0.3,0.01,0.83
2025-02-21,509,3.38,3.33,3.38,3.3,100378,33321509.0,2.38,-0.89,-0.03,0.94
2025-02-24,509,3.33,3.37,3.41,3.33,111580,37584682.42,2.4,1.2,0.04,1.04
2025-02-25,509,3.33,3.36,3.42,3.31,85366,28767780.92,3.26,-0.3,-0.01,0.8
2025-02-26,509,3.38,3.38,3.42,3.34,86412,29147371.6,2.38,0.6,0.02,0.81
2025-02-27,509,3.4,3.37,3.42,3.31,101441,34063988.0,3.25,-0.3,-0.01,0.95
2025-02-28,509,3.33,3.25,3.36,3.24,100535,33079472.0,3.56,-3.56,-0.12,0.94
2025-03-03,509,3.29,3.32,3.36,3.25,96727,32146794.76,3.38,2.15,0.07,0.9
2025-03-04,509,3.3,3.37,3.37,3.28,87829,29255698.0,2.71,1.51,0.05,0.82
2025-03-05,509,3.37,3.32,3.39,3.24,105688,34752378.0,4.45,-1.48,-0.05,0.98
2025-03-06,509,3.33,3.35,3.37,3.3,97910,32750354.22,2.11,0.9,0.03,0.91
2025-03-07,509,3.37,3.69,3.69,3.29,365955,132474755.5,11.94,10.15,0.34,3.41
2025-03-10,509,3.73,3.62,3.8,3.54,797642,290055199.4,7.05,-1.9,-0.07,7.43
2025-03-11,509,3.58,3.56,3.6,3.49,388644,137280903.96,3.04,-1.66,-0.06,3.62
2025-03-12,509,3.56,3.59,3.63,3.51,431001,153661843.73,3.37,0.84,0.03,4.02
2025-03-13,509,3.57,3.53,3.65,3.52,331111,118364060.3,3.62,-1.67,-0.06,3.09
2025-03-14,509,3.51,3.52,3.55,3.45,263921,92253984.0,2.83,-0.28,-0.01,2.46
2025-03-17,509,3.5,3.59,3.64,3.49,266380,95415671.0,4.26,1.99,0.07,2.48
