ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159329,沙特ETF,1.007,1.0035,-0.35,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159245,港股通消费ETF,1.007,1.0053,-0.17,2025-10-15 11:00:36+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513020,港股科技ETF,1.261,1.2593,-0.13,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513780,港股创新药50ETF,1.754,1.7523,-0.1,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159838,医药50ETF,0.627,0.6271,0.02,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159913,深价值ETF,2.404,2.3904,-0.57,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159918,中创400ETF,2.298,2.2806,-0.76,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
515590,500等权ETF,1.79,1.7684,-1.22,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513730,东南亚科技ETF,1.408,1.4065,-0.11,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159265,港股消费50ETF,1.027,1.0252,-0.18,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513150,港股通科技ETF华泰柏瑞,1.281,1.2775,-0.27,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159271,恒生指数ETF,1.03,1.029,-0.1,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159102,港股通生物科技ETF,0.901,0.8976,-0.38,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159653,ESG300ETF,1.169,1.1651,-0.33,2025-10-15 11:00:21+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513600,恒生指数ETF,2.971,2.9704,-0.02,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513100,纳指ETF,1.824,1.7457,-4.49,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520840,港股通恒生科技ETF,1.052,1.05,-0.19,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520860,港股通科技ETF富国,1.052,1.0501,-0.18,2025-10-15 11:00:22+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520700,港股创新药ETF基金,1.694,1.691,-0.18,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159839,生物药ETF,0.394,0.3941,0.03,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513030,德国ETF,1.865,1.8451,-1.08,2025-10-15 11:00:28+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513200,港股通医药ETF,1.186,1.1831,-0.25,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520600,港股汽车ETF,1.33,1.3257,-0.32,2025-10-15 11:00:22+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159552,中证2000增强ETF,1.978,1.976,-0.1,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
517380,创新药ETF天弘,0.794,0.7924,-0.2,2025-10-15 11:00:23+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159740,恒生科技ETF,0.795,0.7919,-0.39,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159954,H股ETF,1.06,1.0604,0.04,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513320,恒生新经济ETF,1.453,1.4541,0.08,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513920,港股通央企红利ETF,1.609,1.5976,-0.71,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159251,港股科技ETF基金,1.077,1.0775,0.05,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513180,恒生科技指数ETF,0.811,0.8089,-0.26,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159211,深证100ETF富国,1.34,1.3307,-0.7,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513210,恒生ETF易方达,1.606,1.6074,0.09,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520970,港股通创新药ETF嘉实,0.949,0.9457,-0.35,2025-10-15 11:00:23+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520920,恒生科技ETF天弘,0.95,0.9388,-1.19,2025-10-15 11:00:22+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
510660,医药卫生ETF,2.592,2.5959,0.15,2025-10-15 11:00:32+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159711,港股通ETF,1.38,1.3819,0.14,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159696,纳指ETF易方达,1.649,1.6209,-1.73,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
512290,生物医药ETF,1.107,1.1075,0.05,2025-10-15 11:00:31+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159612,标普500ETF,1.802,1.75,-2.97,2025-10-15 11:00:36+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159849,生物科技指数ETF,0.56,0.56,0.0,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159555,2000增强ETF,1.532,1.5343,0.15,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513970,恒生消费ETF,0.98,0.9785,-0.15,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159859,生物医药ETF,0.422,0.4222,0.05,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
517990,医药ETF沪港深,0.983,0.9799,-0.32,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159333,港股央企红利ETF,1.42,1.4204,0.03,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513330,恒生互联网ETF,0.566,0.565,-0.18,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159655,标普ETF,1.731,1.7239,-0.41,2025-10-15 11:00:15+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159920,恒生ETF,1.584,1.5894,0.34,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159688,恒生互联网ETF,1.143,1.1434,0.03,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
515250,智能汽车ETF,1.156,1.1565,0.04,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
512130,现金流ETF中证全指,1.154,1.1521,-0.16,2025-10-15 11:00:32+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
512360,MSCI中国A股ETF基金,1.749,1.7485,-0.03,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513380,恒生科技ETF龙头,0.733,0.7321,-0.12,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159101,港股通科技ETF基金,1.04,1.0379,-0.2,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159677,1000增强ETF,1.326,1.3267,0.05,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159297,港股通创新药ETF南方,0.895,0.8891,-0.66,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159377,创业板医药ETF国泰,1.206,1.2073,0.11,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513560,香港科技ETF,1.492,1.4911,-0.06,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
512150,A50ETF,1.841,1.8396,-0.08,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159557,恒生医疗ETF,1.688,1.6825,-0.33,2025-10-15 11:00:36+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513500,标普500ETF,2.278,2.2309,-2.11,2025-10-15 11:00:25+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159535,中证2000ETF嘉实,1.372,1.3699,-0.15,2025-10-15 11:00:36+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159505,国证2000指数ETF,1.382,1.3817,-0.02,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159202,恒生互联网科技ETF,1.215,1.2113,-0.31,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
520670,港股通科技ETF嘉实,1.065,1.0667,0.16,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159303,恒生医疗ETF基金,1.858,1.8568,-0.06,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159210,港股汽车ETF,1.092,1.0944,0.22,2025-10-15 11:00:39+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159553,2000ETF增强,1.74,1.7369,-0.18,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513130,恒生科技ETF,0.795,0.7952,0.03,2025-10-15 11:00:26+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159712,港股通50ETF,1.284,1.2833,-0.05,2025-10-15 11:00:30+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
515350,民生加银300ETF,6.074,6.0343,-0.66,2025-10-15 11:00:24+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
588830,科创新能源ETF,1.472,1.4727,0.05,2025-10-15 11:00:19+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159726,恒生红利ETF,1.289,1.2874,-0.12,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513860,港股通科技ETF,0.81,0.8098,-0.02,2025-10-15 11:00:28+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159748,创新药ETF富国,0.814,0.814,0.0,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159808,创100ETF融通,1.134,1.1336,-0.04,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
159792,港股通互联网ETF,0.973,0.9749,0.19,2025-10-15 11:00:33+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
588910,科创价值ETF,1.29,1.2911,0.09,2025-10-15 11:00:19+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
513010,恒生科技ETF易方达,0.829,0.827,-0.24,2025-10-15 11:00:27+08:00,2025-10-15 11:00:15,2025-10-15 11:00:42
