ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159507,通信ETF广发,1.78,1.7835,0.2,2025-10-22 11:06:27+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513520,日经ETF,1.929,1.7923,-7.63,2025-10-22 11:06:19+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159941,纳指ETF,1.408,1.3382,-5.22,2025-10-22 11:06:21+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513360,教育ETF,0.568,0.5682,0.04,2025-10-22 11:06:18+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513400,道琼斯ETF,1.209,1.2037,-0.44,2025-10-22 11:06:20+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513080,法国CAC40ETF,1.831,1.8037,-1.51,2025-10-22 11:06:19+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159542,工程机械ETF,1.37,1.3646,-0.4,2025-10-22 11:06:27+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513300,纳斯达克ETF,2.317,2.2328,-3.77,2025-10-22 11:06:19+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159663,机床ETF,1.443,1.4419,-0.08,2025-10-22 11:06:24+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
561120,家电ETF,1.346,1.3454,-0.04,2025-10-22 11:06:13+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513730,东南亚科技ETF,1.414,1.3696,-3.24,2025-10-22 11:06:19+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159660,纳指100ETF,2.003,1.9446,-3.0,2025-10-22 11:06:24+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159667,工业母机ETF,1.457,1.4549,-0.14,2025-10-22 11:06:24+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159730,龙头家电ETF,1.081,1.0814,0.04,2025-10-22 11:06:24+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
515060,房地产ETF基金,0.786,0.786,0.0,2025-10-22 11:06:19+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
513030,德国ETF,1.897,1.8622,-1.87,2025-10-22 11:06:17+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159363,创业板人工智能ETF华宝,0.855,0.8547,-0.04,2025-10-22 11:06:30+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
560280,工程机械ETF,1.544,1.5428,-0.08,2025-10-22 11:06:13+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
159388,创业板人工智能ETF国泰,1.747,1.7477,0.04,2025-10-22 11:06:27+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
520580,新兴亚洲ETF,1.044,1.0294,-1.42,2025-10-22 11:06:15+08:00,2025-10-22 11:06:06,2025-10-22 11:06:32
