ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
562880,电池ETF嘉实,0.764,0.754,-1.33,2025-09-08 11:05:50+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
561910,电池ETF,0.745,0.7396,-0.73,2025-09-08 11:05:50+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
516660,新能源车ETF基金,1.027,1.023,-0.39,2025-09-08 11:05:54+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159796,电池50ETF,0.874,0.8694,-0.53,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
561160,锂电池ETF,0.745,0.7386,-0.87,2025-09-08 11:05:52+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159824,新能车ETF,1.117,1.112,-0.45,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
515700,新能车ETF,2.216,2.2155,-0.02,2025-09-08 11:05:56+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159530,机器人ETF易方达,1.565,1.5619,-0.2,2025-09-08 11:06:03+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159559,机器人50ETF,1.399,1.4024,0.24,2025-09-08 11:06:03+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159898,医疗器械指数ETF,0.614,0.6131,-0.15,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
516790,医疗ETF华泰柏瑞,0.658,0.6563,-0.26,2025-09-08 11:05:54+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
515030,新能源车ETF,1.665,1.6616,-0.2,2025-09-08 11:05:56+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159806,新能源车ETF,0.728,0.7235,-0.62,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159526,机器人ETF嘉实,1.5,1.4998,-0.01,2025-09-08 11:06:03+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159840,锂电池ETF,0.769,0.7622,-0.89,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159278,机器人ETF鹏华,1.098,1.106,0.72,2025-09-08 11:06:06+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
562500,机器人ETF,1.024,1.0225,-0.15,2025-09-08 11:05:51+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159883,医疗器械ETF,0.563,0.5638,0.14,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159797,医疗器械ETF基金,0.863,0.8605,-0.29,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
516390,新能源汽车ETF,0.903,0.9019,-0.12,2025-09-08 11:05:55+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159757,电池30ETF,0.796,0.7882,-0.99,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
562360,机器人ETF基金,1.109,1.1101,0.1,2025-09-08 11:05:49+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
560770,机器人指数ETF,1.004,1.0043,0.03,2025-09-08 11:05:54+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159213,机器人ETF基金,1.235,1.2364,0.11,2025-09-08 11:06:06+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159770,机器人ETF,1.061,1.0627,0.16,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159551,机器人产业ETF,1.323,1.3238,0.06,2025-09-08 11:06:03+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
562600,医疗器械ETF,0.976,0.9754,-0.06,2025-09-08 11:05:51+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159637,新能源车龙头ETF,0.833,0.8234,-1.17,2025-09-08 11:06:03+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159767,电池龙头ETF,0.781,0.7743,-0.87,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159828,医疗ETF,0.491,0.4919,0.18,2025-09-08 11:05:54+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159258,机器人ETF南方,1.143,1.1448,0.16,2025-09-08 11:06:06+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159775,新能源车电池ETF,0.801,0.7959,-0.64,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159755,电池ETF,0.957,0.951,-0.63,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
560630,机器人产业ETF,1.119,1.1207,0.15,2025-09-08 11:05:54+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159891,医疗ETF基金,0.492,0.491,-0.2,2025-09-08 11:05:42+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
159865,养殖ETF,0.658,0.6572,-0.12,2025-09-08 11:06:00+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
516020,化工ETF,0.745,0.7427,-0.31,2025-09-08 11:05:57+08:00,2025-09-08 11:05:50,2025-09-08 11:06:10
