ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159608,稀有金属ETF,0.922,0.9188,-0.35,2025-09-30 10:54:18+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159671,稀有金属ETF基金,1.117,1.116,-0.09,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
561800,稀有金属ETF基金,0.849,0.8518,0.33,2025-09-30 10:54:05+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
562800,稀有金属ETF,0.8,0.7977,-0.29,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512710,军工龙头ETF,0.719,0.7195,0.07,2025-09-30 10:54:11+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159690,矿业ETF,1.664,1.6608,-0.19,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159227,航空航天ETF,1.176,1.1759,-0.01,2025-09-30 10:54:21+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159267,航天ETF,1.008,1.0087,0.07,2025-09-30 10:54:21+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
561330,矿业ETF,1.626,1.6227,-0.2,2025-09-30 10:54:05+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
516650,有色金属ETF基金,1.603,1.6028,-0.01,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589960,科创新能源ETF易方达,1.073,1.0756,0.24,2025-09-30 10:54:00+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159546,集成电路ETF,1.994,1.9913,-0.14,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159638,高端装备ETF,0.911,0.9115,0.05,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159652,有色50ETF,1.42,1.4183,-0.12,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588960,科创板新能源ETF,1.417,1.4181,0.08,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159880,有色ETF基金,1.664,1.6643,0.02,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159871,有色金属ETF,1.655,1.6518,-0.19,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588830,科创新能源ETF,1.576,1.5764,0.03,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159241,航空航天ETF天弘,1.19,1.1919,0.16,2025-09-30 10:54:21+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512670,国防ETF,0.835,0.8362,0.14,2025-09-30 10:54:11+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512400,有色金属ETF,1.636,1.6357,-0.02,2025-09-30 10:54:11+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159208,航天航空ETF,1.198,1.1995,0.13,2025-09-30 10:54:21+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
560860,工业有色ETF,1.326,1.324,-0.15,2025-09-30 10:54:06+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159876,有色龙头ETF,0.846,0.845,-0.12,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159881,有色60ETF,1.581,1.5835,0.16,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
563210,专精特新ETF,1.5,1.5018,0.12,2025-09-30 10:54:04+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
562820,集成电路ETF,2.453,2.4583,0.22,2025-09-30 10:54:04+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588070,科创板成长ETF,1.658,1.6583,0.02,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
563230,卫星ETF,1.025,1.0252,0.02,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589980,科创100ETF汇添富,1.455,1.4553,0.02,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159218,卫星产业ETF,1.245,1.2458,0.06,2025-09-30 10:54:21+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588210,科创100ETF易方达,1.394,1.3945,0.04,2025-09-30 10:54:00+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589560,科创人工智能ETF汇添富,1.05,1.0498,-0.02,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159755,电池ETF,1.101,1.0991,-0.17,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588980,科创100ETF广发,1.288,1.2907,0.21,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159767,电池龙头ETF,0.897,0.8962,-0.09,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588110,科创成长ETF,1.891,1.8909,-0.01,2025-09-30 10:54:05+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512660,军工ETF,1.227,1.2266,-0.03,2025-09-30 10:54:13+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159796,电池50ETF,1.014,1.0127,-0.13,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588930,科创板人工智能ETF,1.703,1.7035,0.03,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159775,电池ETF基金,0.919,0.9182,-0.09,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589380,科创AIETF富国,1.53,1.53,0.0,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159283,通用航空ETF南方,0.977,0.9781,0.11,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589520,科创人工智能ETF华宝,0.654,0.654,0.0,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588270,科创200ETF易方达,1.404,1.4037,-0.02,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512560,军工ETF易方达,0.751,0.7506,-0.05,2025-09-30 10:54:13+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588220,科创100ETF基金,1.414,1.4135,-0.04,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588020,科创成长50ETF,1.93,1.9321,0.11,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588880,科创100ETF华泰柏瑞,1.372,1.3742,0.16,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159757,电池ETF景顺,0.91,0.9106,0.07,2025-09-30 10:54:15+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588780,科创芯片设计ETF,1.677,1.6789,0.11,2025-09-30 10:54:00+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588520,科创增强ETF,1.35,1.3506,0.04,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589180,科创新材料ETF汇添富,1.448,1.4497,0.12,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159806,新能源车ETF,0.821,0.8197,-0.16,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512680,军工ETF龙头,1.256,1.2556,-0.03,2025-09-30 10:54:13+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588760,人工智能ETF科创,0.823,0.8234,0.05,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159840,锂电池ETF,0.881,0.8811,0.01,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588120,科创板100ETF,1.421,1.4226,0.11,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
563050,央企科技50ETF,1.129,1.1294,0.04,2025-09-30 10:54:03+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588800,科创100ETF华夏,1.379,1.3804,0.1,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159599,芯片ETF基金,2.227,2.2248,-0.1,2025-09-30 10:54:18+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589010,科创人工智能ETF华夏,1.536,1.5369,0.06,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589100,科创芯片ETF国泰,1.637,1.6361,-0.06,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
563320,通用航空ETF,0.945,0.9453,0.03,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588190,科创100ETF,1.409,1.4103,0.09,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159824,新能车ETF,1.254,1.2551,0.09,2025-09-30 10:54:12+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
516660,新能源车ETF基金,1.156,1.1559,-0.01,2025-09-30 10:54:10+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588500,科创100增强ETF易方达,2.022,2.0267,0.23,2025-09-30 10:53:59+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588680,科创100ETF增强指数基金,2.025,2.0264,0.07,2025-09-30 10:54:00+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
512810,国防军工ETF,0.708,0.7071,-0.13,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
589700,科创成长ETF南方,1.62,1.6224,0.15,2025-09-30 10:54:02+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
159310,芯片ETF天弘,2.228,2.2301,0.09,2025-09-30 10:54:18+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
588900,科创100ETF南方,1.429,1.4286,-0.03,2025-09-30 10:54:01+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
516390,新能源汽车ETF,1.022,1.0218,-0.02,2025-09-30 10:54:09+08:00,2025-09-30 10:54:02,2025-09-30 10:54:23
