ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
588160,科创材料ETF,0.927,0.9253,-0.18,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515260,电子ETF,0.737,0.7395,0.34,2025-10-09 10:56:13+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562590,半导体材料ETF,1.714,1.7161,0.12,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
518860,黄金ETFAU,8.735,8.7448,0.11,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560780,芯片设备ETF,1.793,1.7963,0.18,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159830,上海金ETF,9.075,9.0743,-0.01,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
518680,金ETF,9.093,9.0931,0.0,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589180,科创新材料ETF汇添富,1.515,1.5077,-0.48,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
518850,黄金ETF华夏,8.761,8.7763,0.17,2025-10-09 10:56:13+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159831,上海金ETF嘉实,8.801,8.8101,0.1,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
561310,消电ETF,1.324,1.3231,-0.07,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
518660,黄金ETF基金,8.707,8.7245,0.2,2025-10-09 10:56:11+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159658,数字经济ETF,1.769,1.7669,-0.12,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
518600,上海金ETF,9.076,9.0807,0.05,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516150,稀土ETF嘉实,1.832,1.8288,-0.17,2025-10-09 10:56:14+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562950,消费电子ETF易方达,1.395,1.3927,-0.17,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
513730,东南亚科技ETF,1.439,1.4453,0.44,2025-10-09 10:56:16+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159934,黄金ETF,9.096,9.1,0.04,2025-10-09 10:56:18+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159311,数字经济ETF易方达,1.47,1.4685,-0.1,2025-10-09 10:56:24+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159715,稀土ETF易方达,1.2,1.2009,0.07,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159701,物联网ETF招商,1.202,1.1959,-0.51,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562560,信息技术ETF,2.035,2.0381,0.15,2025-10-09 10:56:11+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159834,金ETF,9.086,9.0869,0.01,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588780,科创芯片设计ETF,1.762,1.763,0.06,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
561100,消费电子ETF富国,1.462,1.4624,0.03,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159939,信息技术ETF,0.984,0.982,-0.2,2025-10-09 10:56:18+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516330,物联网ETF,1.487,1.4815,-0.37,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560800,数字经济ETF,1.138,1.1387,0.06,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159779,消费电子50ETF,1.288,1.284,-0.31,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159937,黄金ETF基金,8.69,8.7109,0.24,2025-10-09 10:56:18+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516780,稀土ETF,1.766,1.7659,-0.01,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159713,稀土ETF,1.311,1.3107,-0.02,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588010,科创新材料ETF,0.909,0.9078,-0.13,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516800,智能制造ETF,0.868,0.8687,0.08,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589550,科创价值ETF华夏,1.344,1.3447,0.05,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
561600,消费电子ETF,1.361,1.3592,-0.13,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159895,物联网ETF易方达,1.293,1.2915,-0.12,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
510410,资源ETF,1.692,1.6897,-0.14,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159807,科技ETF,0.765,0.7648,-0.03,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159896,物联网ETF南方,1.206,1.2059,-0.01,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159778,工业互联ETF,1.221,1.2205,-0.04,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560990,中金科技先锋ETF,1.262,1.2592,-0.22,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589700,科创成长ETF南方,1.68,1.6714,-0.51,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159944,材料ETF,1.348,1.3473,-0.05,2025-10-09 10:56:18+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588910,科创价值ETF,1.385,1.3857,0.05,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
512220,TMTETF,2.956,2.9478,-0.28,2025-10-09 10:56:17+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516850,新能源ETF基金,1.074,1.0703,-0.35,2025-10-09 10:56:11+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560550,碳中和ETF龙头,1.048,1.0481,0.01,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562990,碳中和ETF易方达,1.046,1.0442,-0.17,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515000,科技ETF,1.068,1.0682,0.02,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
561190,双碳ETF,1.045,1.0458,0.08,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159639,碳中和ETF南方,1.046,1.0471,0.11,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516090,新能源ETF易方达,0.572,0.5713,-0.12,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588400,科创创业ETF嘉实,0.969,0.9698,0.08,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
510170,大宗商品ETF,1.178,1.1738,-0.36,2025-10-09 10:56:19+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
512330,信息科技ETF,1.534,1.532,-0.13,2025-10-09 10:56:17+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516070,低碳ETF易方达,0.644,0.6435,-0.08,2025-10-09 10:56:14+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159857,光伏ETF,0.833,0.8322,-0.1,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
563050,央企科技50ETF,1.176,1.1739,-0.18,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588690,科创指数增强ETF,1.121,1.1186,-0.21,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589560,科创人工智能ETF汇添富,1.095,1.0953,0.03,2025-10-09 10:56:06+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159641,双碳ETF,1.096,1.0975,0.14,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516050,科技龙头ETF,1.13,1.1289,-0.1,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159640,碳中和龙头ETF,1.035,1.0357,0.07,2025-10-09 10:56:18+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588330,双创龙头ETF,0.972,0.9728,0.08,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159603,双创龙头ETF,1.485,1.4837,-0.09,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515580,科技100ETF,1.295,1.2951,0.01,2025-10-09 10:56:14+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159642,碳中和100ETF,1.044,1.0439,-0.01,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588760,人工智能ETF科创,0.859,0.8589,-0.01,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588070,科创板成长ETF,1.714,1.7088,-0.3,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516160,新能源ETF,2.933,2.9334,0.01,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159761,新材料50ETF,0.733,0.731,-0.27,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159781,科创创业ETF,0.957,0.9578,0.08,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588730,科创人工智能ETF,1.661,1.6595,-0.09,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589090,科创AIETF鹏华,1.214,1.2126,-0.12,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588110,科创成长ETF,1.95,1.9509,0.05,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560060,碳中和ETF,1.022,1.0234,0.14,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159780,双创ETF,0.961,0.9635,0.26,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515920,智能消费ETF,1.258,1.2522,-0.46,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589580,科创综指ETF兴银,1.427,1.4286,0.11,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589520,科创人工智能ETF华宝,0.682,0.6829,0.13,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159709,物联网ETF工银,1.4,1.3977,-0.16,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588020,科创成长50ETF,1.991,1.9926,0.08,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589010,科创人工智能ETF华夏,1.601,1.6026,0.1,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588380,双创50ETF,0.979,0.9811,0.21,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589500,科创综指ETF工银,1.408,1.4029,-0.36,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562970,光伏ETF易方达,1.113,1.1113,-0.15,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588930,科创板人工智能ETF,1.774,1.7792,0.29,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588300,双创ETF,0.986,0.9886,0.26,2025-10-09 10:56:06+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515860,科技ETF嘉实,1.814,1.814,0.0,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562920,信息安全ETF,1.155,1.1526,-0.21,2025-10-09 10:56:11+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588350,双创50ETF基金,1.484,1.4874,0.23,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159782,双创50ETF,0.958,0.958,0.0,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516710,新材料50ETF,0.696,0.6952,-0.12,2025-10-09 10:56:13+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589380,科创AIETF富国,1.593,1.5954,0.15,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
562380,央企科技引领ETF,1.161,1.1594,-0.14,2025-10-09 10:56:09+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
516360,新材料ETF,0.962,0.9615,-0.05,2025-10-09 10:56:14+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159320,电网ETF,1.558,1.5492,-0.57,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159783,科创创业50ETF,0.963,0.9639,0.09,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
517660,物联网ETF沪港深,1.305,1.2995,-0.42,2025-10-09 10:56:11+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588790,科创AIETF,0.907,0.9077,0.08,2025-10-09 10:56:06+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
588310,双创ETF基金,1.044,1.0421,-0.18,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159618,光伏ETF指数基金,0.778,0.7765,-0.19,2025-10-09 10:56:12+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159703,新材料ETF,0.846,0.8456,-0.05,2025-10-09 10:56:21+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
561380,电网ETF,1.552,1.5455,-0.42,2025-10-09 10:56:10+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
589990,科创综指ETF华泰柏瑞,1.453,1.4495,-0.24,2025-10-09 10:56:07+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
515790,光伏ETF,0.983,0.9819,-0.11,2025-10-09 10:56:13+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
159861,碳中和50ETF,1.188,1.1858,-0.19,2025-10-09 10:56:15+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
560170,央企科技ETF,1.119,1.1192,0.02,2025-10-09 10:56:08+08:00,2025-10-09 10:56:05,2025-10-09 10:56:29
