ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
560860,工业有色ETF,1.24,1.2402,0.02,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510410,资源ETF,1.565,1.563,-0.13,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159792,港股通互联网ETF,0.992,0.9893,-0.27,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159750,港股科技50ETF,1.125,1.1215,-0.31,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159747,香港科技ETF,1.53,1.5368,0.44,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159251,港股科技ETF基金,1.072,1.0741,0.2,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159636,港股通科技30ETF,1.473,1.4686,-0.3,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159269,港股通科技ETF南方,1.139,1.1339,-0.45,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513770,港股互联网ETF,0.609,0.6059,-0.51,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513010,恒生科技ETF易方达,0.81,0.808,-0.25,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159323,港股通汽车ETF,1.375,1.3786,0.26,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513190,港股通金融ETF,1.717,1.7185,0.09,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513050,中概互联网ETF,1.595,1.5595,-2.28,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513140,港股金融ETF,1.541,1.5435,0.16,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510900,H股ETF,1.2,1.2026,0.22,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513130,恒生科技ETF,0.778,0.7778,-0.03,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513580,恒生科技ETF指数基金,0.783,0.7793,-0.47,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159850,恒生国企ETF,0.941,0.9452,0.44,2025-09-09 11:00:48+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159812,黄金基金ETF,7.927,7.9276,0.01,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159831,上海金ETF嘉实,8.03,8.0358,0.07,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159788,港股通100ETF,1.405,1.4101,0.36,2025-09-09 11:00:48+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513170,恒生央企ETF,1.494,1.4963,0.15,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518600,上海金ETF,8.285,8.2894,0.05,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159568,港股互联网ETF,1.933,1.9369,0.2,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518890,中银上海金ETF,7.965,7.9726,0.1,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159830,上海金ETF,8.278,8.2818,0.05,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518800,黄金基金ETF,7.856,7.8616,0.07,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518850,黄金ETF华夏,8.0,8.0031,0.04,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518660,黄金ETF基金,7.948,7.952,0.05,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518860,黄金ETFAU,7.969,7.9738,0.06,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518880,黄金ETF,7.952,7.9566,0.06,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513260,恒生科技ETF基金,1.508,1.5075,-0.03,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159937,黄金ETF基金,7.938,7.9392,0.02,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159934,黄金ETF,7.875,7.878,0.04,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159280,港股通互联网ETF汇添富,1.063,1.0662,0.3,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159834,金ETF,8.292,8.295,0.04,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159365,恒指ETF,1.08,1.0801,0.01,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159740,恒生科技ETF,0.775,0.7737,-0.17,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159741,恒生科技ETF嘉实,0.773,0.7724,-0.08,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513550,港股通50ETF,1.165,1.1651,0.01,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520600,港股汽车ETF,1.326,1.3291,0.23,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
518680,金ETF,8.295,8.2989,0.05,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513180,恒生科技指数ETF,0.79,0.7906,0.08,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513890,恒生科技HKETF,1.187,1.1849,-0.18,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159920,恒生ETF,1.599,1.6041,0.32,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159742,恒生科技指数ETF,0.796,0.7964,0.05,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159271,恒生指数ETF,1.036,1.0399,0.38,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512200,房地产ETF,1.53,1.5293,-0.05,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513220,中概互联ETF,1.378,1.3546,-1.73,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513990,港股通ETF,1.214,1.2128,-0.1,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515060,房地产ETF基金,0.728,0.7278,-0.03,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513590,香港消费ETF,0.988,0.9899,0.19,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159954,H股ETF,1.067,1.0689,0.18,2025-09-09 11:00:48+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513660,恒生ETF,3.223,3.2176,-0.17,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513070,港股消费ETF易方达,1.409,1.4102,0.09,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520980,港股通科技ETF汇添富,1.167,1.1646,-0.21,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159607,中概互联网ETF,1.178,1.1572,-1.8,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159605,中概互联ETF,1.18,1.1621,-1.54,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159265,港股消费50ETF,1.093,1.0936,0.05,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513150,港股通科技ETF华泰柏瑞,1.275,1.2754,0.03,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513230,港股消费ETF,1.114,1.1159,0.17,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159519,港股国企ETF,1.647,1.6514,0.27,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513320,恒生新经济ETF,1.47,1.4725,0.17,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513560,香港科技ETF,1.488,1.4869,-0.07,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520860,港股通科技ETF富国,1.045,1.0473,0.22,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513020,港股科技ETF,1.258,1.256,-0.16,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513380,恒生科技ETF龙头,0.713,0.7139,0.13,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513860,港股通科技ETF,0.808,0.8069,-0.14,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159266,港股通央企红利ETF,1.001,1.0038,0.28,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513600,恒生指数ETF,2.995,2.9953,0.01,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513900,港股通100ETF,1.111,1.1126,0.14,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159822,新经济ETF,0.752,0.7463,-0.76,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159707,地产ETF,0.654,0.6539,-0.02,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520670,港股通科技ETF嘉实,1.036,1.0359,-0.01,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159960,恒生中国企业ETF,0.944,0.947,0.32,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159735,港股消费ETF,0.866,0.8658,-0.02,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159993,证券ETF龙头,1.344,1.3446,0.04,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
560120,现金流500ETF,1.099,1.0984,-0.05,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512000,券商ETF,0.602,0.6015,-0.08,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513980,港股科技50ETF,0.808,0.8071,-0.11,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513920,港股通央企红利ETF,1.61,1.6108,0.05,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520840,港股通恒生科技ETF,1.019,1.02,0.1,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520620,港股通消费ETF,1.038,1.0355,-0.24,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159751,港股科技ETF,1.161,1.1597,-0.11,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515560,证券ETF建信,1.152,1.1504,-0.14,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159245,港股通消费ETF,1.076,1.0746,-0.13,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515210,钢铁ETF,1.406,1.4024,-0.26,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159333,港股央企红利ETF,1.433,1.4382,0.36,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513330,恒生互联网ETF,0.549,0.5501,0.2,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517000,沪港深500ETF,1.003,1.0051,0.21,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512070,证券保险ETF,0.887,0.8866,-0.05,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512880,证券ETF,1.259,1.2584,-0.05,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517050,互联网ETF华泰柏瑞,0.925,0.925,0.0,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159688,恒生互联网ETF,1.11,1.1117,0.15,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
560280,工程机械ETF,1.484,1.4862,0.15,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159692,证券ETF东财,1.374,1.3743,0.02,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517010,沪港深500ETF易方达,1.118,1.1202,0.2,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510170,大宗商品ETF,1.115,1.1156,0.05,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159841,证券ETF,1.141,1.1409,-0.01,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159567,港股创新药ETF,1.023,1.0234,0.04,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159209,中证红利质量ETF,1.159,1.1592,0.02,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159726,恒生红利ETF,1.314,1.3167,0.21,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515630,保险证券ETF,1.435,1.4352,0.01,2025-09-09 11:00:55+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159202,恒生互联网科技ETF,1.179,1.1803,0.11,2025-09-09 11:01:06+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159268,港股通消费50ETF,1.061,1.0628,0.17,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
516200,证券ETF指数基金,1.203,1.2024,-0.05,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
560090,证券ETF龙头,1.349,1.35,0.07,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520970,港股通创新药ETF嘉实,1.098,1.0958,-0.2,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515850,券商指数ETF,1.547,1.5476,0.04,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159217,港股通创新药ETF工银,1.691,1.6961,0.3,2025-09-09 11:01:06+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159281,港股通央企红利ETF天弘,1.001,0.9997,-0.13,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515010,券商ETF基金,1.439,1.4397,0.05,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513910,港股央企红利ETF,1.599,1.6046,0.35,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159557,恒生医疗ETF嘉实,1.905,1.9045,-0.03,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510200,上证券商ETF,1.322,1.3229,0.07,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
589980,科创100ETF汇添富,1.322,1.3191,-0.22,2025-09-09 11:00:50+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159842,券商ETF,1.192,1.1924,0.03,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515110,一带一路ETF易方达,1.477,1.4771,0.01,2025-09-09 11:00:55+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513060,恒生医疗ETF,0.755,0.758,0.4,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520690,港股创新药精选ETF,1.089,1.0921,0.28,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512900,证券ETF南方,1.244,1.245,0.08,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513160,港股科技30ETF,1.277,1.2737,-0.26,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159940,金融地产ETF,1.286,1.2859,-0.01,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159550,互联网ETF沪港深,1.137,1.1366,-0.04,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
561990,沪深300增强ETF,0.98,0.9795,-0.05,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159687,亚太精选ETF,1.48,1.4784,-0.11,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
563680,800自由现金流ETF,1.15,1.1506,0.05,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159776,港股通医药ETF,1.499,1.5039,0.33,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512390,平安MSCI低波ETF,1.182,1.1837,0.14,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159296,A500红利低波ETF,1.004,1.0051,0.11,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520880,港股通创新药ETF,0.673,0.6732,0.03,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513830,港股红利ETF,1.182,1.1844,0.2,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159316,恒生创新药ETF,1.691,1.6854,-0.33,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510020,超大盘ETF,3.792,3.7752,-0.45,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159286,港股创新药ETF鹏华,1.038,1.0458,0.75,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513970,恒生消费ETF,1.04,1.0418,0.17,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
562870,证券ETF嘉实,1.055,1.0549,-0.01,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
563580,自由现金流ETF800,1.064,1.0644,0.04,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
560810,央企ESGETF,1.082,1.0812,-0.07,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159671,稀有金属ETF基金,1.072,1.0718,-0.02,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512570,证券ETF易方达,1.257,1.2579,0.07,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513690,港股红利ETF博时,1.095,1.0936,-0.13,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159718,港股医药ETF,1.122,1.1279,0.52,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159277,港股通红利ETF富国,0.975,0.9777,0.28,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
563780,现金流全指ETF,1.155,1.1551,0.01,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513200,港股通医药ETF,1.342,1.3425,0.04,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513630,港股红利指数ETF,1.564,1.5651,0.07,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159768,房地产ETF,0.587,0.5877,0.12,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510230,金融ETF,1.376,1.3774,0.1,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159225,现金流ETF基金,1.178,1.1775,-0.04,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159848,证券ETF基金,1.0,1.0006,0.06,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517100,AH500ETF,1.008,1.0133,0.52,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
520660,港股通央企红利ETF南方,1.035,1.032,-0.29,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159570,港股通创新药ETF,2.064,2.0712,0.35,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
561800,稀有金属ETF基金,0.818,0.8175,-0.06,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513530,港股通红利ETF,1.692,1.6943,0.14,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517200,互联网ETF,0.833,0.8358,0.34,2025-09-09 11:00:52+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513820,港股红利ETF基金,1.276,1.277,0.08,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159355,800红利低波ETF,1.063,1.0634,0.04,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
510030,价值ETF,1.082,1.083,0.09,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159331,红利港股ETF,1.316,1.3179,0.14,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517900,银行AH优选ETF,1.516,1.5185,0.16,2025-09-09 11:00:53+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159691,港股红利ETF,1.323,1.32,-0.23,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159336,央企红利50ETF,1.126,1.1248,-0.11,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513780,港股创新药50ETF,2.02,2.0267,0.33,2025-09-09 11:00:58+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
562080,300现金流ETF,1.148,1.1472,-0.07,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159640,碳中和龙头ETF,0.92,0.9204,0.04,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515150,一带一路ETF,1.392,1.3932,0.09,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159220,港股通红利ETF,1.164,1.1675,0.3,2025-09-09 11:01:06+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159787,建材ETF易方达,0.706,0.7063,0.04,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515020,银行ETF基金,1.753,1.7541,0.06,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
517080,沪港深500ETF基金,0.993,0.9975,0.45,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159263,价值ETF,1.041,1.0419,0.09,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159302,港股高股息ETF,1.318,1.321,0.23,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159581,红利ETF基金,1.062,1.0622,0.02,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
562320,沪深300价值ETF,1.325,1.3256,0.05,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159228,红利低波ETF长城,1.045,1.0449,-0.01,2025-09-09 11:01:03+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159825,农业ETF,0.823,0.824,0.12,2025-09-09 11:01:00+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
159856,互联网龙头ETF,0.823,0.8254,0.29,2025-09-09 11:00:54+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
515700,新能车ETF,2.217,2.2185,0.07,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
512730,银行ETF指数,1.694,1.6946,0.04,2025-09-09 11:00:56+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513360,教育ETF,0.551,0.5493,-0.31,2025-09-09 11:00:57+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
516810,农业50ETF,0.839,0.8397,0.08,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
513080,法国CAC40ETF,1.71,1.7006,-0.55,2025-09-09 11:00:59+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
562550,绿电ETF,1.132,1.132,0.0,2025-09-09 11:00:50+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
560500,500质量成长ETF,1.144,1.1434,-0.05,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
563990,800现金流ETF,1.163,1.1651,0.18,2025-09-09 11:00:51+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
563390,现金流ETF全指,1.173,1.1739,0.08,2025-09-09 11:00:50+08:00,2025-09-09 11:00:50,2025-09-09 11:01:09
