ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159558,半导体设备ETF易方达,1.779,1.7716,-0.42,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159516,半导体设备ETF,1.52,1.5178,-0.14,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159327,半导体设备ETF基金,1.804,1.7981,-0.33,2025-09-24 10:58:39+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589020,科创半导体ETF鹏华,1.178,1.1801,0.18,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
562590,半导体材料ETF,1.592,1.5922,0.01,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588710,科创半导体设备ETF,1.5,1.4999,-0.01,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588170,科创半导体ETF,1.456,1.4556,-0.03,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159582,半导体产业ETF,2.236,2.238,0.09,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
561980,半导体设备ETF,2.042,2.0431,0.05,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159329,沙特ETF,0.985,0.9663,-1.94,2025-09-24 10:58:39+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
560780,芯片设备ETF,1.671,1.668,-0.18,2025-09-24 10:58:23+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
520830,沙特ETF,0.962,0.9547,-0.76,2025-09-24 10:58:23+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159707,地产ETF,0.704,0.7043,0.04,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
512480,半导体ETF,1.522,1.5211,-0.06,2025-09-24 10:58:29+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159325,半导体ETF南方,1.57,1.5668,-0.2,2025-09-24 10:58:39+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
516640,芯片龙头ETF,1.114,1.113,-0.09,2025-09-24 10:58:23+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159768,房地产ETF,0.634,0.633,-0.16,2025-09-24 10:58:27+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159560,芯片50ETF,1.738,1.7363,-0.1,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159599,芯片ETF基金,2.157,2.1558,-0.06,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159995,芯片ETF,1.828,1.8267,-0.07,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
516350,芯片ETF易方达,1.246,1.2452,-0.06,2025-09-24 10:58:25+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159813,半导体ETF,1.169,1.1674,-0.14,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159310,芯片ETF天弘,2.158,2.1554,-0.12,2025-09-24 10:58:39+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159801,芯片ETF龙头,0.907,0.9081,0.12,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
512760,芯片ETF,1.692,1.6905,-0.09,2025-09-24 10:58:26+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159665,半导体龙头ETF,1.875,1.8768,0.1,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
516920,芯片50ETF,1.085,1.0842,-0.07,2025-09-24 10:58:23+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
563210,专精特新ETF,1.452,1.4565,0.31,2025-09-24 10:58:22+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
516010,游戏ETF,1.607,1.6086,0.1,2025-09-24 10:58:26+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588200,科创芯片ETF,2.447,2.4479,0.04,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588890,科创芯片ETF南方,2.75,2.75,0.0,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588990,科创芯片ETF博时,2.536,2.5384,0.09,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588290,科创芯片ETF基金,2.39,2.3919,0.08,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588160,科创材料ETF,0.837,0.8368,-0.02,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588920,科创芯片ETF指数,1.57,1.5699,-0.01,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588810,科创芯片ETF富国,1.718,1.7197,0.1,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
512200,房地产ETF,1.61,1.6074,-0.16,2025-09-24 10:58:31+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
516770,游戏ETF华泰柏瑞,1.672,1.6744,0.14,2025-09-24 10:58:24+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159869,游戏ETF,1.62,1.6201,0.01,2025-09-24 10:58:33+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
515060,房地产ETF基金,0.766,0.765,-0.13,2025-09-24 10:58:28+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588750,科创芯片50ETF,1.632,1.6341,0.13,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589100,科创芯片ETF国泰,1.563,1.5664,0.22,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589850,科创50ETF东财,1.364,1.366,0.15,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588010,科创新材料ETF,0.819,0.8207,0.21,2025-09-24 10:58:21+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589990,科创综指ETF华泰柏瑞,1.368,1.3691,0.08,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588100,科创信息技术ETF,2.007,2.0069,0.0,2025-09-24 10:58:21+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588940,科创50ETF富国,1.467,1.4673,0.02,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588450,科创50ETF增强,1.809,1.8134,0.24,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588260,科创信息ETF,1.98,1.9825,0.13,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589180,科创新材料ETF汇添富,1.36,1.3642,0.31,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159518,标普油气ETF,0.935,0.9367,0.18,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159546,集成电路ETF,1.929,1.9324,0.18,2025-09-24 10:58:30+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588280,科创50ETF指数基金,1.038,1.0392,0.12,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588000,科创50ETF,1.51,1.5112,0.08,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588080,科创板50ETF,1.476,1.4769,0.06,2025-09-24 10:58:21+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588060,科创50ETF龙头,0.917,0.9172,0.02,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588150,科创50ETF南方,1.01,1.0118,0.18,2025-09-24 10:58:16+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
513350,标普油气ETF,0.979,0.9808,0.18,2025-09-24 10:58:23+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588050,科创ETF,1.475,1.4768,0.12,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588090,科创板ETF,1.478,1.4797,0.11,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159725,线上消费ETF,0.985,0.9857,0.07,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588840,科创板50ETF基金,1.321,1.3231,0.16,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588040,科创50ETF指数,1.466,1.4705,0.31,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589000,科创综指ETF华夏,1.333,1.3339,0.07,2025-09-24 10:58:16+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589200,科创200ETF工银,1.157,1.1594,0.21,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588950,科创50ETF景顺,1.481,1.4811,0.01,2025-09-24 10:58:19+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588770,科创信息技术ETF摩根,1.441,1.4419,0.06,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
588720,科创50ETF中银,1.444,1.4458,0.12,2025-09-24 10:58:17+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
159539,信创ETF广发,1.597,1.5943,-0.17,2025-09-24 10:58:36+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
513050,中概互联网ETF,1.692,1.6619,-1.81,2025-09-24 10:58:27+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
517850,张江ETF,1.223,1.224,0.08,2025-09-24 10:58:24+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
589550,科创价值ETF华夏,1.234,1.2351,0.09,2025-09-24 10:58:18+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
562820,集成电路ETF,2.385,2.3865,0.06,2025-09-24 10:58:20+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
560800,数字经济ETF,1.056,1.0551,-0.09,2025-09-24 10:58:21+08:00,2025-09-24 10:58:17,2025-09-24 10:58:45
