ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
518600,上海金ETF,9.546,9.4948,-0.54,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159937,黄金ETF基金,9.146,9.0952,-0.56,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518680,金ETF,9.554,9.5094,-0.47,2025-10-14 11:31:21+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159834,金ETF,9.535,9.4945,-0.43,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159812,黄金基金ETF,9.111,9.0791,-0.35,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159831,上海金ETF嘉实,9.238,9.2009,-0.4,2025-10-14 11:31:03+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518850,黄金ETF华夏,9.207,9.1746,-0.35,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159934,黄金ETF,9.55,9.5084,-0.44,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518880,黄金ETF,9.145,9.1196,-0.28,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518860,黄金ETFAU,9.17,9.1377,-0.35,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159830,上海金ETF,9.52,9.4819,-0.4,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518800,黄金基金ETF,9.035,9.0119,-0.26,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518890,中银上海金ETF,9.164,9.1368,-0.3,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
518660,黄金ETF基金,9.144,9.1174,-0.29,2025-10-14 11:31:21+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159857,光伏ETF,0.803,0.8011,-0.24,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
515220,煤炭ETF,1.148,1.148,0.0,2025-10-14 11:31:23+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512690,酒ETF,0.593,0.5928,-0.03,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513190,港股通金融ETF,1.681,1.6834,0.14,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
516290,光伏龙头ETF,0.589,0.5881,-0.15,2025-10-14 11:31:23+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
515790,光伏ETF,0.947,0.9467,-0.03,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
516880,光伏50ETF,0.799,0.7988,-0.03,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
517900,银行AH优选ETF,1.484,1.4814,-0.18,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512800,银行ETF,0.806,0.8053,-0.09,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512700,银行ETF南方,1.628,1.6275,-0.03,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512820,银行ETF龙头,1.413,1.4117,-0.09,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
516180,光伏ETF基金,0.778,0.7773,-0.09,2025-10-14 11:31:23+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513820,港股红利ETF基金,1.26,1.2565,-0.28,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159887,银行ETF,1.31,1.3092,-0.06,2025-10-14 11:31:30+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
516210,银行ETF指数基金,1.369,1.3693,0.02,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
515290,银行ETF天弘,1.442,1.4421,0.01,2025-10-14 11:31:23+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159302,港股高股息ETF,1.304,1.3055,0.11,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512730,银行ETF指数,1.65,1.6497,-0.02,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
516310,银行ETF易方达,1.327,1.3269,-0.01,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159618,光伏ETF指数基金,0.747,0.7486,0.21,2025-10-14 11:31:36+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
510650,金融地产ETF,2.918,2.9201,0.07,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159863,光伏ETF基金,0.625,0.6251,0.02,2025-10-14 11:31:09+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159277,港股通红利ETF富国,0.966,0.9657,-0.03,2025-10-14 11:31:30+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
560890,红利低波ETF新华,1.217,1.2187,0.14,2025-10-14 11:31:18+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513830,港股红利ETF,1.169,1.1703,0.11,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
562970,光伏ETF易方达,1.07,1.0719,0.18,2025-10-14 11:31:16+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159609,光伏龙头ETF,0.547,0.5484,0.26,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159331,红利港股ETF,1.297,1.2978,0.06,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
515020,银行ETF基金,1.704,1.7059,0.11,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159864,光伏50ETF,0.612,0.6121,0.02,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513910,港股央企红利ETF,1.603,1.5949,-0.51,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
563700,红利价值ETF,1.063,1.0631,0.01,2025-10-14 11:31:16+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159569,港股红利低波ETF,1.342,1.3451,0.23,2025-10-14 11:31:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
510230,金融ETF,1.345,1.3454,0.03,2025-10-14 11:31:30+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513530,港股通红利ETF,1.667,1.6665,-0.03,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513690,港股红利ETF博时,1.089,1.0847,-0.4,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513750,港股通非银ETF,1.644,1.6382,-0.35,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159333,港股央企红利ETF,1.427,1.4292,0.15,2025-10-14 11:31:12+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512640,金融地产ETF嘉实,2.487,2.489,0.08,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159266,港股通央企红利ETF,0.996,0.997,0.1,2025-10-14 11:31:36+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159281,港股通央企红利ETF天弘,0.996,0.9913,-0.47,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513140,港股金融ETF,1.518,1.5191,0.07,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159945,能源ETF广发,1.132,1.1324,0.04,2025-10-14 11:31:03+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159933,国投金融地产ETF,3.011,3.0136,0.09,2025-10-14 11:31:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513090,香港证券ETF,2.288,2.2816,-0.28,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
510720,XD红利国企ETF,0.978,0.9813,0.34,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159930,能源ETF,1.382,1.3834,0.1,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
530880,红利ETF国企,1.026,1.027,0.1,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159940,金融地产ETF,1.273,1.2726,-0.03,2025-10-14 11:31:06+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159391,大盘价值ETF,1.088,1.0903,0.21,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512890,红利低波ETF,1.174,1.1738,-0.02,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
510880,红利ETF,3.189,3.1917,0.08,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
561060,国企红利ETF,1.132,1.1341,0.19,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159689,消费ETF南方,0.807,0.8064,-0.07,2025-10-14 11:30:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
520990,港股央企红利50ETF,1.018,1.0136,-0.43,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
560330,沪深300价值ETF申万菱信,1.224,1.2261,0.17,2025-10-14 11:31:18+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512130,现金流ETF中证全指,1.16,1.1636,0.31,2025-10-14 11:31:26+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
517520,黄金股ETF,2.18,2.1763,-0.17,2025-10-14 11:31:20+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
562320,沪深300价值ETF,1.314,1.3161,0.16,2025-10-14 11:31:16+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
515710,食品ETF,0.621,0.6217,0.11,2025-10-14 11:31:23+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159562,黄金股ETF,2.376,2.3631,-0.55,2025-10-14 11:31:27+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
513920,港股通央企红利ETF,1.623,1.6153,-0.48,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
563020,红利低波动ETF,1.207,1.2068,-0.02,2025-10-14 11:31:16+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
520890,港股通红利低波ETF,1.422,1.4156,-0.45,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159768,房地产ETF,0.637,0.6367,-0.05,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159736,食品饮料ETF天弘,0.722,0.7221,0.01,2025-10-14 11:31:09+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
512070,证券保险ETF,0.879,0.8787,-0.03,2025-10-14 11:31:25+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
520660,港股通央企红利ETF南方,1.028,1.025,-0.29,2025-10-14 11:31:22+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
561870,自由现金流ETF全指,1.18,1.1848,0.41,2025-10-14 11:31:18+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159547,红利低波ETF基金,1.203,1.2052,0.18,2025-10-14 11:31:06+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159321,黄金股票ETF,1.665,1.6601,-0.3,2025-10-14 11:31:00+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159862,食品ETF,0.682,0.6833,0.19,2025-10-14 11:31:06+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
510030,价值ETF,1.063,1.0641,0.1,2025-10-14 11:31:28+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
159928,消费ETF,0.849,0.8494,0.05,2025-10-14 11:31:24+08:00,2025-10-14 11:31:02,2025-10-14 11:31:43
