ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159777,创科技ETF,1.05,1.0503,0.03,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159814,创业大盘ETF,0.632,0.633,0.16,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159782,双创50ETF,0.879,0.8792,0.02,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588360,科创创业ETF,0.952,0.953,0.1,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588320,双创50ETF增强,1.415,1.4164,0.1,2025-10-21 11:01:29+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513880,日经225ETF,1.769,1.7017,-3.95,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588400,科创创业ETF嘉实,0.887,0.8887,0.19,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588330,双创龙头ETF,0.89,0.8922,0.25,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159210,港股汽车ETF,1.104,1.1073,0.3,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159239,港股通汽车ETF富国,1.142,1.1442,0.19,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159597,创业板成长ETF易方达,1.895,1.9006,0.29,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159375,创业板50ETF国泰,1.609,1.6099,0.06,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513330,恒生互联网ETF,0.578,0.58,0.34,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588300,双创ETF,0.906,0.9072,0.13,2025-10-21 11:01:29+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159682,创业50ETF,1.41,1.4114,0.1,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159949,创业板50ETF,1.453,1.4539,0.06,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
512220,TMTETF,2.694,2.6957,0.06,2025-10-21 11:01:38+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159792,港股通互联网ETF,0.989,0.9895,0.05,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
517350,沪港深科技ETF广发,0.954,0.9575,0.37,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159780,双创ETF,0.881,0.8816,0.07,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
517800,人工智能50ETF,1.037,1.0337,-0.32,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
512770,战略新兴ETF,2.0,1.999,-0.05,2025-10-21 11:01:38+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513380,恒生科技ETF龙头,0.745,0.746,0.13,2025-10-21 11:01:38+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159280,港股通互联网ETF汇添富,1.079,1.0809,0.18,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159973,民企ETF,1.832,1.8334,0.08,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159372,创业板50ETF万家,1.611,1.6142,0.2,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159681,创50ETF,1.426,1.4285,0.18,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159202,恒生互联网科技ETF,1.24,1.2442,0.34,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
516630,云计算50ETF,1.543,1.5437,0.05,2025-10-21 11:01:34+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513040,港股通互联网ETF,1.616,1.6082,-0.49,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159688,恒生互联网ETF,1.169,1.1736,0.39,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159739,大数据ETF,1.518,1.5165,-0.1,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159773,创业板科技ETF,1.101,1.1032,0.2,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159370,创50ETF工银,1.596,1.5978,0.11,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159298,创业板50ETF大成,1.067,1.0674,0.04,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515320,电子50ETF,1.22,1.2164,-0.3,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
520860,港股通科技ETF富国,1.069,1.0697,0.07,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159740,恒生科技ETF,0.806,0.8064,0.05,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159373,创业板50ETF嘉实,1.546,1.5472,0.08,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513130,恒生科技ETF,0.809,0.8098,0.1,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159371,创业板50ETF富国,1.51,1.5154,0.36,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
516510,云计算ETF,1.586,1.5868,0.05,2025-10-21 11:01:34+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513020,港股科技ETF,1.28,1.2831,0.24,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
561380,电网ETF,1.522,1.5235,0.1,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513860,港股通科技ETF,0.824,0.8251,0.13,2025-10-21 11:01:38+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159320,电网ETF,1.525,1.5263,0.09,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513180,恒生科技指数ETF,0.823,0.8243,0.16,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513980,港股科技50ETF,0.823,0.8247,0.21,2025-10-21 11:01:35+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159786,VRETF,1.101,1.1015,0.05,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159723,科技龙头ETF,1.104,1.1062,0.2,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159890,云计算ETF,1.615,1.6139,-0.07,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513050,中概互联网ETF,1.663,1.6252,-2.33,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
520720,香港汽车ETF,0.991,0.9944,0.34,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159237,港股汽车ETF基金,1.15,1.1513,0.11,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
516050,科技龙头ETF,1.037,1.0356,-0.14,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513320,恒生新经济ETF,1.478,1.4812,0.22,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588350,双创50ETF基金,1.363,1.3647,0.12,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
520920,恒生科技ETF天弘,0.96,0.9561,-0.41,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513010,恒生科技ETF易方达,0.842,0.8427,0.08,2025-10-21 11:01:35+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159948,创业板ETF南方,3.382,3.3838,0.05,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159527,云计算ETF广发,2.013,2.0167,0.18,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515980,人工智能ETF,0.846,0.8462,0.02,2025-10-21 11:01:34+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159291,创业板综增强ETF招商,1.047,1.0445,-0.24,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159741,恒生科技ETF嘉实,0.806,0.8056,-0.05,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159956,创业板ETF建信,1.938,1.9415,0.18,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513260,恒生科技ETF基金,1.573,1.573,0.0,2025-10-21 11:01:35+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159101,港股通科技ETF基金,1.053,1.0558,0.27,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513580,恒生科技ETF指数基金,0.815,0.8126,-0.3,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159997,电子ETF,1.629,1.6289,-0.01,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159751,港股科技ETF,1.181,1.1842,0.27,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159323,港股通汽车ETF,1.386,1.389,0.22,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159969,深100ETF银华,1.471,1.4743,0.22,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513560,香港科技ETF,1.517,1.5192,0.14,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159961,深100ETF方正富邦,2.088,2.0856,-0.12,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515920,智能消费ETF,1.155,1.1545,-0.04,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513890,恒生科技HKETF,1.241,1.2425,0.12,2025-10-21 11:01:35+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159636,港股通科技30ETF,1.495,1.4944,-0.04,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159205,创业板ETF东财,1.491,1.4915,0.03,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513090,香港证券ETF,2.293,2.3006,0.33,2025-10-21 11:01:37+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159607,中概互联网ETF,1.214,1.1882,-2.17,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
520600,港股汽车ETF,1.337,1.3408,0.28,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159605,中概互联ETF,1.215,1.1925,-1.89,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513150,港股通科技ETF华泰柏瑞,1.301,1.3015,0.04,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159326,电网设备ETF,1.386,1.3859,-0.01,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588780,科创芯片设计ETF,1.553,1.5533,0.02,2025-10-21 11:01:29+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159568,港股互联网ETF,1.934,1.9366,0.13,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159808,创100ETF融通,1.174,1.1758,0.15,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588110,科创成长ETF,1.773,1.7727,-0.02,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
560300,电信50ETF,1.858,1.8617,0.2,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159251,港股科技ETF基金,1.094,1.0962,0.2,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159915,创业板ETF,3.043,3.0441,0.04,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
560690,电信ETF基金,1.776,1.7759,-0.01,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
563010,电信ETF,1.739,1.7416,0.15,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515000,科技ETF,0.979,0.9793,0.03,2025-10-21 11:01:38+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159957,创业板ETF华夏,2.007,2.01,0.15,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159906,深成长龙头ETF,1.322,1.3262,0.32,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159831,上海金ETF嘉实,9.58,9.5893,0.1,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159977,创业板ETF天弘,1.592,1.5939,0.12,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513360,教育ETF,0.56,0.5538,-1.12,2025-10-21 11:01:35+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515580,科技100ETF,1.21,1.211,0.08,2025-10-21 11:01:34+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513770,港股互联网ETF,0.604,0.6059,0.31,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159952,创业板ETF广发,1.856,1.8584,0.13,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159219,深证100ETF融通,1.302,1.3005,-0.12,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159971,创业板ETF富国,2.127,2.1322,0.24,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588890,科创芯片ETF南方,2.658,2.6582,0.01,2025-10-21 11:01:28+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159676,创业板增强ETF富国,1.356,1.3581,0.15,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518660,黄金ETF基金,9.483,9.4965,0.14,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159742,恒生科技指数ETF,0.832,0.8301,-0.23,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159369,创业板50ETF易方达,1.229,1.2339,0.4,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159747,香港科技ETF,1.578,1.583,0.32,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159958,创业板ETF工银,1.846,1.8478,0.1,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
515260,电子ETF,0.659,0.6602,0.18,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159834,金ETF,9.894,9.8984,0.04,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159821,BOCI创业板ETF,1.146,1.1516,0.49,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
560990,中金科技先锋ETF,1.146,1.1437,-0.2,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518600,上海金ETF,9.891,9.8914,0.0,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518880,黄金ETF,9.482,9.4972,0.16,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159675,创业板增强ETF,1.283,1.2833,0.02,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159807,科技ETF,0.709,0.7109,0.27,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518680,金ETF,9.901,9.9074,0.06,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159939,信息技术ETF,0.884,0.8834,-0.07,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159937,黄金ETF基金,9.464,9.4786,0.15,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159750,港股科技50ETF,1.156,1.1548,-0.1,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159934,黄金ETF,9.908,9.9127,0.05,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159830,上海金ETF,9.88,9.8856,0.06,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159908,创业板ETF博时,2.842,2.8491,0.25,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159109,恒生50ETF,0.983,0.9861,0.31,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518850,黄金ETF华夏,9.544,9.5556,0.12,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518800,黄金基金ETF,9.365,9.3838,0.2,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159812,黄金基金ETF,9.446,9.463,0.18,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518860,黄金ETFAU,9.502,9.5177,0.16,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
518890,中银上海金ETF,9.501,9.5143,0.14,2025-10-21 11:01:33+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588290,科创芯片ETF基金,2.31,2.3111,0.05,2025-10-21 11:01:31+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588450,科创50ETF增强,1.767,1.7679,0.05,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159886,机械ETF,1.002,1.003,0.1,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
562560,信息技术ETF,1.835,1.8326,-0.13,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159778,工业互联ETF,1.103,1.1018,-0.11,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
560000,智慧电车ETF,0.876,0.8747,-0.15,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588810,科创芯片ETF富国,1.66,1.6616,0.1,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
516960,机械ETF,0.968,0.9694,0.14,2025-10-21 11:01:32+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588990,科创芯片ETF博时,2.451,2.4529,0.08,2025-10-21 11:01:29+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159509,纳指科技ETF,2.216,1.8761,-18.12,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588750,科创芯片50ETF,1.576,1.5785,0.16,2025-10-21 11:01:28+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159216,深证100ETF大成,1.396,1.3958,-0.01,2025-10-21 11:01:45+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159542,工程机械ETF,1.351,1.3507,-0.02,2025-10-21 11:01:39+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
588790,科创AIETF,0.795,0.7954,0.05,2025-10-21 11:01:29+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
516970,基建50ETF,1.221,1.2217,0.06,2025-10-21 11:01:30+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
513220,中概互联ETF,1.413,1.3841,-2.09,2025-10-21 11:01:36+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159720,智能车ETF泰康,0.848,0.85,0.24,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
159752,新能源龙头ETF,0.658,0.6573,-0.11,2025-10-21 11:01:42+08:00,2025-10-21 11:01:26,2025-10-21 11:01:48
