ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
159696,纳指ETF易方达,1.778,1.6697,-6.49,2025-10-27 12:22:57+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516050,科技龙头ETF,1.104,1.1052,0.11,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
560690,电信ETF基金,1.881,1.8812,0.01,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516780,稀土ETF,1.798,1.7977,-0.02,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159713,稀土ETF,1.335,1.3344,-0.04,2025-10-27 12:23:09+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513300,纳斯达克ETF,2.408,2.2547,-6.8,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512220,TMTETF,2.889,2.8936,0.16,2025-10-27 12:23:38+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159659,纳斯达克100ETF,2.045,1.9341,-5.73,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513880,日经225ETF,1.79,1.6851,-6.23,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159723,科技龙头ETF,1.144,1.1401,-0.34,2025-10-27 12:23:42+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589120,科创创新药ETF汇添富,0.882,0.8814,-0.07,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159582,半导体产业ETF,2.269,2.2671,-0.08,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513110,纳斯达克100ETF,2.188,2.0707,-5.66,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
563030,中证500增强ETF易方达,1.349,1.3479,-0.08,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
520980,港股通科技30ETF,1.261,1.2594,-0.13,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513330,恒生互联网ETF,0.585,0.588,0.51,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
560580,电力ETF南方,1.129,1.1274,-0.14,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159825,农业ETF,0.817,0.8159,-0.13,2025-10-27 12:22:57+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159688,恒生互联网ETF,1.185,1.1881,0.26,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159509,纳指科技ETF,2.288,1.9018,-20.31,2025-10-27 12:23:06+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516650,有色金属ETF基金,1.706,1.7071,0.06,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159623,成渝经济圈ETF,1.062,1.0616,-0.04,2025-10-27 12:23:03+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159865,养殖ETF,0.652,0.6511,-0.14,2025-10-27 12:23:18+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159881,有色60ETF,1.681,1.6806,-0.02,2025-10-27 12:23:12+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159577,美国50ETF,1.505,1.4431,-4.29,2025-10-27 12:23:30+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
515260,电子ETF,0.706,0.7094,0.48,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561380,电网ETF,1.559,1.5593,0.02,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159876,有色龙头ETF,0.898,0.8981,0.01,2025-10-27 12:23:21+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159819,人工智能ETF,1.567,1.5669,-0.01,2025-10-27 12:22:51+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512330,信息科技ETF,1.472,1.4748,0.19,2025-10-27 12:23:37+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512930,AI人工智能ETF,2.236,2.2384,0.11,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589780,科创200ETF富国,1.003,0.9957,-0.73,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159880,有色ETF基金,1.768,1.7689,0.05,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159248,人工智能ETF基金,1.527,1.5288,0.12,2025-10-27 12:23:45+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513850,美国50ETF,1.678,1.6063,-4.46,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589020,科创半导体ETF鹏华,1.198,1.1983,0.03,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512400,有色金属ETF,1.736,1.7351,-0.05,2025-10-27 12:23:37+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513500,标普500ETF,2.41,2.2762,-5.88,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159906,深成长龙头ETF,1.399,1.401,0.14,2025-10-27 12:23:30+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
560300,电信50ETF,1.972,1.9715,-0.03,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159675,创业板增强ETF,1.354,1.3543,0.02,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512770,战略新兴ETF,2.132,2.1362,0.2,2025-10-27 12:23:36+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159202,恒生互联网科技ETF,1.258,1.2592,0.1,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513100,纳指ETF,1.942,1.7981,-8.0,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
515070,人工智能AIETF,1.99,1.9899,-0.01,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159941,纳指ETF,1.46,1.3505,-8.11,2025-10-27 12:22:51+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159652,有色50ETF,1.51,1.5107,0.05,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159320,电网ETF,1.562,1.5619,-0.01,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159690,矿业ETF,1.755,1.758,0.17,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513160,港股科技30ETF,1.379,1.3764,-0.19,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
510410,资源ETF,1.731,1.732,0.06,2025-10-27 12:23:40+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159761,新材料50ETF,0.692,0.6919,-0.01,2025-10-27 12:22:45+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516760,养殖ETF,0.696,0.6967,0.1,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159616,农牧ETF,0.852,0.8517,-0.04,2025-10-27 12:23:42+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589720,科创创新药ETF国泰,0.949,0.949,0.0,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159871,有色金属ETF,1.754,1.7549,0.05,2025-10-27 12:23:30+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588400,科创创业ETF嘉实,0.955,0.9545,-0.05,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516360,新材料ETF,0.909,0.9085,-0.06,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588710,科创半导体设备ETF,1.522,1.5236,0.11,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513390,纳指100ETF,2.177,2.0162,-7.98,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588170,科创半导体ETF,1.478,1.4793,0.09,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159867,畜牧ETF,0.664,0.6641,0.02,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
562950,消费电子ETF易方达,1.329,1.3327,0.28,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588310,双创ETF基金,1.032,1.0303,-0.17,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159827,农业50ETF,0.879,0.8803,0.15,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
515860,科技ETF嘉实,1.758,1.7644,0.36,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159787,建材ETF易方达,0.724,0.7237,-0.04,2025-10-27 12:23:36+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
515320,电子50ETF,1.297,1.3051,0.62,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
517350,沪港深科技ETF广发,0.986,0.9881,0.21,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
560620,公用事业ETF基金,0.988,0.9901,0.21,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561560,电力ETF,1.298,1.2976,-0.03,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561330,矿业ETF,1.721,1.7207,-0.02,2025-10-27 12:23:26+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588320,双创50ETF增强,1.523,1.5224,-0.04,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159958,创业板ETF工银,1.94,1.9395,-0.03,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159997,电子ETF,1.735,1.737,0.12,2025-10-27 12:23:03+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516890,新材料ETF指数基金,0.686,0.6866,0.09,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561980,半导体设备ETF,2.061,2.065,0.19,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516630,云计算50ETF,1.634,1.6363,0.14,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159763,新材料ETF基金,0.64,0.6403,0.05,2025-10-27 12:22:51+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159366,港股医疗ETF,1.601,1.6054,0.27,2025-10-27 12:22:57+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159944,材料ETF,1.335,1.3389,0.29,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588660,科创创业50ETF基金,1.604,1.6063,0.14,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561700,电力ETF基金,1.122,1.1233,0.12,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
520840,港股通恒生科技ETF,1.083,1.086,0.28,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
517380,创新药ETF天弘,0.816,0.8175,0.18,2025-10-27 12:23:30+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
510170,大宗商品ETF,1.197,1.1993,0.19,2025-10-27 12:23:41+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516710,新材料50ETF,0.656,0.6568,0.12,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
520510,港股通医疗ETF,1.048,1.051,0.29,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
562960,绿色电力ETF易方达,1.159,1.1608,0.16,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159890,云计算ETF,1.708,1.7102,0.13,2025-10-27 12:23:39+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
563210,专精特新ETF,1.49,1.486,-0.27,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159745,建材ETF,0.66,0.6597,-0.05,2025-10-27 12:22:57+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
520670,港股通科技ETF嘉实,1.101,1.1036,0.24,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516670,畜牧养殖ETF,0.72,0.7203,0.04,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588140,科创200ETF广发,0.995,0.9911,-0.39,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513860,港股通科技ETF,0.832,0.8317,-0.04,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
562550,绿电ETF,1.162,1.1629,0.08,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159301,公用事业ETF,1.0,0.9997,-0.03,2025-10-27 12:23:18+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561100,消费电子ETF富国,1.393,1.3964,0.24,2025-10-27 12:23:26+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159269,港股通科技ETF南方,1.17,1.167,-0.26,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516810,农业50ETF,0.833,0.8335,0.06,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159636,港股通科技30ETF,1.511,1.5031,-0.53,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159779,消费电子50ETF,1.231,1.2314,0.03,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516510,云计算ETF,1.68,1.6817,0.1,2025-10-27 12:23:31+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159814,创业大盘ETF,0.67,0.6707,0.1,2025-10-27 12:23:12+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159262,港股通科技ETF,1.232,1.227,-0.41,2025-10-27 12:23:45+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159500,500ETF,1.065,1.0664,0.13,2025-10-27 12:23:06+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513650,标普500ETF南方,1.792,1.7337,-3.36,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159603,双创龙头ETF,1.463,1.4624,-0.04,2025-10-27 12:22:51+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159611,电力ETF,1.071,1.0713,0.03,2025-10-27 12:23:39+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589050,科创综指ETF兴业,1.18,1.1817,0.14,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588350,双创50ETF基金,1.466,1.4662,0.01,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588330,双创龙头ETF,0.959,0.9611,0.22,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561600,消费电子ETF,1.298,1.2998,0.14,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
562850,央企能源ETF,1.254,1.2547,0.06,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588360,科创创业ETF,1.024,1.0234,-0.06,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588390,科创创业50ETF,1.026,1.0271,0.11,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159743,湖北ETF,1.136,1.1394,0.3,2025-10-27 12:22:54+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
520860,港股通科技ETF富国,1.079,1.0782,-0.07,2025-10-27 12:23:30+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159703,新材料ETF,0.798,0.7995,0.19,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159290,创业板综指增强ETF东财,1.022,1.024,0.2,2025-10-27 12:23:15+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588300,双创ETF,0.974,0.9745,0.05,2025-10-27 12:23:22+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159238,300ETF增强,1.255,1.2545,-0.04,2025-10-27 12:23:00+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513380,恒生科技ETF龙头,0.753,0.7525,-0.07,2025-10-27 12:23:29+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
562900,农业ETF易方达,0.812,0.8127,0.09,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513050,中概互联网ETF,1.685,1.6527,-1.95,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561170,绿色电力ETF,1.165,1.1665,0.13,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159939,信息技术ETF,0.935,0.9362,0.13,2025-10-27 12:22:48+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
589700,科创成长ETF南方,1.639,1.641,0.12,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159782,双创50ETF,0.943,0.9439,0.1,2025-10-27 12:22:57+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159383,创业板50ETF华泰柏瑞,1.59,1.5887,-0.08,2025-10-27 12:22:54+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159275,农牧渔ETF,0.997,0.9983,0.13,2025-10-27 12:23:48+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159610,500ETF增强,1.118,1.1186,0.05,2025-10-27 12:22:45+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513020,港股科技ETF,1.292,1.293,0.08,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513000,日经225ETF易方达,1.878,1.8144,-3.51,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159810,创业板ETF浦银,1.294,1.2933,-0.05,2025-10-27 12:23:39+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159527,云计算ETF广发,2.13,2.1364,0.3,2025-10-27 12:23:18+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159298,创业板50ETF大成,1.126,1.1246,-0.12,2025-10-27 12:23:09+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159781,科创创业ETF,0.944,0.9438,-0.02,2025-10-27 12:23:27+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588020,科创成长50ETF,1.954,1.9538,-0.01,2025-10-27 12:23:23+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159822,新经济ETF,0.77,0.7606,-1.24,2025-10-27 12:22:54+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159783,科创创业50ETF,0.95,0.9498,-0.02,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159751,港股科技ETF,1.191,1.1914,0.03,2025-10-27 12:23:24+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513800,日本东证指数ETF,1.669,1.6578,-0.68,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513180,恒生科技指数ETF,0.832,0.8315,-0.06,2025-10-27 12:23:28+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
561260,能源ETF,1.248,1.247,-0.08,2025-10-27 12:23:26+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159739,大数据ETF,1.606,1.6057,-0.02,2025-10-27 12:22:51+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
588070,科创板成长ETF,1.675,1.6773,0.14,2025-10-27 12:23:25+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516330,物联网ETF,1.448,1.4495,0.1,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
516750,建材ETF,0.721,0.7218,0.11,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
513520,日经ETF,1.922,1.816,-5.84,2025-10-27 12:23:32+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
159655,标普ETF,1.811,1.7567,-3.09,2025-10-27 12:23:36+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
515980,人工智能ETF,0.915,0.9146,-0.04,2025-10-27 12:23:33+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
512000,券商ETF,0.61,0.6098,-0.03,2025-10-27 12:23:37+08:00,2025-10-27 12:23:20,2025-10-27 12:23:51
