ETF代码,ETF名称,市场价格,IOPV,折溢价率,净值时间,计算时间,timestamp
516750,建材ETF,0.727,0.7258,-0.17,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159787,建材ETF易方达,0.726,0.7263,0.04,2025-10-10 10:56:57+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159745,建材ETF,0.664,0.6629,-0.17,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
515220,煤炭ETF,1.119,1.1187,-0.03,2025-10-10 10:56:53+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516760,养殖ETF,0.711,0.7113,0.04,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
563150,油气资源ETF,1.007,1.0054,-0.16,2025-10-10 10:56:46+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516980,证券ETF先锋,1.259,1.2575,-0.12,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516670,畜牧养殖ETF,0.735,0.7348,-0.03,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159867,畜牧ETF,0.677,0.6774,0.06,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159588,石油天然气ETF,1.021,1.0171,-0.38,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
513750,港股通非银ETF,1.677,1.6733,-0.22,2025-10-10 10:56:56+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159697,油气ETF,1.086,1.0831,-0.27,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159275,农牧渔ETF,1.018,1.0189,0.09,2025-10-10 10:57:03+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159827,农业50ETF,0.896,0.896,0.0,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
561060,国企红利ETF,1.121,1.1191,-0.17,2025-10-10 10:56:49+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159265,港股消费50ETF,1.051,1.0466,-0.42,2025-10-10 10:57:06+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
560810,央企ESGETF,1.127,1.123,-0.36,2025-10-10 10:56:47+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159207,高股息ETF,1.136,1.1351,-0.08,2025-10-10 10:57:03+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159993,证券ETF龙头,1.379,1.379,0.0,2025-10-10 10:56:57+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159268,港股通消费50ETF,1.019,1.0155,-0.34,2025-10-10 10:57:06+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159309,油气资源ETF,1.048,1.0466,-0.13,2025-10-10 10:57:03+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
561570,油气ETF华泰柏瑞,1.051,1.0488,-0.21,2025-10-10 10:56:49+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159825,农业ETF,0.831,0.8307,-0.04,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516810,农业50ETF,0.848,0.8485,0.06,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
520620,港股通消费ETF,1.002,0.9965,-0.55,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159616,农牧ETF,0.858,0.8596,0.19,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159692,证券ETF东财,1.401,1.3991,-0.14,2025-10-10 10:56:51+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159945,能源ETF广发,1.12,1.1189,-0.1,2025-10-10 10:56:48+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159502,标普生物科技ETF,1.126,1.122,-0.36,2025-10-10 10:57:03+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
512070,证券保险ETF,0.882,0.8816,-0.05,2025-10-10 10:56:53+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
562870,证券ETF嘉实,1.075,1.0742,-0.07,2025-10-10 10:56:46+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
513090,香港证券ETF,2.352,2.3508,-0.05,2025-10-10 10:56:55+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159587,粮食ETF广发,1.262,1.2595,-0.2,2025-10-10 10:56:57+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159848,证券ETF基金,1.018,1.0178,-0.02,2025-10-10 10:56:57+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159842,券商ETF,1.213,1.2132,0.02,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
512000,券商ETF,0.613,0.6122,-0.13,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516200,证券ETF指数基金,1.224,1.2233,-0.06,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
515850,证券ETF富国,1.577,1.5768,-0.01,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159933,国投金融地产ETF,2.98,2.9715,-0.29,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159698,粮食ETF,0.981,0.9803,-0.07,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159672,主要消费ETF,0.804,0.8027,-0.16,2025-10-10 10:56:15+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
530880,红利ETF国企,1.004,1.0043,0.03,2025-10-10 10:56:51+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
512880,证券ETF,1.281,1.2806,-0.03,2025-10-10 10:56:56+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
515010,券商ETF基金,1.466,1.4654,-0.04,2025-10-10 10:56:56+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159512,汽车ETF,1.561,1.562,0.06,2025-10-10 10:57:03+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
561360,石油ETF,1.122,1.1206,-0.12,2025-10-10 10:56:50+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516550,农业ETF,0.756,0.756,0.0,2025-10-10 10:56:53+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
516730,证券公司ETF,1.143,1.1446,0.14,2025-10-10 10:56:52+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
510720,红利国企ETF,0.962,0.9625,0.05,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
512530,沪深300红利ETF,1.548,1.547,-0.06,2025-10-10 10:56:53+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159841,证券ETF,1.161,1.1607,-0.03,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159229,自由现金流ETF广发,1.176,1.1744,-0.14,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
560090,证券ETF龙头,1.374,1.3737,-0.02,2025-10-10 10:56:50+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
562060,标普红利ETF,0.587,0.587,0.0,2025-10-10 10:56:46+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
159699,恒生消费ETF,1.088,1.0836,-0.41,2025-10-10 10:57:00+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
515210,钢铁ETF,1.482,1.4807,-0.09,2025-10-10 10:56:54+08:00,2025-10-10 10:56:44,2025-10-10 10:57:09
