日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2023-09-12,301529,66.000,59.000,69.680,58.860,12060327,711559293.00,18.38,-8.19,-5.26,0.00,301529,64.26,不复权,正常交易,,,
2023-09-13,301529,56.560,63.060,68.480,56.560,12683849,799843517.94,21.07,6.88,4.06,0.00,301529,59.00,不复权,正常交易,,,
2023-09-14,301529,62.380,61.830,68.960,59.020,11594171,716867592.93,16.84,-1.95,-1.23,0.00,301529,63.06,不复权,正常交易,,,
2023-09-15,301529,60.500,55.010,61.200,54.970,10556530,580714715.30,11.33,-11.03,-6.82,0.00,301529,61.83,不复权,正常交易,,,
2023-09-18,301529,51.180,49.690,52.800,49.510,8998300,447125527.00,6.65,-9.67,-5.32,0.00,301529,55.01,不复权,正常交易,,,
2023-09-19,301529,49.700,49.200,50.500,47.470,7005631,344677045.20,6.38,-0.99,-0.49,0.00,301529,49.69,不复权,正常交易,,,
2023-09-20,301529,47.900,48.230,49.300,47.010,4917505,237171266.15,4.87,-1.97,-0.97,0.00,301529,49.20,不复权,正常交易,,,
2023-09-21,301529,48.370,46.070,48.770,45.970,5508907,253795345.49,6.09,-4.48,-2.16,0.00,301529,48.23,不复权,正常交易,,,
2023-09-22,301529,45.410,46.090,46.480,45.180,4470727,206055807.43,2.88,0.04,0.02,0.00,301529,46.07,不复权,正常交易,,,
2023-09-25,301529,45.910,45.520,46.500,45.230,3699030,168379845.60,2.81,-1.24,-0.57,0.00,301529,46.09,不复权,正常交易,,,
2023-09-26,301529,45.590,46.280,46.620,45.110,4910469,227256505.32,3.35,1.67,0.76,0.00,301529,45.52,不复权,正常交易,,,
2023-09-27,301529,45.900,44.870,46.550,44.810,4310618,193417429.66,3.88,-3.05,-1.41,0.00,301529,46.28,不复权,正常交易,,,
2023-09-28,301529,45.150,46.460,46.810,45.000,4812943,223609331.78,4.02,3.54,1.59,0.00,301529,44.87,不复权,正常交易,,,
2023-10-09,301529,46.880,45.790,47.510,45.610,3324220,152216033.80,4.17,-1.44,-0.67,0.00,301529,46.46,不复权,正常交易,,,
2023-10-10,301529,45.510,44.610,46.390,44.550,4036359,180061974.99,4.13,-2.58,-1.18,0.00,301529,45.79,不复权,正常交易,,,
2023-10-11,301529,44.200,45.300,45.760,43.710,3389443,153541767.90,4.69,1.55,0.69,0.00,301529,44.61,不复权,正常交易,,,
2023-10-12,301529,45.210,44.350,45.230,44.070,2835613,125759436.55,2.63,-2.10,-0.95,0.00,301529,45.30,不复权,正常交易,,,
2023-10-13,301529,45.380,47.360,53.100,45.330,9521105,450919532.80,17.14,6.79,3.01,0.00,301529,44.35,不复权,正常交易,,,
2023-10-16,301529,48.530,48.720,51.500,48.190,8553562,416729540.64,6.87,2.87,1.36,0.00,301529,47.36,不复权,正常交易,,,
2023-10-17,301529,46.000,44.350,46.360,43.800,6394814,283610000.90,5.84,-8.97,-4.37,0.00,301529,48.72,不复权,正常交易,,,
2023-10-18,301529,43.420,41.980,43.420,41.550,5082058,213344794.84,4.50,-5.34,-2.37,0.00,301529,44.35,不复权,正常交易,,,
2023-10-19,301529,41.500,41.670,42.550,40.810,3119579,129992856.93,4.26,-0.74,-0.31,0.00,301529,41.98,不复权,正常交易,,,
2023-10-20,301529,41.000,41.870,43.590,40.930,3409634,142761375.58,6.50,0.48,0.20,0.00,301529,41.67,不复权,正常交易,,,
2023-10-23,301529,41.000,40.900,41.600,39.840,3087098,126262308.20,4.42,-2.32,-0.97,0.00,301529,41.87,不复权,正常交易,,,
2023-10-24,301529,40.380,42.860,42.890,40.210,3893417,166871852.62,6.67,4.79,1.96,0.00,301529,40.90,不复权,正常交易,,,
2023-10-25,301529,42.570,42.870,43.550,42.030,3628521,155554695.27,3.62,0.02,0.01,0.00,301529,42.86,不复权,正常交易,,,
2023-10-26,301529,42.700,45.010,45.850,42.600,5435816,244666078.16,7.63,4.99,2.14,0.00,301529,42.87,不复权,正常交易,,,
2023-10-27,301529,45.980,44.100,47.000,43.980,5545059,244537101.90,6.87,-2.02,-0.91,0.00,301529,45.01,不复权,正常交易,,,
2023-10-30,301529,43.030,44.720,45.000,42.800,4011865,179410602.80,5.14,1.41,0.62,0.00,301529,44.10,不复权,正常交易,,,
2023-10-31,301529,44.530,43.000,44.600,42.420,3124930,134371990.00,5.14,-3.85,-1.72,0.00,301529,44.72,不复权,正常交易,,,
2023-11-01,301529,43.000,44.760,46.490,42.300,4210525,188463099.00,9.91,4.09,1.76,0.00,301529,43.00,不复权,正常交易,,,
2023-11-02,301529,44.200,44.560,45.200,43.130,3364635,149928135.60,4.80,-0.45,-0.20,0.00,301529,44.76,不复权,正常交易,,,
2023-11-03,301529,44.880,45.070,46.490,44.470,4141554,186659838.78,4.54,1.14,0.51,0.00,301529,44.56,不复权,正常交易,,,
2023-11-06,301529,45.680,47.260,47.260,44.680,5371927,253877270.02,5.77,4.86,2.19,0.00,301529,45.07,不复权,正常交易,,,
2023-11-07,301529,47.260,48.080,48.760,46.550,7023425,337686274.00,4.75,1.74,0.82,0.00,301529,47.26,不复权,正常交易,,,
2023-11-08,301529,47.240,46.130,47.270,45.600,5204421,240079940.73,3.66,-4.06,-1.95,0.00,301529,48.08,不复权,正常交易,,,
2023-11-09,301529,45.880,44.900,45.880,44.680,3099686,139175901.40,2.69,-2.67,-1.23,0.00,301529,46.13,不复权,正常交易,,,
2023-11-10,301529,45.000,43.980,45.330,43.800,2514426,110584455.48,3.49,-2.05,-0.92,0.00,301529,44.90,不复权,正常交易,,,
2023-11-13,301529,43.730,44.650,44.670,43.720,1949794,87058302.10,2.17,1.52,0.67,0.00,301529,43.98,不复权,正常交易,,,
2023-11-14,301529,45.330,45.920,46.100,44.890,3692634,169565753.28,2.70,2.84,1.27,0.00,301529,44.65,不复权,正常交易,,,
2023-11-15,301529,46.010,46.430,46.870,44.910,4179132,194037098.76,4.36,1.11,0.51,0.00,301529,45.92,不复权,正常交易,,,
2023-11-16,301529,46.600,45.390,46.700,45.240,2501167,113527970.13,3.23,-2.24,-1.04,0.00,301529,46.43,不复权,正常交易,,,
2023-11-17,301529,44.700,46.240,46.700,44.650,3094021,143067531.04,4.59,1.87,0.85,0.00,301529,45.39,不复权,正常交易,,,
2023-11-20,301529,46.100,46.830,47.200,45.600,2646576,123939154.08,3.51,1.28,0.59,0.00,301529,46.24,不复权,正常交易,,,
2023-11-21,301529,47.350,46.230,47.980,46.150,3046527,140840943.21,3.97,-1.28,-0.60,0.00,301529,46.83,不复权,正常交易,,,
2023-11-22,301529,46.000,45.480,46.700,45.260,2227300,101297604.00,3.18,-1.62,-0.75,0.00,301529,46.23,不复权,正常交易,,,
2023-11-23,301529,45.480,50.770,53.300,45.100,10465461,531331454.97,18.18,11.63,5.29,0.00,301529,45.48,不复权,正常交易,,,
2023-11-24,301529,50.050,48.700,50.680,48.000,5708499,278003901.30,5.58,-4.08,-2.07,0.00,301529,50.77,不复权,正常交易,,,
2023-11-27,301529,49.010,47.620,50.160,46.810,4695977,223622424.74,7.16,-2.22,-1.08,0.00,301529,48.70,不复权,正常交易,,,
2023-11-28,301529,46.980,48.560,49.700,46.930,4473380,217227332.80,5.90,1.97,0.94,0.00,301529,47.62,不复权,正常交易,,,
2023-11-29,301529,48.150,50.670,52.200,47.600,6320550,320262268.50,9.66,4.35,2.11,0.00,301529,48.56,不复权,正常交易,,,
