日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-04,000633,6.750,6.570,6.800,6.520,7569807,49733631.99,4.29,-2.52,-0.17,0.00,000633,6.74,不复权,正常交易,,,
2022-03-07,000633,6.630,6.570,6.730,6.510,6445977,42350068.89,3.38,0.00,0.00,0.00,000633,6.57,不复权,正常交易,,,
2022-03-08,000633,6.720,6.870,7.230,6.660,35514208,243982608.96,8.56,4.57,0.30,0.00,000633,6.57,不复权,正常交易,,,
2022-03-09,000633,6.690,6.860,7.080,6.580,27614661,189436574.46,7.60,-0.15,-0.01,0.00,000633,6.87,不复权,正常交易,,,
2022-03-10,000633,6.580,6.500,6.930,6.460,21992988,142954422.00,7.28,-5.25,-0.36,0.00,000633,6.86,不复权,正常交易,,,
2022-03-11,000633,6.500,6.570,6.610,6.260,14183900,93188223.00,5.59,1.08,0.07,0.00,000633,6.50,不复权,正常交易,,,
2022-03-14,000633,6.630,6.300,6.670,6.280,11151850,70256655.00,6.21,-4.11,-0.27,0.00,000633,6.57,不复权,正常交易,,,
2022-03-15,000633,6.440,6.060,6.440,6.050,9545300,57844518.00,6.45,-3.81,-0.24,0.00,000633,6.30,不复权,正常交易,,,
2022-03-16,000633,6.120,6.620,6.670,6.110,26278355,173962710.10,9.17,9.24,0.56,0.00,000633,6.06,不复权,正常交易,,,
2022-03-17,000633,6.800,6.470,6.800,6.420,19216742,124332320.74,5.92,-2.27,-0.15,0.00,000633,6.62,不复权,正常交易,,,
2022-03-18,000633,6.410,6.490,6.570,6.320,9020100,58540449.00,3.96,0.31,0.02,0.00,000633,6.47,不复权,正常交易,,,
2022-03-21,000633,6.480,6.470,6.510,6.330,5994600,38785062.00,2.84,-0.31,-0.02,0.00,000633,6.49,不复权,正常交易,,,
2022-03-22,000633,6.460,6.450,6.490,6.340,4711900,30391755.00,2.37,-0.31,-0.02,0.00,000633,6.47,不复权,正常交易,,,
2022-03-23,000633,6.400,6.480,6.590,6.370,6289800,40757904.00,3.45,0.47,0.03,0.00,000633,6.45,不复权,正常交易,,,
