日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,688386,45.570,45.750,46.180,44.250,578917,26485452.75,4.36,-1.17,-0.54,0.00,688386,46.29,不复权,正常交易,,,
2022-03-14,688386,45.760,45.000,46.280,44.380,523093,23539185.00,4.28,-1.64,-0.75,0.00,688386,45.75,不复权,正常交易,,,
2022-03-15,688386,45.080,42.530,45.640,42.530,393991,16756437.23,7.31,-5.49,-2.47,0.00,688386,45.00,不复权,正常交易,,,
2022-03-16,688386,42.950,43.910,44.000,41.290,542292,23812041.72,6.56,3.24,1.38,0.00,688386,42.53,不复权,正常交易,,,
2022-03-17,688386,44.000,45.420,46.710,43.980,748625,34002547.50,6.21,3.44,1.51,0.00,688386,43.91,不复权,正常交易,,,
2022-03-18,688386,44.870,45.200,45.790,44.350,459235,20757422.00,3.25,-0.48,-0.22,0.00,688386,45.42,不复权,正常交易,,,
2022-03-21,688386,45.870,47.510,48.000,44.600,726911,34535541.61,7.62,5.11,2.31,0.00,688386,45.20,不复权,正常交易,,,
2022-03-22,688386,47.890,46.860,47.890,45.900,389816,18266777.76,4.34,-1.37,-0.65,0.00,688386,47.51,不复权,正常交易,,,
2022-03-23,688386,48.080,48.000,51.210,47.810,1220607,58589136.00,7.11,2.43,1.14,0.00,688386,46.86,不复权,正常交易,,,
2022-03-24,688386,48.000,46.420,49.180,46.000,972318,45135001.56,6.91,-3.29,-1.58,0.00,688386,48.00,不复权,正常交易,,,
2022-03-25,688386,46.700,45.800,47.240,45.010,538719,24673330.20,4.95,-1.34,-0.62,0.00,688386,46.42,不复权,正常交易,,,
2022-03-28,688386,46.800,45.840,46.800,44.850,583437,26744752.08,4.35,0.09,0.04,0.00,688386,45.80,不复权,正常交易,,,
2022-03-29,688386,46.390,44.670,46.390,44.000,456925,20410839.75,5.43,-2.55,-1.17,0.00,688386,45.84,不复权,正常交易,,,
2022-03-30,688386,44.680,45.770,46.400,43.860,349047,15975881.19,5.79,2.46,1.10,0.00,688386,44.67,不复权,正常交易,,,
2022-03-31,688386,46.000,44.830,46.300,44.610,422335,18933278.05,3.79,-2.05,-0.94,0.00,688386,45.77,不复权,正常交易,,,
2022-04-01,688386,44.400,44.890,45.200,44.100,273972,12298603.08,2.49,0.13,0.06,0.00,688386,44.83,不复权,正常交易,,,
2022-04-06,688386,44.890,44.670,45.450,43.570,441931,19741057.77,4.31,-0.49,-0.22,0.00,688386,44.89,不复权,正常交易,,,
2022-04-07,688386,44.580,43.450,44.770,43.150,370082,16080062.90,3.75,-2.73,-1.22,0.00,688386,44.67,不复权,正常交易,,,
2022-04-08,688386,43.000,42.570,43.780,42.220,385416,16407159.12,3.69,-2.03,-0.88,0.00,688386,43.45,不复权,正常交易,,,
2022-04-11,688386,43.200,42.170,43.200,40.400,628682,26511519.94,6.93,-0.94,-0.40,0.00,688386,42.57,不复权,正常交易,,,
2022-04-12,688386,42.180,41.490,42.410,40.280,488472,20266703.28,5.29,-1.61,-0.68,0.00,688386,42.17,不复权,正常交易,,,
2022-04-13,688386,41.800,41.080,41.810,39.990,377253,15497553.24,4.55,-0.99,-0.41,0.00,688386,41.49,不复权,正常交易,,,
2022-04-14,688386,41.060,40.800,41.880,39.570,530254,21634363.20,5.84,-0.68,-0.28,0.00,688386,41.08,不复权,正常交易,,,
2022-04-15,688386,40.020,39.670,40.570,39.180,317340,12588877.80,3.55,-2.77,-1.13,0.00,688386,40.80,不复权,正常交易,,,
2022-04-18,688386,39.770,41.590,42.660,38.610,846233,35194830.47,10.49,4.84,1.92,0.00,688386,39.67,不复权,正常交易,,,
2022-04-19,688386,41.000,41.310,42.080,40.570,651138,26898510.78,3.72,-0.67,-0.28,0.00,688386,41.59,不复权,正常交易,,,
2022-04-20,688386,41.290,41.090,41.640,40.150,224989,9244798.01,3.71,-0.53,-0.22,0.00,688386,41.31,不复权,正常交易,,,
2022-04-21,688386,41.070,39.350,41.490,38.000,697603,27450678.05,9.18,-4.23,-1.74,0.00,688386,41.09,不复权,正常交易,,,
2022-04-22,688386,38.370,37.430,39.410,37.020,640915,23989448.45,6.46,-4.88,-1.92,0.00,688386,39.35,不复权,正常交易,,,
2022-04-25,688386,37.010,33.250,37.010,33.100,1663642,55316096.50,11.81,-11.17,-4.18,0.00,688386,37.43,不复权,正常交易,,,
2022-04-26,688386,33.240,29.990,35.000,29.810,1198905,35955160.95,17.41,-9.80,-3.26,0.00,688386,33.25,不复权,正常交易,,,
2022-04-27,688386,29.980,30.240,31.050,28.590,1097602,33191484.48,8.60,0.83,0.25,0.00,688386,29.99,不复权,正常交易,,,
2022-04-28,688386,30.200,31.600,32.270,30.200,1054238,33313920.80,6.85,4.50,1.36,0.00,688386,30.24,不复权,正常交易,,,
2022-04-29,688386,32.900,33.940,34.130,31.650,741564,25168682.16,7.84,7.41,2.34,0.00,688386,31.60,不复权,正常交易,,,
2022-05-05,688386,34.080,34.600,35.480,33.790,475184,16441366.40,5.00,1.94,0.66,0.00,688386,33.94,不复权,正常交易,,,
2022-05-06,688386,33.700,34.070,35.490,33.700,471541,16065401.87,5.31,-1.53,-0.53,0.00,688386,34.60,不复权,正常交易,,,
2022-05-09,688386,34.070,35.250,35.650,33.510,326197,11498444.25,6.39,3.46,1.18,0.00,688386,34.07,不复权,正常交易,,,
2022-05-10,688386,35.000,35.470,35.970,34.770,343580,12186782.60,3.45,0.62,0.22,0.00,688386,35.25,不复权,正常交易,,,
2022-05-11,688386,36.420,37.930,38.570,34.780,888011,33682257.23,10.90,6.94,2.46,0.00,688386,35.47,不复权,正常交易,,,
2022-05-12,688386,37.570,36.210,37.570,36.050,490329,17754813.09,4.22,-4.53,-1.72,0.00,688386,37.93,不复权,正常交易,,,
2022-05-13,688386,36.700,35.780,38.100,35.530,403077,14422095.06,7.23,-1.19,-0.43,0.00,688386,36.21,不复权,正常交易,,,
2022-05-16,688386,35.600,35.620,37.140,35.480,423695,15092015.90,4.68,-0.45,-0.16,0.00,688386,35.78,不复权,正常交易,,,
2022-05-17,688386,35.260,35.250,36.490,34.710,246882,8702590.50,5.13,-1.04,-0.37,0.00,688386,35.62,不复权,正常交易,,,
2022-05-18,688386,35.520,35.560,36.760,35.230,420924,14968057.44,4.34,0.88,0.31,0.00,688386,35.25,不复权,正常交易,,,
2022-05-19,688386,35.010,36.500,36.670,35.010,335744,12254656.00,4.74,2.64,0.94,0.00,688386,35.56,不复权,正常交易,,,
2022-05-20,688386,36.600,37.120,37.370,36.120,655240,24322508.80,3.46,1.70,0.62,0.00,688386,36.50,不复权,正常交易,,,
2022-05-23,688386,37.100,38.000,38.150,36.650,571924,21733112.00,4.09,2.37,0.88,0.00,688386,37.12,不复权,正常交易,,,
2022-05-24,688386,36.480,36.150,38.870,36.150,575260,20795649.00,7.52,-4.87,-1.85,0.00,688386,38.00,不复权,正常交易,,,
2022-05-25,688386,36.150,36.180,36.550,35.080,556191,20122990.38,4.19,0.08,0.03,0.00,688386,36.15,不复权,正常交易,,,
2022-05-26,688386,36.230,35.300,36.400,35.060,486644,17178533.20,3.82,-2.43,-0.88,0.00,688386,36.18,不复权,正常交易,,,
2022-05-27,688386,35.150,34.850,36.580,34.220,586156,20427536.60,6.90,-1.27,-0.45,0.00,688386,35.30,不复权,正常交易,,,
2022-05-30,688386,35.100,35.850,35.880,34.030,548778,19673691.30,5.44,2.87,1.00,0.00,688386,34.85,不复权,正常交易,,,
2022-05-31,688386,35.850,37.000,37.160,34.560,729186,26979882.00,7.52,3.21,1.15,0.00,688386,35.85,不复权,正常交易,,,
