日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,000988,22.300,22.470,22.510,21.800,13108010,294536984.70,3.26,0.40,0.09,0.00,000988,22.38,不复权,正常交易,,,
2022-03-14,000988,22.200,21.900,22.440,21.900,9076789,198781679.10,2.47,-2.54,-0.57,0.00,000988,22.47,不复权,正常交易,,,
2022-03-15,000988,21.700,20.660,22.180,20.560,15258974,315250402.84,7.88,-5.66,-1.24,0.00,000988,21.90,不复权,正常交易,,,
2022-03-16,000988,20.970,21.210,21.280,20.000,15756497,334195301.37,6.40,2.66,0.55,0.00,000988,20.66,不复权,正常交易,,,
2022-03-17,000988,21.630,21.220,21.660,21.200,14291479,303265184.38,2.17,0.05,0.01,0.00,000988,21.21,不复权,正常交易,,,
2022-03-18,000988,21.110,20.970,21.210,20.770,17513747,367263274.59,2.12,-1.18,-0.25,0.00,000988,21.22,不复权,正常交易,,,
2022-03-21,000988,21.020,21.190,21.450,20.910,15072530,319386910.70,2.58,1.05,0.22,0.00,000988,20.97,不复权,正常交易,,,
2022-03-22,000988,21.130,20.850,21.180,20.710,13170152,274597669.20,2.27,-1.60,-0.34,0.00,000988,21.19,不复权,正常交易,,,
2022-03-23,000988,20.930,22.120,22.350,20.830,27268450,603178114.00,7.30,6.09,1.27,0.00,000988,20.85,不复权,正常交易,,,
2022-03-24,000988,21.820,21.700,22.180,21.490,19080964,414056918.80,3.21,-1.90,-0.42,0.00,000988,22.12,不复权,正常交易,,,
2022-03-25,000988,21.570,21.100,21.940,20.960,15541620,327928182.00,4.68,-2.76,-0.60,0.00,000988,21.70,不复权,正常交易,,,
2022-03-28,000988,21.060,21.110,21.150,20.580,12453928,262902420.08,2.77,0.05,0.01,0.00,000988,21.10,不复权,正常交易,,,
2022-03-29,000988,21.200,21.460,22.090,21.180,19934590,427796301.40,4.30,1.66,0.35,0.00,000988,21.11,不复权,正常交易,,,
2022-03-30,000988,22.510,21.040,22.720,20.680,39097911,822620047.44,9.86,-1.96,-0.42,0.00,000988,21.46,不复权,正常交易,,,
2022-03-31,000988,21.000,20.170,21.040,20.060,26415959,532809893.03,4.89,-4.13,-0.87,0.00,000988,21.04,不复权,正常交易,,,
2022-04-01,000988,20.010,19.790,20.070,19.460,27866965,551487237.35,3.13,-1.88,-0.38,0.00,000988,20.17,不复权,正常交易,,,
2022-04-06,000988,19.750,19.380,19.790,19.160,18527844,359069616.72,3.29,-2.07,-0.41,0.00,000988,19.79,不复权,正常交易,,,
2022-04-07,000988,19.300,18.650,19.310,18.640,17959120,334937588.00,3.59,-3.77,-0.73,0.00,000988,19.38,不复权,正常交易,,,
2022-04-08,000988,18.690,18.490,18.810,18.000,16508135,305235416.15,4.50,-0.86,-0.16,0.00,000988,18.65,不复权,正常交易,,,
2022-04-11,000988,18.500,17.680,18.500,17.620,19267342,340646606.56,4.99,-4.38,-0.81,0.00,000988,18.49,不复权,正常交易,,,
2022-04-12,000988,17.570,18.160,18.210,17.500,14225963,258343488.08,4.06,2.71,0.48,0.00,000988,17.68,不复权,正常交易,,,
2022-04-13,000988,18.040,17.760,18.140,17.720,8712995,154742791.20,2.37,-2.20,-0.40,0.00,000988,18.16,不复权,正常交易,,,
2022-04-14,000988,17.900,17.870,18.060,17.680,10977357,196165369.59,2.15,0.62,0.11,0.00,000988,17.76,不复权,正常交易,,,
2022-04-15,000988,17.700,17.600,17.800,17.350,10202989,179572606.40,2.59,-1.51,-0.27,0.00,000988,17.87,不复权,正常交易,,,
2022-04-18,000988,17.530,17.970,18.050,17.290,10400045,186888808.65,4.40,2.10,0.37,0.00,000988,17.60,不复权,正常交易,,,
2022-04-19,000988,18.000,17.840,18.290,17.750,11427549,203867474.16,3.04,-0.72,-0.13,0.00,000988,17.97,不复权,正常交易,,,
2022-04-20,000988,17.790,17.580,18.030,17.510,8636785,151834680.30,2.97,-1.46,-0.26,0.00,000988,17.84,不复权,正常交易,,,
2022-04-21,000988,17.490,16.980,17.740,16.890,12016204,204035143.92,5.03,-3.41,-0.60,0.00,000988,17.58,不复权,正常交易,,,
2022-04-22,000988,16.890,16.900,17.180,16.500,12960599,219034123.10,4.12,-0.47,-0.08,0.00,000988,16.98,不复权,正常交易,,,
2022-04-25,000988,16.680,15.450,16.790,15.370,20348135,314378685.75,9.24,-8.58,-1.45,0.00,000988,16.90,不复权,正常交易,,,
2022-04-26,000988,15.510,15.020,15.870,14.980,15973131,239916427.62,5.94,-2.78,-0.43,0.00,000988,15.45,不复权,正常交易,,,
2022-04-27,000988,14.860,15.890,15.930,14.780,16804901,267029876.89,7.78,5.79,0.87,0.00,000988,15.02,不复权,正常交易,,,
2022-04-28,000988,15.730,16.080,16.340,15.500,18964505,304949240.40,5.42,1.20,0.19,0.00,000988,15.89,不复权,正常交易,,,
2022-04-29,000988,16.230,16.830,16.860,15.990,20864556,351150477.48,5.44,4.66,0.75,0.00,000988,16.08,不复权,正常交易,,,
2022-05-05,000988,16.700,17.110,17.350,16.660,14970035,256137298.85,4.14,1.66,0.28,0.00,000988,16.83,不复权,正常交易,,,
2022-05-06,000988,16.750,16.900,17.070,16.620,11955191,202042727.90,2.71,-1.23,-0.21,0.00,000988,17.11,不复权,正常交易,,,
2022-05-09,000988,16.890,16.750,17.050,16.660,9355600,156706300.00,2.34,-0.89,-0.15,0.00,000988,16.90,不复权,正常交易,,,
2022-05-10,000988,16.550,17.710,17.800,16.500,17845790,316048940.90,7.88,5.73,0.96,0.00,000988,16.75,不复权,正常交易,,,
2022-05-11,000988,17.710,17.770,18.500,17.580,20016352,355690575.04,5.23,0.34,0.06,0.00,000988,17.71,不复权,正常交易,,,
2022-05-12,000988,17.950,18.150,18.390,17.880,15775508,286325470.20,2.85,2.14,0.38,0.00,000988,17.77,不复权,正常交易,,,
2022-05-13,000988,18.250,18.190,18.350,17.930,10146437,184563689.03,2.34,0.22,0.04,0.00,000988,18.15,不复权,正常交易,,,
2022-05-16,000988,18.200,17.990,18.380,17.930,10644507,191494680.93,2.51,-1.10,-0.20,0.00,000988,18.19,不复权,正常交易,,,
