日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2025-02-05,001395,48.000,41.500,48.000,41.250,10899742,452339293.00,16.36,-16.16,-8.00,0.00,001395,49.50,不复权,正常交易,,,
2025-02-06,001395,39.510,40.910,42.950,39.500,8129186,332564999.26,8.73,-1.42,-0.59,0.00,001395,41.50,不复权,正常交易,,,
2025-02-07,001395,40.510,46.860,55.690,40.030,13879772,650406115.92,39.12,14.54,5.95,0.00,001395,40.91,不复权,正常交易,,,
2025-02-10,001395,43.860,42.670,45.330,42.570,11044212,471256526.04,6.48,-8.94,-4.19,0.00,001395,46.86,不复权,正常交易,,,
2025-02-11,001395,41.520,40.680,41.990,40.580,7948634,323350431.12,3.47,-4.66,-1.99,0.00,001395,42.67,不复权,正常交易,,,
2025-02-12,001395,40.880,40.700,41.450,40.570,4293772,174756520.40,2.17,0.05,0.02,0.00,001395,40.68,不复权,正常交易,,,
2025-02-13,001395,40.290,39.840,40.600,39.710,4279071,170478188.64,2.24,-2.11,-0.86,0.00,001395,40.70,不复权,正常交易,,,
2025-02-14,001395,39.850,39.970,40.390,39.680,2824890,112910853.30,1.79,0.33,0.13,0.00,001395,39.84,不复权,正常交易,,,
2025-02-17,001395,39.880,39.920,40.250,39.570,2772393,110673928.56,1.72,-0.13,-0.05,0.00,001395,39.97,不复权,正常交易,,,
2025-02-18,001395,39.910,40.030,40.680,39.710,4221487,168986124.61,2.44,0.28,0.11,0.00,001395,39.92,不复权,正常交易,,,
2025-02-19,001395,39.600,39.990,40.050,39.370,2917682,116678103.18,1.73,-0.10,-0.04,0.00,001395,40.03,不复权,正常交易,,,
2025-02-20,001395,41.010,40.230,41.370,40.220,4346511,174860137.53,2.86,0.60,0.24,0.00,001395,39.99,不复权,正常交易,,,
2025-02-21,001395,39.910,40.000,40.040,39.440,3357110,134284400.00,1.52,-0.57,-0.23,0.00,001395,40.23,不复权,正常交易,,,
2025-02-24,001395,39.790,39.760,40.080,39.610,2126476,84548685.76,1.19,-0.60,-0.24,0.00,001395,40.00,不复权,正常交易,,,
2025-02-25,001395,39.390,39.870,40.200,39.300,3546066,141381651.42,2.29,0.28,0.11,0.00,001395,39.76,不复权,正常交易,,,
2025-02-26,001395,39.860,39.940,40.200,39.740,2596748,103714115.12,1.16,0.18,0.07,0.00,001395,39.87,不复权,正常交易,,,
2025-02-27,001395,39.980,40.410,40.740,39.620,4058559,164006369.19,2.83,1.18,0.47,0.00,001395,39.94,不复权,正常交易,,,
2025-02-28,001395,40.120,40.480,41.650,39.820,5232698,211819615.04,4.60,0.17,0.07,0.00,001395,40.41,不复权,正常交易,,,
2025-03-03,001395,40.620,42.170,42.500,40.270,6038239,254632538.63,5.54,4.17,1.69,0.00,001395,40.48,不复权,正常交易,,,
2025-03-04,001395,41.720,41.510,43.350,41.350,4918073,204149210.23,4.84,-1.57,-0.66,0.00,001395,42.17,不复权,正常交易,,,
2025-03-05,001395,41.020,40.600,41.450,40.300,3563361,144672456.60,2.85,-2.19,-0.91,0.00,001395,41.51,不复权,正常交易,,,
2025-03-06,001395,40.500,40.810,41.380,40.310,3258065,132961632.65,2.65,0.52,0.21,0.00,001395,40.60,不复权,正常交易,,,
2025-03-07,001395,40.660,40.200,40.680,40.040,2434899,97882939.80,1.60,-1.49,-0.61,0.00,001395,40.81,不复权,正常交易,,,
2025-03-10,001395,40.250,40.510,40.600,40.250,1624541,65810155.91,0.87,0.77,0.31,0.00,001395,40.20,不复权,正常交易,,,
2025-03-11,001395,40.200,40.640,40.730,39.990,1889800,76801472.00,1.85,0.32,0.13,0.00,001395,40.51,不复权,正常交易,,,
2025-03-12,001395,40.740,41.000,41.320,40.530,2718079,111441239.00,1.95,0.89,0.36,0.00,001395,40.64,不复权,正常交易,,,
2025-03-13,001395,41.490,40.920,41.980,40.460,2993165,122480311.80,3.76,-0.20,-0.08,0.00,001395,41.00,不复权,正常交易,,,
2025-03-14,001395,40.580,41.580,41.910,40.580,3471298,144336570.84,3.28,1.61,0.66,0.00,001395,40.92,不复权,正常交易,,,
2025-03-17,001395,41.880,41.820,41.940,41.380,2583146,108027165.72,1.35,0.58,0.24,0.00,001395,41.58,不复权,正常交易,,,
2025-03-18,001395,41.820,42.050,42.180,41.370,2697686,113437696.30,1.96,0.55,0.23,0.00,001395,41.82,不复权,正常交易,,,
2025-03-19,001395,41.810,42.240,42.880,41.590,4224253,178432446.72,3.10,0.45,0.19,0.00,001395,42.05,不复权,正常交易,,,
2025-03-20,001395,42.260,43.310,43.530,41.940,5923065,256527945.15,3.79,2.53,1.07,0.00,001395,42.24,不复权,正常交易,,,
2025-03-21,001395,42.590,41.230,42.630,41.180,4320115,178118341.45,3.52,-4.80,-2.08,0.00,001395,43.31,不复权,正常交易,,,
2025-03-24,001395,41.200,41.660,41.980,40.810,2529417,105375512.22,2.87,1.04,0.43,0.00,001395,41.23,不复权,正常交易,,,
2025-03-25,001395,41.550,42.340,42.440,41.300,3212712,136026226.08,2.76,1.63,0.68,0.00,001395,41.66,不复权,正常交易,,,
2025-03-26,001395,42.000,41.920,42.480,41.710,2446077,102539547.84,1.85,-0.99,-0.42,0.00,001395,42.34,不复权,正常交易,,,
2025-03-27,001395,41.770,43.250,43.490,41.400,5148074,222654200.50,5.05,3.17,1.33,0.00,001395,41.92,不复权,正常交易,,,
2025-03-28,001395,42.820,41.920,43.080,41.840,3423202,143500627.84,2.96,-3.08,-1.33,0.00,001395,43.25,不复权,正常交易,,,
2025-03-31,001395,41.680,42.530,43.000,41.150,3050876,129753756.28,4.50,1.46,0.61,0.00,001395,41.92,不复权,正常交易,,,
2025-04-01,001395,42.260,43.130,43.300,42.100,3144512,135622802.56,2.85,1.41,0.60,0.00,001395,42.53,不复权,正常交易,,,
2025-04-02,001395,43.120,43.230,43.300,42.490,3013239,130262321.97,1.91,0.23,0.10,0.00,001395,43.13,不复权,正常交易,,,
2025-04-03,001395,42.900,45.200,47.400,42.800,7777668,351550593.60,10.75,4.56,1.97,0.00,001395,43.23,不复权,正常交易,,,
2025-04-07,001395,42.900,40.680,44.700,40.680,5127971,208605860.28,9.88,-10.00,-4.52,0.00,001395,45.20,不复权,正常交易,,,
2025-04-08,001395,39.000,37.500,40.000,36.610,5812048,217951800.00,9.26,-7.82,-3.18,0.00,001395,40.68,不复权,正常交易,,,
2025-04-09,001395,36.750,37.270,37.990,33.770,3945587,147052027.49,12.50,-0.61,-0.23,0.00,001395,37.50,不复权,正常交易,,,
2025-04-10,001395,37.810,37.810,38.750,37.700,3317555,125436754.55,2.79,1.45,0.54,0.00,001395,37.27,不复权,正常交易,,,
2025-04-11,001395,37.500,37.780,38.100,37.210,2077116,78473442.48,2.39,-0.08,-0.03,0.00,001395,37.81,不复权,正常交易,,,
2025-04-14,001395,38.100,38.830,38.900,38.100,2496631,96944181.73,2.10,2.78,1.05,0.00,001395,37.78,不复权,正常交易,,,
2025-04-15,001395,38.640,42.710,42.710,38.630,2599161,111010166.31,10.56,9.99,3.88,0.00,001395,38.83,不复权,正常交易,,,
2025-04-16,001395,42.930,46.980,46.980,41.500,7394755,347405589.90,13.20,10.00,4.27,0.00,001395,42.71,不复权,正常交易,,,
2025-04-17,001395,47.000,51.680,51.680,45.630,9313062,481299044.16,13.26,10.00,4.70,0.00,001395,46.98,不复权,正常交易,,,
2025-04-18,001395,52.770,56.850,56.850,52.770,12744076,724500720.60,7.73,10.00,5.17,0.00,001395,51.68,不复权,正常交易,,,
2025-04-21,001395,59.000,53.300,60.780,51.170,14925109,795508309.70,18.78,-6.24,-3.55,0.00,001395,56.85,不复权,正常交易,,,
2025-04-22,001395,55.550,58.630,58.630,52.300,10961574,642677083.62,12.10,10.00,5.33,0.00,001395,53.30,不复权,正常交易,,,
2025-04-23,001395,58.390,52.770,58.500,52.770,12436779,656288827.83,10.86,-9.99,-5.86,0.00,001395,58.63,不复权,正常交易,,,
2025-04-24,001395,49.780,49.290,53.330,48.800,8560215,421932997.35,9.28,-6.59,-3.48,0.00,001395,52.77,不复权,正常交易,,,
2025-04-25,001395,49.290,48.400,50.600,48.200,5963901,288652808.40,4.98,-1.81,-0.89,0.00,001395,49.29,不复权,正常交易,,,
2025-04-28,001395,48.000,47.990,48.730,46.500,5043105,242018608.95,4.80,-0.85,-0.41,0.00,001395,48.40,不复权,正常交易,,,
2025-04-29,001395,47.500,47.320,47.960,46.680,3736204,176797173.28,2.74,-1.40,-0.67,0.00,001395,47.99,不复权,正常交易,,,
2025-04-30,001395,47.550,46.110,47.880,46.110,3603900,166175829.00,3.84,-2.56,-1.21,0.00,001395,47.32,不复权,正常交易,,,
2025-05-06,001395,46.280,48.490,48.490,46.280,4681545,227008117.05,4.78,5.16,2.38,0.00,001395,46.11,不复权,正常交易,,,
2025-05-07,001395,48.700,48.370,49.770,47.780,4781760,231293731.20,4.16,-0.25,-0.12,0.00,001395,48.49,不复权,正常交易,,,
2025-05-08,001395,47.560,48.640,48.690,47.550,3034744,147609948.16,2.40,0.56,0.27,0.00,001395,48.37,不复权,正常交易,,,
2025-05-09,001395,48.180,48.600,49.520,47.310,4238850,206008110.00,4.67,-0.08,-0.04,0.00,001395,48.64,不复权,正常交易,,,
2025-05-12,001395,48.800,50.600,50.810,47.990,5844700,295741820.00,5.88,4.12,2.00,0.00,001395,48.60,不复权,正常交易,,,
2025-05-13,001395,51.600,49.720,51.610,49.010,5248858,260973219.76,5.31,-1.74,-0.88,0.00,001395,50.60,不复权,正常交易,,,
2025-05-14,001395,48.850,49.750,50.500,48.520,3884141,193236014.75,4.08,0.06,0.03,0.00,001395,49.72,不复权,正常交易,,,
2025-05-15,001395,49.020,49.280,50.800,49.020,4135714,203807985.92,3.63,-0.94,-0.47,0.00,001395,49.75,不复权,正常交易,,,
2025-05-16,001395,48.900,47.800,50.100,47.650,4397928,210220958.40,5.14,-3.00,-1.48,0.00,001395,49.28,不复权,正常交易,,,
2025-05-19,001395,47.510,46.730,47.700,46.580,2739274,128006274.02,2.40,-2.24,-1.07,0.00,001395,47.80,不复权,正常交易,,,
2025-05-20,001395,46.770,47.860,47.930,46.380,2780820,133090045.20,3.34,2.42,1.13,0.00,001395,46.73,不复权,正常交易,,,
2025-05-21,001395,47.680,46.620,47.760,46.610,2509290,116983099.80,2.47,-2.59,-1.24,0.00,001395,47.86,不复权,正常交易,,,
2025-05-22,001395,46.540,46.140,46.890,45.900,1963403,90591414.42,2.16,-1.03,-0.48,0.00,001395,46.62,不复权,正常交易,,,
2025-05-23,001395,45.930,46.330,47.520,45.930,2814856,130412278.48,3.46,0.41,0.19,0.00,001395,46.14,不复权,正常交易,,,
2025-05-26,001395,46.300,46.900,47.110,45.700,1654820,77611058.00,3.09,1.23,0.57,0.00,001395,46.33,不复权,正常交易,,,
2025-05-27,001395,46.830,46.420,47.340,46.230,1478230,68619436.60,2.40,-1.02,-0.48,0.00,001395,46.90,不复权,正常交易,,,
2025-05-28,001395,46.490,47.470,49.360,46.110,3595673,170686597.31,7.05,2.26,1.05,0.00,001395,46.42,不复权,正常交易,,,
2025-05-29,001395,47.380,47.620,48.590,46.750,2954053,140672003.86,3.94,0.32,0.15,0.00,001395,47.47,不复权,正常交易,,,
2025-05-30,001395,47.360,45.450,47.360,45.420,2678040,121716918.00,4.27,-4.56,-2.17,0.00,001395,47.62,不复权,正常交易,,,
2025-06-03,001395,45.100,46.190,46.690,45.050,1781286,82277600.34,3.64,1.63,0.74,0.00,001395,45.45,不复权,正常交易,,,
2025-06-04,001395,46.190,45.450,46.400,45.320,2071300,94140585.00,2.38,-1.60,-0.74,0.00,001395,46.19,不复权,正常交易,,,
2025-06-05,001395,45.200,45.480,45.970,44.510,2132980,97007930.40,3.28,0.07,0.03,0.00,001395,45.45,不复权,正常交易,,,
2025-06-06,001395,45.270,46.240,46.300,45.010,2324520,107485804.80,2.87,1.67,0.76,0.00,001395,45.48,不复权,正常交易,,,
2025-06-09,001395,46.100,46.350,46.700,45.950,1867413,86554592.55,1.63,0.24,0.11,0.00,001395,46.24,不复权,正常交易,,,
2025-06-10,001395,46.360,47.090,47.330,45.110,3346913,157606133.17,4.92,1.60,0.74,0.00,001395,46.35,不复权,正常交易,,,
2025-06-11,001395,46.750,47.670,48.180,46.630,3632814,173176243.38,3.32,1.23,0.58,0.00,001395,47.09,不复权,正常交易,,,
2025-06-12,001395,47.500,47.700,48.000,47.160,2348587,112027599.90,1.78,0.06,0.03,0.00,001395,47.67,不复权,正常交易,,,
2025-06-13,001395,47.700,46.600,48.090,46.470,1984040,92456264.00,3.49,-2.31,-1.10,0.00,001395,47.70,不复权,正常交易,,,
2025-06-16,001395,46.410,47.460,47.700,46.000,2260920,107303263.20,3.70,1.85,0.86,0.00,001395,46.60,不复权,正常交易,,,
2025-06-17,001395,47.280,47.450,47.890,46.770,2028420,96248529.00,2.39,-0.02,-0.01,0.00,001395,47.46,不复权,正常交易,,,
2025-06-18,001395,47.460,49.300,50.640,47.120,6011240,296354132.00,7.47,3.90,1.85,0.00,001395,47.45,不复权,正常交易,,,
2025-06-19,001395,49.000,48.020,49.760,48.020,4131705,198404474.10,3.62,-2.60,-1.28,0.00,001395,49.30,不复权,正常交易,,,
2025-06-20,001395,47.820,49.980,50.710,47.780,5530604,276419587.92,6.13,4.08,1.96,0.00,001395,48.02,不复权,正常交易,,,
2025-06-23,001395,49.180,49.050,50.440,48.360,4674620,229290111.00,4.30,-1.86,-0.93,0.00,001395,49.98,不复权,正常交易,,,
2025-06-24,001395,48.900,49.130,49.150,48.480,3504114,172157120.82,1.38,0.16,0.08,0.00,001395,49.05,不复权,正常交易,,,
2025-06-25,001395,48.930,48.790,48.930,48.300,2714681,132449285.99,1.30,-0.69,-0.34,0.00,001395,49.13,不复权,正常交易,,,
