日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-04-13,688153,43.650,48.060,50.380,43.540,8419220,404627713.20,15.71,12.82,5.46,0.00,688153,42.60,不复权,正常交易,,,
2022-04-14,688153,46.000,55.550,56.600,46.000,7125807,395838578.85,23.04,15.58,7.49,0.00,688153,48.06,不复权,正常交易,,,
2022-04-15,688153,53.330,49.760,54.220,49.070,4629821,230379892.96,10.50,-10.42,-5.79,0.00,688153,55.55,不复权,正常交易,,,
2022-04-18,688153,49.000,56.720,58.880,48.000,6023732,341666079.04,22.67,13.99,6.96,0.00,688153,49.76,不复权,正常交易,,,
2022-04-19,688153,55.150,55.500,57.780,54.440,3437379,190774534.50,6.14,-2.15,-1.22,0.00,688153,56.72,不复权,正常交易,,,
2022-04-20,688153,56.000,54.020,57.550,53.500,3139652,169604001.04,7.57,-2.67,-1.48,0.00,688153,55.50,不复权,正常交易,,,
2022-04-21,688153,54.600,51.170,54.850,50.700,2487839,127302721.63,8.19,-5.28,-2.85,0.00,688153,54.02,不复权,正常交易,,,
2022-04-22,688153,50.700,47.980,52.000,47.610,2844727,136490001.46,9.22,-6.23,-3.19,0.00,688153,51.17,不复权,正常交易,,,
2022-04-25,688153,46.880,48.470,50.180,45.060,2760121,133783064.87,11.36,1.02,0.49,0.00,688153,47.98,不复权,正常交易,,,
2022-04-26,688153,48.550,51.600,53.140,47.000,3438965,177450594.00,13.06,6.46,3.13,0.00,688153,48.47,不复权,正常交易,,,
2022-04-27,688153,49.800,51.620,52.190,47.500,3580426,184821590.12,9.87,0.04,0.02,0.00,688153,51.60,不复权,正常交易,,,
2022-04-28,688153,50.990,45.700,51.000,44.750,3564381,162892211.70,13.97,-11.47,-5.92,0.00,688153,51.62,不复权,正常交易,,,
2022-04-29,688153,46.500,47.810,48.350,45.000,2021850,96664648.50,7.44,4.62,2.11,0.00,688153,45.70,不复权,正常交易,,,
2022-05-05,688153,46.630,47.000,49.200,46.630,1946454,91483338.00,5.51,-1.69,-0.81,0.00,688153,47.81,不复权,正常交易,,,
2022-05-06,688153,45.680,45.400,47.510,44.600,1387226,62980060.40,6.52,-3.40,-1.60,0.00,688153,47.00,不复权,正常交易,,,
2022-05-09,688153,45.010,45.010,46.570,43.880,1626917,73227534.17,6.13,-0.86,-0.39,0.00,688153,45.40,不复权,正常交易,,,
2022-05-10,688153,44.370,49.480,50.320,43.910,3001122,148495516.56,14.60,9.93,4.47,0.00,688153,45.01,不复权,正常交易,,,
2022-05-11,688153,48.480,48.350,51.660,47.900,2760470,133468724.50,7.85,-2.28,-1.13,0.00,688153,49.48,不复权,正常交易,,,
2022-05-12,688153,47.810,48.590,50.540,47.800,1989094,96650077.46,5.73,0.50,0.24,0.00,688153,48.35,不复权,正常交易,,,
2022-05-13,688153,49.790,48.030,49.880,47.500,1794126,86171871.78,5.01,-1.15,-0.56,0.00,688153,48.59,不复权,正常交易,,,
