日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,688256,81.300,84.160,84.220,79.520,1901764,160052458.24,5.91,1.85,1.53,0.00,688256,82.63,不复权,正常交易,,,
2022-03-14,688256,83.110,80.890,84.000,80.800,1238591,100189625.99,3.96,-3.89,-3.27,0.00,688256,84.16,不复权,正常交易,,,
2022-03-15,688256,78.500,66.020,78.500,64.980,7070297,466781007.94,20.81,-18.38,-14.87,0.00,688256,80.89,不复权,正常交易,,,
2022-03-16,688256,66.120,65.010,67.490,62.170,3969646,258066686.46,8.56,-1.53,-1.01,0.00,688256,66.02,不复权,正常交易,,,
2022-03-17,688256,66.250,65.970,69.480,65.500,3339141,220283131.77,6.08,1.48,0.96,0.00,688256,65.01,不复权,正常交易,,,
2022-03-18,688256,65.520,66.250,67.000,64.700,1909856,126527960.00,3.55,0.42,0.28,0.00,688256,65.97,不复权,正常交易,,,
2022-03-21,688256,66.400,65.000,66.580,64.650,2466473,160320745.00,2.99,-1.89,-1.25,0.00,688256,66.25,不复权,正常交易,,,
2022-03-22,688256,65.200,64.840,65.850,64.240,1703905,110481200.20,2.51,-0.25,-0.16,0.00,688256,65.00,不复权,正常交易,,,
2022-03-23,688256,65.330,65.030,65.570,64.430,1260352,81960690.56,1.77,0.29,0.19,0.00,688256,64.84,不复权,正常交易,,,
2022-03-24,688256,64.820,63.350,65.100,63.350,1433473,90810514.55,2.76,-2.58,-1.68,0.00,688256,65.03,不复权,正常交易,,,
2022-03-25,688256,63.330,63.680,67.070,63.330,2162243,137691634.24,5.91,0.52,0.33,0.00,688256,63.35,不复权,正常交易,,,
2022-03-28,688256,62.900,63.900,64.820,62.280,1511927,96612135.30,4.08,0.35,0.22,0.00,688256,63.68,不复权,正常交易,,,
2022-03-29,688256,64.000,63.160,64.330,62.390,1405029,88741631.64,3.11,-1.16,-0.74,0.00,688256,63.90,不复权,正常交易,,,
2022-03-30,688256,63.300,63.300,63.970,62.700,1190447,75355295.10,2.03,0.22,0.14,0.00,688256,63.16,不复权,正常交易,,,
