日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,0.778,0.785,0.764,0.78,277233596,216242196.95,2.75,0.0,0.0,4.39,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-14,0.78,0.781,0.747,0.751,494685700,371508954.33,4.55,-3.72,-0.029,7.84,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-15,0.748,0.75,0.722,0.724,297561600,215434591.59,3.88,-3.6,-0.027,4.72,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-18,0.725,0.73,0.709,0.715,259124100,185273724.7,2.96,-1.24,-0.009,4.11,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-19,0.718,0.726,0.706,0.726,226412100,164375187.08,2.83,1.54,0.011,3.59,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-20,0.726,0.737,0.72,0.735,190977700,140368612.23,2.36,1.24,0.009,3.03,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-21,0.734,0.737,0.727,0.733,130141800,95393936.86,1.38,-0.27,-0.002,2.06,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-22,0.733,0.735,0.708,0.71,218711600,155285231.31,3.81,-3.14,-0.023,3.47,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-25,0.707,0.707,0.685,0.698,223618800,156085925.49,3.21,-1.69,-0.012,3.54,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-26,0.695,0.703,0.692,0.693,117633400,81519948.39,1.59,-0.72,-0.005,1.86,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-27,0.692,0.718,0.682,0.717,327168100,234579530.2,5.28,3.46,0.024,5.18,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-28,0.717,0.727,0.711,0.713,214373400,152848234.1,2.25,-0.56,-0.004,3.4,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-11-29,0.711,0.728,0.704,0.72,215902000,155449446.18,3.41,0.98,0.007,3.42,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
2024-12-02,0.72,0.729,0.718,0.726,183037800,132885444.81,1.53,0.83,0.006,2.9,0.0,0.0,0.0,512670,国防ETF,2025-11-13 08:45:02
