日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,1.042,1.052,1.038,1.049,13044800,13683995.52,1.35,0.0,0.0,60.96,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-14,1.048,1.049,1.031,1.031,13029100,13433002.34,1.75,-1.72,-0.018,60.89,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-15,1.033,1.033,1.013,1.014,4471000,4533594.26,1.97,-1.65,-0.017,20.89,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-18,1.021,1.028,1.006,1.006,8971100,9024926.98,2.19,-0.79,-0.008,41.93,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-19,1.008,1.014,1.0,1.013,9917100,10046022.41,1.4,0.7,0.007,46.35,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-20,1.011,1.02,1.011,1.018,6718000,6838924.04,0.89,0.49,0.005,31.4,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-21,1.014,1.018,1.013,1.017,6315800,6423168.35,0.49,-0.1,-0.001,29.52,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-22,1.014,1.014,0.986,0.987,6129000,6049322.93,2.84,-2.95,-0.03,28.64,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-25,0.989,0.993,0.975,0.981,9322000,9144882.06,1.85,-0.61,-0.006,43.57,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
2024-11-26,0.977,0.986,0.977,0.981,8690200,8525086.25,0.92,0.0,0.0,40.61,0.0,0.0,0.0,560180,沪深300ESGETF南方,2025-11-13 10:03:00
