日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折价率
2024-11-13,1.065000057220459,1.0700000524520874,1.0479999780654907,1.069000005722046,93300,99737.7,0.0,0.0,,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-14,1.0700000524520874,1.0700000524520874,1.031000018119812,1.034000039100647,161000,166474.01,3.65,-3.27,-0.034999966621398926,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-15,1.0440000295639038,1.0440000295639038,1.00600004196167,1.0069999694824219,446900,450028.29,3.68,-2.61,-0.027000069618225098,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-18,1.0089999437332153,1.0089999437332153,0.9679999947547913,0.9700000286102295,340500,330285.01,4.07,-3.67,-0.03699994087219238,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-19,0.9810000061988831,0.9900000095367432,0.9599999785423279,0.9900000095367432,124000,122760.0,3.09,2.06,0.019999980926513672,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-20,0.9710000157356262,1.0460000038146973,0.9710000157356262,0.9990000128746033,445300,444854.71,7.58,0.91,0.009000003337860107,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-21,0.9950000047683716,1.0010000467300415,0.9919999837875366,0.9950000047683716,254300,253028.5,0.9,-0.4,-0.0040000081062316895,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-22,0.9959999918937683,1.003999948501587,0.9599999785423279,0.9629999995231628,1011800,974363.4,4.42,-3.22,-0.03200000524520874,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-25,0.9599999785423279,0.9599999785423279,0.9330000281333923,0.9459999799728394,286200,270745.19,2.8,-1.77,-0.017000019550323486,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-26,0.9559999704360962,0.9559999704360962,0.9419999718666077,0.9419999718666077,41900,39469.8,1.48,-0.42,-0.0040000081062316895,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-27,0.9390000104904175,0.9660000205039978,0.9330000281333923,0.9660000205039978,404600,390843.61,3.5,2.55,0.024000048637390137,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-28,0.9610000252723694,0.9639999866485596,0.9549999833106995,0.9549999833106995,548200,523530.99,0.93,-1.14,-0.01100003719329834,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-11-29,0.9549999833106995,0.9819999933242798,0.953000009059906,0.9729999899864197,558700,543615.09,3.04,1.88,0.018000006675720215,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-02,0.9789999723434448,0.9919999837875366,0.9789999723434448,0.9919999837875366,347000,344223.99,1.34,1.95,0.018999993801116943,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-03,0.9919999837875366,0.996999979019165,0.9729999899864197,0.984000027179718,1082600,1065278.43,2.42,-0.81,-0.007999956607818604,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-04,0.9869999885559082,0.9869999885559082,0.9750000238418579,0.9750000238418579,70400,68640.0,1.22,-0.91,-0.009000003337860107,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-05,0.9800000190734863,0.9829999804496765,0.9739999771118164,0.9769999980926514,348700,340679.9,0.92,0.21,0.001999974250793457,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-06,0.9829999804496765,0.9980000257492065,0.9819999933242798,0.9909999966621399,931700,923314.7,1.64,1.43,0.013999998569488525,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-09,0.9900000095367432,0.9950000047683716,0.9850000143051147,0.9850000143051147,92900,91506.5,1.01,-0.61,-0.0059999823570251465,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-10,0.9980000257492065,1.0240000486373901,0.9959999918937683,0.9959999918937683,1315600,1310337.59,2.84,1.12,0.010999977588653564,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-11,0.9959999918937683,1.0110000371932983,0.9919999837875366,1.003999948501587,704900,707719.56,1.91,0.8,0.007999956607818604,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-12,1.003999948501587,1.0080000162124634,0.996999979019165,1.0080000162124634,422100,425476.81,1.1,0.4,0.004000067710876465,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-13,1.0080000162124634,1.0080000162124634,0.9890000224113464,0.9900000095367432,762400,754776.01,1.88,-1.79,-0.018000006675720215,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-16,0.9900000095367432,0.9900000095367432,0.9739999771118164,0.9779999852180481,403400,394525.19,1.62,-1.21,-0.012000024318695068,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-17,0.9810000061988831,0.9869999885559082,0.9760000109672546,0.9769999980926514,398700,389529.9,1.12,-0.1,-0.0009999871253967285,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-18,0.9769999980926514,0.9990000128746033,0.9769999980926514,0.9959999918937683,494100,492123.6,2.25,1.94,0.018999993801116943,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-19,0.9919999837875366,1.0240000486373901,0.9919999837875366,1.0199999809265137,1430500,1459109.97,3.21,2.41,0.02399998903274536,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-20,1.0199999809265137,1.0360000133514404,1.0199999809265137,1.0240000486373901,388400,397721.62,1.57,0.39,0.004000067710876465,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-23,1.0390000343322754,1.0390000343322754,1.0049999952316284,1.0049999952316284,250000,251250.0,3.32,-1.86,-0.01900005340576172,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-24,1.0049999952316284,1.0099999904632568,1.0049999952316284,1.0089999437332153,240600,242765.39,0.5,0.4,0.003999948501586914,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-25,1.0190000534057617,1.0260000228881836,1.0110000371932983,1.0119999647140503,292700,296212.39,1.49,0.3,0.003000020980834961,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-26,1.0119999647140503,1.0449999570846558,1.0119999647140503,1.0449999570846558,570800,596485.98,3.26,3.26,0.03299999237060547,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-27,1.0460000038146973,1.0490000247955322,1.0299999713897705,1.0299999713897705,584210,601736.28,1.82,-1.44,-0.014999985694885254,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-30,1.0299999713897705,1.0429999828338623,1.024999976158142,1.034999966621399,900500,932017.47,1.75,0.49,0.004999995231628418,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2024-12-31,1.0240000486373901,1.0299999713897705,0.9990000128746033,1.003000020980835,405100,406315.31,3.0,-3.09,-0.031999945640563965,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-02,0.996999979019165,0.996999979019165,0.9520000219345093,0.9589999914169312,597500,573002.49,4.49,-4.39,-0.04400002956390381,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-03,0.9610000252723694,0.9629999995231628,0.9390000104904175,0.9390000104904175,365000,342735.0,2.5,-2.09,-0.019999980926513672,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-06,0.9399999976158142,0.9399999976158142,0.9290000200271606,0.9350000023841858,541800,506583.0,1.17,-0.43,-0.0040000081062316895,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-07,0.9179999828338623,0.9589999914169312,0.9179999828338623,0.9589999914169312,412000,395108.0,4.39,2.57,0.02399998903274536,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-08,0.9409999847412109,0.9589999914169312,0.9319999814033508,0.9520000219345093,97800,93105.6,2.82,-0.73,-0.006999969482421875,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-09,0.9559999704360962,0.9670000076293945,0.9559999704360962,0.9649999737739563,81000,78165.0,1.16,1.37,0.012999951839447021,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-10,0.9589999914169312,0.968999981880188,0.9459999799728394,0.9459999799728394,163100,154292.6,2.38,-1.97,-0.018999993801116943,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-13,0.9399999976158142,0.9490000009536743,0.9309999942779541,0.9390000104904175,295000,277005.0,1.9,-0.74,-0.006999969482421875,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-14,0.9390000104904175,0.9819999933242798,0.9390000104904175,0.9810000061988831,337400,330989.4,4.58,4.47,0.041999995708465576,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-15,0.9739999771118164,0.9959999918937683,0.9599999785423279,0.9670000076293945,514100,497134.7,3.67,-1.43,-0.013999998569488525,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-16,0.9760000109672546,0.9909999966621399,0.9679999947547913,0.9750000238418579,243300,237217.51,2.38,0.83,0.008000016212463379,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-17,0.9750000238418579,0.9950000047683716,0.9670000076293945,0.9850000143051147,1080000,1063800.02,2.87,1.03,0.009999990463256836,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-20,0.9959999918937683,1.0,0.9869999885559082,0.9869999885559082,237900,234807.3,1.32,0.2,0.001999974250793457,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-21,0.9959999918937683,1.0119999647140503,0.9919999837875366,1.0099999904632568,304500,307545.0,2.03,2.33,0.023000001907348633,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-22,1.0,1.0089999437332153,1.0,1.00600004196167,365400,367592.42,0.89,-0.4,-0.003999948501586914,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-23,1.0160000324249268,1.0240000486373901,0.9950000047683716,0.9950000047683716,505100,502574.5,2.88,-1.09,-0.01100003719329834,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-24,1.0010000467300415,1.0180000066757202,1.0010000467300415,1.0180000066757202,248100,252565.8,1.71,2.31,0.023000001907348633,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-01-27,1.0180000066757202,1.0180000066757202,0.9950000047683716,0.9950000047683716,138900,138205.5,2.26,-2.26,-0.023000001907348633,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-05,1.0140000581741333,1.0140000581741333,0.9990000128746033,1.0080000162124634,695800,701366.41,1.51,1.31,0.013000011444091797,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-06,1.0119999647140503,1.0460000038146973,1.0110000371932983,1.0460000038146973,1206200,1261685.2,3.47,3.77,0.03799998760223389,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-07,1.0460000038146973,1.0740000009536743,1.0399999618530273,1.0549999475479126,1328500,1401567.43,3.25,0.86,0.008999943733215332,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-10,1.027999997138977,1.062000036239624,1.0269999504089355,1.062000036239624,664900,706123.82,3.32,0.66,0.007000088691711426,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-11,1.059000015258789,1.059000015258789,1.0490000247955322,1.0529999732971191,378900,398981.69,0.94,-0.85,-0.009000062942504883,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-12,1.0570000410079956,1.0820000171661377,1.0499999523162842,1.0800000429153442,497000,536760.02,3.04,2.56,0.027000069618225098,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-13,1.0729999542236328,1.0740000009536743,1.0529999732971191,1.0529999732971191,594800,626324.38,1.94,-2.5,-0.027000069618225098,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-14,1.0499999523162842,1.062999963760376,1.0479999780654907,1.062999963760376,892500,948727.47,1.42,0.95,0.009999990463256836,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-17,1.0980000495910645,1.0980000495910645,1.0509999990463257,1.0679999589920044,639400,682879.17,4.42,0.47,0.004999995231628418,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-18,1.069000005722046,1.0720000267028809,1.0449999570846558,1.0470000505447388,944300,988682.15,2.53,-1.97,-0.020999908447265625,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-19,1.0549999475479126,1.0829999446868896,1.0549999475479126,1.0829999446868896,599700,649475.07,2.67,3.44,0.03599989414215088,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-20,1.0850000381469727,1.0920000076293945,1.0740000009536743,1.0889999866485596,3362000,3661217.96,1.66,0.55,0.006000041961669922,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-21,1.0859999656677246,1.1239999532699585,1.0800000429153442,1.1200000047683716,3350700,3752784.02,4.04,2.85,0.03100001811981201,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-24,1.121000051498413,1.1360000371932983,1.1080000400543213,1.1200000047683716,3613100,4046672.02,2.5,0.0,0.0,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-25,1.0959999561309814,1.1269999742507935,1.0950000286102295,1.1119999885559082,2462100,2737855.17,2.86,-0.71,-0.008000016212463379,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-26,1.100000023841858,1.121999979019165,1.0959999561309814,1.121000051498413,2425800,2719321.92,2.34,0.81,0.009000062942504883,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-27,1.121999979019165,1.159000039100647,1.0850000381469727,1.1059999465942383,590700,653314.17,6.6,-1.34,-0.015000104904174805,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-02-28,1.0959999561309814,1.0959999561309814,1.059000015258789,1.059000015258789,655090,693740.32,3.35,-4.25,-0.04699993133544922,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-03,1.059000015258789,1.0700000524520874,1.0470000505447388,1.0499999523162842,145800,153089.99,2.17,-0.85,-0.009000062942504883,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-04,1.0470000505447388,1.0709999799728394,1.0410000085830688,1.0700000524520874,315600,337692.02,2.86,1.9,0.020000100135803223,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-05,1.0779999494552612,1.0839999914169312,1.0700000524520874,1.0779999494552612,311100,335365.78,1.31,0.75,0.007999897003173828,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-06,1.0809999704360962,1.1019999980926514,1.0809999704360962,1.0959999561309814,1862000,2040751.92,1.95,1.67,0.018000006675720215,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-07,1.090999960899353,1.093999981880188,1.0770000219345093,1.0850000381469727,346700,376169.51,1.55,-1.0,-0.010999917984008789,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-10,1.0859999656677246,1.0859999656677246,1.0720000267028809,1.0789999961853027,143100,154404.9,1.29,-0.55,-0.006000041961669922,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-11,1.0670000314712524,1.0789999961853027,1.062999963760376,1.069000005722046,62800,67133.2,1.48,-0.93,-0.009999990463256836,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-12,1.0720000267028809,1.0859999656677246,1.0709999799728394,1.0759999752044678,286000,307735.99,1.4,0.65,0.006999969482421875,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-13,1.0759999752044678,1.0759999752044678,1.0460000038146973,1.0520000457763672,284400,299188.81,2.79,-2.23,-0.023999929428100586,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-14,1.059000015258789,1.0729999542236328,1.0570000410079956,1.0729999542236328,285300,306126.89,1.52,2.0,0.020999908447265625,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-17,1.0729999542236328,1.0729999542236328,1.065999984741211,1.0709999799728394,49300,52800.3,0.65,-0.19,-0.001999974250793457,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-18,1.0709999799728394,1.0809999704360962,1.0709999799728394,1.0770000219345093,205700,221538.9,0.93,0.56,0.006000041961669922,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-19,1.0789999961853027,1.0789999961853027,1.0640000104904175,1.0720000267028809,350500,375736.01,1.39,-0.46,-0.004999995231628418,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-20,1.093000054359436,1.097000002861023,1.062000036239624,1.062000036239624,8800,9345.6,3.26,-0.93,-0.009999990463256836,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-21,1.0579999685287476,1.0579999685287476,1.0329999923706055,1.0329999923706055,288600,298123.8,2.35,-2.73,-0.029000043869018555,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-24,1.0429999828338623,1.0429999828338623,1.0219999551773071,1.0410000085830688,498400,518834.4,2.03,0.77,0.008000016212463379,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-25,1.0410000085830688,1.0410000085830688,1.0260000228881836,1.0299999713897705,641200,660435.98,1.44,-1.06,-0.01100003719329834,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-26,1.0290000438690186,1.0290000438690186,1.0260000228881836,1.0269999504089355,7900,8113.3,0.29,-0.29,-0.003000020980834961,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-27,1.024999976158142,1.0420000553131104,1.0190000534057617,1.031000018119812,91000,93821.0,2.24,0.39,0.004000067710876465,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-28,1.0260000228881836,1.031999945640564,1.0240000486373901,1.0240000486373901,232700,238284.81,0.78,-0.68,-0.006999969482421875,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-03-31,1.0199999809265137,1.024999976158142,1.0140000581741333,1.0230000019073486,135700,138821.1,1.07,-0.1,-0.001000046730041504,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
2025-04-01,1.027999997138977,1.027999997138977,1.0199999809265137,1.0199999809265137,53700,54774.0,0.78,-0.29,-0.003000020980834961,0.0,516330,物联网ETF,2025-11-13 21:22:46,0.0
