日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,2.259999990463257,2.2869999408721924,2.2260000705718994,2.25,2137300.0,4808925.0,2.74,0.0,0.0,2.52,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-14,2.25,2.25,2.191999912261963,2.200000047683716,1513000.0,3328600.07,2.65,-2.22,-0.04999995231628418,1.79,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-15,2.174999952316284,2.2019999027252197,2.1630001068115234,2.1659998893737793,2050400.0,4441166.17,1.8,-1.55,-0.03400015830993652,2.42,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-18,2.1670000553131104,2.180000066757202,2.128000020980835,2.138000011444092,4386600.0,9378550.85,2.44,-1.29,-0.0279998779296875,5.18,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-19,2.132999897003174,2.1589999198913574,2.114000082015991,2.1500000953674316,3515700.0,7558755.34,2.13,0.56,0.012000083923339844,4.15,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-20,2.1549999713897705,2.2219998836517334,2.1519999504089355,2.2139999866485596,3846700.0,8516593.75,3.25,2.98,0.06399989128112793,4.54,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-21,2.2139999866485596,2.2139999866485596,2.187000036239624,2.203000068664551,2160800.0,4760242.55,1.23,-0.5,-0.010999917984008789,2.55,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-22,2.197999954223633,2.197999954223633,2.115000009536743,2.117000102996826,1293500.0,2738339.63,3.92,-3.9,-0.08599996566772461,1.53,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-25,2.117000102996826,2.1410000324249268,2.0869998931884766,2.1070001125335693,1390500.0,2929783.66,2.59,-0.47,-0.009999990463256836,1.64,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-26,2.109999895095825,2.1440000534057617,2.1040000915527344,2.111999988555908,2883900.0,6090796.77,1.9,0.24,0.004999876022338867,3.41,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-27,2.121999979019165,2.1530001163482666,2.1070001125335693,2.1510000228881836,1273100.0,2738438.13,2.18,1.85,0.03900003433227539,1.5,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-28,2.1480000019073486,2.1600000858306885,2.13100004196167,2.1389999389648438,317300.0,678704.68,1.36,-0.56,-0.012000083923339844,0.37,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-11-29,2.1530001163482666,2.190000057220459,2.135999917984009,2.1730000972747803,1270300.0,2760362.02,2.53,1.59,0.03400015830993652,1.5,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-02,2.1730000972747803,2.197999954223633,2.1679999828338623,2.188999891281128,821700.0,1798701.21,1.38,0.74,0.015999794006347656,0.97,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-03,2.184000015258789,2.193000078201294,2.1689999103546143,2.187000036239624,461800.0,1009956.62,1.11,-0.09,-0.0019998550415039062,0.55,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-04,2.181999921798706,2.187000036239624,2.1559998989105225,2.1640000343322754,893600.0,1933750.43,1.44,-1.05,-0.023000001907348633,1.06,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-05,2.1589999198913574,2.1610000133514404,2.1449999809265137,2.1519999504089355,967000.0,2080983.95,0.75,-0.55,-0.012000083923339844,1.14,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-06,2.1579999923706055,2.2109999656677246,2.1579999923706055,2.1989998817443848,1529200.0,3362710.62,2.46,2.18,0.04699993133544922,1.81,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-09,2.2179999351501465,2.23799991607666,2.2009999752044678,2.2079999446868896,1385400.0,3058963.12,1.68,0.41,0.009000062942504883,1.64,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-10,2.246000051498413,2.25600004196167,2.196000099182129,2.2039999961853027,2809600.0,6192358.39,2.73,-0.18,-0.003999948501586914,3.32,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-11,2.1989998817443848,2.2130000591278076,2.191999912261963,2.2109999656677246,553200.0,1223125.18,0.96,0.32,0.006999969482421875,0.65,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-12,2.2109999656677246,2.2190001010894775,2.197000026702881,2.2190001010894775,899200.0,1995324.89,1.0,0.36,0.00800013542175293,1.06,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-13,2.2139999866485596,2.2139999866485596,2.174999952316284,2.174999952316284,1687400.0,3670094.92,1.79,-1.98,-0.04400014877319336,1.99,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-16,2.177000045776367,2.177000045776367,2.1510000228881836,2.1579999923706055,1280800.0,2763966.39,1.21,-0.78,-0.01699995994567871,1.51,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-17,2.1579999923706055,2.1640000343322754,2.140000104904175,2.1480000019073486,1338100.0,2874238.8,1.12,-0.46,-0.009999990463256836,1.58,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-18,2.1500000953674316,2.1579999923706055,2.1429998874664307,2.1510000228881836,1057500.0,2274682.52,0.7,0.14,0.003000020980834961,1.25,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-19,2.1459999084472656,2.1530001163482666,2.13100004196167,2.1500000953674316,951400.0,2045510.09,1.03,-0.05,-0.0009999275207519531,1.12,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-20,2.1500000953674316,2.1619999408721924,2.1419999599456787,2.1459999084472656,616300.0,1322579.74,0.93,-0.19,-0.004000186920166016,0.73,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-23,2.1459999084472656,2.1459999084472656,2.121000051498413,2.124000072479248,740800.0,1573459.25,1.18,-1.03,-0.021999835968017578,0.87,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-24,2.122999906539917,2.140000104904175,2.122999906539917,2.140000104904175,440600.0,942884.05,0.8,0.75,0.016000032424926758,0.52,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-25,2.1449999809265137,2.1579999923706055,2.121999979019165,2.130000114440918,518300.0,1103979.06,1.7,-0.47,-0.009999990463256836,0.61,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-26,2.122999906539917,2.127000093460083,2.1110000610351562,2.115999937057495,445700.0,943101.17,0.76,-0.66,-0.014000177383422852,0.53,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-27,2.115999937057495,2.130000114440918,2.1050000190734863,2.115000009536743,724800.0,1532952.01,1.19,-0.05,-0.0009999275207519531,0.86,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-30,2.11899995803833,2.135999917984009,2.115000009536743,2.121999979019165,858100.0,1820888.18,0.99,0.33,0.006999969482421875,1.01,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2024-12-31,2.117000102996826,2.121999979019165,2.0910000801086426,2.0950000286102295,1359800.0,2848781.04,1.48,-1.27,-0.026999950408935547,1.61,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-02,2.0940001010894775,2.0940001010894775,2.0329999923706055,2.0460000038146973,1814000.0,3711444.01,3.0,-2.34,-0.04900002479553223,2.14,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-03,2.046999931335449,2.059999942779541,2.0179998874664307,2.0260000228881836,780900.0,1582103.42,2.08,-0.98,-0.019999980926513672,0.92,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-06,2.0360000133514404,2.059999942779541,2.0269999504089355,2.0420000553131104,668500.0,1365077.04,1.63,0.79,0.016000032424926758,0.79,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-07,2.0420000553131104,2.0420000553131104,1.996000051498413,2.0139999389648438,580500.0,1169126.96,2.3,-1.37,-0.0280001163482666,0.69,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-08,2.0139999389648438,2.0139999389648438,1.9700000286102295,1.9980000257492065,624700.0,1248150.62,2.23,-0.79,-0.015999913215637207,0.74,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-09,1.9930000305175781,2.007999897003174,1.9830000400543213,1.9919999837875366,269200.0,536246.4,1.26,-0.3,-0.006000041961669922,0.32,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-10,1.9880000352859497,1.996000051498413,1.9700000286102295,1.9700000286102295,283000.0,557510.01,1.32,-1.1,-0.02199995517730713,0.33,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-13,1.968999981880188,1.9859999418258667,1.965999960899353,1.9800000190734863,431900.0,855162.01,1.02,0.51,0.009999990463256836,0.51,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-14,1.9900000095367432,2.0360000133514404,1.9900000095367432,2.0329999923706055,1180900.0,2400769.69,2.31,2.68,0.05299997329711914,1.39,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-15,2.0280001163482666,2.0290000438690186,2.000999927520752,2.009000062942505,955800.0,1920202.26,1.4,-1.18,-0.023999929428100586,1.13,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-16,2.0160000324249268,2.0369999408721924,2.000999927520752,2.009000062942505,381400.0,766232.62,1.8,0.0,0.0,0.45,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-17,2.003999948501587,2.0209999084472656,1.9950000047683716,2.013000011444092,645800.0,1299995.41,1.3,0.2,0.003999948501586914,0.76,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-20,2.0220000743865967,2.065000057220459,2.0220000743865967,2.0460000038146973,1234600.0,2525991.6,2.13,1.64,0.03299999237060547,1.46,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-21,2.0460000038146973,2.0460000038146973,2.0280001163482666,2.0420000553131104,364600.0,744513.22,0.89,-0.2,-0.003999948501586914,0.43,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-22,2.0490000247955322,2.0490000247955322,2.0199999809265137,2.0329999923706055,529800.0,1077083.4,1.44,-0.44,-0.009000062942504883,0.63,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-23,2.0360000133514404,2.056999921798706,2.0299999713897705,2.0299999713897705,2628600.0,5336057.92,1.33,-0.15,-0.003000020980834961,3.1,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
2025-01-24,2.0269999504089355,2.0510001182556152,2.0199999809265137,2.0409998893737793,993100.0,2026916.99,1.53,0.54,0.010999917984008789,1.17,0.0,0.0,0.0,510660,医药卫生ETF,2025-11-13 12:25:47
