日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2025-09-03,0.991,0.992,0.925,0.928,77211600,71652362.74,7.24,0.0,0.0,9.02,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-04,0.931,0.932,0.888,0.899,39562000,35566237.57,4.95,-3.12,-0.029,4.62,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-05,0.904,0.914,0.892,0.914,24101100,22028404.79,2.47,1.67,0.015,2.81,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-08,0.915,0.933,0.91,0.933,20159000,18808347.57,2.53,2.08,0.019,2.35,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-09,0.933,0.933,0.906,0.91,19495400,17740814.51,2.98,-2.47,-0.023,2.28,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-10,0.909,0.925,0.909,0.916,14351300,13145790.92,1.76,0.66,0.006,1.68,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-11,0.92,0.929,0.907,0.929,27465600,25515542.95,2.43,1.42,0.013,3.21,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-12,0.928,0.936,0.925,0.926,15632400,14475602.39,1.19,-0.32,-0.003,1.83,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-15,0.926,0.926,0.916,0.916,20128400,18437614.57,1.09,-1.08,-0.01,2.35,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-16,0.915,0.92,0.908,0.918,16993700,15600216.31,1.32,0.22,0.002,1.98,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-17,0.915,0.924,0.912,0.919,14484700,13311439.73,1.32,0.11,0.001,1.69,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-18,0.919,0.933,0.904,0.914,36910500,33736196.07,3.21,-0.54,-0.005,4.31,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-19,0.912,0.932,0.912,0.92,17519200,16117664.29,2.19,0.66,0.006,2.05,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-22,0.917,0.929,0.917,0.929,18651800,17327522.57,1.31,0.98,0.009,2.18,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-23,0.928,0.93,0.901,0.916,27739200,25409107.44,3.22,-1.4,-0.013,3.24,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-24,0.914,0.934,0.907,0.932,38453800,35838940.88,2.98,1.75,0.016,4.49,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-25,0.934,0.939,0.929,0.93,13806900,12840417.1,1.08,-0.21,-0.002,1.61,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-26,0.93,0.94,0.924,0.926,17336100,16053228.58,1.73,-0.43,-0.004,2.02,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-29,0.926,0.928,0.913,0.926,11706600,10840311.59,1.64,0.0,0.0,1.37,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-09-30,0.926,0.953,0.926,0.949,30450300,28897334.73,2.92,2.48,0.023,3.56,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-10-09,0.95,0.966,0.946,0.964,17189100,16570292.17,2.11,1.58,0.015,2.01,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-10-10,0.964,0.965,0.949,0.953,13442400,12810607.32,1.69,-1.14,-0.011,1.57,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
2025-10-13,0.941,0.958,0.934,0.958,14074700,13483562.66,2.57,0.52,0.005,1.64,0.0,0.0,0.0,563320,通用航空ETF,2025-11-13 08:44:46
