日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2025-10-09,0.982,0.992,0.973,0.992,12883400,12780332.59,1.95,0.0,0.0,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-10,0.992,0.992,0.964,0.969,31285600,30315745.83,2.9,-2.32,-0.023,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-13,0.935,0.953,0.933,0.948,9663600,9161092.93,2.14,-2.17,-0.021,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-14,0.948,0.958,0.933,0.936,10272200,9614779.09,2.68,-1.27,-0.012,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-15,0.935,0.949,0.931,0.949,6224200,5906765.81,1.93,1.39,0.013,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-16,0.949,0.958,0.943,0.946,8000300,7568283.64,1.59,-0.32,-0.003,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-17,0.945,0.948,0.921,0.921,7403900,6818991.93,2.93,-2.64,-0.025,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-20,0.924,0.933,0.922,0.926,8445400,7820440.39,1.19,0.54,0.005,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-21,0.926,0.937,0.925,0.935,6589700,6161369.52,1.3,0.97,0.009,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-22,0.935,0.939,0.927,0.929,6532400,6068599.73,1.29,-0.64,-0.006,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-23,0.929,0.93,0.918,0.929,10231100,9504692.1,1.31,0.0,0.0,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-24,0.929,0.943,0.926,0.936,9636700,9019951.1,1.84,0.75,0.007,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-27,0.942,0.953,0.936,0.941,22611100,21277044.75,1.82,0.53,0.005,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-28,0.941,0.942,0.929,0.934,8148000,7610232.12,1.4,-0.74,-0.007,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-29,0.933,0.943,0.925,0.943,8723900,8226637.86,1.95,0.96,0.009,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-30,0.943,0.945,0.919,0.92,10570500,9724860.18,2.83,-2.44,-0.023,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-10-31,0.92,0.935,0.915,0.93,8103400,7536162.06,2.19,1.09,0.01,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-03,0.93,0.936,0.919,0.924,14936200,13801049.17,1.85,-0.65,-0.006,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-04,0.92,0.921,0.902,0.907,9740600,8834724.25,2.11,-1.84,-0.017,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-05,0.907,0.914,0.902,0.912,21114300,19256241.61,1.33,0.55,0.005,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-06,0.913,0.913,0.903,0.91,11175500,10169705.29,1.11,-0.22,-0.002,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-07,0.91,0.91,0.902,0.904,14277900,12907221.38,0.89,-0.66,-0.006,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-10,0.905,0.923,0.904,0.923,16373600,15112832.44,2.1,2.1,0.019,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-11,0.922,0.922,0.911,0.915,17685300,16182049.88,1.21,-0.87,-0.008,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
2025-11-12,0.915,0.924,0.914,0.914,9549300,8728059.96,1.09,-0.11,-0.001,0.0,0.0,0.0,0.0,560260,医疗ETF龙头,2025-11-13 11:40:22
