日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,0.73,0.754,0.73,0.753,15850300,11935276.23,0.0,0.0,,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-14,0.751,0.762,0.732,0.735,16594800,12197178.24,3.98,-2.39,-0.018,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-15,0.726,0.742,0.718,0.718,12826800,9209642.33,3.27,-2.31,-0.017,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-18,0.72,0.723,0.692,0.697,12881100,8978127.04,4.32,-2.92,-0.021,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-19,0.691,0.71,0.687,0.71,10176600,7225385.78,3.3,1.87,0.013,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-20,0.718,0.729,0.704,0.724,7922600,5735962.22,3.52,1.97,0.014,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-21,0.725,0.733,0.721,0.726,9705800,7046410.91,1.66,0.28,0.002,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-22,0.726,0.735,0.702,0.703,13561800,9533945.52,4.55,-3.17,-0.023,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-25,0.703,0.707,0.684,0.694,8064200,5596554.85,3.27,-1.28,-0.009,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-26,0.693,0.699,0.688,0.689,4674790,3220930.36,1.59,-0.72,-0.005,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-27,0.689,0.71,0.678,0.708,8903400,6303607.24,4.64,2.76,0.019,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-28,0.711,0.72,0.708,0.71,11552790,8202480.65,1.69,0.28,0.002,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-11-29,0.709,0.73,0.705,0.722,12596600,9094745.24,3.52,1.69,0.012,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-02,0.721,0.729,0.715,0.725,11633100,8433997.78,1.94,0.42,0.003,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-03,0.725,0.726,0.712,0.721,8162500,5885162.63,1.93,-0.55,-0.004,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-04,0.721,0.724,0.715,0.716,5657800,4050984.92,1.25,-0.69,-0.005,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-05,0.714,0.722,0.714,0.718,5338490,3833035.79,1.12,0.28,0.002,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-06,0.725,0.735,0.72,0.733,15885500,11644071.19,2.09,2.09,0.015,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-09,0.733,0.734,0.723,0.728,10999700,8007781.44,1.5,-0.68,-0.005,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-10,0.751,0.757,0.732,0.735,16872200,12401067.24,3.43,0.96,0.007,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-11,0.736,0.739,0.733,0.737,7650100,5638123.61,0.82,0.27,0.002,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-12,0.738,0.743,0.731,0.741,8829400,6542585.37,1.63,0.54,0.004,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-13,0.737,0.74,0.729,0.733,10237200,7503867.4,1.48,-1.08,-0.008,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-16,0.732,0.732,0.716,0.72,7012600,5049072.2,2.18,-1.77,-0.013,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-17,0.716,0.724,0.714,0.715,7285600,5209203.81,1.39,-0.69,-0.005,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-18,0.715,0.731,0.712,0.727,11693500,8501174.48,2.66,1.68,0.012,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-19,0.724,0.748,0.72,0.747,14568300,10882519.79,3.85,2.75,0.02,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-20,0.746,0.76,0.74,0.756,13242400,10011254.17,2.68,1.2,0.009,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-23,0.762,0.763,0.745,0.755,11022500,8321987.45,2.38,-0.13,-0.001,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-24,0.753,0.753,0.737,0.753,11744600,8843684.05,2.12,-0.26,-0.002,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-25,0.747,0.751,0.746,0.748,5222500,3906430.13,0.66,-0.66,-0.005,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-26,0.749,0.763,0.746,0.761,12485700,9501617.42,2.27,1.74,0.013,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-27,0.761,0.766,0.749,0.753,11203410,8436167.97,2.23,-1.05,-0.008,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-30,0.75,0.754,0.743,0.744,6922900,5150637.72,1.46,-1.2,-0.009,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2024-12-31,0.743,0.745,0.73,0.732,7943900,5814934.75,2.02,-1.61,-0.012,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-02,0.727,0.728,0.7,0.702,12146500,8526843.27,3.83,-4.1,-0.03,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-03,0.708,0.71,0.687,0.687,8784300,6034813.89,3.28,-2.14,-0.015,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-06,0.687,0.691,0.68,0.681,6517810,4438628.57,1.6,-0.87,-0.006,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-07,0.679,0.709,0.678,0.698,9500500,6631349.13,4.55,2.5,0.017,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-08,0.696,0.696,0.672,0.682,12389200,8449434.17,3.44,-2.29,-0.016,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-09,0.683,0.692,0.68,0.691,7962200,5501880.08,1.76,1.32,0.009,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-10,0.69,0.693,0.679,0.679,11219400,7617972.82,2.03,-1.74,-0.012,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-13,0.669,0.678,0.663,0.673,7706800,5186676.23,2.21,-0.88,-0.006,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
2025-01-14,0.675,0.707,0.673,0.706,17669210,12474461.74,5.05,4.9,0.033,0.0,0,0.0,0,517800,人工智能50ETF,2025-11-13 22:03:28
