日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,1.245,1.269,1.245,1.268,6366710,8072988.32,1.93,0.0,0.0,2.69,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-14,1.268,1.269,1.221,1.228,41536900,51007315.06,3.93,-3.15,-0.04,17.58,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-15,1.231,1.246,1.215,1.228,17129500,21035026.77,2.55,0.0,0.0,7.25,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-18,1.229,1.232,1.18,1.203,12332090,14835503.65,4.41,-2.04,-0.025,5.22,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-19,1.203,1.212,1.176,1.209,9249300,11182403.62,3.06,0.5,0.006,3.91,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-20,1.21,1.216,1.198,1.215,8993211,10926751.67,1.5,0.5,0.006,3.81,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-21,1.212,1.216,1.204,1.213,5939435,7204535.01,1.0,-0.16,-0.002,2.51,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-22,1.212,1.214,1.173,1.175,9059307,10644685.29,3.5,-3.13,-0.038,3.83,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-25,1.174,1.177,1.148,1.162,9314903,10823916.74,2.53,-1.11,-0.013,3.94,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-26,1.159,1.165,1.153,1.154,6622204,7642023.71,1.04,-0.69,-0.008,2.8,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
2024-11-27,1.15,1.176,1.143,1.176,5551004,6527980.7,2.89,1.91,0.022,2.35,0.0,0.0,0.0,159335,央企科创ETF,2025-11-13 10:02:28
