日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2025-10-15,0.935,0.948,0.913,0.948,35129300,33302576.89,0.0,0.0,,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-16,0.947,0.953,0.928,0.931,30437600,28337405.43,2.64,-1.79,-0.017,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-17,0.932,0.932,0.894,0.896,18974100,17000794.12,4.08,-3.76,-0.035,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-20,0.9,0.923,0.896,0.902,17275600,15582591.37,3.01,0.67,0.006,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-21,0.908,0.929,0.903,0.928,18047200,16747801.12,2.88,2.88,0.026,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-22,0.928,0.94,0.912,0.93,26688900,24820677.19,3.02,0.22,0.002,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-23,0.932,0.932,0.91,0.928,24814800,23028133.74,2.37,-0.22,-0.002,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-24,0.928,0.967,0.928,0.964,49986700,48187178.13,4.2,3.88,0.036,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-27,0.97,0.986,0.957,0.975,20534200,20020845.49,3.01,1.14,0.011,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-28,0.966,0.984,0.964,0.972,19281100,18741229.26,2.05,-0.31,-0.003,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-29,0.967,0.975,0.957,0.971,17583500,17073578.78,1.85,-0.1,-0.001,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-30,0.971,0.975,0.955,0.956,18755700,17930448.65,2.06,-1.54,-0.015,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-10-31,0.956,0.956,0.933,0.938,18245500,17114279.43,2.41,-1.88,-0.018,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-03,0.935,0.937,0.915,0.928,23852300,22134933.76,2.35,-1.07,-0.01,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-04,0.924,0.929,0.903,0.91,25743700,23426767.68,2.8,-1.94,-0.018,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-05,0.907,0.907,0.887,0.902,32428500,29250507.32,2.2,-0.88,-0.008,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-06,0.904,0.926,0.902,0.924,28689300,26508913.91,2.66,2.44,0.022,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-07,0.922,0.922,0.902,0.905,15543900,14067229.06,2.16,-2.06,-0.019,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-10,0.905,0.915,0.884,0.896,36720600,32901658.62,3.43,-0.99,-0.009,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-11,0.895,0.901,0.878,0.88,27031700,23787895.87,2.57,-1.79,-0.016,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
2025-11-12,0.881,0.882,0.865,0.875,24222800,21194950.0,1.93,-0.57,-0.005,0.0,0,0.0,0,589110,科创人工智能ETF国泰,2025-11-13 22:03:28
