日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折价率
2024-11-13,1.0240000486373901,1.0390000343322754,1.0169999599456787,1.0390000343322754,17456000,18136784.6,0.0,0.0,,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-14,1.0399999618530273,1.0410000085830688,1.0019999742507935,1.00600004196167,17437500,17542125.73,3.75,-3.18,-0.03299999237060547,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-15,1.00600004196167,1.0080000162124634,0.9649999737739563,0.9660000205039978,17778600,17174127.96,4.27,-3.98,-0.04000002145767212,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-18,0.9700000286102295,0.9810000061988831,0.9430000185966492,0.9470000267028809,17820900,16876392.78,3.93,-1.97,-0.018999993801116943,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-19,0.9480000138282776,0.9769999980926514,0.9390000104904175,0.9769999980926514,17467100,17065356.67,4.01,3.17,0.029999971389770508,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-20,0.9810000061988831,0.9860000014305115,0.9670000076293945,0.9810000061988831,13441000,13185621.08,1.94,0.41,0.0040000081062316895,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-21,0.9819999933242798,0.9980000257492065,0.9800000190734863,0.9909999966621399,12581900,12468662.86,1.83,1.02,0.009999990463256836,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-22,0.9909999966621399,0.9959999918937683,0.9480000138282776,0.9490000009536743,11789300,11188045.71,4.84,-4.24,-0.041999995708465576,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-25,0.949999988079071,0.9549999833106995,0.921999990940094,0.9390000104904175,14987600,14073356.56,3.48,-1.05,-0.009999990463256836,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-26,0.9390000104904175,0.9509999752044678,0.9319999814033508,0.9340000152587891,12658500,11823039.19,2.02,-0.53,-0.004999995231628418,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-27,0.9340000152587891,0.972000002861023,0.9240000247955322,0.972000002861023,18304300,17791779.65,5.14,4.07,0.03799998760223389,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-28,0.9760000109672546,0.9810000061988831,0.9599999785423279,0.9629999995231628,13491600,12992410.79,2.16,-0.93,-0.009000003337860107,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-11-29,0.9629999995231628,1.0,0.9580000042915344,0.9829999804496765,18142900,17834470.35,4.36,2.08,0.019999980926513672,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-02,0.984000027179718,0.9980000257492065,0.9760000109672546,0.9919999837875366,13656100,13546850.98,2.24,0.92,0.009000003337860107,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-03,0.9909999966621399,1.0,0.9760000109672546,0.984000027179718,13337000,13123608.36,2.42,-0.81,-0.007999956607818604,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-04,0.9929999709129333,1.0110000371932983,0.9769999980926514,0.9789999723434448,11316700,11079048.99,3.46,-0.51,-0.005000054836273193,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-05,0.9779999852180481,0.9850000143051147,0.9700000286102295,0.9819999933242798,11169600,10968547.13,1.53,0.31,0.003000020980834961,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-06,0.9819999933242798,1.003000020980835,0.9760000109672546,0.9940000176429749,14699100,14610905.66,2.75,1.22,0.012000024318695068,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
2024-12-09,0.9900000095367432,0.996999979019165,0.9760000109672546,0.984000027179718,13497600,13281638.77,2.11,-1.01,-0.009999990463256836,0.0,588370,科创50增强ETF南方,2025-11-13 21:22:51,0.0
