日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,0.416,0.42,0.406,0.413,318714400,131629043.25,3.45,0.0,0.0,10.35,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-14,0.413,0.413,0.398,0.4,292030500,116812201.74,3.77,-3.15,-0.013,9.49,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-15,0.399,0.401,0.389,0.39,281836000,109916035.97,3.08,-2.5,-0.01,9.16,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-18,0.391,0.392,0.381,0.383,249716000,95641224.61,2.89,-1.79,-0.007,8.11,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-19,0.384,0.389,0.38,0.389,229276600,89188597.07,2.37,1.57,0.006,7.45,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-20,0.389,0.399,0.387,0.395,270546900,106866028.4,3.1,1.54,0.006,8.79,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-21,0.396,0.397,0.391,0.395,143670899,56750006.65,1.53,0.0,0.0,4.67,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-22,0.395,0.395,0.376,0.377,289063125,108976799.3,5.05,-4.56,-0.018,9.39,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-25,0.376,0.38,0.371,0.376,177109900,66593320.12,2.43,-0.27,-0.001,5.75,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-26,0.376,0.383,0.375,0.376,197320500,74192505.46,2.13,0.0,0.0,6.41,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-27,0.375,0.382,0.372,0.382,221787200,84722710.24,2.69,1.6,0.006,7.21,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-28,0.383,0.384,0.377,0.378,165203000,62446732.54,1.86,-1.05,-0.004,5.37,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-11-29,0.379,0.388,0.377,0.385,266052200,102430094.46,2.92,1.85,0.007,8.64,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-02,0.385,0.391,0.382,0.389,207805100,80836183.6,2.36,1.04,0.004,6.75,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-03,0.388,0.391,0.385,0.389,206703800,80407777.9,1.56,0.0,0.0,6.72,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-04,0.388,0.388,0.38,0.382,187115600,71478159.07,2.11,-1.8,-0.007,6.08,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-05,0.381,0.383,0.378,0.381,156919410,59786297.12,1.32,-0.26,-0.001,5.1,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-06,0.381,0.395,0.38,0.393,343730600,135086128.09,3.95,3.15,0.012,11.17,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-09,0.4,0.403,0.393,0.395,305097700,120513594.77,2.54,0.51,0.002,9.91,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-10,0.407,0.408,0.393,0.394,311095300,122571546.27,3.82,-0.25,-0.001,10.11,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-11,0.394,0.398,0.393,0.395,217776100,86021561.84,1.27,0.25,0.001,7.08,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-12,0.394,0.396,0.391,0.396,189458100,75025407.19,1.28,0.25,0.001,6.16,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
2024-12-13,0.394,0.394,0.385,0.386,206385300,79664727.33,2.34,-2.53,-0.01,6.7,0.0,0.0,0.0,159859,生物医药ETF,2025-11-13 13:37:42
