日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,0.63,0.63,0.622,0.627,9993300,6265798.84,1.29,0.0,0.0,3.08,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-14,0.628,0.63,0.615,0.616,7586200,4673099.17,2.44,-1.75,-0.011,2.34,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-15,0.618,0.621,0.611,0.611,6451401,3941806.02,1.64,-0.81,-0.005,1.99,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-18,0.615,0.62,0.611,0.612,11432805,6996876.53,1.47,0.16,0.001,3.52,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-19,0.615,0.621,0.615,0.62,5387304,3340128.51,0.98,1.31,0.008,1.66,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-20,0.62,0.624,0.617,0.623,7981001,4972163.83,1.13,0.48,0.003,2.46,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-21,0.62,0.622,0.619,0.619,10157012,6287190.61,0.48,-0.64,-0.004,3.13,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-22,0.619,0.62,0.596,0.598,10632836,6358435.82,4.03,-3.39,-0.021,3.28,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-25,0.6,0.602,0.594,0.598,5133802,3070013.54,1.35,0.0,0.0,1.58,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-26,0.598,0.604,0.561,0.597,6676006,3985575.6,7.66,-0.17,-0.001,2.06,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-27,0.598,0.608,0.594,0.608,6855700,4168265.47,2.36,1.84,0.011,2.11,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-28,0.61,0.61,0.602,0.603,6823900,4114811.6,1.33,-0.82,-0.005,2.1,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-11-29,0.602,0.612,0.601,0.605,10298700,6230713.7,1.83,0.33,0.002,3.17,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-02,0.605,0.614,0.603,0.611,6868700,4196775.71,1.82,0.99,0.006,2.12,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-03,0.612,0.614,0.608,0.612,8334200,5100530.3,0.99,0.16,0.001,2.57,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-04,0.613,0.613,0.608,0.61,5254517,3205255.45,0.82,-0.33,-0.002,1.62,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-05,0.612,0.612,0.602,0.604,6963101,4205712.81,1.66,-0.98,-0.006,2.14,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-06,0.604,0.615,0.603,0.612,8835726,5407464.21,1.99,1.32,0.008,2.72,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-09,0.611,0.616,0.609,0.613,7059502,4327474.55,1.15,0.16,0.001,2.17,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-10,0.636,0.655,0.626,0.627,19955500,12512097.99,4.63,2.28,0.014,6.15,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-11,0.628,0.634,0.622,0.625,9853600,6158500.0,1.93,-0.32,-0.002,3.04,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-12,0.626,0.635,0.622,0.633,10642521,6736715.97,2.09,1.28,0.008,3.28,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-13,0.628,0.628,0.619,0.619,5046700,3123907.39,1.45,-2.21,-0.014,1.55,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-16,0.618,0.622,0.611,0.612,6657200,4074206.32,1.8,-1.13,-0.007,2.05,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-17,0.613,0.617,0.608,0.61,10367800,6324358.15,1.48,-0.33,-0.002,3.19,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-18,0.616,0.618,0.612,0.617,16461000,10156436.73,0.98,1.15,0.007,5.07,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-19,0.615,0.615,0.609,0.614,10676100,6555125.64,0.99,-0.49,-0.003,3.29,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-20,0.611,0.614,0.61,0.611,7432700,4541379.71,0.66,-0.49,-0.003,2.29,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-23,0.61,0.613,0.609,0.611,3119000,1905709.0,0.66,0.0,0.0,0.96,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-24,0.612,0.617,0.612,0.616,2683600,1653097.59,0.82,0.82,0.005,0.83,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-25,0.618,0.618,0.613,0.615,1473300,906079.51,0.82,-0.16,-0.001,0.45,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-26,0.614,0.619,0.614,0.618,1745610,1078786.93,0.81,0.49,0.003,0.54,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-27,0.619,0.62,0.61,0.612,7754700,4745876.31,1.64,-0.97,-0.006,2.39,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-30,0.612,0.612,0.606,0.609,3104200,1890457.88,0.99,-0.49,-0.003,0.96,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2024-12-31,0.609,0.609,0.6,0.6,7637400,4582440.18,1.5,-1.48,-0.009,2.35,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-02,0.601,0.602,0.59,0.593,3530800,2093764.38,2.03,-1.17,-0.007,1.09,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-03,0.598,0.598,0.592,0.594,3137000,1863377.94,1.01,0.17,0.001,0.97,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-06,0.596,0.596,0.589,0.591,2998100,1771877.16,1.19,-0.51,-0.003,0.92,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-07,0.592,0.592,0.578,0.583,5843700,3406877.13,2.42,-1.35,-0.008,1.8,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-08,0.583,0.585,0.575,0.579,4710100,2727147.88,1.74,-0.69,-0.004,1.45,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-09,0.578,0.583,0.578,0.582,2907200,1691990.45,0.87,0.52,0.003,0.9,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-10,0.582,0.583,0.57,0.571,6425600,3669017.47,2.28,-1.89,-0.011,1.98,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-13,0.57,0.57,0.56,0.564,2588200,1459744.83,1.79,-1.23,-0.007,0.8,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-14,0.564,0.586,0.563,0.58,13536700,7851285.77,4.09,2.84,0.016,4.17,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-15,0.58,0.584,0.575,0.577,9575800,5525236.81,1.57,-0.52,-0.003,2.95,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
2025-01-16,0.589,0.592,0.578,0.581,397878100,231167164.34,2.42,0.69,0.004,122.56,0.0,0.0,0.0,159822,新经济ETF,2025-11-13 12:30:33
